date,trailingCashDividendsPaid,annualNetIncome,trailingPretaxIncome,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingInvestingCashFlow,quarterlyBasicAverageShares,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyAccountsReceivable,annualIncomeTaxPayable,annualSaleOfInvestment,annualPretaxIncome,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,annualInvestingCashFlow,quarterlyNetIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualTotalAssets,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTotalRevenue,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyDilutedEPS,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualChangeInAccountPayable,quarterlyEndCashPosition,annualCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,annualCurrentAssets,annualBeginningCashPosition,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualBasicAverageShares,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualOtherCurrentLiabilities,trailingGrossProfit,annualBasicEPS,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,quarterlyNetPPE,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyBasicEPS,trailingDepreciationAndAmortization,annualGrossProfit,annualStockBasedCompensation,trailingTaxProvision,annualFreeCashFlow,annualNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,annualOperatingExpense,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyRetainedEarnings,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyCommonStockIssuance,quarterlyTotalRevenue,quarterlyOperatingCashFlow,trailingOperatingExpense,annualDilutedEPS,quarterlyCapitalExpenditure,annualDilutedAverageShares,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyCurrentAssets,trailingNetIncome,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingDeferredIncomeTax,quarterlyOtherShortTermInvestments,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyDeferredIncomeTax,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
2009-12-31,,399575000.0,,5004689000.0,,-253558000.0,0.0,-26330000.0,166836000.0,,1187075000.0,500000000.0,500000000.0,,,971861000.0,132892000.0,1187075000.0,42988000.0,,644165000.0,1703754000.0,207363000.0,,,2621330000.0,967033000.0,33404000.0,90411000.0,99167000.0,644165000.0,132892000.0,-264420000.0,99167000.0,2462412000.0,526551000.0,5004689000.0,,-330383000.0,336803000.0,99167000.0,2214076000.0,,,-26788000.0,,336803000.0,336803000.0,,1094347000.0,,845298000.0,1408284000.0,,,577931000.0,967033000.0,,,49947000.0,336803000.0,,,38640000.0,38640000.0,-19202000.0,,-63819000.0,22917000.0,2375317000.0,147583000.0,,-26019000.0,-747000.0,166836000.0,734576000.0,147583000.0,-309897000.0,485024000.0,-14104000.0,0.0,336803000.0,336803000.0,,0.0,,69258000.0,27885000.0,,4032828000.0,67777000.0,,,1176199000.0,,399575000.0,27899000.0,-25860000.0,159410000.0,1094347000.0,,767460000.0,,2365597000.0,-309897000.0,-52000000.0,363133000.0,158918000.0,1097000.0,207363000.0,,2.51,207363000.0,,-142259000.0,269026000.0,72811000.0,2621330000.0,,244590000.0,,-795000000.0,2214076000.0,63574000.0,-691175000.0,,485024000.0,158918000.0,7047750000.0,10057512000.0,0.0,971861000.0,2616000.0,1869000.0,213543000.0,,,3009762000.0,8578000.0,,703039000.0,-684000.0,-68130000.0,,-691175000.0,,2365597000.0,-122161000.0,-90726000.0,321908000.0,,2772309000.0,399575000.0,,,2471214000.0,78795000.0,,2.5,-92899000.0,159707000.0,162741000.0,-11156000.0,189529000.0,4032828000.0,,,,1408284000.0,2375317000.0,194743000.0,1176199000.0,42988000.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,,,5168762000.0,,,185260000.0,-3266000.0,169500000.0,,,,500000000.0,,158771000.0,1022531000.0,,1323980000.0,,,,1841640000.0,,,,,969067000.0,,,100609000.0,,,,100609000.0,,576217000.0,,,,,100609000.0,2211457000.0,,,0.0,,333537000.0,333537000.0,0.63,,,,,,,598360000.0,,,,,333537000.0,,,,,-75622000.0,,-63544000.0,22143000.0,2483196000.0,172723000.0,,,0.0,,,,,,129795000.0,,,,,0.0,,,,,,,,,,,,,-9306000.0,,1185177000.0,,760475000.0,,,-283579000.0,,336803000.0,158792000.0,,,,,,,,,0.0,2677582000.0,159179000.0,,,0.0,,61506000.0,-705605000.0,,477269000.0,,,,,,19000.0,1091000.0,184258000.0,0.63,,,,,,,15783000.0,,,,,,-70269000.0,,,2802369000.0,,,,2602115000.0,139645000.0,,,-9850000.0,,162115000.0,-65772000.0,162115000.0,4146231000.0,,,,1514129000.0,,,1182874000.0,78609000.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,,5219360000.0,,,188511000.0,78335000.0,173957000.0,,,,500000000.0,,158260000.0,1008863000.0,,1353918000.0,,,,2024876000.0,,,,,970780000.0,,,124467000.0,,,,124467000.0,,598331000.0,,,,,124467000.0,2164548000.0,,,0.0,,411872000.0,411872000.0,0.78,,,,,,,621517000.0,,,,,411872000.0,,,201326000.0,,-19983000.0,,-65083000.0,23186000.0,2546153000.0,173730000.0,,,-1085000.0,,,,,,196915000.0,,,,,0.0,,,,,,,,,,,,,-53831000.0,,1286681000.0,,822310000.0,,,-308540000.0,,333537000.0,157613000.0,,,,,,,,,0.0,2664500000.0,158662000.0,,,0.0,,76326000.0,-710995000.0,,469150000.0,,,,,,-420000.0,2042000.0,223979000.0,0.79,,,,,,,64617000.0,,,,,,-117196000.0,,,2815427000.0,,,,2847186000.0,214977000.0,,,-18062000.0,,200793000.0,-1921000.0,200793000.0,4210497000.0,,,,1575373000.0,,,1180145000.0,35494000.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,,,5413770000.0,,,238439000.0,119859000.0,175777000.0,,,,500000000.0,,157573000.0,1022469000.0,,1394870000.0,,,,2097529000.0,,,,,915103000.0,,,131785000.0,,,,131785000.0,,618449000.0,,,,,131785000.0,2182413000.0,,,-12914000.0,,531731000.0,531731000.0,0.83,,,,,,,640542000.0,,,6562000.0,,531731000.0,,,,,-46406000.0,,-64686000.0,22093000.0,2635988000.0,184548000.0,,,2585000.0,,,,,,182781000.0,,,,,0.0,,,,,,,,,,,,,-6301000.0,,1371718000.0,,853031000.0,,,-268502000.0,,411872000.0,157535000.0,,,,,,,,,0.0,2769188000.0,157980000.0,,,0.0,,80704000.0,-718560000.0,,478436000.0,,,,,,1064000.0,1541000.0,241144000.0,0.84,,,,,,,59902000.0,,,,,,-66609000.0,,,2880155000.0,,,,2950560000.0,213800000.0,,,-31019000.0,,212489000.0,-15387000.0,212489000.0,4391301000.0,,,,1720885000.0,,,1196996000.0,46144000.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,475511000.0,,5465044000.0,,-257898000.0,0.0,-1763000.0,181709000.0,,1364406000.0,250000000.0,250000000.0,,,1050157000.0,150282000.0,1364406000.0,23145000.0,,761783000.0,1990600000.0,259139000.0,,,2793819000.0,690516000.0,10309000.0,89332000.0,118650000.0,761783000.0,150282000.0,-172348000.0,118650000.0,2934535000.0,573670000.0,5465044000.0,,-320569000.0,529968000.0,118650000.0,2224717000.0,,,-24565000.0,,529968000.0,529968000.0,,1374930000.0,,678663000.0,1971814000.0,250000000.0,,606177000.0,690516000.0,,,280739000.0,529968000.0,,,59266000.0,59266000.0,-30337000.0,,-64585000.0,21910000.0,2662330000.0,199087000.0,,-75007000.0,1751000.0,181709000.0,851115000.0,199087000.0,-298352000.0,484130000.0,83793000.0,0.0,529968000.0,529968000.0,,0.0,,-140562000.0,28061000.0,,4414887000.0,336803000.0,,,1213317000.0,,475511000.0,11994000.0,-5569000.0,158032000.0,1374930000.0,,817128000.0,,2401829000.0,-298352000.0,0.0,531731000.0,157636000.0,3496000.0,259139000.0,,3.01,259139000.0,,-85379000.0,193165000.0,0.0,2793819000.0,,286272000.0,250000000.0,0.0,2224717000.0,67736000.0,-729187000.0,,484130000.0,157636000.0,7954645000.0,11207589000.0,0.0,1050157000.0,-104069000.0,2342000.0,236357000.0,,,3252944000.0,7016000.0,,593284000.0,3251000.0,62850000.0,,-729187000.0,,2491161000.0,-86969000.0,-66495000.0,99746000.0,,2934535000.0,475511000.0,,,2807728000.0,110241000.0,,3.0,-26448000.0,158461000.0,186386000.0,-7565000.0,210951000.0,4414887000.0,,,,1971814000.0,2662330000.0,44865000.0,1213317000.0,23145000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,,5569520000.0,,,238483000.0,-64086000.0,184584000.0,,,,250000000.0,,157633000.0,1074291000.0,,1490744000.0,,,,2125404000.0,,,,,687016000.0,,,126515000.0,,,,126515000.0,,634269000.0,,,,,126515000.0,2236758000.0,,,0.0,,465882000.0,465882000.0,0.8,,,,,250000000.0,,656814000.0,,,,,465882000.0,,,229276000.0,,-48437000.0,,-64600000.0,22545000.0,2690652000.0,209656000.0,,,529000.0,,,,,,38877000.0,,,,,0.0,,,,,,,,,,,,,-9095000.0,,1369542000.0,,848794000.0,,,-270029000.0,,529968000.0,157543000.0,,,,,,,,,0.0,2870262000.0,158656000.0,,,,,65465000.0,-748258000.0,,479816000.0,,,,,,85000.0,512000.0,214525000.0,0.8,,,,,,,-95717000.0,,,,,,-72557000.0,,,2982748000.0,,,,2974198000.0,53411000.0,,,-14534000.0,,191980000.0,-33903000.0,191980000.0,4495229000.0,,,,2003636000.0,,,1228074000.0,74661000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,5717001000.0,,,261099000.0,50846000.0,184362000.0,,,,250000000.0,,157248000.0,1083710000.0,,1565889000.0,,,,2268870000.0,,,,,678290000.0,,,151812000.0,,,,151812000.0,,651635000.0,,,,,151812000.0,2251595000.0,,,0.0,,516728000.0,516728000.0,0.96,,,,,250000000.0,,674563000.0,,,,,516728000.0,,,227935000.0,,-31437000.0,,-70950000.0,22928000.0,2785705000.0,218450000.0,,,1273000.0,,,,,,169326000.0,,,,,0.0,,,,,,,,,,,,,-46321000.0,,1492041000.0,,916114000.0,,,-258480000.0,,465882000.0,156767000.0,,,,,,,,,0.0,2922024000.0,158243000.0,,,,,89739000.0,-759800000.0,,486283000.0,,,,,,277648000.0,3511000.0,264479000.0,0.97,,,,,,,20241000.0,,,,,,-115305000.0,,,3023737000.0,,,,3184984000.0,196540000.0,,,-27214000.0,,241551000.0,-4223000.0,241551000.0,4633291000.0,,,,2107415000.0,,,1246083000.0,33520000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,,5784718000.0,,,288388000.0,18073000.0,189791000.0,,,,250000000.0,,156206000.0,1138405000.0,,1531046000.0,,,,2337028000.0,,,,,652667000.0,,,151832000.0,,,,151832000.0,,679967000.0,,,,,151832000.0,2250309000.0,,,0.0,,534801000.0,534801000.0,0.97,,,,,250000000.0,,701432000.0,,,,,534801000.0,,,,,-89187000.0,,-70686000.0,21465000.0,2893327000.0,227615000.0,,,644000.0,,,,,,225273000.0,,,,,0.0,,,,,,,,,,,,,-57943000.0,,1587326000.0,,948532000.0,,,-325392000.0,,516728000.0,155653000.0,,,,,,,,,0.0,2881728000.0,157148000.0,,,,,95268000.0,-730459000.0,,479547000.0,,,,,,151474000.0,1812000.0,268565000.0,0.97,,,,,,,73350000.0,,,,,,-127649000.0,,,3051467000.0,,,,3285560000.0,247457000.0,,,-22184000.0,,247100000.0,-67003000.0,247100000.0,4646313000.0,,,,2240660000.0,,,1210006000.0,44812000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,565116000.0,,5879591000.0,,-276369000.0,0.0,-9747000.0,280978000.0,,1461011000.0,500000000.0,500000000.0,,,1302995000.0,177620000.0,1461011000.0,35267000.0,,890806000.0,2121535000.0,116921000.0,,,2783235000.0,1274699000.0,559767000.0,88936000.0,134957000.0,890806000.0,177620000.0,-231497000.0,134957000.0,3109622000.0,628501000.0,5879591000.0,,-394140000.0,525054000.0,134957000.0,2261997000.0,,,-18678000.0,,525054000.0,525054000.0,,1440762000.0,,624927000.0,1812073000.0,0.0,,663747000.0,1274699000.0,,,85766000.0,525054000.0,,,102155000.0,102155000.0,-62436000.0,,-70133000.0,21998000.0,3086772000.0,272110000.0,,-122078000.0,2910000.0,280978000.0,979742000.0,272110000.0,-482038000.0,500204000.0,87982000.0,0.0,525054000.0,525054000.0,,0.0,,-85011000.0,27036000.0,,4576596000.0,529968000.0,,,1232594000.0,,565116000.0,-2337000.0,-8719000.0,156656000.0,1440762000.0,,892600000.0,,2626298000.0,-482038000.0,-250000000.0,534801000.0,155651000.0,8358000.0,266023000.0,,3.61,116921000.0,,-103469000.0,-4914000.0,0.0,2783235000.0,,325690000.0,0.0,,2261997000.0,75218000.0,-732390000.0,,500204000.0,155651000.0,8852837000.0,12458877000.0,0.0,1302995000.0,-1198000.0,1712000.0,259209000.0,,,3606040000.0,7547000.0,,521458000.0,5356000.0,-23841000.0,,-732390000.0,,2715234000.0,-128028000.0,-78629000.0,-25967000.0,,3109622000.0,565116000.0,,,3014135000.0,127519000.0,,3.58,-39537000.0,157660000.0,210175000.0,-31807000.0,228853000.0,4576596000.0,,,,1812073000.0,3086772000.0,-19624000.0,1232594000.0,35267000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,,6095829000.0,,,208061000.0,-100630000.0,282534000.0,,,,500000000.0,,155810000.0,1494283000.0,,1605469000.0,,,,2262177000.0,,,,,1270466000.0,,,146255000.0,,,,146255000.0,,667958000.0,,,,,146255000.0,2264398000.0,,,0.0,,424424000.0,424424000.0,0.93,,,,,0.0,,690943000.0,,,,,424424000.0,,,,,-205807000.0,,-70019000.0,22985000.0,3201835000.0,453955000.0,,,5335000.0,,,,,,155408000.0,,,,,0.0,,,,,,,,,,,,,-296000.0,,1559874000.0,,919111000.0,,,-453519000.0,,525054000.0,155910000.0,,,,,,,,,0.0,2884509000.0,156949000.0,,,,,81913000.0,-742810000.0,,500845000.0,,,,,,146205000.0,1749000.0,251153000.0,0.94,,,,,,,6693000.0,,,,,,-68102000.0,,,3182118000.0,,,,3181288000.0,172297000.0,,,-16889000.0,,228168000.0,-188918000.0,228168000.0,4601546000.0,,,,1931369000.0,,,1243655000.0,86266000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,,6184929000.0,,,268691000.0,-252847000.0,289534000.0,,,,500000000.0,,155753000.0,1761554000.0,,1605696000.0,,,,2365550000.0,,,,,1274851000.0,,,168618000.0,,,,168618000.0,,680246000.0,,,,,168618000.0,2333592000.0,,,0.0,,171577000.0,171577000.0,1.08,,,,,0.0,,704981000.0,,,,,171577000.0,,,498288000.0,,-371462000.0,,-77168000.0,24735000.0,3253107000.0,455992000.0,,,1839000.0,,,,,,214537000.0,,,,,0.0,,,,,,,,,,,,,-54719000.0,,1599695000.0,,972286000.0,,,-458444000.0,,424424000.0,155101000.0,,,,,,,,,0.0,2921809000.0,156772000.0,,,,,98687000.0,-792216000.0,,567013000.0,,,,,,167965000.0,3350000.0,292040000.0,1.08,,,,,,,54805000.0,,,,,,-129829000.0,,,3225152000.0,,,,3337836000.0,249016000.0,,,-34479000.0,,267305000.0,-336983000.0,267305000.0,4423375000.0,,,,1978256000.0,,,1359229000.0,32789000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,,6445882000.0,,,243868000.0,226541000.0,301988000.0,,,,500000000.0,,155147000.0,1781307000.0,,1606297000.0,,,,2399742000.0,,,,,1278096000.0,,,172943000.0,,,,172943000.0,,678894000.0,,,,,172943000.0,2351321000.0,,,0.0,,398118000.0,398118000.0,1.11,,,,,0.0,,704503000.0,,,,,398118000.0,,,,,-39736000.0,,-76983000.0,25609000.0,3379713000.0,483370000.0,,,2065000.0,,,,,,323248000.0,,,,,0.0,,,,,,,,,,,,,-3793000.0,,1754253000.0,,976036000.0,,,-420845000.0,,171577000.0,155131000.0,,,,,,,,,0.0,3055803000.0,156135000.0,,,-200000000.0,,98590000.0,-762495000.0,,560900000.0,,,,,,172635000.0,2999000.0,297142000.0,1.11,,,,,,,144329000.0,,,,,,-79816000.0,,,3321517000.0,,,,3375778000.0,343507000.0,,,-20259000.0,,271533000.0,-19477000.0,271533000.0,4664575000.0,,,,2101617000.0,,,1323395000.0,26682000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,648041000.0,,6807061000.0,161936000.0,-300983000.0,474743000.0,4977000.0,488256000.0,,1490028000.0,250000000.0,250000000.0,,154952000.0,1986930000.0,298040000.0,1490028000.0,4354000.0,,1018932000.0,2208308000.0,359395000.0,206487000.0,,2997887000.0,1311244000.0,10808000.0,98383000.0,160225000.0,1018932000.0,298040000.0,-651867000.0,160225000.0,3344538000.0,633678000.0,6807061000.0,,-378834000.0,403095000.0,160225000.0,2602560000.0,,,0.0,,403095000.0,403095000.0,1.03,1681900000.0,,906438000.0,2487638000.0,250000000.0,,658732000.0,1311244000.0,,,220694000.0,403095000.0,,,497839000.0,497839000.0,-34862000.0,,-76813000.0,25054000.0,3798882000.0,643263000.0,206487000.0,-81826000.0,1779000.0,488256000.0,1117315000.0,643263000.0,-501492000.0,566365000.0,111258000.0,0.0,403095000.0,403095000.0,,0.0,,13365000.0,20482000.0,,4820131000.0,525054000.0,,,1326005000.0,,648041000.0,14751000.0,-23018000.0,155413000.0,1681900000.0,,910658000.0,,2660776000.0,-501492000.0,-750000000.0,398118000.0,154841000.0,16183000.0,474743000.0,,4.17,359395000.0,,-101987000.0,-121959000.0,0.0,2997887000.0,155895000.0,370891000.0,250000000.0,0.0,2602560000.0,91701000.0,-759640000.0,,566365000.0,154841000.0,9235777000.0,13013868000.0,0.0,1986930000.0,-475997000.0,2649000.0,276980000.0,1.03,,3778091000.0,10747000.0,,804451000.0,11018000.0,-56350000.0,,-759640000.0,161936000.0,2759159000.0,-549880000.0,-101087000.0,149477000.0,,3344538000.0,648041000.0,,,3118966000.0,141618000.0,,4.14,-30360000.0,156420000.0,251926000.0,-4502000.0,251926000.0,4820131000.0,,,,2487638000.0,3798882000.0,-25845000.0,1326005000.0,4354000.0,,,,,,,,,,,,,,,,,,,,,,,,
