date,trailingGrossProfit,trailingOtherIncomeExpense,annualOperatingCashFlow,annualTotalNonCurrentAssets,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyNetPPE,annualDilutedEPS,annualEbitda,quarterlyTaxProvision,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,annualBasicAverageShares,quarterlyChangesInAccountReceivables,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,trailingOtherNonCashItems,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,trailingInvestingCashFlow,trailingOperatingExpense,annualInvestingCashFlow,annualDeferredIncomeTax,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,trailingBeginningCashPosition,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,annualOtherCurrentLiabilities,trailingChangeInInventory,trailingNetOtherFinancingCharges,annualDilutedAverageShares,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,trailingInterestExpense,trailingStockBasedCompensation,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyBasicEPS,annualPurchaseOfInvestment,annualCapitalStock,annualRepaymentOfDebt,annualTotalRevenue,quarterlyBasicAverageShares,annualAccountsPayable,annualOperatingIncome,trailingOperatingIncome,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualOtherShortTermInvestments,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,trailingFreeCashFlow,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTotalRevenue,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyTotalNonCurrentAssets,trailingTaxProvision,trailingNetIncome,trailingEndCashPosition,quarterlyOperatingIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,annualOperatingExpense,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualCostOfRevenue,quarterlyFreeCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyDilutedEPS,trailingSaleOfInvestment,annualSaleOfInvestment,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualLongTermDebt,annualOtherNonCurrentAssets,annualBasicEPS,quarterlyCostOfRevenue,quarterlyGoodwill,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalAssets,annualTaxProvision,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyGrossProfit,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualIncomeTaxPayable,trailingCashDividendsPaid,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2009-12-31,,,862400000.0,4136800000.0,500800000.0,256900000.0,1970900000.0,203200000.0,-46600000.0,1342200000.0,1342200000.0,148500000.0,12500000.0,,-12600000.0,90000000.0,500800000.0,4.98,1010100000.0,57400000.0,148500000.0,148500000.0,126800000.0,-17300000.0,1263200000.0,,,-37600000.0,417200000.0,,14700000.0,107400000.0,60000000.0,-4300000.0,90700000.0,-10900000.0,-762400000.0,-118800000.0,158400000.0,-215900000.0,219700000.0,,0.0,224700000.0,,,-334000000.0,9600000.0,,-114700000.0,-113900000.0,577700000.0,1263200000.0,14100000.0,183100000.0,74000000.0,-300000.0,-762400000.0,,,,,21700000.0,61500000.0,6700000.0,,,142400000.0,1217500000.0,,,109100000.0,267700000,-71200000.0,10300000.0,36400000.0,1897100000.0,-600900000.0,-600900000.0,,,,,62900000.0,,-4300000.0,12500000.0,-344500000.0,4694700000.0,,183100000.0,949400000.0,,1500000.0,0.0,22800000.0,24800000.0,862400000.0,935600000.0,240500000.0,,1018400000.0,49800000.0,,,2611000000.0,148500000.0,1713300000.0,,,52600000.0,2927900000.0,,,0.0,1165100000,-334000000.0,0.0,148500000.0,3902200000.0,,,,219100000,1393500000.0,2731700000.0,,71400000.0,543300000.0,884600000.0,4837800000.0,142700000.0,,1021500000.0,555600000.0,,,61500000.0,2723800000.0,187100000.0,145800000,142700000.0,,,0.0,0.0,-273000000.0,,2106100000.0,158400000.0,958900000.0,722700000.0,8300000.0,977200000.0,325300000.0,5.06,689100000.0,1897100000.0,543300000.0,,275700000.0,2611000000.0,2927900000.0,2106100000.0,148500000.0,-84200000.0,4859500000.0,329000000.0,195100000.0,0.0,275700000.0,574200000.0,71400000.0,-7600000.0,,8400000.0,-1700000.0,574200000.0,,,577700000.0,90000000.0,476000000.0,977200000.0,,,,,,,,,,,,,
2010-03-31,,,,,,263400000.0,,223100000.0,-33600000.0,1382100000.0,,,12400000.0,,-12500000.0,,488400000.0,,,86900000.0,172200000.0,172200000.0,148500000.0,,,,,-24500000.0,1327400000.0,,14600000.0,,-38400000.0,,296900000.0,-152900000.0,,-152900000.0,,,,,,232000000.0,,,,,,,-220300000.0,,,24700000.0,169300000.0,,10000000.0,,,,,,23700000.0,78200000.0,18100000.0,,,1282600000.0,,,,,255100000,,8700000.0,,,,,,,,,,1.27,,,,,104600000.0,,,,1900000.0,,,,,786500000.0,246000000.0,,2610000000.0,50000000.0,,-2800000.0,,,0.0,,,,3002700000.0,,,,1193600000,,0.0,,4147700000.0,,,,243500000,,2610000000.0,,,,,4934200000.0,132700000.0,,,,,,,,232000000.0,136200000,132700000.0,1.25,,,0.0,,106500000.0,,306900000.0,,,,,,,686700000.0,1911100000.0,,,,,,2175600000.0,172200000.0,-56500000.0,,,,-56500000.0,347100000.0,614300000.0,69200000.0,7700000.0,,-14800000.0,-9900000.0,,,,604000000.0,82500000.0,506900000.0,958300000.0,,,,,,,,,,,,,
2010-06-30,,,,,,263100000.0,,260000000.0,-143300000.0,1359200000.0,,,12300000.0,,-16800000.0,,499100000.0,,,102800000.0,103800000.0,103800000.0,172200000.0,,,,,-34900000.0,290900000.0,,14500000.0,,1400000.0,,294200000.0,-105500000.0,,-105500000.0,,,,,,216200000.0,,,,,,,-135900000.0,,,2900000.0,195400000.0,,-6500000.0,,,,,,-68400000.0,59000000.0,18600000.0,,,0.0,,,,,292200000,,10700000.0,,,,,,,,,,1.48,,,,,103500000.0,,,,1000000.0,,,,,721400000.0,245400000.0,,290900000.0,50100000.0,,-3000000.0,,,2300300000.0,,,,3072600000.0,,,,1238400000,,0.0,,4237000000.0,,,,270500000,,2591200000.0,,,,,4958400000.0,153700000.0,,,,,,,,216200000.0,157200000,153700000.0,1.46,,,0.0,,105400000.0,,1269200000.0,,,,,,,704800000.0,2013100000.0,,,,,,2209000000.0,103800000.0,-177400000.0,,,,-177400000.0,316800000.0,617600000.0,71400000.0,-3900000.0,,23900000.0,-800000.0,,,,597500000.0,86300000.0,533600000.0,1031100000.0,,,,,,,,,,,,,
2010-09-30,,,,,,288500000.0,,216600000.0,-45800000.0,1382200000.0,,,12100000.0,,-183200000.0,,504600000.0,,,73500000.0,96900000.0,96900000.0,103800000.0,,,,,-34300000.0,291600000.0,,21600000.0,,-12000000.0,,318300000.0,-95200000.0,,-95200000.0,,,,,,176200000.0,,,,,,,18100000.0,,,-25200000.0,177100000.0,,-5600000.0,,,,,,-6900000.0,78200000.0,7700000.0,,,0.0,,,,,256200000,,10100000.0,,,,,,,,,,1.37,,,,,102100000.0,,,,2100000.0,,,,,727900000.0,270500000.0,,291600000.0,50600000.0,,-2700000.0,,,2322200000.0,,,,3114800000.0,,,,1276500000,,-10000000.0,,4319700000.0,,,,239200000,,2613800000.0,,,,,5047600000.0,140000000.0,,,,,,,,176200000.0,143100000,140000000.0,1.34,,,0.0,,104100000.0,,1268700000.0,,,,,,,748800000.0,2034700000.0,,,,,,2270200000.0,96900000.0,-88600000.0,,,,-88600000.0,348800000.0,631000000.0,79900000.0,-1500000.0,,-18000000.0,-5500000.0,,,,599400000.0,88200000.0,527700000.0,1053500000.0,,,,,,,,,,,,,
2010-12-31,,,883600000.0,5301500000.0,586900000.0,292000000.0,2097800000.0,215900000.0,-963100000.0,1674100000.0,1674100000.0,230700000.0,12200000.0,,-84000000.0,103400000.0,586900000.0,5.29,1058300000.0,80800000.0,230700000.0,230700000.0,96900000.0,-16900000.0,1388000000.0,,,-32800000.0,361700000.0,,19300000.0,103000000.0,23700000.0,-5800000.0,103200000.0,-19600000.0,-801100000.0,868900000.0,1365200000.0,-1185800000.0,148500000.0,,,259200000.0,,,-1317500000.0,12900000.0,,-126500000.0,0.0,602300000.0,1388000000.0,36900000.0,257800000.0,-25300000.0,15000000.0,-801100000.0,,,,,133800000.0,88500000.0,39000000.0,,,148100000.0,1525900000.0,,,105400000.0,288100000,82200000.0,10500000.0,40000000.0,2601300000.0,515300000.0,515300000.0,,,,,70000000.0,,-10000000.0,12200000.0,-296500000.0,5003900000.0,,257800000.0,990800000.0,,800000.0,1365200000.0,50100000.0,83400000.0,883600000.0,1143800000.0,272400000.0,,1120500000.0,52900000.0,,,3552800000.0,230700000.0,2580400000.0,,,39300000.0,3246600000.0,,,0.0,1295400000,-1317500000.0,0.0,230700000.0,5044000000.0,,,,237600000,661700000.0,3700900000.0,,78500000.0,558200000.0,915600000.0,6187800000.0,131800000.0,,1107000000.0,571600000.0,,,88500000.0,2906100000.0,226400000.0,135100000,131800000.0,,,0.0,0.0,-338100000.0,,2466300000.0,151400000.0,1034300000.0,886300000.0,5800000.0,1826700000.0,360700000.0,5.42,765800000.0,2601300000.0,558200000.0,,352900000.0,2187600000.0,3246600000.0,2466300000.0,230700000.0,-995000000.0,6187800000.0,344000000.0,203600000.0,900000.0,352900000.0,655600000.0,78500000.0,-8100000.0,,59000000.0,-2700000.0,655600000.0,,,602300000.0,103400000.0,529600000.0,1826700000.0,,,,,,,,,,,,,
2011-03-31,,,,,,304700000.0,,213700000.0,-15500000.0,1676700000.0,,,12000000.0,,-70000000.0,,579500000.0,,,83100000.0,195400000.0,195400000.0,230700000.0,,,,,-29400000.0,2203900000.0,,24000000.0,,-68500000.0,,337100000.0,-207100000.0,,-207100000.0,,,,,,215300000.0,,,,,,,-262300000.0,,,13900000.0,215400000.0,,-1000000.0,,,,,,-35300000.0,104600000.0,38700000.0,,,0.0,,,,,259600000,,13100000.0,,,,,,,,,,1.27,,,,,100300000.0,,,,1400000.0,,,,,912700000.0,282800000.0,,2203900000.0,58100000.0,,,,,1423800000.0,,,,3203700000.0,,,,1368400000,,,,5288900000.0,,,,263700000,,3627700000.0,,,,,6201600000.0,127100000.0,,,,,,,,215300000.0,130600000,127100000.0,1.23,,,0.0,,103200000.0,,155200000.0,,,,,,,800000000.0,2613000000.0,,,,,,2400400000.0,195400000.0,-44500000.0,,,,-44500000.0,435200000.0,717300000.0,82600000.0,5600000.0,,-42600000.0,-26300000.0,,,,617200000.0,98000000.0,568400000.0,1807900000.0,,,,,,,,,,,,,
2011-06-30,,,,,,344200000.0,,207300000.0,-29700000.0,1676000000.0,,,12100000.0,,-196400000.0,,586400000.0,,,80600000.0,118900000.0,118900000.0,195400000.0,,,,,-45800000.0,2003300000.0,,21000000.0,,10100000.0,,348500000.0,-187800000.0,,-187800000.0,,,,,,184900000.0,,,,,,,-60500000.0,,,3800000.0,212500000.0,,-18500000.0,,,,,,-76500000.0,109300000.0,64200000.0,,,1410400000.0,,,,,249800000,,12400000.0,,,,,,,,,,1.22,,,,,100600000.0,,,,1100000.0,,,,,833700000.0,322700000.0,,3413700000.0,57800000.0,,,,,0.0,,,,3326600000.0,,,,1403300000,,,,5334600000.0,,,,244000000,,3413700000.0,,,,,6168300000.0,122900000.0,,,,,,,,184900000.0,126700000,122900000.0,1.2,,,0.0,,102800000.0,,166400000.0,,,,,,,815100000.0,2644300000.0,,,,,,2579800000.0,118900000.0,-72800000.0,,,,-72800000.0,444700000.0,714800000.0,79400000.0,-8300000.0,,-14700000.0,-15900000.0,,,,586800000.0,106800000.0,588200000.0,1788200000.0,,,,,,,,,,,,,
2011-09-30,,,,,,305000000.0,,220100000.0,-1800000.0,1592700000.0,,,11900000.0,,-26200000.0,,577400000.0,,,82500000.0,85800000.0,85800000.0,118900000.0,,,,,-40400000.0,1983600000.0,,20300000.0,,-7500000.0,,361800000.0,-166700000.0,,-166700000.0,,,,,,176800000.0,,,,,,,-146000000.0,,,-39500000.0,222900000.0,,8500000.0,,,,,,-33100000.0,70100000.0,8400000.0,,,1366000000.0,,,,,261600000,,11700000.0,,,,,,,,,,1.34,,,,,100600000.0,,,,700000.0,,,,,804500000.0,283800000.0,,3349600000.0,57700000.0,,,,,0.0,,,,3402200000.0,,,,1404500000,,,,5248700000.0,,,,263500000,,3349600000.0,,,,,6053200000.0,134300000.0,,,,,,,,176800000.0,137600000,134300000.0,1.31,,,0.0,,102200000.0,,169000000.0,,,,,,,836000000.0,2641400000.0,,,,,,2543300000.0,85800000.0,-41700000.0,,,,-41700000.0,404300000.0,718700000.0,75400000.0,1800000.0,,16500000.0,-23300000.0,,,,569800000.0,103800000.0,568500000.0,1769300000.0,,,,,,,,,,,,,
2011-12-31,,,855600000.0,5311900000.0,578300000.0,291500000.0,2274700000.0,225000000.0,-91300000.0,1620700000.0,1620700000.0,159300000.0,11700000.0,,-558400000.0,110800000.0,578300000.0,5.11,1039400000.0,86800000.0,159300000.0,159300000.0,85800000.0,-77000000.0,1443600000.0,,,-30100000.0,135500000.0,,22200000.0,100000000.0,28800000.0,-6100000.0,94200000.0,-152000000.0,-865300000.0,-83400000.0,227300000.0,-138300000.0,230700000.0,,,278600000.0,,,-280300000.0,2200000.0,,-145700000.0,-175100000.0,502700000.0,1443600000.0,49300000.0,257800000.0,-37100000.0,13200000.0,-865300000.0,,,,,73500000.0,45500000.0,7100000.0,,,0.0,1426300000.0,,,101800000.0,305000000,-71400000.0,11700000.0,48900000.0,2681800000.0,-645000000.0,-645000000.0,,,,,87500000.0,,0.0,11700000.0,-851000000.0,5542300000.0,,257800000.0,1029300000.0,,2100000.0,0.0,-8700000.0,118400000.0,855600000.0,1084800000.0,270300000.0,,797400000.0,57800000.0,,,3647300000.0,159300000.0,2815500000.0,,,27500000.0,3387200000.0,,,0.0,1366100000,-280300000.0,0.0,159300000.0,5051800000.0,,,,258100000,2221000000.0,3612900000.0,,76800000.0,519700000.0,866100000.0,6136600000.0,135400000.0,,1245400000.0,533100000.0,,,45500000.0,3267600000.0,248500000.0,138200000,135400000.0,,,,0.0,-643900000.0,,2503500000.0,227300000.0,1159600000.0,859100000.0,5300000.0,2085500000.0,354300000.0,5.2,816500000.0,2681800000.0,519700000.0,,404100000.0,3647300000.0,3387200000.0,2503500000.0,159300000.0,-121300000.0,6171000000.0,333000000.0,231400000.0,100000.0,404100000.0,699800000.0,76800000.0,-5200000.0,,32100000.0,-10900000.0,699800000.0,,,502700000.0,110800000.0,549600000.0,2085500000.0,,,,,,,,,,,,,
2012-03-31,,,,,,292600000.0,,269600000.0,-1500000.0,1616600000.0,,,11600000.0,,-100200000.0,,577200000.0,,,107600000.0,129900000.0,129900000.0,159300000.0,,,,,-35200000.0,2121400000.0,,21500000.0,,-50500000.0,,295000000.0,-191600000.0,,-191600000.0,,,,,,197100000.0,,,,,,,-122300000.0,,,-55400000.0,225700000.0,,20600000.0,,,,,,-29400000.0,59900000.0,26200000.0,,,0.0,,,,,312500000,,11800000.0,,,,,,,,,,1.66,,,,,97200000.0,,,,700000.0,,,,,881600000.0,271200000.0,,2121400000.0,56700000.0,,,,,1391000000.0,,,,3469600000.0,,,,1423300000,,,,5249000000.0,,,,283500000,,3512400000.0,,,,,6130600000.0,161600000.0,,,,,,,,197100000.0,162000000,161600000.0,1.63,,,0.0,,99100000.0,,256300000.0,,,,,,,847200000.0,2680300000.0,,,,,,2597600000.0,129900000.0,-36200000.0,,,,-36200000.0,407500000.0,751700000.0,79900000.0,3900000.0,,-32300000.0,7400000.0,,,,522100000.0,107000000.0,576100000.0,1985400000.0,,,,,,,,,,,,,
2012-06-30,,,,,,300100000.0,,256200000.0,-26400000.0,1588600000.0,,,11500000.0,,-97300000.0,,576200000.0,,,102400000.0,124400000.0,124400000.0,129900000.0,,,,,-35100000.0,2109600000.0,,21300000.0,,15500000.0,,299900000.0,-125100000.0,,-125100000.0,,,,,,186300000.0,,,,,,,-130300000.0,,,-51200000.0,234500000.0,,12700000.0,,,,,,-5500000.0,49400000.0,17200000.0,,,0.0,,,,,298100000,,11900000.0,,,,,,,,,,1.59,,,,,96300000.0,,,,600000.0,,,,,860200000.0,279500000.0,,2109600000.0,56100000.0,,,,,1336700000.0,,,,3522700000.0,,,,1423400000,,,,5238100000.0,,,,279400000,,3446300000.0,,,,,6098300000.0,153300000.0,,,,,,,,186300000.0,153800000,153300000.0,1.56,,,100000.0,,98000000.0,,1336700000.0,,,,,,,843900000.0,2694400000.0,,,,,,2631800000.0,124400000.0,-65400000.0,,,,-65400000.0,349600000.0,735800000.0,79000000.0,-7200000.0,,9000000.0,-2100000.0,,,,525600000.0,114000000.0,579500000.0,1975200000.0,,,,,,,,,,,,,
2012-09-30,,,,,,306200000.0,,226900000.0,-257900000.0,1672500000.0,,,11400000.0,,-670000000.0,,612200000.0,,,78500000.0,466000000.0,466000000.0,124400000.0,,,,,-44200000.0,2660100000.0,,24100000.0,,-14200000.0,,336600000.0,446600000.0,,446600000.0,,,,,,203800000.0,,,,,,,-127900000.0,,,-25100000.0,247400000.0,,11600000.0,,,,,,341600000.0,69600000.0,31700000.0,,,0.0,,,,,272100000,,11100000.0,,,,,,,,,,1.56,,,,,95100000.0,,,,700000.0,,,,,1234900000.0,285100000.0,,2660100000.0,57600000.0,,,,,1416600000.0,,,,3587500000.0,,,,1419400000,,-10000000.0,,5579400000.0,,,,249900000,,4076700000.0,,,,,6814300000.0,148000000.0,,,,,,,,203800000.0,148400000,148000000.0,1.53,,,0.0,,96800000.0,,1416600000.0,,,,,,,863300000.0,2877400000.0,,,,,,2716700000.0,466000000.0,-310700000.0,,,,-310700000.0,386900000.0,768900000.0,80700000.0,-1000000.0,,3900000.0,800000.0,,,,558900000.0,118900000.0,556100000.0,2175000000.0,,,,,,,,,,,,,
2012-12-31,,,841400000.0,5624400000.0,630800000.0,302000000.0,2249700000.0,191500000.0,-75300000.0,1667700000.0,1667700000.0,466800000.0,11300000.0,,-5700000.0,121000000.0,630800000.0,5.99,1125000000.0,70900000.0,466800000.0,466800000.0,466000000.0,-10100000.0,1575700000.0,,,-61800000.0,480000000.0,,27600000.0,95700000.0,49800000.0,-6300000.0,346100000.0,300000.0,-944900000.0,-130700000.0,1416600000.0,-361100000.0,159300000.0,,,254200000.0,,,-534200000.0,53300000.0,,-176300000.0,-136000000.0,546000000.0,1575700000.0,56700000.0,236900000.0,600000.0,8400000.0,-944900000.0,,5400000.0,,5400000.0,800000.0,69400000.0,10700000.0,,,0.0,0.0,,,97400000.0,242300000,307500000.0,5900000.0,40700000.0,2901700000.0,-800000.0,-1900000.0,,,,,94500000.0,,-26000000.0,11300000.0,-873200000.0,5671400000.0,,236900000.0,1048800000.0,,700000.0,4092300000.0,-30000000.0,85800000.0,841400000.0,1185300000.0,278800000.0,,1028500000.0,59400000.0,,,4092300000.0,466800000.0,4092300000.0,,,-75000000.0,3588500000.0,,,0.0,1405300000,3200000.0,-11100000.0,466800000.0,5624400000.0,,,,236000000,480000000.0,4092300000.0,,78100000.0,583100000.0,944200000.0,6809700000.0,120200000.0,,1200900000.0,584800000.0,,,69400000.0,3421700000.0,254200000.0,120600000,120200000.0,,,,0.0,-516500000.0,,2696500000.0,1416600000.0,1114600000.0,1185300000.0,2700000.0,2655000000.0,346100000.0,6.09,867300000.0,2901700000.0,583100000.0,,115800000.0,1028500000.0,3588500000.0,2696500000.0,466800000.0,-121900000.0,6809700000.0,359400000.0,229800000.0,300000.0,115800000.0,718500000.0,78100000.0,-2000000.0,,-10600000.0,-16900000.0,718500000.0,,,546000000.0,121000000.0,538000000.0,2655000000.0,,,,,,,,,,,,,
2013-03-31,,,,,,302700000.0,,241400000.0,-20000000.0,1627500000.0,,,11200000.0,,-362900000.0,,634600000.0,,,93800000.0,185800000.0,185800000.0,466800000.0,,,,,-41700000.0,147900000.0,,24500000.0,,-75800000.0,,329300000.0,5200000.0,,-412800000.0,,,,,,198200000.0,,,,,,,-113900000.0,,,-26700000.0,246600000.0,,10300000.0,,,,,,-281000000.0,53800000.0,28800000.0,,,0.0,,,,,285400000,,11300000.0,,,,,,,,,,1.58,,,,,92900000.0,,,,600000.0,,,,,979600000.0,283200000.0,,740500000.0,55500000.0,,,,,3793200000.0,,,,3667500000.0,,,,1440900000,,-2300000.0,,5589900000.0,,,,269500000,,3793200000.0,,,,,6569500000.0,147200000.0,,,,,,,,198200000.0,147600000,147200000.0,1.56,,,0.0,,94500000.0,,1449600000.0,,,,,,,868700000.0,2911600000.0,,,,,,2755400000.0,185800000.0,-61500000.0,,,,200000.0,346000000.0,793800000.0,86800000.0,-3200000.0,,10100000.0,-3600000.0,,,,552500000.0,124000000.0,572200000.0,2322700000.0,,,,,,,,,,,,,
2013-06-30,,,,,,301400000.0,,250000000.0,-89500000.0,1606300000.0,,,11000000.0,,-38400000.0,,646900000.0,,,97700000.0,111300000.0,111300000.0,185800000.0,,,,,-48800000.0,119900000.0,,23100000.0,,-23900000.0,,337600000.0,2300000.0,,-74100000.0,,,,,,137600000.0,,,,,,,-365300000.0,,,-98500000.0,253400000.0,,18000000.0,,,,,,-74500000.0,36700000.0,102300000.0,,,0.0,,,,,293600000,,10800000.0,,,,,,,,,,1.65,,,,,92000000.0,,,,600000.0,,,,,927000000.0,280900000.0,,655100000.0,56900000.0,,,,,3928500000.0,,,,3574600000.0,,,,1468200000,,-1000000.0,,5664900000.0,,,,275900000,,3928500000.0,,,,,6591900000.0,151900000.0,,,,,,,,137600000.0,152300000,151900000.0,1.62,,,0.0,,93700000.0,,1398200000.0,,,,,,,890900000.0,2986600000.0,,,,,,2642500000.0,111300000.0,-138100000.0,,,,200000.0,281800000.0,815700000.0,87500000.0,-2500000.0,,6800000.0,-2800000.0,,,,559100000.0,126400000.0,577300000.0,2509900000.0,,,,,,,,,,,,,
2013-09-30,,,,,,299300000.0,,230000000.0,-2800000.0,1601400000.0,,,10700000.0,,-10000000.0,,672600000.0,,,81300000.0,174100000.0,174100000.0,111300000.0,,,,,-52100000.0,110400000.0,,24700000.0,,4200000.0,,347700000.0,-5000000.0,,-126800000.0,,,,,,234200000.0,,,,,,,-286300000.0,,,23200000.0,262000000.0,,0.0,,,,,,62800000.0,52100000.0,17500000.0,,,0.0,,,,,275000000,,6800000.0,,,,,,,,,,1.66,,,,,89200000.0,,,,600000.0,,,,,987300000.0,279000000.0,,680600000.0,57900000.0,,,,,4121100000.0,,,,3461700000.0,,,,1462200000,,0.0,,5699400000.0,,,,248300000,,4121100000.0,,,,,6686700000.0,148300000.0,,,,,,,,234200000.0,148700000,148300000.0,1.63,,,0.0,,90900000.0,,1437200000.0,,,,,,,914600000.0,2990900000.0,,,,,,2544700000.0,174100000.0,-52800000.0,,,,200000.0,308200000.0,813200000.0,86800000.0,100000.0,,8300000.0,6400000.0,,,,563300000.0,126500000.0,547600000.0,2663900000.0,,,,,,,,,,,,,
