date,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyInventory,quarterlyOtherIncomeExpense,annualCurrentLiabilities,trailingChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,annualCapitalStock,quarterlyCurrentDebt,annualBasicEPS,quarterlyCurrentDeferredRevenue,quarterlyInterestExpense,trailingOtherIncomeExpense,annualPurchaseOfBusiness,trailingOtherNonCashItems,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyDilutedAverageShares,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualSaleOfInvestment,annualOtherIntangibleAssets,annualNetPPE,quarterlyOperatingCashFlow,annualGrossProfit,annualEbitda,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyBasicEPS,trailingPurchaseOfBusiness,trailingCashDividendsPaid,quarterlyPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyPurchaseOfBusiness,annualGoodwill,trailingPretaxIncome,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,annualGrossPPE,annualDilutedEPS,quarterlyFreeCashFlow,quarterlyChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualPurchaseOfInvestment,quarterlySaleOfInvestment,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyTotalAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualCapitalExpenditure,trailingGrossProfit,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualInvestingCashFlow,quarterlyCapitalStock,annualRepaymentOfDebt,trailingInvestingCashFlow,annualAccountsPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingTotalRevenue,annualOperatingIncome,trailingStockBasedCompensation,quarterlyAccountsPayable,trailingInterestExpense,annualEndCashPosition,trailingTaxProvision,quarterlyInvestingCashFlow,trailingEndCashPosition,annualNetOtherFinancingCharges,annualTaxProvision,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,annualCurrentDeferredRevenue,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyDilutedEPS,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,trailingChangeInAccountPayable,annualNetIncomeContinuousOperations,annualTotalRevenue,annualCostOfRevenue,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualFreeCashFlow,quarterlyEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualAccumulatedDepreciation,annualCommonStockIssuance,quarterlyRetainedEarnings,annualOperatingExpense,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualDilutedAverageShares,annualDeferredIncomeTax,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,trailingNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentAssets,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingCostOfRevenue,quarterlyChangeInWorkingCapital,trailingNetIncome,annualTotalAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,annualBeginningCashPosition,annualAccountsReceivable,quarterlyCostOfRevenue,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCashDividendsPaid,quarterlyGrossProfit,annualSellingGeneralAndAdministration,annualBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualTotalNonCurrentAssets,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualDepreciationAndAmortization,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyRepaymentOfDebt,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingRepurchaseOfCapitalStock,trailingBasicEPS
2003-12-31,,2104000.0,62391000.0,32211000.0,22032000.0,-4692000.0,32211000.0,651000.0,105805000.0,,2688000.0,-74057000.0,,9664000.0,42992000.0,1.58,,431000.0,,,,,26835000.0,-1372000.0,,,42917000.0,21915000.0,,42917000.0,62391000.0,7074000.0,121374000.0,31809000.0,9168000.0,8377000.0,25669000.0,-4788000.0,1222000.0,23573000.0,,,,6171000.0,2688000.0,,,,23573000.0,,-11990000.0,8058000.0,136448000.0,1.52,2286000.0,3934000.0,40967000.0,,,,24118000.0,,143823000.0,,1576000.0,287347000.0,-16027000.0,,1771000.0,-12608000.0,,17981000.0,1951000.0,-24366000.0,9664000.0,,,39240000.0,21915000.0,21915000.0,,,24172000.0,,39240000.0,,21915000.0,,-13582000.0,,-2391000.0,7488000.0,,,,8212000.0,,,,21915000.0,,14833000.0,340192000.0,218818000.0,-2007000.0,,,-4231000.0,21915000.0,42992000.0,4115000.0,,-74057000.0,4328000.0,117308000.0,97202000.0,143524000.0,165287000.0,,,,,9761000.0,1389000.0,165287000.0,,,-16027000.0,25669000.0,59482000.0,-17746000.0,,,,,6441000.0,93689000.0,143524000.0,,,136448000.0,105805000.0,,,,2632000.0,,287347000.0,0.0,14833000.0,-15763000.0,,14833000.0,15827000.0,117308000.0,40967000.0,,13857000.0,78121000.0,60413000.0,-330000.0,,78121000.0,-7916000.0,33276000.0,97202000.0,9381000.0,,4115000.0,4115000.0,143823000.0,0.0,,26835000.0,112352000.0,7637000.0,15827000.0,59482000.0,112352000.0,,,,,,,,,,,,,,,,,,
2004-03-31,,1922000.0,62215000.0,,,,33969000.0,708000.0,,,2749000.0,-75187000.0,,,50614000.0,,,470000.0,,,,,26598000.0,-245000.0,9977713.0,,42608000.0,,,,,-1947000.0,,,5424000.0,,25462000.0,-2347000.0,232000.0,21327000.0,0.35,,,6101000.0,,,,,,,,,,,-4294000.0,979000.0,,,,,,,143160000.0,,,296151000.0,-17405000.0,,2265000.0,,,21915000.0,,,9664000.0,,,,22894000.0,22894000.0,,,,,41439000.0,,,,-2171000.0,,,,,,,8122000.0,,0.33,,,,,,,-2020000.0,,,,22894000.0,,3309000.0,,,,118546000.0,,152991000.0,,,,,,,,173029000.0,,,,,,,,,,9570664.0,5857000.0,98131000.0,,,,137402000.0,113380000.0,,,,-8912000.0,,,0.0,,176000.0,,,15622000.0,,41278000.0,,,,65676000.0,-1867000.0,,82063000.0,,32455000.0,,,,3309000.0,3309000.0,,,,26598000.0,112444000.0,,,59649000.0,,,,,,,,,,,,,,,,,,,
2004-06-30,,1636000.0,61946000.0,,,,37850000.0,394000.0,,,2764000.0,-76619000.0,,,54164000.0,,,547000.0,,,,,27209000.0,0.0,9983809.0,,41902000.0,,,,,221000.0,,,4329000.0,,25641000.0,-2568000.0,484000.0,13305000.0,0.3,,,5194000.0,,,,,,,,,,,-2347000.0,1576000.0,,,,,,,142328000.0,,,300881000.0,-19278000.0,,2408000.0,,,22894000.0,,,9664000.0,,,,24470000.0,24470000.0,,,,,42017000.0,,,,-2483000.0,,,,,,,7743000.0,,0.29,,,,,,,-2071000.0,,,,24470000.0,,2847000.0,,,,119316000.0,,158553000.0,,,,,,,,177898000.0,,,,,,,,,,9604142.0,5335000.0,98683000.0,,,,138565000.0,115624000.0,,,,-5880000.0,,,0.0,,85000.0,,,17946000.0,,41564000.0,,,,66139000.0,-4243000.0,6138000.0,81791000.0,,32544000.0,,,,2847000.0,2847000.0,,,,27209000.0,111962000.0,,,62274000.0,,,,,,,,,,,,,,,,,,,
2004-09-30,,807000.0,62211000.0,,,,37548000.0,686000.0,,,2861000.0,-79399000.0,,,58611000.0,,,635000.0,,,,,29249000.0,0.0,9973920.0,,42231000.0,,,,,4561000.0,,,2430000.0,,25964000.0,-1895000.0,102000.0,14725000.0,0.12,,,2562000.0,,,,,,,,,,,2666000.0,5478000.0,,,,,,,143258000.0,,,311184000.0,-16912000.0,,2462000.0,,,24470000.0,,,9664000.0,,,,29948000.0,29948000.0,,,,,41576000.0,,,,-1830000.0,,,,,,,4904000.0,,0.12,,,,,,,-2079000.0,,,,29948000.0,,1154000.0,,,,118390000.0,,167926000.0,,,,,,,,185704000.0,,,,,,,,,,9621746.0,2442000.0,99667000.0,,,,141610000.0,122636000.0,,,,-656000.0,,,0.0,,65000.0,,,17966000.0,,42241000.0,,,,67976000.0,720000.0,7724000.0,85098000.0,,31691000.0,,,,1154000.0,1154000.0,,,,29249000.0,113504000.0,,,63068000.0,,,,,,,,,,,,,,,,,,,
2004-12-31,,1134000.0,62888000.0,41298000.0,7380000.0,-7559000.0,41298000.0,470000.0,125618000.0,,5588000.0,-84012000.0,,9669000.0,60695000.0,0.93,,711000.0,,,,,30480000.0,-1711000.0,,,43427000.0,29078000.0,,43427000.0,62888000.0,522000.0,130877000.0,27108000.0,-4803000.0,3357000.0,28566000.0,-1833000.0,191000.0,16048000.0,,,,3600000.0,5588000.0,,,,16048000.0,,213000.0,7163000.0,146900000.0,0.9,-1311000.0,-870000.0,43828000.0,,,,17457000.0,,153706000.0,,2363000.0,324893000.0,-7695000.0,,2632000.0,-8643000.0,,29948000.0,2258000.0,-6550000.0,9669000.0,,,40183000.0,29078000.0,29078000.0,,,17341000.0,,40183000.0,,29078000.0,,-66000.0,,-1956000.0,5499000.0,,,,6339000.0,,,8692000.0,29078000.0,,8974000.0,400695000.0,269818000.0,-2071000.0,,,-5286000.0,29078000.0,60695000.0,1664000.0,,-84012000.0,1009000.0,117981000.0,113536000.0,171187000.0,189882000.0,,,,,9969000.0,-1872000.0,189882000.0,,,-7695000.0,28566000.0,64264000.0,-16226000.0,,,,,3707000.0,104214000.0,171187000.0,,,146900000.0,125618000.0,,,,-778000.0,,324893000.0,0.0,8974000.0,-113000.0,,8974000.0,14848000.0,117981000.0,43828000.0,,21915000.0,87527000.0,70027000.0,-2169000.0,8692000.0,87527000.0,-8241000.0,34187000.0,113536000.0,9606000.0,,1664000.0,1664000.0,153706000.0,0.0,,30480000.0,122587000.0,9767000.0,14848000.0,64264000.0,122587000.0,,,,,,,,,,,,,,,,,,
2005-03-31,,1921000.0,61244000.0,,,,39034000.0,3689000.0,,,5592000.0,-83872000.0,,,62634000.0,,,758000.0,,,,,28217000.0,-2213000.0,9883727.0,,44753000.0,,,,,-2807000.0,,,-2510000.0,,28086000.0,-1628000.0,,15340000.0,0.32,,,5912000.0,,,,,,,,,,,-4435000.0,-10980000.0,,,,,,,152935000.0,,,312403000.0,-11643000.0,,2574000.0,,,29078000.0,,,9669000.0,,,,18098000.0,18098000.0,,,,,37733000.0,,,,-4692000.0,,,,,,,5284000.0,,0.32,,,,,,,-2079000.0,,,,18098000.0,,3126000.0,,,,119029000.0,,159468000.0,,,,,,,,185782000.0,,,,,,,,,,9643681.0,2710000.0,104161000.0,,,,145116000.0,121905000.0,,,,-7796000.0,,,0.0,,-6700000.0,,,14483000.0,,43802000.0,,,,73234000.0,1599000.0,6198000.0,89728000.0,,30927000.0,,,,3126000.0,3126000.0,,,,28217000.0,119678000.0,,,63877000.0,,,,,,,,,,,,,,,,,,,
2005-06-30,,1136000.0,59254000.0,,,,41058000.0,801000.0,,,5660000.0,-83172000.0,,,54904000.0,,,928000.0,,,,,29120000.0,8000.0,9795798.0,,44572000.0,,,,,10489000.0,,,-9412000.0,,27283000.0,-1568000.0,,15302000.0,0.19,,,3497000.0,,,,,,,,,,,8921000.0,-991000.0,,,,,,,149951000.0,,,307809000.0,-13866000.0,,2620000.0,,,18098000.0,,,9712000.0,,,,17107000.0,17107000.0,,,,,43510000.0,,,,-1311000.0,,,,,,,6209000.0,,0.18,,,,,,,-2084000.0,,,,17107000.0,,1795000.0,,,,118736000.0,,157858000.0,,,,,,,,182553000.0,,,,,,,,,,9676463.0,3589000.0,107042000.0,,,,142426000.0,119866000.0,,,,5759000.0,,,0.0,,10593000.0,,,14133000.0,,42894000.0,,,,74333000.0,-2320000.0,6150000.0,86738000.0,,32709000.0,,,,1795000.0,1795000.0,,,,29120000.0,117561000.0,,,62687000.0,,,,,,,,,,,,,,,,,,,
2005-09-30,,1178000.0,57745000.0,,,,43406000.0,561000.0,,,5906000.0,-82737000.0,,,65163000.0,,,956000.0,,,,,29937000.0,-958000.0,9801893.0,,44973000.0,,,,,-5618000.0,,,1289000.0,,27540000.0,-1946000.0,113000.0,16078000.0,0.23,,,3623000.0,,,,,,,,,,,-7564000.0,-3998000.0,,,,,,,148959000.0,,,313350000.0,-11914000.0,,2551000.0,,,17107000.0,,,9718000.0,,,,13109000.0,13109000.0,,,,,43730000.0,,,,-722000.0,,,,,,,6491000.0,,0.23,,,,,,,-2088000.0,,,,13109000.0,,2212000.0,,,,118858000.0,,164391000.0,,,,,,,,186246000.0,,,,,,,,,,9693851.0,3940000.0,105751000.0,,,,140482000.0,132611000.0,,,,-7868000.0,,,0.0,,1224000.0,,,8173000.0,,39556000.0,,,,71874000.0,-2199000.0,7640000.0,93030000.0,,33877000.0,,,,2212000.0,2212000.0,,,,29937000.0,119827000.0,,,53635000.0,,,,,,,,,,,,,,,,,,,
2005-12-31,,-899000.0,56897000.0,45818000.0,-14846000.0,-5821000.0,45818000.0,-8633000.0,86888000.0,,4608000.0,-84006000.0,,9726000.0,5094000.0,0.17,,1039000.0,,,,,29066000.0,-53738000.0,,,44121000.0,16121000.0,,44121000.0,56897000.0,9225000.0,129814000.0,24005000.0,-4213000.0,11289000.0,40599000.0,-1847000.0,142000.0,21144000.0,,,,-6417000.0,4608000.0,,,,21144000.0,,234000.0,-12957000.0,140903000.0,0.17,7378000.0,3012000.0,60573000.0,,,,6615000.0,,166002000.0,,3681000.0,331995000.0,-18710000.0,,2786000.0,-6989000.0,,13109000.0,-3582000.0,-8548000.0,9726000.0,,,50832000.0,16121000.0,16121000.0,,,13474000.0,,50832000.0,,16121000.0,,-1823000.0,,-56901000.0,3336000.0,,,,6021000.0,,,9818000.0,16121000.0,,1688000.0,424033000.0,294219000.0,-2089000.0,,,4300000.0,16121000.0,5094000.0,-5445000.0,,-84006000.0,436000.0,111317000.0,116340000.0,165993000.0,219479000.0,,,,,9816000.0,-4476000.0,219479000.0,,,-18710000.0,40599000.0,132591000.0,-610000.0,,,,,3235000.0,107079000.0,165993000.0,,,140903000.0,86888000.0,,,,9295000.0,,331995000.0,0.0,1688000.0,-4883000.0,,1688000.0,67410000.0,111317000.0,60573000.0,,29078000.0,93943000.0,74778000.0,-2901000.0,9818000.0,93943000.0,-8340000.0,32301000.0,116340000.0,9679000.0,,-5445000.0,-5445000.0,166002000.0,0.0,,29066000.0,105907000.0,10531000.0,67410000.0,132591000.0,105907000.0,,,,,,,,,,,,,,,,,,
2006-03-31,,1553000.0,56953000.0,,,,50185000.0,241000.0,,,4792000.0,-87414000.0,,,2643000.0,,,1230000.0,,,,,27362000.0,-350000.0,9816149.0,,8494000.0,,,,,-11645000.0,,,7264000.0,,41060000.0,-1655000.0,101000.0,17332000.0,0.26,,,4286000.0,,,,,,,,,,,-13300000.0,-6516000.0,,,,,,,168600000.0,,,342455000.0,-15615000.0,,2846000.0,,,16121000.0,,,9804000.0,,,,9605000.0,9605000.0,,,,,53546000.0,,,,-2583000.0,,,,,,,7969000.0,,0.26,,,,,,,-2090000.0,,,,9605000.0,,2542000.0,,,,111752000.0,,173855000.0,,,,,,,,226110000.0,,,,,,,,,,9723432.0,5123000.0,109816000.0,,,,144367000.0,82589000.0,,-361000.0,,-15118000.0,,,0.0,,72000.0,37237000.0,,79989000.0,,58740000.0,,,,77331000.0,-3696000.0,9068000.0,101524000.0,,32485000.0,,,,2542000.0,2542000.0,,,,27362000.0,109709000.0,,,143521000.0,,,,,,,,,,,,,,,,,,,
2006-06-30,,2127000.0,58777000.0,,,,48934000.0,512000.0,,,4930000.0,-91623000.0,,,2393000.0,,,1378000.0,,,,,29789000.0,0.0,9833117.0,,8192000.0,,,,,6189000.0,,,-425000.0,,42171000.0,-3208000.0,234000.0,16944000.0,0.31,,,5411000.0,,,,,,,,,,,2981000.0,2506000.0,,,,,,,171423000.0,,,350584000.0,-13365000.0,,2755000.0,,,9605000.0,,,9866000.0,,,,12111000.0,12111000.0,,,,,55917000.0,,,,-3146000.0,,,,,,,9031000.0,,0.3,,,,,,,-2109000.0,,,,12111000.0,,2992000.0,,,,112622000.0,,179161000.0,,,,,,,,230106000.0,,,,,,,,,,9769682.0,6276000.0,118683000.0,,,,150400000.0,84218000.0,,695000.0,,-24000.0,,,0.0,,85000.0,37999000.0,,82684000.0,,58274000.0,,,,82618000.0,1685000.0,8964000.0,105341000.0,,36065000.0,,,,2992000.0,2992000.0,,,,29789000.0,113277000.0,,,145888000.0,,,,,,,,,,,,,,,,,,,
2006-09-30,,1378000.0,59818000.0,,,,51533000.0,757000.0,,,5035000.0,-93773000.0,,,2862000.0,,,1432000.0,,,,,31485000.0,-1114000.0,9854625.0,,7839000.0,,,,,8816000.0,,,-1864000.0,,41074000.0,-3650000.0,94000.0,17481000.0,0.32,,,4611000.0,,,,,,,,,,,5166000.0,3674000.0,,,,,,,170728000.0,,,358027000.0,-14168000.0,,2863000.0,,,12111000.0,,,9874000.0,,,,15785000.0,15785000.0,,,,,58314000.0,,,,-3537000.0,,,,,,,8153000.0,,0.32,,,,,,,-2121000.0,,,,15785000.0,,3139000.0,,,,113640000.0,,187299000.0,,,,,,,,237773000.0,,,,,,,542000.0,,,9792187.0,5290000.0,116425000.0,,,,153591000.0,91299000.0,,500000.0,,2102000.0,,,0.0,,95000.0,37966000.0,,83550000.0,,57889000.0,,,,79650000.0,-2550000.0,12642000.0,106657000.0,,36775000.0,,,,3139000.0,3139000.0,,,,31485000.0,113802000.0,,,146474000.0,,,,,,,,,,,,,,,,,,,
2006-12-31,,1166000.0,60927000.0,51984000.0,4157000.0,-4146000.0,51984000.0,522000.0,90179000.0,,5317000.0,-98007000.0,,9926000.0,4950000.0,1.19,,1480000.0,,,,,32333000.0,-26000.0,,,8330000.0,16062000.0,,8330000.0,60927000.0,4823000.0,142601000.0,33195000.0,-818000.0,8183000.0,34571000.0,-3866000.0,806000.0,15792000.0,,,,4132000.0,5317000.0,,38740000.0,,15792000.0,,544000.0,-59000.0,158934000.0,1.18,957000.0,277000.0,61783000.0,,,,18440000.0,,171141000.0,,5520000.0,357382000.0,-19059000.0,,3099000.0,-12379000.0,,15785000.0,2032000.0,-13455000.0,9926000.0,,,54212000.0,16062000.0,16062000.0,,,21632000.0,,54212000.0,,16062000.0,,-4189000.0,,-1490000.0,6224000.0,,,,8042000.0,,,15225000.0,16062000.0,,11667000.0,460451000.0,317850000.0,-2124000.0,,,-4196000.0,16062000.0,4950000.0,2994000.0,,-98007000.0,1235000.0,114498000.0,120969000.0,186241000.0,242516000.0,,,,,9854000.0,404000.0,242516000.0,,,-19059000.0,34571000.0,152337000.0,-12018000.0,-5429000.0,,,,4943000.0,115527000.0,186241000.0,,,158934000.0,90179000.0,,-430000.0,,1022000.0,,357382000.0,0.0,11667000.0,292000.0,38740000.0,11667000.0,85237000.0,114498000.0,61783000.0,,16121000.0,107340000.0,78251000.0,415000.0,15225000.0,107340000.0,-8444000.0,37276000.0,120969000.0,9779000.0,,2994000.0,2994000.0,171141000.0,0.0,-4441000.0,32333000.0,110831000.0,11563000.0,85237000.0,152337000.0,110831000.0,,,,,,,,,,,,,,,,,,
2007-03-31,,1844000.0,61464000.0,,,,55420000.0,452000.0,,,5493000.0,-101255000.0,,,3702000.0,,,1554000.0,,,,,31919000.0,-270000.0,10024905.0,,8046000.0,,,,,-5028000.0,,,3192000.0,,33923000.0,-2721000.0,1809000.0,15480000.0,0.36,,,5604000.0,,,,,,,,,,,-7749000.0,-5275000.0,,,,,,,176865000.0,,,374119000.0,-17603000.0,,3058000.0,,,16062000.0,,,10083000.0,,,,10787000.0,10787000.0,,,,,64404000.0,,,,-3456000.0,,,,,,,9685000.0,,0.35,,,,,,,-2137000.0,,,,10787000.0,,3537000.0,,,,110365000.0,,197254000.0,,,,,,,,259740000.0,,,,,,,-340000.0,,,9907683.0,6627000.0,124891000.0,,,,162719000.0,92573000.0,,361000.0,,-11776000.0,,,0.0,,265000.0,40235000.0,,90535000.0,,71139000.0,,,,86345000.0,-3019000.0,8987000.0,118834000.0,,38546000.0,,,,3537000.0,3537000.0,,,,31919000.0,110225000.0,,,167167000.0,,,,,,,,,,,,,,,,,,,
2007-06-30,,2298000.0,60890000.0,,,,57379000.0,1175000.0,,,5761000.0,-105050000.0,,,2147000.0,,,1660000.0,,,,,35409000.0,-2841000.0,10118653.0,,8270000.0,,,,,2162000.0,,,2471000.0,,38727000.0,-1459000.0,796000.0,15212000.0,0.42,,,6611000.0,,,,,,,,,,,703000.0,3730000.0,,,,,,,181512000.0,,,391264000.0,-14039000.0,,3053000.0,,,10787000.0,,,10106000.0,,,,14517000.0,14517000.0,,,,,64159000.0,,,,-1232000.0,,,,,,,10256000.0,,0.41,,,,,,,-2167000.0,,,,14517000.0,,4151000.0,,,,112342000.0,,209752000.0,,,,,,,,269596000.0,,,,,,,-74000.0,,,9983535.0,7203000.0,137598000.0,,,,165940000.0,93179000.0,,91000.0,,-4796000.0,,,0.0,,648000.0,41108000.0,,96247000.0,,74409000.0,,,,94986000.0,-902000.0,11661000.0,124652000.0,,42612000.0,,,,4151000.0,4151000.0,,,,35409000.0,116861000.0,,,176417000.0,,,,,,,,,,,,,,,,,,,
2007-09-30,,-1066000.0,60491000.0,,,,57908000.0,-2752000.0,,,6838000.0,-108934000.0,,,3098000.0,,,1714000.0,,,,,39902000.0,2247000.0,10134909.0,,8097000.0,,,,,19251000.0,,,-9580000.0,,38319000.0,-1251000.0,330000.0,19076000.0,0.32,,,2278000.0,,,,,,,,,,,18000000.0,9707000.0,,,,,,,183011000.0,,,398589000.0,-11442000.0,,3368000.0,,,14517000.0,,,10125000.0,,,,24224000.0,24224000.0,,,,,63279000.0,,,,-844000.0,,,,,,,6634000.0,,0.31,,,,,,,-2180000.0,,,,24224000.0,,3160000.0,,,,113326000.0,,215578000.0,,,,,,,,272836000.0,,,,,,,5455000.0,,,10016801.0,3266000.0,140715000.0,,,,169425000.0,101157000.0,,-1950000.0,,11809000.0,,,0.0,,353000.0,43067000.0,,89364000.0,,75477000.0,,,,97547000.0,694000.0,15704000.0,118217000.0,,43168000.0,,,,3160000.0,3160000.0,,,,36602000.0,121074000.0,,,171679000.0,,,,,,,,,,,,,,,,,,,
2007-12-31,,3592000.0,62287000.0,60738000.0,-15903000.0,-5182000.0,60738000.0,4486000.0,106351000.0,,7583000.0,-113591000.0,,10147000.0,4288000.0,1.55,,1497000.0,,,,,35499000.0,-401000.0,,,7873000.0,20195000.0,,7873000.0,62287000.0,11116000.0,167936000.0,38090000.0,-11986000.0,27501000.0,41342000.0,-3734000.0,374000.0,19574000.0,,,,8242000.0,7583000.0,,43789000.0,,19574000.0,,1854000.0,4133000.0,175878000.0,1.53,7382000.0,-4029000.0,71722000.0,,,,22735000.0,,185548000.0,,6426000.0,399049000.0,-5625000.0,,3404000.0,-9165000.0,,24224000.0,3361000.0,-9425000.0,10147000.0,,,65202000.0,20195000.0,20195000.0,,,25207000.0,,65202000.0,,20195000.0,,-3893000.0,,-1265000.0,6668000.0,,,,11515000.0,,,17287000.0,20195000.0,,15471000.0,545597000.0,377661000.0,-2170000.0,,,18336000.0,20195000.0,4288000.0,4623000.0,,-113591000.0,3309000.0,115767000.0,142729000.0,213501000.0,264143000.0,,,,,10107000.0,-354000.0,264143000.0,,,-5625000.0,41342000.0,157792000.0,-2511000.0,-5595000.0,,,,8111000.0,142393000.0,213501000.0,,,175878000.0,106351000.0,,1144000.0,,2252000.0,,399049000.0,0.0,15471000.0,588000.0,43789000.0,15471000.0,78487000.0,115767000.0,71722000.0,,16062000.0,118135000.0,98783000.0,-1955000.0,17287000.0,118135000.0,-8654000.0,43610000.0,142729000.0,9986000.0,,4623000.0,4623000.0,185548000.0,0.0,-554000.0,38799000.0,130393000.0,12883000.0,78487000.0,157792000.0,130393000.0,,,,,,,,,,,,,,,,,,
2008-03-31,,2765000.0,63707000.0,,,,64559000.0,273000.0,,,8209000.0,-120648000.0,,,3875000.0,,,1419000.0,,,,,34504000.0,0.0,10179539.0,,7668000.0,,,,,-6192000.0,,,8520000.0,,48435000.0,-1949000.0,1486000.0,17701000.0,0.5,,,8110000.0,,,,,,,,,,,-8141000.0,332000.0,,,,,,,197627000.0,,,419043000.0,-1152000.0,,2980000.0,,,20195000.0,,,10269000.0,,,,20527000.0,20527000.0,,,,,68519000.0,,,,-2748000.0,,,,,,,12111000.0,,0.5,,,,,,,-2181000.0,,,,20527000.0,,5093000.0,,,,118506000.0,,221416000.0,,,,,,,,274826000.0,,,,,,,-2308000.0,,,10085859.0,9131000.0,147718000.0,,,,184355000.0,99825000.0,,1246000.0,,-13532000.0,,,0.0,,136000.0,45799000.0,,89235000.0,,77557000.0,,,,104083000.0,-2374000.0,9730000.0,120273000.0,,43635000.0,,,,5093000.0,5093000.0,,,,34504000.0,139467000.0,,,175001000.0,,,,,,,,,,,,,,,,,,,
2008-06-30,,2116000.0,66760000.0,,,,66560000.0,-6000.0,,,8784000.0,-123836000.0,,,2818000.0,,,1337000.0,,,,,39033000.0,0.0,10559449.0,,7480000.0,,,,,14309000.0,,,950000.0,,48287000.0,-5089000.0,6142000.0,17280000.0,0.42,,,6461000.0,,,,,,,,,,,9220000.0,1643000.0,,,,,,,200136000.0,,,434306000.0,2881000.0,,3083000.0,,,20527000.0,,,10612000.0,,,,22170000.0,22170000.0,,,,,73718000.0,,,,-13813000.0,,,,,,,8836000.0,,0.41,,,,,,,-2369000.0,,,,22170000.0,,4321000.0,,,,120375000.0,,234170000.0,,,,,,,,276526000.0,,,,,,,5883000.0,,,10285121.0,5753000.0,158188000.0,,,,190596000.0,105219000.0,,,,5708000.0,,,0.0,,-8776000.0,47129000.0,,87405000.0,,75118000.0,,,,113402000.0,-1432000.0,11403000.0,121599000.0,,44786000.0,,,,4321000.0,4321000.0,,,,37153000.0,152897000.0,,,171307000.0,,,,,,,,,,,,,,,,,,,
