,timestamp,annualOtherNonCashItems,quarterlyInterestExpense,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyResearchAndDevelopment,quarterlyNetOtherFinancingCharges,trailingDepreciationAndAmortization,annualIncomeTaxPayable,annualDepreciationAndAmortization,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockBasedCompensation,quarterlyInventory,annualDilutedAverageShares,quarterlyOtherIncomeExpense,annualChangeInInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,annualDilutedEPS,trailingPretaxIncome,annualGoodwill,trailingNetIncome,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualGrossProfit,annualCurrentLiabilities,annualInventory,quarterlyTaxProvision,trailingChangeInInventory,annualBasicAverageShares,quarterlyDilutedEPS,annualEbitda,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualNetPPE,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalNonCurrentAssets,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,trailingGrossProfit,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,annualGrossPPE,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,quarterlyBasicEPS,quarterlyEndCashPosition,annualOperatingExpense,annualCurrentAccruedExpenses,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualCashAndCashEquivalents,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualCurrentAssets,trailingResearchAndDevelopment,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualInterestExpense,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualChangeInWorkingCapital,annualOtherNonCurrentAssets,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,annualRetainedEarnings,annualFreeCashFlow,quarterlyCurrentAssets,trailingFreeCashFlow,quarterlyNetOtherInvestingChanges,quarterlyOperatingExpense,quarterlyGoodwill,annualNetIncome,trailingNetIncomeCommonStockholders,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualBeginningCashPosition,annualCashDividendsPaid,annualCostOfRevenue,annualLongTermDebt,quarterlyRepaymentOfDebt,annualTaxProvision,annualCurrentDebt,annualTotalAssets,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,trailingTaxProvision,annualTotalNonCurrentAssets,annualOtherCurrentAssets,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingEndCashPosition,trailingCashDividendsPaid,trailingDilutedAverageShares,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue
80,1419984000,-21000000.0,11000000.0,0.0,5646000000.0,-118000000.0,-317000000.0,202000000.0,376000000.0,-3000000.0,,34000000.0,1007000000.0,58000000.0,12000000.0,39000000.0,1269000000.0,889810704.0,-6000000.0,0.0,-1173000000.0,43000000.0,43000000.0,311000000.0,75000000.0,78000000.0,-15346000000.0,-342000000.0,12000000.0,75000000.0,-113000000.0,,912000000.0,1157000000.0,0.16,,64000000.0,,2652000000.0,46000000.0,1060000000.0,,2083000000.0,1758000000.0,1269000000.0,3000000.0,,886532167.0,0.05,1136000000.0,1104000000.0,0.0,2652000000.0,335000000.0,311000000.0,143000000.0,120000000.0,1060000000.0,181000000.0,2352000000.0,5091000000.0,75000000.0,-496000000.0,7404000000.0,613000000.0,-223000000.0,,,,0.0,2017000000.0,262000000.0,10013000000.0,860000000.0,43000000.0,,98000000.0,199000000.0,0.0,613000000.0,148000000.0,17998000000.0,647000000.0,,1157000000.0,2130000000.0,2017000000.0,-53000000.0,,,2352000000.0,58000000.0,,1829000000.0,109000000.0,647000000.0,-77000000.0,-48000000.0,78000000.0,0.05,2017000000.0,1935000000.0,149000000.0,619000000.0,4306000000.0,-960000000.0,2017000000.0,,33000000.0,142000000.0,4922000000.0,,,119000000.0,-30000000.0,34000000.0,17998000000.0,1758000000.0,31000000.0,-90000000.0,-103000000.0,335000000.0,-2000000.0,-15346000000.0,,-63000000.0,58000000.0,-164000000.0,817000000.0,141000000.0,-156000000.0,-70000000.0,2548000000.0,11000000.0,36000000.0,1155000000.0,-44000000.0,75000000.0,5646000000.0,878800000.0,0.16,149000000.0,2548000000.0,4306000000.0,912000000.0,1210000000.0,1000000.0,817000000.0,144000000.0,4922000000.0,,-108000000.0,561000000.0,64000000.0,141000000.0,,1602000000.0,33000000.0,143000000.0,235000000.0,1836000000.0,-354000000.0,5321000000.0,1602000000.0,-163000000.0,-44000000.0,202000000.0,10013000000.0,940000000.0,46000000.0,,5091000000.0,46000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
81,1427760000,,9000000.0,,,-95000000.0,-102000000.0,200000000.0,369000000.0,0.0,,,,,,,1193000000.0,,-28000000.0,,,-21000000.0,-22000000.0,149000000.0,30000000.0,77000000.0,-14390000000.0,,10000000.0,0.0,-68000000.0,,,,,,,,2468000000.0,-20000000.0,,-13000000.0,,,,1000000.0,,,-0.03,,,,,338000000.0,54000000.0,,-66000000.0,184000000.0,,,3723000000.0,,,,,,,,,0.0,,,8712000000.0,733333333.0,-22000000.0,,,175000000.0,0.0,332000000.0,,,,,1157000000.0,2017000000.0,1949000000.0,,,,2287000000.0,13000000.0,,1705000000.0,12000000.0,706000000.0,-11000000.0,96000000.0,,-0.03,1949000000.0,,,566000000.0,3951000000.0,,,,,,,,,,18000000.0,38000000.0,16858000000.0,1818000000.0,,-82000000.0,-108000000.0,,,,,,164000000.0,,795000000.0,,,,,8000000.0,-26000000.0,,,,4699000000.0,873974924.0,,,2133000000.0,,971000000.0,1139000000.0,,,,4989000000.0,,-89000000.0,553000000.0,76000000.0,,,1575000000.0,,181000000.0,222000000.0,,,,,-20000000.0,,,,,408000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1435622400,,10000000.0,,,-161000000.0,-94000000.0,201000000.0,373000000.0,-1000000.0,,,,,,,1242000000.0,,-19000000.0,,,36000000.0,35000000.0,223000000.0,511000000.0,81000000.0,,,12000000.0,53000000.0,-62000000.0,,,,,,,,2523000000.0,5000000.0,,,,,,-31000000.0,,,0.04,,,,,367000000.0,223000000.0,,-15000000.0,1064000000.0,,,4901000000.0,,,,,,,,,0.0,,,9836000000.0,874832408.0,35000000.0,,,181000000.0,13000000.0,985000000.0,,,,,1157000000.0,1898000000.0,1887000000.0,,,,2254000000.0,30000000.0,,1760000000.0,-32000000.0,785000000.0,-47000000.0,51000000.0,,0.04,1836000000.0,,,595000000.0,4565000000.0,,,,,,,,,,-32000000.0,23000000.0,,2081000000.0,,-93000000.0,-190000000.0,,,,,,15000000.0,,922000000.0,,,,,12000000.0,74000000.0,,,,5208000000.0,880205504.0,,395000000.0,2484000000.0,,983000000.0,1165000000.0,,,,4935000000.0,,-29000000.0,565000000.0,60000000.0,,,1584000000.0,,150000000.0,226000000.0,,,,,-1000000.0,,,,,367000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1443571200,,10000000.0,,,-128000000.0,-121000000.0,191000000.0,331000000.0,-38000000.0,,,,,,,1253000000.0,,-4000000.0,,,93000000.0,90000000.0,225000000.0,26000000.0,75000000.0,-14838000000.0,,10000000.0,0.0,-18000000.0,,,,,,,,2432000000.0,85000000.0,,,,,,-8000000.0,,,0.1,,,0.0,,338000000.0,225000000.0,,-5000000.0,162000000.0,,,3613000000.0,,,,,,,,,0.0,,,8686000000.0,878492172.0,90000000.0,,,186000000.0,0.0,508000000.0,,,,,1157000000.0,1789000000.0,1869000000.0,,,,2207000000.0,94000000.0,,1764000000.0,-14000000.0,701000000.0,-16000000.0,-20000000.0,,0.1,1771000000.0,,,613000000.0,3953000000.0,,,,,,,,,,-14000000.0,52000000.0,17270000000.0,1874000000.0,,-83000000.0,-120000000.0,,,,,,95000000.0,,523000000.0,,,,,7000000.0,53000000.0,,,,4667000000.0,880708426.0,,,2079000000.0,,989000000.0,1151000000.0,,,,5073000000.0,,8000000.0,519000000.0,77000000.0,,,1557000000.0,,139000000.0,218000000.0,,,,,-38000000.0,,,,,518000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1451520000,-114000000.0,11000000.0,-14000000.0,5335000000.0,-124000000.0,-239000000.0,191000000.0,352000000.0,-6000000.0,,40000000.0,892000000.0,1000000.0,15000000.0,41000000.0,1251000000.0,880115456.0,-3000000.0,-39000000.0,-830000000.0,3000000.0,2000000.0,245000000.0,435000000.0,77000000.0,-14726000000.0,,15000000.0,25000000.0,-98000000.0,,820000000.0,1157000000.0,0.2,,58000000.0,,2326000000.0,20000000.0,1021000000.0,-1000000.0,1990000000.0,1561000000.0,1251000000.0,17000000.0,,876510959.0,0.002267,1071000000.0,1156000000.0,,2326000000.0,344000000.0,245000000.0,111000000.0,167000000.0,1021000000.0,-246000000.0,2115000000.0,4571000000.0,25000000.0,-467000000.0,6897000000.0,460000000.0,-200000000.0,,,,1000000.0,1771000000.0,-556000000.0,9159000000.0,878537339.0,2000000.0,,139000000.0,194000000.0,,460000000.0,129000000.0,17052000000.0,574000000.0,,1157000000.0,1869000000.0,1771000000.0,-8000000.0,,,2115000000.0,29000000.0,,1668000000.0,61000000.0,574000000.0,-19000000.0,-173000000.0,77000000.0,0.002277,1771000000.0,1861000000.0,84000000.0,559000000.0,3763000000.0,-879000000.0,1771000000.0,,44000000.0,181000000.0,4588000000.0,,,81000000.0,-11000000.0,40000000.0,17052000000.0,1561000000.0,40000000.0,-92000000.0,-98000000.0,344000000.0,-6000000.0,-14726000000.0,,,29000000.0,-113000000.0,525000000.0,175000000.0,,-46000000.0,2202000000.0,11000000.0,2000000.0,1111000000.0,178000000.0,435000000.0,5335000000.0,882100000.0,0.2,84000000.0,2202000000.0,3763000000.0,820000000.0,1109000000.0,,525000000.0,277000000.0,4588000000.0,,0.0,530000000.0,58000000.0,175000000.0,,1424000000.0,44000000.0,111000000.0,231000000.0,2017000000.0,-350000000.0,4907000000.0,1424000000.0,-141000000.0,-42000000.0,191000000.0,9159000000.0,891000000.0,51000000.0,,4571000000.0,51000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
85,1459382400,,10000000.0,,,-111000000.0,-107000000.0,173000000.0,342000000.0,0.0,,,,,,,1302000000.0,,-26000000.0,,,-40000000.0,-41000000.0,141000000.0,27000000.0,76000000.0,-15272000000.0,,11000000.0,0.0,-74000000.0,,,,,,,,2333000000.0,-38000000.0,,0.0,,,,2000000.0,,,-0.05,,,,,343000000.0,30000000.0,,-65000000.0,162000000.0,,,3581000000.0,,,,,,,,,,,,8381000000.0,878561830.0,-41000000.0,,,184000000.0,,612000000.0,,,,,1157000000.0,1771000000.0,1697000000.0,,,,2040000000.0,-7000000.0,,1613000000.0,11000000.0,666000000.0,-17000000.0,96000000.0,,-0.05,1697000000.0,,,538000000.0,3564000000.0,,,,,,,,,,-22000000.0,52000000.0,17605000000.0,1597000000.0,,-88000000.0,-110000000.0,,,,,,156000000.0,,483000000.0,,,,,11000000.0,-23000000.0,,,,4754000000.0,878561830.0,,,1967000000.0,,891000000.0,1075000000.0,,,,4800000000.0,,-100000000.0,545000000.0,79000000.0,,,1428000000.0,,161000000.0,229000000.0,,,,,-19000000.0,,,,,468000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1467244800,,10000000.0,,,-136000000.0,-61000000.0,171000000.0,336000000.0,-4000000.0,,,,,,,1266000000.0,,-2000000.0,,,25000000.0,23000000.0,192000000.0,368000000.0,76000000.0,,,15000000.0,9000000.0,-15000000.0,,,,,,,,2295000000.0,31000000.0,,,,,,6000000.0,,,0.03,,,,,357000000.0,192000000.0,,8000000.0,1034000000.0,,,4525000000.0,,,,,,,,,,,,9128000000.0,879826115.0,23000000.0,,,179000000.0,,1056000000.0,,,,,1157000000.0,1710000000.0,1682000000.0,,,,2039000000.0,39000000.0,,1703000000.0,20000000.0,597000000.0,2000000.0,-81000000.0,,0.03,1695000000.0,,,577000000.0,3846000000.0,,,,,,,,,,20000000.0,27000000.0,,1620000000.0,,-57000000.0,-144000000.0,,,,,,41000000.0,,815000000.0,,,,,7000000.0,-7000000.0,,,,5218000000.0,885466516.0,,379000000.0,2226000000.0,,886000000.0,1126000000.0,,,,4603000000.0,,-8000000.0,538000000.0,59000000.0,,,1432000000.0,,95000000.0,229000000.0,,,,,-2000000.0,,,,,357000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1475193600,,10000000.0,,,-21000000.0,-107000000.0,117000000.0,318000000.0,0.0,,,,,,,1238000000.0,,-32000000.0,,,72000000.0,71000000.0,332000000.0,26000000.0,76000000.0,-15227000000.0,,8000000.0,0.0,-7000000.0,,,,,,,,2289000000.0,84000000.0,,-78000000.0,,,,12000000.0,,,0.08,,,,,342000000.0,332000000.0,,-123000000.0,199000000.0,,,3553000000.0,,,,,,,,,,,,8278000000.0,883289046.0,71000000.0,,,98000000.0,,540000000.0,,,,,1157000000.0,1682000000.0,1675000000.0,,,,2017000000.0,121000000.0,,1797000000.0,51000000.0,674000000.0,-4000000.0,58000000.0,,0.08,1675000000.0,,,643000000.0,3633000000.0,,,,,,,,,,30000000.0,45000000.0,17516000000.0,1676000000.0,,-52000000.0,-230000000.0,,,,,,94000000.0,,320000000.0,,,,,11000000.0,-15000000.0,,,,4580000000.0,886733249.0,,,1957000000.0,,1009000000.0,1154000000.0,,,,4725000000.0,,-382000000.0,522000000.0,119000000.0,,,1436000000.0,,151000000.0,224000000.0,,,,,-55000000.0,,,,,377000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1483142400,-58000000.0,10000000.0,-78000000.0,5205000000.0,-244000000.0,-162000000.0,117000000.0,340000000.0,-6000000.0,,42000000.0,841000000.0,0.0,10000000.0,42000000.0,1173000000.0,888516927.0,-25000000.0,63000000.0,-1000000000.0,114000000.0,112000000.0,378000000.0,26000000.0,86000000.0,-14721000000.0,0.0,10000000.0,45000000.0,-46000000.0,,939000000.0,1157000000.0,0.14,,98000000.0,,2292000000.0,123000000.0,1111000000.0,0.0,2242000000.0,1591000000.0,1173000000.0,9000000.0,,881246870.0,0.13,1147000000.0,1312000000.0,,2292000000.0,337000000.0,378000000.0,210000000.0,59000000.0,1111000000.0,-142000000.0,1966000000.0,4682000000.0,45000000.0,-607000000.0,6973000000.0,931000000.0,-191000000.0,,,,,1629000000.0,-436000000.0,9069000000.0,861538462.0,112000000.0,,153000000.0,161000000.0,,931000000.0,271000000.0,17013000000.0,669000000.0,,1157000000.0,1675000000.0,1629000000.0,7000000.0,,,1966000000.0,153000000.0,,1859000000.0,93000000.0,669000000.0,-15000000.0,-5000000.0,86000000.0,0.13,1629000000.0,1971000000.0,68000000.0,698000000.0,3803000000.0,-926000000.0,1629000000.0,,39000000.0,126000000.0,4387000000.0,,,-121000000.0,35000000.0,42000000.0,17013000000.0,1591000000.0,153000000.0,-54000000.0,-243000000.0,337000000.0,-7000000.0,-14721000000.0,,,153000000.0,-38000000.0,926000000.0,121000000.0,0.0,68000000.0,2212000000.0,9000000.0,4000000.0,1125000000.0,261000000.0,26000000.0,5205000000.0,888900000.0,0.14,68000000.0,2212000000.0,3803000000.0,939000000.0,1161000000.0,,926000000.0,386000000.0,4387000000.0,,0.0,545000000.0,98000000.0,121000000.0,,1337000000.0,39000000.0,210000000.0,230000000.0,1771000000.0,-251000000.0,4731000000.0,1337000000.0,-115000000.0,27000000.0,117000000.0,9069000000.0,933000000.0,45000000.0,,4682000000.0,45000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
89,1490918400,,10000000.0,,,-228000000.0,-53000000.0,117000000.0,334000000.0,0.0,,,,,,,1201000000.0,,-3000000.0,,,109000000.0,108000000.0,289000000.0,27000000.0,77000000.0,-14910000000.0,,5000000.0,0.0,12000000.0,,,,,,,,2489000000.0,125000000.0,,,,,,16000000.0,,,0.12,,,,,335000000.0,61000000.0,,-4000000.0,188000000.0,,,3852000000.0,,,,,,,,,,,,8326000000.0,883492726.0,108000000.0,,,154000000.0,,428000000.0,,,,,1157000000.0,1629000000.0,1641000000.0,,,,1976000000.0,132000000.0,,1821000000.0,41000000.0,757000000.0,-1000000.0,25000000.0,,0.12,1641000000.0,,,685000000.0,3554000000.0,,,,,,,,,,-22000000.0,47000000.0,17399000000.0,1704000000.0,,-53000000.0,-227000000.0,,,,,,289000000.0,,538000000.0,,,,,10000000.0,-20000000.0,,,,4710000000.0,973899715.0,,,1850000000.0,,946000000.0,1136000000.0,,,,4474000000.0,,-219000000.0,553000000.0,117000000.0,,,1341000000.0,,150000000.0,234000000.0,,,,,0.0,,,,,351000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1498780800,,140000000.0,,,-452000000.0,-51000000.0,717000000.0,194000000.0,0.0,,,,,,,1262000000.0,,30000000.0,,,104000000.0,101000000.0,369000000.0,387000000.0,86000000.0,,,7000000.0,113000000.0,13000000.0,,,,,,,,2736000000.0,109000000.0,,,,,,5000000.0,,,,,,,,385000000.0,369000000.0,,-66000000.0,1147000000.0,,,5185000000.0,,,,,,,,,,,,9891000000.0,,101000000.0,,,232000000.0,,1147000000.0,,,,,1157000000.0,1641000000.0,1654000000.0,,,,2039000000.0,214000000.0,,1923000000.0,105000000.0,837000000.0,-4000000.0,51000000.0,,,1654000000.0,,,639000000.0,4409000000.0,,,,,,,,,,-26000000.0,32000000.0,,2674000000.0,,-48000000.0,-317000000.0,,,,,,481000000.0,,1277000000.0,,,,,9000000.0,-59000000.0,,,,5417000000.0,,,495000000.0,1735000000.0,,1012000000.0,1284000000.0,,,,4706000000.0,,-307000000.0,425000000.0,102000000.0,,,780000000.0,,222000000.0,248000000.0,,,,,-3000000.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1506729600,,17000000.0,,,-365000000.0,544000000.0,486000000.0,314000000.0,-306000000.0,,,,,,,1321000000.0,,-20000000.0,,,238000000.0,236000000.0,433000000.0,31000000.0,467000000.0,-16039000000.0,,6000000.0,0.0,534000000.0,,,,,,,,2882000000.0,266000000.0,,,,,,28000000.0,,,0.26,,,,,433000000.0,68000000.0,,-44000000.0,193000000.0,,,4358000000.0,,,,,,,,,,,,9761000000.0,880563271.0,236000000.0,,,165000000.0,,677000000.0,,,,,1157000000.0,1654000000.0,2188000000.0,,,,2621000000.0,293000000.0,,2136000000.0,16000000.0,847000000.0,22000000.0,-20000000.0,,0.27,2188000000.0,,,845000000.0,4612000000.0,,,,,,,,,,-41000000.0,47000000.0,18921000000.0,2359000000.0,,-59000000.0,-482000000.0,,,,,,448000000.0,,667000000.0,,,,,19000000.0,18000000.0,,,,5082000000.0,901027570.0,,,2253000000.0,,1057000000.0,1291000000.0,,,,5403000000.0,,-117000000.0,552000000.0,122000000.0,,,1689000000.0,,178000000.0,244000000.0,,,,,0.0,,,,,404000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1514678400,-90000000.0,15000000.0,0.0,5759000000.0,-443000000.0,-576000000.0,118000000.0,327000000.0,-6000000.0,,49000000.0,838000000.0,0.0,12000000.0,66000000.0,1335000000.0,904837869.0,-31000000.0,-94000000.0,-1741000000.0,310000000.0,308000000.0,587000000.0,37000000.0,89000000.0,-16294000000.0,-99000000.0,12000000.0,1000000.0,-429000000.0,,1149000000.0,1157000000.0,0.24,,105000000.0,,3224000000.0,391000000.0,1192000000.0,0.0,3034000000.0,2030000000.0,1335000000.0,81000000.0,,884707764.0,0.34,1958000000.0,1972000000.0,,3224000000.0,472000000.0,587000000.0,661000000.0,-92000000.0,1192000000.0,130000000.0,2231000000.0,5773000000.0,1000000.0,-1298000000.0,8347000000.0,688000000.0,-1119000000.0,,,,,1759000000.0,-127000000.0,10872000000.0,880000000.0,308000000.0,,343000000.0,179000000.0,0.0,688000000.0,1035000000.0,19518000000.0,942000000.0,,1157000000.0,2188000000.0,1759000000.0,43000000.0,,,2231000000.0,428000000.0,,2466000000.0,3000000.0,942000000.0,43000000.0,85000000.0,89000000.0,0.35,1759000000.0,1999000000.0,54000000.0,1002000000.0,5050000000.0,-1645000000.0,1759000000.0,,89000000.0,226000000.0,5099000000.0,,,-206000000.0,-5000000.0,49000000.0,19518000000.0,2030000000.0,777000000.0,-54000000.0,-442000000.0,472000000.0,-6000000.0,-16294000000.0,,0.0,428000000.0,33000000.0,973000000.0,218000000.0,-297000000.0,141000000.0,3020000000.0,23000000.0,10000000.0,1054000000.0,218000000.0,37000000.0,5759000000.0,910200000.0,0.25,54000000.0,3020000000.0,5050000000.0,1149000000.0,1464000000.0,,973000000.0,327000000.0,5099000000.0,,-407000000.0,574000000.0,105000000.0,218000000.0,,1577000000.0,89000000.0,661000000.0,265000000.0,1629000000.0,-214000000.0,5313000000.0,1577000000.0,-516000000.0,117000000.0,118000000.0,10872000000.0,1001000000.0,55000000.0,,5773000000.0,55000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
93,1522454400,,13000000.0,,,-360000000.0,-54000000.0,119000000.0,349000000.0,,,,,,,,1435000000.0,,-16000000.0,,,241000000.0,239000000.0,455000000.0,517000000.0,77000000.0,-16657000000.0,,12000000.0,,32000000.0,,,,,,,,3371000000.0,263000000.0,,,,,,22000000.0,,,0.26,,,,,443000000.0,95000000.0,,106000000.0,205000000.0,,,4908000000.0,,,,,,,,,,,,10068000000.0,896612467.0,239000000.0,,,185000000.0,-14000000.0,724000000.0,,,,,1157000000.0,1759000000.0,1791000000.0,,,,2234000000.0,282000000.0,,2226000000.0,11000000.0,979000000.0,11000000.0,3000000.0,,0.27,1791000000.0,,,888000000.0,4299000000.0,,,,,,,,,,-84000000.0,41000000.0,20028000000.0,2085000000.0,,-54000000.0,-374000000.0,,,,,,461000000.0,,1212000000.0,,,,,25000000.0,-20000000.0,,,,5704000000.0,914719648.0,,,2214000000.0,,1042000000.0,1338000000.0,,,,5160000000.0,,-14000000.0,606000000.0,125000000.0,,,1593000000.0,,216000000.0,268000000.0,,,,,,,,,,449000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1530316800,,13000000.0,,,-390000000.0,-56000000.0,118000000.0,356000000.0,,,,,,,,1563000000.0,,3000000.0,,,263000000.0,261000000.0,360000000.0,371000000.0,95000000.0,-362000000.0,,13000000.0,49000000.0,-108000000.0,,,,,,,,3594000000.0,284000000.0,,,,,,21000000.0,,,0.29,,,,,446000000.0,-30000000.0,,-75000000.0,1196000000.0,,,6077000000.0,,,,,,,,,,,,11278000000.0,897886876.0,261000000.0,,,193000000.0,-4000000.0,1202000000.0,,,,,1157000000.0,1791000000.0,1683000000.0,,,,2129000000.0,286000000.0,,2269000000.0,-67000000.0,991000000.0,-14000000.0,61000000.0,,0.29,1683000000.0,,,911000000.0,5289000000.0,,,,,,,,,,-157000000.0,33000000.0,3956000000.0,2221000000.0,,-54000000.0,-401000000.0,,,,,,490000000.0,,1467000000.0,,,,,23000000.0,22000000.0,,,,5922000000.0,915560723.0,,,3068000000.0,,1106000000.0,1358000000.0,,,,5201000000.0,,-11000000.0,625000000.0,104000000.0,,,1592000000.0,,697000000.0,280000000.0,,,,,,,,,,405000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1538265600,,14000000.0,,,-242000000.0,-72000000.0,117000000.0,348000000.0,,,,,,,,1586000000.0,,1000000.0,,,371000000.0,369000000.0,373000000.0,421000000.0,80000000.0,-16241000000.0,,13000000.0,,152000000.0,,,,,,,,3414000000.0,395000000.0,,,,,,24000000.0,,,0.41,,,,,336000000.0,131000000.0,,-211000000.0,198000000.0,,,4905000000.0,,,,,,,,,115000000.0,,,10413000000.0,902224054.0,369000000.0,,,201000000.0,-8000000.0,534000000.0,,,,,1157000000.0,1683000000.0,1835000000.0,,,,2171000000.0,396000000.0,,2522000000.0,-241000000.0,976000000.0,24000000.0,4000000.0,,0.41,1835000000.0,,,1003000000.0,4361000000.0,,,,,,,,,,-31000000.0,53000000.0,19655000000.0,2169000000.0,,-54000000.0,-152000000.0,,,,,,610000000.0,,1574000000.0,,,,,32000000.0,-59000000.0,,,,5984000000.0,908020701.0,,,2192000000.0,,1309000000.0,1519000000.0,,,,5508000000.0,,90000000.0,607000000.0,121000000.0,,,1607000000.0,,197000000.0,271000000.0,,,,,0.0,,,,,442000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
