date,trailingCapitalExpenditure,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualBasicAverageShares,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyGrossProfit,quarterlyDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualInterestExpense,trailingRepurchaseOfCapitalStock,annualRepaymentOfDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,annualBasicEPS,annualTotalRevenue,annualDilutedAverageShares,trailingChangeInAccountPayable,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTaxProvision,annualInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyNetPPE,quarterlyBasicEPS,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedEPS,annualChangeInInventory,trailingTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCostOfRevenue,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCommonStockIssuance,trailingChangeInInventory,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCurrentLiabilities,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualDepreciationAndAmortization,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,trailingOtherIncomeExpense,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,trailingOperatingIncome,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,trailingTotalRevenue,annualNetPPE,annualEbitda,quarterlyCapitalStock,annualOperatingIncome,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyDilutedEPS,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
1994-12-31,,-1154000000.0,,0.0,18293000000.0,523058000.0,,-40000000.0,-27000000.0,1371000000.0,,0.0,,-10251000000.0,478000000.0,51000000.0,807000000.0,,-435000000.0,-1000000.0,,2465000000.0,,,173000000.0,1052000000.0,74000000.0,498000000.0,2953000000.0,484000000.0,0.0,,0.0,680000000.0,,-395000000.0,193000000.0,,250000000.0,,,380000000.0,14000000.0,0.925,12367000000.0,523058000.0,,8971000000.0,1000000.0,2657000000.0,2441000000.0,2465000000.0,113000000.0,,8483000000.0,368000000.0,67000000.0,527000000.0,6042000000.0,,,229000000.0,,-82000000.0,8042000000.0,,0.0,2905000000.0,-461000000.0,484000000.0,30000000.0,0.92,-10000000.0,,300000000.0,3068000000.0,484000000.0,49000000.0,18000000.0,-10251000000.0,-293000000.0,119000000.0,,1543000000.0,,9710000000.0,,414000000.0,49000000.0,1641000000.0,,-908000000.0,852000000.0,162000000.0,162000000.0,944000000.0,,11436000000.0,,2953000000.0,3106000000.0,-48000000.0,0.0,,4000000.0,,,,2441000000.0,1462000000.0,2905000000.0,2388000000.0,1052000000.0,,794000000.0,,12000000.0,,527000000.0,944000000.0,3106000000.0,-20000000.0,,346000000.0,51000000.0,,,1462000000.0,6042000000.0,1203000000.0,193000000.0,,,,193000000.0,1371000000.0,,,-73000000.0,,193000000.0,198000000.0,-221000000.0,193000000.0,,8042000000.0,1908000000.0,346000000.0,1114000000.0,196000000.0,144000000.0,,0.0,,8000000.0,63000000.0,,18000000.0,193000000.0,18293000000.0,,,,162000000.0,,,8483000000.0,,807000000.0,11436000000.0,8971000000.0,-435000000.0,214000000.0,1641000000.0,-47000000.0,,,,,,,,,,,,,,,,,,,,,,
1995-03-31,,,,,18664000000.0,,,,-3000000.0,1253000000.0,,0.0,,,,37000000.0,,,-401000000.0,,,,,,,,,570000000.0,3029000000.0,,,,-6000000.0,754000000.0,523350000.0,-235000000.0,198000000.0,,,,,395000000.0,-5000000.0,,,,,,-20000000.0,,2521000000.0,2439000000.0,114000000.0,,,,172000000.0,,6012000000.0,,,283000000.0,,,8177000000.0,0.215,,2936000000.0,-248000000.0,,-112000000.0,,,,359000000.0,3124000000.0,,,,-10487000000.0,,,,,,,,352000000.0,5000000.0,1564000000.0,,,,111000000.0,111000000.0,,,,,,,,0.0,523350000.0,3000000.0,,,,,1415000000.0,,2370000000.0,1250000000.0,,,,,,537000000.0,1021000000.0,3076000000.0,,,,37000000.0,,,,,,198000000.0,,,,198000000.0,,,,-73000000.0,,,211000000.0,,,,,,346000000.0,,,193000000.0,,,,,68000000.0,0.215,18000000.0,,,,,,111000000.0,,,8533000000.0,,818000000.0,11562000000.0,9123000000.0,,-18000000.0,,104000000.0,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,,,,,18887000000.0,,,,-21000000.0,1375000000.0,,0.0,,,,-30000000.0,,,-384000000.0,,,,,,,,,613000000.0,3092000000.0,,,,-1000000.0,789000000.0,524056000.0,-294000000.0,122000000.0,,,,,457000000.0,-23000000.0,,,,,,45000000.0,,2677000000.0,2554000000.0,107000000.0,,,,143000000.0,,5966000000.0,,,256000000.0,,,8176000000.0,0.21,,2950000000.0,-301000000.0,,-183000000.0,,,,332000000.0,3636000000.0,,,,-10711000000.0,,,,,,,,401000000.0,-76000000.0,1654000000.0,,,,113000000.0,113000000.0,,,,,,,,0.0,524056000.0,3000000.0,,,,,1567000000.0,,2847000000.0,1274000000.0,,,,,,560000000.0,985000000.0,2977000000.0,,,,45000000.0,,,,,,122000000.0,,,,122000000.0,,,,-80000000.0,,,281000000.0,,,,,,346000000.0,,,198000000.0,,,,,68000000.0,0.21,28000000.0,,,,,,113000000.0,,,8643000000.0,,890000000.0,11735000000.0,9181000000.0,,-13000000.0,,100000000.0,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,,,,,18947000000.0,,,,14000000.0,1319000000.0,,0.0,,,,262000000.0,,,-381000000.0,,,,,,,,,552000000.0,3154000000.0,,,,1000000.0,756000000.0,524308000.0,-312000000.0,143000000.0,,,,,394000000.0,-27000000.0,,,,,,-91000000.0,,2778000000.0,2422000000.0,142000000.0,,,,155000000.0,,5807000000.0,,,291000000.0,,,8281000000.0,0.26,,3006000000.0,-331000000.0,,-193000000.0,,,,362000000.0,3415000000.0,,,,-10666000000.0,,,,,,,,526000000.0,21000000.0,1581000000.0,,,,136000000.0,136000000.0,,,,,,,,0.0,524308000.0,1000000.0,,,,,1418000000.0,,2659000000.0,1431000000.0,,,,,,585000000.0,1000000000.0,2876000000.0,,,,46000000.0,,,,,,143000000.0,,,,143000000.0,,,,-80000000.0,,,190000000.0,,,,,,346000000.0,,,122000000.0,,,,,63000000.0,0.26,28000000.0,,,,,,136000000.0,,,8585000000.0,,913000000.0,11739000000.0,9317000000.0,,-11000000.0,,195000000.0,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,,-1456000000.0,,,19088000000.0,523978000.0,,9000000.0,19000000.0,1494000000.0,,0.0,,-10595000000.0,500000000.0,-11000000.0,955000000.0,,-375000000.0,,,2409000000.0,,,-56000000.0,1302000000.0,-126000000.0,497000000.0,3188000000.0,469000000.0,0.0,,-33000000.0,699000000.0,,-512000000.0,67000000.0,,265000000.0,,,391000000.0,80000000.0,0.895,13521000000.0,523978000.0,,9569000000.0,-11000000.0,2998000000.0,2815000000.0,2409000000.0,137000000.0,,8790000000.0,595000000.0,125000000.0,505000000.0,5975000000.0,,,234000000.0,,258000000.0,8493000000.0,,0.0,3030000000.0,-576000000.0,469000000.0,119000000.0,0.89,25000000.0,,308000000.0,3346000000.0,469000000.0,140000000.0,19000000.0,-10595000000.0,-313000000.0,193000000.0,,1637000000.0,,10523000000.0,,317000000.0,-76000000.0,1579000000.0,,-1353000000.0,1064000000.0,109000000.0,109000000.0,948000000.0,,11978000000.0,,3188000000.0,3097000000.0,-77000000.0,0.0,,2000000.0,,,,2815000000.0,1522000000.0,3030000000.0,2647000000.0,1302000000.0,,871000000.0,,9000000.0,,505000000.0,948000000.0,3097000000.0,,,383000000.0,25000000.0,,,1522000000.0,5975000000.0,1596000000.0,67000000.0,,,,67000000.0,1494000000.0,,,-80000000.0,,67000000.0,189000000.0,-369000000.0,67000000.0,,8493000000.0,2232000000.0,383000000.0,1361000000.0,153000000.0,143000000.0,,-39000000.0,,,66000000.0,,19000000.0,67000000.0,19088000000.0,,,,109000000.0,,,8790000000.0,,955000000.0,11978000000.0,9569000000.0,-375000000.0,-14000000.0,1579000000.0,-259000000.0,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,,,,,19273000000.0,,,,49000000.0,1463000000.0,,0.0,,,,-196000000.0,,,-375000000.0,,,,,,,,,618000000.0,3823000000.0,,,,-23000000.0,810000000.0,524618000.0,-334000000.0,164000000.0,,,,,433000000.0,32000000.0,,,,,,-119000000.0,,2472000000.0,2452000000.0,126000000.0,,,,186000000.0,,5941000000.0,,,881000000.0,,,8539000000.0,1.325,,3613000000.0,-316000000.0,,-276000000.0,,,,377000000.0,3602000000.0,,,,-10734000000.0,,,,,,,,707000000.0,97000000.0,1727000000.0,,,,695000000.0,695000000.0,,,,,,,,0.0,524618000.0,10000000.0,,,,,1623000000.0,,2792000000.0,990000000.0,,,,,,472000000.0,953000000.0,2910000000.0,,,,1149000000.0,,,,,,164000000.0,,,,164000000.0,,,,-80000000.0,,,241000000.0,,,,,,383000000.0,,,67000000.0,,,,,59000000.0,1.315,19000000.0,,,,,,695000000.0,,,8413000000.0,,1135000000.0,12236000000.0,9784000000.0,,-13000000.0,,391000000.0,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,,,,,19570000000.0,,,,29000000.0,1521000000.0,,0.0,,,,-389000000.0,,,-367000000.0,,,,,,,,,699000000.0,3982000000.0,,,,-21000000.0,900000000.0,525898000.0,-390000000.0,223000000.0,,,,,388000000.0,-51000000.0,,,,,,,,2352000000.0,2755000000.0,135000000.0,,,,222000000.0,,6432000000.0,,,443000000.0,,,8726000000.0,0.42,,3736000000.0,-391000000.0,,379000000.0,,,,512000000.0,3975000000.0,,,,-10844000000.0,,,,,,,,70000000.0,59000000.0,1862000000.0,,,,221000000.0,221000000.0,,,,,,,,2000000.0,525898000.0,8000000.0,,,,,1817000000.0,,3075000000.0,800000000.0,,,,,,523000000.0,966000000.0,2954000000.0,,,,38000000.0,,,,,,223000000.0,,,,223000000.0,,,,-80000000.0,,,187000000.0,,,,,,383000000.0,,,164000000.0,,,,,59000000.0,0.415,29000000.0,,,,,,221000000.0,,,8784000000.0,,1185000000.0,12766000000.0,10011000000.0,,83000000.0,,-321000000.0,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,,,,19847000000.0,,,,60000000.0,1481000000.0,,0.0,,,,281000000.0,,,-356000000.0,,,,,,,,,707000000.0,4102000000.0,,,,-14000000.0,908000000.0,526360000.0,-310000000.0,346000000.0,,,,,406000000.0,17000000.0,,,,,,,,2499000000.0,2764000000.0,132000000.0,,,,248000000.0,,6328000000.0,,,435000000.0,,,8849000000.0,0.355,,3832000000.0,-353000000.0,,-217000000.0,,,,502000000.0,3897000000.0,,,,-10998000000.0,,,,,,,,650000000.0,123000000.0,1809000000.0,,,,187000000.0,187000000.0,,,,,,,,0.0,526360000.0,3000000.0,,,,,1701000000.0,,2989000000.0,988000000.0,,,,,,504000000.0,1014000000.0,2855000000.0,,,,45000000.0,,,,,,346000000.0,,,,346000000.0,,,,-84000000.0,,,205000000.0,,,,,,383000000.0,,,223000000.0,,,,,53000000.0,0.35,30000000.0,,,,,,187000000.0,,,8827000000.0,,1228000000.0,12929000000.0,10165000000.0,,-22000000.0,,297000000.0,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,,-1544000000.0,,,20103000000.0,525838000.0,,163000000.0,25000000.0,1793000000.0,,0.0,,-10983000000.0,509000000.0,-176000000.0,1037000000.0,,-324000000.0,,,3306000000.0,,,22000000.0,770000000.0,548000000.0,782000000.0,4251000000.0,1303000000.0,0.0,,-40000000.0,961000000.0,,-507000000.0,615000000.0,,217000000.0,,,487000000.0,33000000.0,2.48,15807000000.0,530512000.0,,10242000000.0,,3579000000.0,3137000000.0,3306000000.0,116000000.0,,9297000000.0,869000000.0,213000000.0,472000000.0,6160000000.0,,,413000000.0,,-480000000.0,9120000000.0,,0.0,3939000000.0,-484000000.0,1303000000.0,118000000.0,2.455,31000000.0,,474000000.0,4333000000.0,1303000000.0,541000000.0,574000000.0,-10983000000.0,-329000000.0,67000000.0,,1714000000.0,,12228000000.0,,658000000.0,269000000.0,1908000000.0,,-1541000000.0,2172000000.0,200000000.0,200000000.0,1047000000.0,,13548000000.0,,4251000000.0,2555000000.0,,0.0,,4000000.0,,,,3137000000.0,1988000000.0,3939000000.0,3372000000.0,770000000.0,,941000000.0,,25000000.0,,472000000.0,1047000000.0,2555000000.0,,,383000000.0,-14000000.0,,,1988000000.0,6160000000.0,2085000000.0,615000000.0,,,,615000000.0,1793000000.0,,,-85000000.0,,615000000.0,308000000.0,4000000.0,615000000.0,,9120000000.0,2806000000.0,383000000.0,1865000000.0,1218000000.0,346000000.0,,-98000000.0,,,46000000.0,,574000000.0,615000000.0,20103000000.0,,,,200000000.0,,,9297000000.0,,1037000000.0,13548000000.0,10242000000.0,-324000000.0,-26000000.0,1908000000.0,174000000.0,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,,,,,20278000000.0,,,,84000000.0,1547000000.0,,0.0,,,,94000000.0,,,-341000000.0,,,,,,,,,750000000.0,4390000000.0,,,,-11000000.0,985000000.0,531610000.0,-383000000.0,861000000.0,,,,,418000000.0,17000000.0,,,,,,,,2732000000.0,3290000000.0,161000000.0,,,,266000000.0,,6535000000.0,,,493000000.0,,,9232000000.0,0.43,,4068000000.0,-378000000.0,,-9000000.0,,,,567000000.0,3994000000.0,,,,-11046000000.0,,,,,,,,638000000.0,246000000.0,1874000000.0,,,,227000000.0,227000000.0,,,,,,,,0.0,527064000.0,4000000.0,,,,,1733000000.0,,3009000000.0,844000000.0,,,,,,452000000.0,1106000000.0,2555000000.0,,,,50000000.0,,,,,,861000000.0,,,,861000000.0,,,,-84000000.0,,,183000000.0,,,,,,383000000.0,,,615000000.0,,,,,54000000.0,0.43,341000000.0,,,,,,227000000.0,,,9267000000.0,,1056000000.0,13657000000.0,10367000000.0,,-47000000.0,,260000000.0,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,,,,,20316000000.0,,,,69000000.0,1500000000.0,,0.0,,,,-230000000.0,,,-345000000.0,,,,,,,,,725000000.0,4586000000.0,,,,-1000000.0,922000000.0,530726000.0,-384000000.0,774000000.0,,,,,386000000.0,-71000000.0,,,,,,,,2591000000.0,3390000000.0,135000000.0,,,,235000000.0,,6646000000.0,,,542000000.0,,,9279000000.0,0.585,,4282000000.0,-394000000.0,,-158000000.0,,,,536000000.0,3763000000.0,,,,-11037000000.0,,,,,,,,455000000.0,-87000000.0,2017000000.0,,,,307000000.0,307000000.0,,,,,,,,13000000.0,526686000.0,2000000.0,,,,,1762000000.0,,2841000000.0,716000000.0,,,,,,521000000.0,1122000000.0,2507000000.0,,,,206000000.0,,,,,,774000000.0,,,,774000000.0,,,,-90000000.0,,,189000000.0,,,,,,383000000.0,,,861000000.0,,,,,49000000.0,0.575,362000000.0,,,,,,307000000.0,,,9237000000.0,,1077000000.0,13823000000.0,10433000000.0,,-22000000.0,,61000000.0,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,,,-1000000.0,20839000000.0,,,,43000000.0,1590000000.0,,0.0,,,,152000000.0,,,-343000000.0,,,,,,,,,782000000.0,4721000000.0,,,,-9000000.0,1018000000.0,531568000.0,-512000000.0,899000000.0,,,,,486000000.0,-43000000.0,,,,,,,,2823000000.0,3486000000.0,171000000.0,,,,250000000.0,,6672000000.0,,,466000000.0,,,9548000000.0,0.41,,4375000000.0,-505000000.0,,-128000000.0,,,,532000000.0,3895000000.0,,,,-11291000000.0,,,,,,,,765000000.0,125000000.0,1979000000.0,,,,216000000.0,216000000.0,,,,,,,,6000000.0,527006000.0,12000000.0,,,,,1780000000.0,,2877000000.0,875000000.0,,,,,,565000000.0,1186000000.0,2507000000.0,,,,61000000.0,,,,,,899000000.0,,,,899000000.0,,,,-89000000.0,,,250000000.0,,,,,,383000000.0,,,774000000.0,,,,,50000000.0,0.405,352000000.0,,,,,,216000000.0,,,9495000000.0,,1101000000.0,14216000000.0,10730000000.0,,-40000000.0,,260000000.0,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,,-2043000000.0,,-374000000.0,21426000000.0,526784000.0,,283000000.0,87000000.0,1546000000.0,,0.0,,-11404000000.0,631000000.0,-140000000.0,1108000000.0,,-350000000.0,-395000000.0,,2648000000.0,,,-162000000.0,665000000.0,-452000000.0,705000000.0,4814000000.0,959000000.0,0.0,,-13000000.0,931000000.0,,-777000000.0,163000000.0,,198000000.0,,,467000000.0,64000000.0,1.82,15424000000.0,530838000.0,,11212000000.0,,3856000000.0,2445000000.0,2648000000.0,164000000.0,,9046000000.0,941000000.0,190000000.0,500000000.0,6601000000.0,,,399000000.0,,-124000000.0,10022000000.0,,0.0,4491000000.0,-766000000.0,959000000.0,-346000000.0,1.805,-33000000.0,,464000000.0,3772000000.0,959000000.0,202000000.0,234000000.0,-11404000000.0,-353000000.0,615000000.0,,1757000000.0,,11568000000.0,,387000000.0,-736000000.0,1918000000.0,,-2056000000.0,1900000000.0,209000000.0,209000000.0,1257000000.0,,13860000000.0,,4814000000.0,2775000000.0,,0.0,,2000000.0,,,,2445000000.0,1717000000.0,4491000000.0,2841000000.0,665000000.0,,863000000.0,,20000000.0,,500000000.0,1257000000.0,2775000000.0,,,383000000.0,59000000.0,,,1717000000.0,6601000000.0,2245000000.0,163000000.0,,,,163000000.0,1546000000.0,,,-90000000.0,,163000000.0,241000000.0,-641000000.0,163000000.0,,10022000000.0,2962000000.0,383000000.0,2099000000.0,376000000.0,899000000.0,,-34000000.0,,,45000000.0,,234000000.0,163000000.0,21426000000.0,,,,209000000.0,,,9046000000.0,,1108000000.0,13860000000.0,11212000000.0,-350000000.0,-53000000.0,1918000000.0,-379000000.0,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,,,-106000000.0,21742000000.0,,,,51000000.0,1436000000.0,,0.0,,,,75000000.0,,,-340000000.0,,,,,,,,,742000000.0,4888000000.0,,,,-6000000.0,951000000.0,528734000.0,-410000000.0,194000000.0,,,,,440000000.0,-28000000.0,,,,,,,,2264000000.0,2575000000.0,144000000.0,,,,209000000.0,,6812000000.0,,,452000000.0,,,10173000000.0,0.465,,4625000000.0,-416000000.0,,-200000000.0,,,,511000000.0,3254000000.0,,,,-11569000000.0,,,,,,,,641000000.0,31000000.0,1937000000.0,,,,243000000.0,243000000.0,,,,,,,,0.0,524512000.0,7000000.0,,,,,1562000000.0,,2303000000.0,729000000.0,,,,,,527000000.0,1296000000.0,2929000000.0,,,,161000000.0,,,,,,194000000.0,,,,194000000.0,,,,-89000000.0,,,231000000.0,,,,,,383000000.0,,,163000000.0,,,,,46000000.0,0.46,99000000.0,,,,,,243000000.0,,,9076000000.0,,1131000000.0,13964000000.0,11389000000.0,,-31000000.0,,225000000.0,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,,,-109000000.0,22074000000.0,,,,57000000.0,1475000000.0,,0.0,,,,5000000.0,,,-346000000.0,,,,,,,,,618000000.0,4841000000.0,,,,-2000000.0,817000000.0,525430000.0,-416000000.0,130000000.0,,,,,451000000.0,-84000000.0,,,,,,,,2193000000.0,2428000000.0,139000000.0,,,,161000000.0,,6919000000.0,,,319000000.0,,,10309000000.0,0.305,,4690000000.0,-426000000.0,,-116000000.0,,,,366000000.0,3000000000.0,,,,-11765000000.0,,,,,,,,468000000.0,-64000000.0,1894000000.0,,,,158000000.0,158000000.0,,,,,,,,0.0,520766000.0,3000000.0,,,,,1427000000.0,,2183000000.0,612000000.0,,,,,,611000000.0,1351000000.0,3024000000.0,,,,36000000.0,,,,,,130000000.0,,,,130000000.0,,,,-89000000.0,,,252000000.0,,,,,,383000000.0,,,194000000.0,,,,,34000000.0,0.3,106000000.0,,,,,,158000000.0,,,9112000000.0,,1128000000.0,13953000000.0,11525000000.0,,-16000000.0,,42000000.0,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,,,-202000000.0,22857000000.0,,,,31000000.0,1553000000.0,,0.0,,,,286000000.0,,,-315000000.0,,,,,,,,,448000000.0,4639000000.0,,,,-3000000.0,635000000.0,517318000.0,-723000000.0,127000000.0,,,,,457000000.0,15000000.0,,,,,,,,2426000000.0,2365000000.0,135000000.0,,,,62000000.0,,7397000000.0,,,108000000.0,,,10855000000.0,0.09,,4646000000.0,-732000000.0,,153000000.0,,,,178000000.0,2913000000.0,,,,-12002000000.0,,,,,,,,567000000.0,-3000000.0,1849000000.0,,,,46000000.0,46000000.0,,,,,,,,0.0,513558000.0,1000000.0,,,,,1374000000.0,,2278000000.0,749000000.0,,,,,,599000000.0,1403000000.0,3495000000.0,,,,23000000.0,,,,,,127000000.0,,,,127000000.0,,,,-88000000.0,,,270000000.0,,,,,,383000000.0,,,130000000.0,,,,,56000000.0,0.09,124000000.0,,,,,,46000000.0,,,9823000000.0,,1152000000.0,14462000000.0,12097000000.0,,-32000000.0,,-165000000.0,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,,-2052000000.0,,-106000000.0,22868000000.0,516548000.0,,84000000.0,-55000000.0,1340000000.0,,0.0,,-12283000000.0,641000000.0,-275000000.0,1182000000.0,,-316000000.0,-523000000.0,,2349000000.0,,,-92000000.0,625000000.0,-66000000.0,122000000.0,4219000000.0,237000000.0,0.0,,-7000000.0,394000000.0,,-435000000.0,97000000.0,,200000000.0,,,821000000.0,61000000.0,0.46,11845000000.0,520304000.0,,11867000000.0,,2797000000.0,2132000000.0,2349000000.0,223000000.0,,9997000000.0,184000000.0,-248000000.0,540000000.0,7865000000.0,,,-458000000.0,,91000000.0,10585000000.0,,0.0,4343000000.0,-478000000.0,237000000.0,451000000.0,0.455,-36000000.0,,-427000000.0,2678000000.0,237000000.0,-422000000.0,167000000.0,-12283000000.0,-353000000.0,163000000.0,,2169000000.0,,9048000000.0,,-46000000.0,-30000000.0,1792000000.0,,-1984000000.0,421000000.0,-210000000.0,-210000000.0,1317000000.0,,14216000000.0,,4219000000.0,4106000000.0,,0.0,,2000000.0,,,,2132000000.0,1282000000.0,4343000000.0,2284000000.0,625000000.0,,1302000000.0,,13000000.0,,540000000.0,1317000000.0,4106000000.0,,,383000000.0,172000000.0,,,1282000000.0,7865000000.0,1630000000.0,97000000.0,,,,97000000.0,1340000000.0,,,-87000000.0,,97000000.0,549000000.0,288000000.0,97000000.0,,10585000000.0,1930000000.0,383000000.0,628000000.0,392000000.0,127000000.0,,-18000000.0,,,64000000.0,,167000000.0,97000000.0,22868000000.0,,,,-210000000.0,,,9997000000.0,,1182000000.0,14216000000.0,11867000000.0,-316000000.0,-13000000.0,1792000000.0,-524000000.0,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,,,,-12000000.0,22872000000.0,,,,4000000.0,1349000000.0,,0.0,,,,-124000000.0,,,-324000000.0,,,,,,,,,399000000.0,4205000000.0,,,,-2000000.0,635000000.0,506854000.0,-266000000.0,209000000.0,,,,,456000000.0,-4000000.0,,,,,,,,2055000000.0,2556000000.0,175000000.0,,,,29000000.0,,8200000000.0,,,99000000.0,,,10610000000.0,0.14,,4319000000.0,-368000000.0,,209000000.0,,,,179000000.0,2539000000.0,,,,-12262000000.0,,,,,,,,169000000.0,112000000.0,1759000000.0,,,,70000000.0,70000000.0,,,,,,,,0.0,504216000.0,3000000.0,,,,,1355000000.0,,1904000000.0,589000000.0,,,,,,539000000.0,1301000000.0,4490000000.0,,,,118000000.0,,,,,,209000000.0,,,,209000000.0,,,,-86000000.0,,,220000000.0,,,,,,383000000.0,,,97000000.0,,,,,67000000.0,0.14,117000000.0,,,,,,70000000.0,,,10255000000.0,,1191000000.0,14460000000.0,11904000000.0,,-31000000.0,,-199000000.0,,,,,,,,,,,,,,,,,,,,,,
