date,trailingPretaxIncome,quarterlyTotalAssets,annualNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyFreeCashFlow,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,annualCashDividendsPaid,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,annualDepreciationAndAmortization,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,trailingCommonStockIssuance,quarterlyGoodwill,trailingStockBasedCompensation,annualStockholdersEquity,annualEndCashPosition,annualTotalAssets,quarterlyNetIncomeCommonStockholders,trailingEndCashPosition,quarterlyOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,trailingOperatingCashFlow,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualChangeInAccountPayable,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyNetOtherFinancingCharges,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,annualBeginningCashPosition,annualNetIncomeCommonStockholders,annualInterestExpense,quarterlyChangesInAccountReceivables,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,trailingRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,trailingGrossProfit,trailingNetIncomeCommonStockholders,trailingCapitalExpenditure,quarterlyStockholdersEquity,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,quarterlyEbitda,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualCapitalStock,annualNetOtherFinancingCharges,annualFreeCashFlow,annualCurrentDebt,annualStockBasedCompensation,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualGrossProfit,quarterlyResearchAndDevelopment,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyOperatingIncome,trailingBeginningCashPosition,trailingFreeCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualDilutedEPS,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,annualAccountsPayable,trailingBasicAverageShares,annualChangeInInventory,annualNonCurrentDeferredRevenue,quarterlyBasicAverageShares,trailingTaxProvision,trailingPurchaseOfBusiness,quarterlyDilutedEPS,annualIncomeTaxPayable,annualInventory,trailingDeferredIncomeTax,annualDilutedAverageShares,quarterlyBasicEPS,quarterlyDeferredIncomeTax,trailingSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualBasicEPS,quarterlyAccountsPayable,quarterlyInventory,quarterlyTaxProvision,trailingDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualBasicAverageShares,annualDeferredIncomeTax,annualTaxProvision,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
,,9936045000.0,935176000.0,643811000.0,4896003000.0,0.0,0.0,-54702000.0,,242400000.0,,-108913000.0,-755288000.0,,9255344000.0,212353000.0,174634000.0,128062000.0,,107935000.0,643811000.0,151690000.0,544598000.0,935176000.0,414201000.0,0.0,,5841000.0,340018000.0,643811000.0,151824000.0,84252000.0,,174634000.0,,8715464000.0,680701000.0,9936045000.0,121688000.0,,-62666000.0,,212353000.0,212353000.0,680701000.0,680701000.0,,1059255000.0,643811000.0,,,0.0,8757000.0,,110129000.0,,10890000.0,,680701000.0,52005000.0,4707000.0,-263510000.0,544598000.0,,-14654000.0,52005000.0,-186489000.0,-31931000.0,109857000.0,856164000.0,84252000.0,109857000.0,7821889000.0,680701000.0,12513000.0,680701000.0,0.0,680701000.0,432913000.0,10227362000.0,,0.0,,245444000.0,708107000.0,43944000.0,,,,4109000.0,,293753000.0,-31931000.0,9255344000.0,292878000.0,-182530000.0,789294000.0,3441156000.0,-62877000.0,,,,8715464000.0,,0.0,36076000.0,,-52017000.0,-966360000.0,7821889000.0,291559000.0,-2405473000.0,,,15474000.0,872850000.0,136202000.0,,-11961000.0,,3441156000.0,0.0,876725000.0,,-22983000.0,856164000.0,-2405473000.0,4896003000.0,-74586000.0,,,,,120728000.0,,-376341000.0,936442000.0,,36476000.0,,,-20321000.0,421815000.0,262721000.0,10227362000.0,212353000.0,,,,183624000.0,,,,,,,680701000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9626497000.0,,,,12798000.0,0.0,,,248698000.0,,-187595000.0,,,9133097000.0,210573000.0,,143294000.0,,85200000.0,12798000.0,217002000.0,545224000.0,,,,,9679000.0,,,153712000.0,,,174634000.0,,,,,159495000.0,,-5086000.0,,,,493400000.0,493400000.0,,,,527235000.0,,0.0,8128000.0,,94846000.0,,,,493400000.0,49748000.0,-1391000.0,-164237000.0,,,0.0,,,,98412000.0,750606000.0,,,,,,,0.0,,,,,,10261000.0,,,,,,,,,261772000.0,-42134000.0,,,,680701000.0,3416612000.0,,,,,8742692000.0,,,-825000.0,,-111512000.0,,7747582000.0,252126000.0,-2485242000.0,3991000.0,,,3991000.0,,,,,,,,,,,,-301582000.0,-170535000.0,,,,,,,-445729000.0,,,,,,-10827000.0,405066000.0,259525000.0,10232824000.0,737808000.0,,,,166926000.0,,,,,,,493400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9703836000.0,,,,12872000.0,0.0,,,255042000.0,,91234000.0,,,9118976000.0,219697000.0,,134852000.0,,84284000.0,12872000.0,199172000.0,562732000.0,,,,,8199000.0,,,213720000.0,,,174634000.0,,,,,135487000.0,,40603000.0,,,,584860000.0,584860000.0,,,,524440000.0,,0.0,7288000.0,,91995000.0,,,,584860000.0,40511000.0,-27679000.0,-148091000.0,,,-14077000.0,,,,95459000.0,757009000.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,272400000.0,-18090000.0,,,,493400000.0,3416614000.0,,,,,8812993000.0,,,2000.0,,-1856000.0,,7695141000.0,264689000.0,-2568215000.0,17742000.0,,,17742000.0,,,,,,,,,,,,-258732000.0,0.0,,,,,,,-163810000.0,,,,,,-27681000.0,407252000.0,282723000.0,10263356000.0,744137000.0,,,,180405000.0,,,,,,,584860000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9809375000.0,,,,12810000.0,0.0,,,281340000.0,,86084000.0,,,9138447000.0,236461000.0,,128754000.0,,86624000.0,0.0,237309000.0,613800000.0,,,,,8654000.0,,,243085000.0,,,174634000.0,,,,,173493000.0,,60826000.0,,,,670928000.0,670928000.0,,,,521662000.0,,,7289000.0,,94562000.0,,,,670928000.0,39366000.0,-46090000.0,-176459000.0,,,-138923000.0,,,,104892000.0,758123000.0,,,,,,,0.0,,,,,,,,,,,,,,,284110000.0,-12275000.0,,,,584860000.0,3416617000.0,,,,,8904106000.0,,,-14527000.0,,-1855000.0,,7633972000.0,276172000.0,-2650793000.0,14937000.0,,,14937000.0,,,,,,,,,,,,-177603000.0,153000000.0,,,,,,,-163107000.0,,,,,,-13941000.0,412864000.0,295281000.0,10284765000.0,758123000.0,,,,189548000.0,,,,,,,670928000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9805645000.0,834621000.0,,-153759000.0,13122000.0,0.0,0.0,,251260000.0,,93324000.0,-651642000.0,,8948956000.0,212253000.0,174634000.0,116206000.0,,86019000.0,0.0,181138000.0,612316000.0,29125000.0,342127000.0,92900000.0,,9203000.0,-91409000.0,,188799000.0,728795000.0,,174634000.0,,8928407000.0,763789000.0,9805645000.0,117491000.0,,4103000.0,,212253000.0,731142000.0,763789000.0,763789000.0,,1112857000.0,0.0,518889000.0,,,7211000.0,,94766000.0,,2192000.0,,763789000.0,38270000.0,-16249000.0,-162855000.0,612316000.0,,-8794000.0,38270000.0,-17535000.0,-15002000.0,0.0,731142000.0,1070922000.0,0.0,7562033000.0,763789000.0,-7913000.0,763789000.0,92900000.0,856689000.0,83047000.0,10296482000.0,,13122000.0,,680701000.0,585966000.0,29916000.0,,,,35735000.0,,286673000.0,-15002000.0,8948956000.0,100446000.0,-76517000.0,670928000.0,3416619000.0,-109622000.0,,,,8928407000.0,,0.0,7437000.0,,5601000.0,-938401000.0,7562033000.0,277926000.0,-2734449000.0,,,522939000.0,32018000.0,1627702000.0,,-18575000.0,,3416619000.0,-161794000.0,1036340000.0,518889000.0,,731142000.0,-2734449000.0,-153759000.0,0.0,,,,,1104763000.0,,-165755000.0,799325000.0,,375968000.0,293000.0,,-24068000.0,402879000.0,275328000.0,10296482000.0,731142000.0,,,,191907000.0,,,,,,,856689000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9744471000.0,,,,218472000.0,0.0,,,223456000.0,,-42942000.0,,,8929298000.0,201416000.0,,141114000.0,,84886000.0,218472000.0,123961000.0,601104000.0,,,,,10077000.0,,,129141000.0,,,174634000.0,,,,,34738000.0,,-25557000.0,,,,815173000.0,719982000.0,,,,516132000.0,,-95248000.0,7339000.0,,94905000.0,,,,719982000.0,37364000.0,-106203000.0,-179414000.0,,,-304000.0,,,,101414000.0,936020000.0,,,,,,,0.0,,,,,,932000.0,,,,,,,,,256942000.0,-24779000.0,,,,763789000.0,3416644000.0,,,,,8676023000.0,,,-2221000.0,,-1965000.0,,7487539000.0,246865000.0,-2816692000.0,,,,-19507000.0,,,,,,,,,,,,-202998000.0,0.0,,,,,,,-169861000.0,,,,,95191000.0,-9666000.0,398056000.0,233122000.0,10304231000.0,717548000.0,,,,162037000.0,,,,,,,815173000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9569513000.0,,593275000.0,,13151000.0,0.0,,,190405000.0,,-245291000.0,,,9000289000.0,231759000.0,,137417000.0,,85205000.0,606426000.0,125038000.0,586936000.0,,,,,10081000.0,,,126744000.0,,,174634000.0,,,,,60837000.0,,-41408000.0,,,,569224000.0,474336000.0,,,,593275000.0,,0.0,7278000.0,,95120000.0,,,,474336000.0,50062000.0,-78700000.0,-200412000.0,,,-178847000.0,,,,93230000.0,838185000.0,,,,,,,0.0,,,,,,11353000.0,,,,,,,,,270550000.0,-35251000.0,,,,719982000.0,3406674000.0,,,,,8598390000.0,,,12032000.0,,-53216000.0,,7618396000.0,260469000.0,-2889931000.0,,,,26838000.0,,,,,,,,,,,,-272485000.0,-360366000.0,,,,,,,-459081000.0,,,,,94888000.0,-102085000.0,407967000.0,292490000.0,10508327000.0,231759000.0,,,,175430000.0,,,,,,,569224000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9651410000.0,,,,13127000.0,0.0,,,233706000.0,,40185000.0,,,9035800000.0,243629000.0,,134763000.0,,92648000.0,13127000.0,239354000.0,607057000.0,,,,,8910000.0,,,243104000.0,,,174634000.0,,,,,182206000.0,,64498000.0,,,,615610000.0,513479000.0,,,,589518000.0,,-9580000.0,7838000.0,,101558000.0,,,,513479000.0,45804000.0,-55139000.0,-199571000.0,,,0.0,,,,0.0,846274000.0,,,,,,,0.0,,,,,,22076000.0,,,,,,,,,288002000.0,-11880000.0,,,,474336000.0,3396696000.0,,,,,8672076000.0,,,-5239000.0,,-2394000.0,,7592060000.0,279092000.0,-2975105000.0,,,,12492000.0,,,,,,,,,,,,-226343000.0,-9200000.0,,,,,,,-200778000.0,,,,10387000.0,102131000.0,-62396000.0,422765000.0,296102000.0,10567165000.0,833147000.0,,,,186444000.0,,,,,,,615610000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9495333000.0,672038000.0,568417000.0,-236410000.0,12213000.0,0.0,-104828000.0,,368154000.0,,-58045000.0,,,8936802000.0,205769000.0,174634000.0,116845000.0,,91647000.0,568417000.0,183685000.0,601569000.0,-5385000.0,354386000.0,0.0,,9419000.0,-266605000.0,568417000.0,189210000.0,724238000.0,,174634000.0,,8676598000.0,456252000.0,9495333000.0,121397000.0,,-4209000.0,,205769000.0,774186000.0,558531000.0,456252000.0,,1093221000.0,0.0,,,0.0,7770000.0,,101066000.0,,41308000.0,102279000.0,456252000.0,42091000.0,-26563000.0,,601569000.0,,-300315000.0,42091000.0,-478316000.0,-15773000.0,90463000.0,774186000.0,1078244000.0,90463000.0,7532816000.0,456252000.0,-123026000.0,558531000.0,0.0,558531000.0,-306093000.0,10594275000.0,,12213000.0,,763789000.0,399178000.0,30225000.0,,,,38487000.0,,301393000.0,-15773000.0,8936802000.0,-5417000.0,-77500000.0,513479000.0,3412954000.0,-77092000.0,,,,8676598000.0,,0.0,-127598000.0,,-19517000.0,-1132709000.0,7532816000.0,291974000.0,-3061459000.0,,,529991000.0,-25208000.0,1646722000.0,,-1000000.0,,3412954000.0,-879712000.0,1015721000.0,568417000.0,,774186000.0,-3061459000.0,-236410000.0,-108750000.0,,,,,1116731000.0,,-302989000.0,688596000.0,,392493000.0,4706000.0,102279000.0,96647000.0,418238000.0,271507000.0,10594275000.0,205769000.0,,,,200327000.0,,,,,,,558531000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9435521000.0,,461882000.0,,12292000.0,0.0,,,252945000.0,,-311232000.0,,,9290416000.0,210769000.0,,144300000.0,,88553000.0,0.0,206108000.0,617026000.0,,,,,14235000.0,,,210923000.0,,,174634000.0,,,,,148059000.0,,45166000.0,,,,145105000.0,145105000.0,,,,461882000.0,,,6984000.0,,102777000.0,,,,145105000.0,35866000.0,-284527000.0,,,,-197362000.0,,,,871777000.0,672651000.0,,,,,,,0.0,,,,,,116111000.0,,,,,,,,,275518000.0,-678000.0,,,,456252000.0,3412976000.0,,,,,8717565000.0,,,-388764000.0,,-105535000.0,,7493647000.0,261283000.0,-3142304000.0,,,,-2285000.0,,,,,,,,,,,,-223960000.0,,,,,,,,-291524000.0,,,,11373000.0,0.0,-11874000.0,419818000.0,264819000.0,10635951000.0,672651000.0,,210923000.0,,172741000.0,,,,,,,145105000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9272336000.0,,449519000.0,,12325000.0,0.0,,,285227000.0,,-1025000.0,,,9127849000.0,227869000.0,,139387000.0,,89186000.0,0.0,206444000.0,733054000.0,,,,,12593000.0,,,210941000.0,,,174634000.0,,,,,131515000.0,,23196000.0,,,,144487000.0,144487000.0,,,,449519000.0,,,5933000.0,,101779000.0,,,,144487000.0,33958000.0,90269000.0,,,,-235425000.0,,,,91578000.0,677388000.0,,,,,,,0.0,,,,,,135125000.0,,,,,,,,,295457000.0,1666000.0,,,,145105000.0,3270479000.0,,,,,8553194000.0,,,347713000.0,,-21278000.0,,7464019000.0,282864000.0,-3227804000.0,,,,24232000.0,,,,,,,,,,,,-237689000.0,,,,,,,,-408939000.0,,,,1600000.0,0.0,-32418000.0,434844000.0,317645000.0,10691823000.0,677388000.0,,,,193678000.0,,,,,,,144487000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9085543000.0,,418851000.0,,12316000.0,0.0,,,313595000.0,,16879000.0,,,8924810000.0,244462000.0,,138769000.0,,90956000.0,0.0,191139000.0,716587000.0,,,,,14116000.0,,,193121000.0,,,174634000.0,,,,,117950000.0,,-10187000.0,,,,160733000.0,160733000.0,,,,418851000.0,,0.0,5862000.0,,105051000.0,,,,160733000.0,36791000.0,91999000.0,,,,-323813000.0,,,,93136000.0,663313000.0,,,,,,,0.0,,,,,,18185000.0,,,,,,,,,314221000.0,-15218000.0,,,,144487000.0,3233274000.0,,,,,8385762000.0,,,85274000.0,,-27598000.0,,7437313000.0,300105000.0,-3312971000.0,,,,19140000.0,,,,,,,,,,,,-265226000.0,-524756000.0,,,,,,,-401449000.0,,,,2755000.0,0.0,-12734000.0,452990000.0,326329000.0,10750284000.0,663313000.0,,193121000.0,,209170000.0,,,,,,,160733000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8932562000.0,823842000.0,398314000.0,-259578000.0,12355000.0,0.0,,,281908000.0,,-21071000.0,,,8793554000.0,210966000.0,174600.0,120695000.0,834042000.0,89830000.0,0.0,220151000.0,714627000.0,17730000.0,358525000.0,0.0,,11466000.0,-81355000.0,398314000.0,219138000.0,798232000.0,,174600.0,,8288209000.0,139008000.0,8932562000.0,164223000.0,,1857000.0,,210966000.0,609280000.0,139008000.0,139008000.0,,1203452000.0,0.0,398314000.0,,,5443000.0,,101296000.0,,26416000.0,0.0,139008000.0,209658400.0,20904000.0,,714627000.0,322484000.0,-222378000.0,209658400.0,-1147256000.0,-23014000.0,87204000.0,609280000.0,1156663000.0,87204000.0,7379197000.0,139008000.0,-332788000.0,139008000.0,0.0,139008000.0,-316449000.0,10777576000.0,,12355000.0,53063000.0,456252000.0,561747000.0,24222000.0,,,,52410000.0,,324020000.0,-23014000.0,8793554000.0,60032000.0,-69777000.0,160733000.0,3128295000.0,-174355000.0,,,,8288209000.0,,0.0,-377011000.0,,-19944000.0,-1438546000.0,7379197000.0,312554000.0,-3398379000.0,,,543029000.0,-23357000.0,1752102000.0,,-1274000.0,,3128295000.0,-978978000.0,1133675000.0,398314000.0,,609280000.0,-3398379000.0,-259578000.0,-105000000.0,,,,,1209073000.0,,-336634000.0,834042000.0,,410841000.0,10688000.0,0.0,-12751000.0,444715000.0,294659000.0,10777576000.0,609280000.0,,219138000.0,,222724000.0,,,,,,,139008000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9406312000.0,,372979000.0,,0.0,476634000.0,,,265212000.0,,481312000.0,,,8786233000.0,212766000.0,,148492000.0,,86938000.0,0.0,205852000.0,723528000.0,,,,,16405000.0,,,206722000.0,,,174600.0,,,,,125343000.0,,21272000.0,,,,620079000.0,620079000.0,,,,372979000.0,,0.0,5334000.0,,103343000.0,,,,620079000.0,211103400.0,-54295000.0,,,,-265204000.0,,,,87485000.0,1062379000.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,294127000.0,-11950000.0,,,,139008000.0,3217495000.0,,,,,8321727000.0,,,-40017000.0,,-24884000.0,,7349109000.0,277722000.0,-3483067000.0,,,,-3970000.0,,,,,,,,,,,,-296969000.0,-356687000.0,,,,,,,256117000.0,,,,9722000.0,,-14278000.0,442619000.0,279490000.0,10832176000.0,1062379000.0,,206722000.0,,190784000.0,,,,,,,620079000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9178947000.0,,368728000.0,,0.0,415625000.0,,,300267000.0,,-182283000.0,,,8349326000.0,226825000.0,,139136000.0,,88588000.0,0.0,198143000.0,703458000.0,,,,,12414000.0,,,198791000.0,,,174600.0,,,,,132343000.0,,-13798000.0,,,,438475000.0,438475000.0,,,,368728000.0,,0.0,5067000.0,,100947000.0,,,,438475000.0,212244400.0,-70351000.0,,,,-241882000.0,,,,89674000.0,1011178000.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,318603000.0,-27433000.0,,,,620079000.0,3089379000.0,,,,,8137608000.0,,,-44331000.0,,-3904000.0,,7343775000.0,306189000.0,-3568254000.0,,,,13938000.0,,,,,,,,,,,,-339020000.0,-476634000.0,,,,,,,-438219000.0,,,,5846000.0,,-26020000.0,457739000.0,326287000.0,10912029000.0,1011178000.0,,198791000.0,,217656000.0,,,,,,,829621000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9288120000.0,,347943000.0,,0.0,0.0,,,331634000.0,,97001000.0,,,8752368000.0,242706000.0,,137224000.0,,89991000.0,715268000.0,263892000.0,716401000.0,,,,,15298000.0,,,252884000.0,,,174600000.0,,,,,202465000.0,,21854000.0,,,,535752000.0,535752000.0,,,,,,0.0,4926000.0,,105195000.0,,,,535752000.0,35548000.0,-63093000.0,,,,-239130000.0,,,,95319000.0,957974000.0,,,,,,,0.0,,,,,,15973000.0,,,,,,,,,335707000.0,-15371000.0,,,,438475000.0,3217064000.0,,,,,8300626000.0,,,-60722000.0,,-20499000.0,,7330706000.0,347801000.0,-3650000000.0,,,,17389000.0,,,,,,,,,,,,-312690000.0,-415625000.0,,,,,,,-189884000.0,,,,5439000.0,,-18344000.0,472931000.0,349978000.0,10980706000.0,242706000.0,,252884000.0,,230512000.0,,,,,,,535752000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8793403000.0,939258000.0,468828000.0,-279474000.0,0.0,0.0,0.0,,84606000.0,,-518141000.0,-959154000.0,,8776164000.0,201711000.0,174600000.0,115592000.0,930161000.0,92586000.0,468828000.0,271371000.0,735323000.0,7892000.0,358103000.0,0.0,,12720000.0,-290465000.0,468828000.0,272092000.0,871982000.0,,174600000.0,,8093756000.0,17239000.0,8793403000.0,209543000.0,,26590000.0,,201711000.0,201711000.0,17239000.0,17239000.0,,1285659000.0,468828000.0,468828000.0,,0.0,4486000.0,,105306000.0,,124447000.0,,17239000.0,34774000.0,-102726000.0,,735323000.0,0.0,718946000.0,34774000.0,-1978771000.0,-1005000.0,88540000.0,670539000.0,1307755000.0,88540000.0,7331932000.0,17239000.0,-6546000.0,17239000.0,0.0,17239000.0,-122111000.0,11070062000.0,,0.0,-15973000.0,139008000.0,669694000.0,19813000.0,,,,56837000.0,,349859000.0,-1005000.0,8776164000.0,55918000.0,-303940000.0,535752000.0,2854639000.0,-61013000.0,,,,8093756000.0,,0.0,138524000.0,,-11726000.0,-1117305000.0,7331932000.0,369164000.0,-3738130000.0,,6355000.0,540129000.0,-19465000.0,1826729000.0,,0.0,,2854639000.0,-27270000.0,981719000.0,468828000.0,,670539000.0,-3738130000.0,-279474000.0,-729825000.0,,,,,1286600000.0,,-745319000.0,930161000.0,,414618000.0,103440000.0,,-245298000.0,465451000.0,329904000.0,11070062000.0,201711000.0,,272092000.0,,244553000.0,,,,,,,17239000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9101551000.0,,142419000.0,,0.0,0.0,,,260202000.0,,381862000.0,,,8703299000.0,205129000.0,,150389000.0,,91001000.0,142419000.0,211223000.0,717264000.0,,,,,15237000.0,,,212247000.0,,,174600000.0,,,,,161936000.0,,-1094000.0,,,,398252000.0,398252000.0,,,,,,-13540000.0,3497000.0,,109254000.0,,,,398252000.0,32404000.0,-41416000.0,-263733000.0,,,-1692000.0,,,,88127000.0,347548000.0,,,,,,,0.0,,,,,,,,,,,,,,,320511000.0,-20889000.0,,,,17239000.0,3579654000.0,,,,,8725563000.0,,,7721000.0,,-326186000.0,,64022000.0,306745000.0,-3825115000.0,,,,-6153000.0,,,,,,,,,,,,-331984000.0,0.0,,,,,,1735000.0,113939000.0,,,,3863000.0,,-49137000.0,470900000.0,309339000.0,64022000.0,205129000.0,,212247000.0,,211257000.0,,,,,,,398252000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9094598000.0,,111688000.0,,0.0,0.0,,,299988000.0,,13107000.0,,,8683688000.0,218703000.0,,142571000.0,,90937000.0,111688000.0,260463000.0,717937000.0,,,,,14085000.0,,,261679000.0,,,174600000.0,,,,,207685000.0,,19025000.0,,,,410910000.0,410910000.0,,,,,,,647000.0,,105022000.0,,,,410910000.0,30628000.0,-63348000.0,-267264000.0,,,-2181000.0,,,,88875000.0,330391000.0,,,,,,,0.0,,,,,,,,,,,,,,,342807000.0,-22522000.0,,,,398252000.0,3579671000.0,,,,,8736106000.0,,,-106000.0,,-30404000.0,,74472000.0,353263000.0,-3913399000.0,,,,18452000.0,,,,,,,,,,,,-338785000.0,0.0,,,,,,1276000.0,-286775000.0,,,,13074000.0,,-63242000.0,485378000.0,363230000.0,74472000.0,218703000.0,,261679000.0,,237785000.0,,,,,,,410910000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9149940000.0,,100118000.0,,0.0,0.0,,,-47368000.0,,-355361000.0,,,9092975000.0,243033000.0,,147803000.0,,96537000.0,100118000.0,284198000.0,766489000.0,,,,,17650000.0,,,285628000.0,,,174600000.0,,,,,231361000.0,,30531000.0,,,,56965000.0,56965000.0,,,,,,,478000.0,,114187000.0,,,,56965000.0,42423000.0,-441898000.0,-267303000.0,,,-5453000.0,,,,114330000.0,343151000.0,,,,,,,0.0,,,,,,,,,,,,,,,364154000.0,-4481000.0,,,,410910000.0,3579676000.0,,,,,8778944000.0,,,2059000.0,,-11346000.0,,46039000.0,382643000.0,-4004681000.0,,,,3966000.0,,,,,,,,,,,,-321890000.0,0.0,,,,,,3077000.0,-280557000.0,,,,3545000.0,,-414462000.0,511957000.0,367094000.0,46039000.0,243033000.0,,285628000.0,,249967000.0,,,,,,,56965000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
