date,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,quarterlyBasicEPS,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyOperatingExpense,annualCapitalStock,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyInterestExpense,trailingChangeInInventory,trailingDepreciationAndAmortization,annualOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,annualEbitda,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetPPE,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,trailingPretaxIncome,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyDilutedAverageShares,trailingInvestingCashFlow,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualInterestExpense,annualGoodwill,annualPretaxIncome,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingDeferredIncomeTax,annualInvestingCashFlow,trailingNetOtherFinancingCharges,annualCapitalExpenditure,annualOperatingIncome,annualOtherCurrentLiabilities,trailingTotalRevenue,trailingStockBasedCompensation,trailingInterestExpense,annualTaxProvision,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,trailingTaxProvision,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualTotalRevenue,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualDilutedAverageShares,annualFreeCashFlow,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,trailingEndCashPosition,annualNetOtherFinancingCharges,annualDilutedEPS,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,annualAccumulatedDepreciation,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,trailingOperatingExpense,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyCurrentAssets,trailingCostOfRevenue,quarterlyOperatingIncome,trailingNetIncome,quarterlyDilutedEPS,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualCashDividendsPaid,annualRetainedEarnings,annualBeginningCashPosition,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualAccountsReceivable,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyBasicAverageShares,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,trailingSaleOfInvestment,annualTotalAssets,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingDilutedEPS,trailingChangesInAccountReceivables,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
2008-05-31,-11523000.0,,-556998000.0,,-70067000.0,497721000.0,476149000.0,,476149000.0,26806000.0,,231251000.0,-288100000.0,231251000.0,,234714000.0,312506000.0,1222000.0,6934000.0,846361000.0,12677000.0,,,384370000.0,,384370000.0,26806000.0,100389000.0,3792000.0,,459484000.0,1498537000.0,-71775000.0,,,497721000.0,4603000.0,72934000.0,-42015000.0,-28361000.0,-157631000.0,,,231251000.0,0.4,,3763567000.0,,,72235000.0,65000000.0,,,-110225000.0,,,,1054719000.0,25991000.0,-73888000.0,687157000.0,-159711000.0,-117000.0,1979592000.0,46964000.0,908358000.0,39054000.0,,411448000.0,22964000.0,,,,101162000.0,-288100000.0,,390962000.0,1222000.0,,-169214000.0,,-71840000.0,374118000.0,65000000.0,,,,-8655000.0,6934000.0,-87564000.0,231251000.0,,0.0,,3643791000.0,411448000.0,,2145254000.0,305339000.0,,166110000.0,1780650000.0,-35529000.0,,130539000.0,162874000.0,10689000.0,231251000.0,-160448000.0,-23171000.0,,3792000.0,0.39,,2627011000.0,-92272000.0,-6057000.0,427788000.0,-556998000.0,-110928000.0,,100389000.0,1124419000.0,,47709000.0,,30919000.0,,,101162000.0,2627011000.0,120151000.0,1075971000.0,231251000.0,-2976000.0,1783975000.0,,143146000.0,,,,1054719000.0,846361000.0,47709000.0,0.0,,-90638000.0,427788000.0,159016000.0,1783975000.0,687157000.0,1066687000.0,817241000.0,1066687000.0,47709000.0,620319000.0,92413000.0,362979000.0,817241000.0,,,455652000.0,,1124419000.0,1780650000.0,1979592000.0,288100000.0,85366000.0,,-87564000.0,362979000.0,1136556000.0,-87564000.0,312506000.0,1136556000.0,-1504000.0,908358000.0,,3763567000.0,,,,,,,,,,,,,,,,,,
2008-08-31,,,-562461000.0,,30796000.0,483153000.0,,0.56,509314000.0,24472000.0,,201368000.0,0.0,201368000.0,,,292690000.0,,7041000.0,,10586000.0,,,,,370256000.0,,183102000.0,0.0,,,,310000.0,,,,1086000.0,-12330000.0,-12199000.0,,100313000.0,,,,,,3618165000.0,,,,65000000.0,,,,,130188000.0,,,29110000.0,,,-29883000.0,-24585000.0,1926722000.0,,,,,338064000.0,22209000.0,,,,44916000.0,,,231251000.0,1291000.0,,,,,,,,,,,,69517000.0,,,,,,,,,,,133108000.0,,-29924000.0,,,,,201368000.0,-6952000.0,-24751000.0,,,,-2108000.0,,-101512000.0,,472555000.0,,,,,,,,,-24529000.0,,,,2356253000.0,,985465000.0,,,1691443000.0,,110899000.0,,0.54,,1045614000.0,713104000.0,,0.0,-31922000.0,,,,,653254000.0,,,965423000.0,,581876000.0,,302999000.0,735700000.0,,,403589000.0,124935000.0,,1643149000.0,,,,,69517000.0,,1261912000.0,69517000.0,292690000.0,,7910000.0,890211000.0,,,,,,,,,,,,,,,,,,,,
2008-11-30,,,-552053000.0,,18624000.0,455155000.0,,0.33,493241000.0,19729000.0,,205289000.0,0.0,205289000.0,,,278982000.0,,171247000.0,,17394000.0,,,,,348770000.0,,167008000.0,0.0,,,,-56641000.0,,,,604000.0,116378000.0,-12688000.0,,60350000.0,,,,,,3353202000.0,,,,65000000.0,,,,,128137000.0,,,34502000.0,,,3921000.0,-20599000.0,1815913000.0,,,,,282429000.0,21220000.0,,,,-94280000.0,,,201368000.0,1284000.0,,,,,,,,,,,,41726000.0,,,,,,,,,,,98964000.0,,-39209000.0,,,,,205289000.0,-23893000.0,-25719000.0,,,,7142000.0,,46785000.0,,488561000.0,,,,,,,,,103690000.0,,,,2232457000.0,,889965000.0,,,1537289000.0,,77744000.0,,0.33,,1007208000.0,821171000.0,,0.0,16315000.0,,,,,600193000.0,,,791364000.0,,533239000.0,,302495000.0,607189000.0,,,356726000.0,127090000.0,,1411286000.0,,,,,41726000.0,,1120745000.0,41726000.0,278982000.0,,-4614000.0,844980000.0,,,,,,,,,,,,,,,,,,,,
2009-02-28,,,-558152000.0,,-13547000.0,450099000.0,,-0.24,463613000.0,17073000.0,,205237000.0,0.0,205237000.0,,,265618000.0,,172424000.0,,13520000.0,,,,,347995000.0,,161293000.0,1980000.0,,,,-6446000.0,,,,148922000.0,30539000.0,-12137000.0,,-44480000.0,,,,,,3210450000.0,,,,65000000.0,,,,,126575000.0,,,1840000.0,,,-52000.0,-4000.0,1789954000.0,,,,,225674000.0,20713000.0,,,,,,,205289000.0,1284000.0,,,,,,,,,,,,-30933000.0,,,,,,,,,,,-10247000.0,,-2450000.0,,,,,205237000.0,-18182000.0,-25682000.0,,,,1746000.0,,39086000.0,,431946000.0,,,,,,,,,18402000.0,,,,2169961000.0,,635396000.0,,,1420496000.0,,-30960000.0,,-0.24,,1008251000.0,758509000.0,,0.0,33005000.0,,,,,583573000.0,,,810806000.0,,400738000.0,,295411000.0,502919000.0,,,234658000.0,126575000.0,,1411452000.0,,,,,-30933000.0,,1040489000.0,-30933000.0,265618000.0,,-2519000.0,830567000.0,,,,,,,,,,,,,,,,,,,,
2009-05-31,-138604000.0,150763000.0,-586452000.0,,25379000.0,470103000.0,406175000.0,,406175000.0,23815000.0,,253387000.0,-5794000.0,253387000.0,,266995000.0,259215000.0,1285000.0,168547000.0,849162000.0,12960000.0,,,358097000.0,,358097000.0,23815000.0,80139000.0,131000.0,,320472000.0,1353089000.0,-75827000.0,,-16669000.0,470103000.0,,132408000.0,-17962000.0,75014000.0,64685000.0,-10020000.0,,253387000.0,0.95,,3409921000.0,,,22136000.0,65000000.0,,,-75410000.0,,,,1056555000.0,410000.0,1136000.0,630978000.0,48150000.0,-172000.0,1857005000.0,54460000.0,856166000.0,180868000.0,,294814000.0,21002000.0,,,-51412000.0,,-21256000.0,,205237000.0,1285000.0,,-81547000.0,,-54986000.0,256584000.0,65000000.0,,,,61252000.0,168547000.0,39306000.0,253387000.0,,0.0,,3368167000.0,294814000.0,,2015078000.0,,,98647000.0,1417088000.0,-3827000.0,-119327000.0,128255000.0,212009000.0,,253387000.0,-32520000.0,-25684000.0,,131000.0,0.93,-5644000.0,2266250000.0,39524000.0,-45360000.0,443429000.0,-586452000.0,23883000.0,,80139000.0,1096505000.0,,119616000.0,,114446000.0,,,-31557000.0,2266250000.0,126373000.0,857341000.0,253387000.0,-344000.0,1552916000.0,,98901000.0,,,,1056555000.0,849162000.0,119616000.0,0.0,57616000.0,-101836000.0,443429000.0,231251000.0,1552916000.0,630978000.0,762295000.0,661593000.0,762295000.0,119616000.0,499225000.0,65862000.0,320801000.0,638659000.0,69109000.0,,358116000.0,,1096505000.0,1417088000.0,1857005000.0,37216000.0,85144000.0,,39306000.0,320801000.0,1143671000.0,39306000.0,259215000.0,1143671000.0,-1973000.0,856166000.0,,3409921000.0,,,,,,,,,,,,,,,,,,
2009-08-31,,-25290000.0,-597420000.0,,35903000.0,458515000.0,,0.57,435174000.0,28331000.0,,255840000.0,1094000.0,255840000.0,,,273199000.0,,169314000.0,,12797000.0,,,,,353820000.0,,87318000.0,0.0,,,,-47482000.0,,,,,52136000.0,-3262000.0,,108928000.0,-349000.0,,,,,3427870000.0,,,,75000000.0,,,,,127098000.0,,,897000.0,,,2453000.0,0.0,1842653000.0,,,,,291658000.0,21006000.0,,,,-3525000.0,,,253387000.0,1291000.0,,,,,,,,,,,,73025000.0,,,,,,,,,2018000.0,,142731000.0,,-4077000.0,,,,,255840000.0,-6290000.0,-25701000.0,,,,11370000.0,,-55401000.0,,475279000.0,,,,,,,,,48874000.0,,,,2203561000.0,,915953000.0,,,1585217000.0,,120631000.0,,0.57,,1055935000.0,845358000.0,,0.0,-28999000.0,,,,,592458000.0,,,737414000.0,,522123000.0,,309386000.0,640472000.0,-3156000.0,,393830000.0,126774000.0,,1358203000.0,,,,,73025000.0,,1224309000.0,73025000.0,273199000.0,,501000.0,860554000.0,,,,,,,,,,,,,,,,,,,,
2009-11-30,,-301843000.0,-614989000.0,,24351000.0,455954000.0,,0.44,434230000.0,25920000.0,,363928000.0,2057000.0,363928000.0,,,268295000.0,,2940000.0,,14672000.0,,,,,359762000.0,,89931000.0,0.0,,,,-22391000.0,,,,,132558000.0,-5025000.0,,80244000.0,-8693000.0,,,,,3478539000.0,,,,75000000.0,,,,,129164000.0,,,35761000.0,,,108088000.0,0.0,1848215000.0,,,,,249432000.0,21229000.0,,,,21069000.0,,,255840000.0,1295000.0,,,,,,,,,,,,55893000.0,,,,,,,,,2131000.0,,94916000.0,,-34732000.0,,,,,363928000.0,-13512000.0,-26536000.0,,,,7554000.0,,45723000.0,,504636000.0,,,,,,,,,127533000.0,,,,2196696000.0,,858658000.0,,,1630324000.0,,94916000.0,,0.43,,1070943000.0,664053000.0,,44489000.0,2605000.0,,,,,603438000.0,,,903285000.0,,495447000.0,,336681000.0,608588000.0,-44320000.0,,363211000.0,127373000.0,,1532643000.0,,,,,55893000.0,,1281843000.0,55893000.0,270352000.0,,-823000.0,871393000.0,,,,,,,,,,,,,,,,,,,,
2010-02-28,,-339000.0,-622618000.0,,-1949000.0,444959000.0,,-0.07,441578000.0,28389000.0,,256199000.0,1833000.0,256199000.0,,,257212000.0,,5534000.0,,15802000.0,,,,,366127000.0,,114195000.0,0.0,,,,-27204000.0,,,,,4179000.0,-5782000.0,,-11349000.0,-54627000.0,,,,,3337365000.0,,,,75000000.0,,,,,127500000.0,,,29717000.0,,,-107729000.0,-1832000.0,1870494000.0,,,,,230361000.0,20987000.0,,,,-20441000.0,,,363928000.0,1296000.0,,,,,,,,,,,,-9400000.0,,,,,,,,,1908000.0,,25440000.0,,-37357000.0,,,,,256199000.0,-67913000.0,-26561000.0,,,,4841000.0,,-14247000.0,,468675000.0,,,,,,,,,-1603000.0,,,,2129351000.0,,666594000.0,,,1466871000.0,,2620000.0,,-0.07,,1067577000.0,639584000.0,,0.0,-1338000.0,,,,,558815000.0,,,902563000.0,,406762000.0,,328689000.0,502190000.0,-25116000.0,,259832000.0,127500000.0,,1489767000.0,,,,,-9400000.0,,1208014000.0,-9400000.0,257212000.0,,136000.0,882739000.0,,,,,,,,,,,,,,,,,,,,
2010-05-31,-98629000.0,7830000.0,-541559000.0,,29022000.0,382527000.0,386982000.0,,386982000.0,43152000.0,,215355000.0,-10785000.0,215355000.0,,203936000.0,305119000.0,1299000.0,4307000.0,631494000.0,16002000.0,,,303159000.0,10030000.0,303159000.0,43152000.0,101358000.0,-2283000.0,,411980000.0,1435375000.0,-1552000.0,,-92553000.0,382527000.0,,15063000.0,-9172000.0,-15059000.0,90631000.0,-28884000.0,,215355000.0,1.4,,3004024000.0,,,-38032000.0,0.0,,,-105364000.0,,,,924086000.0,27597000.0,32485000.0,243829000.0,-40844000.0,1832000.0,1555288000.0,59273000.0,768244000.0,268454000.0,,299596000.0,21031000.0,,,-319642000.0,-107791000.0,-1766000.0,,256199000.0,1299000.0,,-126953000.0,,-23241000.0,329493000.0,0.0,,,,87327000.0,4307000.0,60519000.0,215355000.0,,0.0,,3412716000.0,299596000.0,,1977341000.0,-7825000.0,,127664000.0,1211289000.0,-29198000.0,19638000.0,127731000.0,180695000.0,,215355000.0,-39238000.0,-26632000.0,,-2283000.0,1.39,8720000.0,1842783000.0,-86472000.0,0.0,502562000.0,-541559000.0,-110397000.0,,101358000.0,1105882000.0,,181127000.0,,5891000.0,,,-107791000.0,1842783000.0,127047000.0,971511000.0,215355000.0,-1659000.0,1448736000.0,,113383000.0,,,,924086000.0,631494000.0,180037000.0,0.0,12673000.0,-105430000.0,502562000.0,253387000.0,1448736000.0,243829000.0,924308000.0,653010000.0,924308000.0,180037000.0,553009000.0,93972000.0,327591000.0,632485000.0,92230000.0,,418502000.0,,1105882000.0,1211289000.0,1555288000.0,-1768000.0,84253000.0,,61609000.0,327591000.0,1079473000.0,60519000.0,305119000.0,1079473000.0,-1473000.0,768244000.0,,3004024000.0,,,,,,,,,,,,,,,,,,
2010-08-31,,-2635000.0,-557902000.0,,32946000.0,376234000.0,,0.53,421228000.0,50034000.0,,219312000.0,953000.0,219312000.0,,,253421000.0,,2774000.0,,16042000.0,,,,,308318000.0,,112273000.0,0.0,,,,-28311000.0,,,,,41123000.0,-3255000.0,,107940000.0,-9962000.0,,,,,3058845000.0,,,,0.0,,,,,128254000.0,,,20676000.0,,,3957000.0,-9101000.0,1580510000.0,,,,,283470000.0,18204000.0,,,,-80734000.0,,,215355000.0,1295000.0,,,,,,,,,,,,68996000.0,,,,,,,,,-281000.0,2396000.0,142186000.0,,-19296000.0,,,,,219312000.0,-15471000.0,-26629000.0,,,,2321000.0,,-56568000.0,,544930000.0,,,,,,,,,37868000.0,,,,1821966000.0,,894810000.0,,,1478335000.0,,122005000.0,,0.53,,934136000.0,589510000.0,,0.0,-33603000.0,,,,,249443000.0,,,932979000.0,,519384000.0,,303266000.0,624636000.0,-16781000.0,,375426000.0,127787000.0,,1232456000.0,,,,,74994000.0,,1141637000.0,68996000.0,253421000.0,,-3634000.0,783685000.0,,,,,,,,,,,,,,,,,,,,
2010-11-30,,-25756000.0,-574981000.0,,23765000.0,378147000.0,,0.38,433792000.0,55773000.0,,299157000.0,4309000.0,299157000.0,,,250070000.0,,2674000.0,,16468000.0,,,,,309466000.0,,114484000.0,0.0,,,,-47380000.0,,,,,141991000.0,-12078000.0,,77268000.0,-10707000.0,,,,,3118555000.0,,,,0.0,,,,,127670000.0,,,18152000.0,,,79845000.0,-11815000.0,1596189000.0,,,,,274313000.0,18490000.0,,,,-52547000.0,,,219312000.0,1300000.0,,,,,,,,,,,,48791000.0,,,,,,,,,217000.0,3631000.0,93736000.0,,-17986000.0,,,,,299157000.0,-20309000.0,-27282000.0,,,,3002000.0,,63205000.0,,566438000.0,,,,,,,,,129913000.0,,,,1834274000.0,,826343000.0,,,1522366000.0,,89427000.0,,0.38,,953128000.0,600241000.0,,0.0,-11277000.0,,,,,255797000.0,,,922463000.0,,486846000.0,,323254000.0,595873000.0,-11188000.0,,339497000.0,127012000.0,,1234033000.0,,,,,53503000.0,,1187418000.0,48791000.0,250070000.0,,2310000.0,794092000.0,,,,,,,,,,,,,,,,,,,,
2011-02-28,,-2348000.0,,,796000.0,,,0.01,,,,,5649000.0,,,,256676000.0,,,,16502000.0,,,,,,,,0.0,,,,-12112000.0,,,,,7870000.0,-6404000.0,,1989000.0,-18303000.0,,,,,,,,,,,,,,129442000.0,,,24541000.0,,,-23678000.0,-843000.0,,,,,,,17837000.0,,,,,,,299157000.0,,,,,,,,,,,,,1097000.0,,,,,,,,,-244000.0,2742000.0,36328000.0,,-34274000.0,,,,,275479000.0,-30769000.0,-27278000.0,,,,508000.0,,-14166000.0,,,,,,,,,,,1466000.0,,,,,,678920000.0,,,,,12842000.0,,0.01,,,,,,-36507000.0,,,,,,,,,,409402000.0,,,,-10387000.0,,269518000.0,127166000.0,,,,,,,1193000.0,,,1097000.0,256676000.0,,3671000.0,,,,,,,,,,,,,,,,,,,,,
2011-05-31,57717000.0,6237000.0,-608218000.0,,34378000.0,390027000.0,463120000.0,,463120000.0,62042000.0,,435011000.0,4493000.0,435011000.0,,238166000.0,296648000.0,1306000.0,2549000.0,735289000.0,16415000.0,,,312867000.0,12282000.0,312867000.0,62042000.0,112676000.0,0.0,,433233000.0,1400867000.0,145520000.0,,-47606000.0,390027000.0,,47182000.0,-18089000.0,-71523000.0,107856000.0,0.0,,435011000.0,1.46,,3515029000.0,,,219656000.0,0.0,,,-92060000.0,,,,998245000.0,13666000.0,7708000.0,224026000.0,159532000.0,-52000.0,1647059000.0,65427000.0,831489000.0,295053000.0,,358790000.0,18222000.0,,,-24502000.0,6073000.0,15682000.0,,275479000.0,1306000.0,,-105940000.0,,-39826000.0,344798000.0,0.0,,,,91885000.0,2549000.0,70174000.0,435011000.0,,0.0,,3381841000.0,358790000.0,,1980974000.0,-778000.0,3513000.0,142493000.0,1392372000.0,-20504000.0,55896000.0,128066000.0,198340000.0,,435011000.0,-39391000.0,-27396000.0,,0.0,1.45,1877000.0,2127661000.0,-49823000.0,-21811000.0,583035000.0,-608218000.0,-57352000.0,,112676000.0,1056069000.0,,203168000.0,,29093000.0,,,6073000.0,2127661000.0,127403000.0,981768000.0,435011000.0,-4784000.0,1867970000.0,,119778000.0,,,,998245000.0,735289000.0,189058000.0,0.0,9864000.0,-108585000.0,583035000.0,215355000.0,1867970000.0,224026000.0,1106304000.0,712863000.0,1106304000.0,189058000.0,565342000.0,77035000.0,216969000.0,712863000.0,94252000.0,,416426000.0,,1056069000.0,1392372000.0,1647059000.0,-1086000.0,72753000.0,,73478000.0,216969000.0,1263164000.0,70174000.0,296648000.0,1263164000.0,-15765000.0,831489000.0,,3515029000.0,,,,,,,,,,,,,,,,,,
2011-08-31,,-10824000.0,-623416000.0,,35364000.0,387439000.0,,0.59,495830000.0,62082000.0,,373355000.0,24000.0,373355000.0,,,273140000.0,,2343000.0,,17806000.0,,,,,320082000.0,,111798000.0,0.0,,,,-29856000.0,,,,,7476000.0,-4913000.0,,118704000.0,-35914000.0,,,,,3517093000.0,,,,0.0,,,,,128628000.0,,,13821000.0,,,-61656000.0,-204000.0,1661750000.0,,,,,335453000.0,18119000.0,,,,-5810000.0,,,435011000.0,1311000.0,,,,,,,,,,,,76811000.0,,,,,,,,,-490000.0,3125000.0,154629000.0,,-11315000.0,,,,,373355000.0,-37406000.0,-27424000.0,,,,-1374000.0,,-95651000.0,,632422000.0,,,,,,,,,2563000.0,,,,2081356000.0,,985918000.0,,,1855343000.0,,136486000.0,,0.59,,1010855000.0,683292000.0,,0.0,-27113000.0,,,,,232904000.0,,,1103078000.0,,576292000.0,,232707000.0,725005000.0,-27069000.0,,409626000.0,128094000.0,,1398064000.0,,,,,83340000.0,,1304339000.0,76811000.0,273140000.0,,915000.0,842431000.0,,,,,,,,,,,,,,,,,,,,
2011-11-30,,-12021000.0,-628546000.0,,22251000.0,382127000.0,,0.38,510527000.0,73233000.0,,300955000.0,6932000.0,300955000.0,,,281874000.0,,1950000.0,,17909000.0,,,,,353652000.0,,109494000.0,0.0,,,,-44212000.0,,,,,102554000.0,-13440000.0,,76170000.0,-96991000.0,,,,,3432013000.0,,,,0.0,,,,,128432000.0,,,23116000.0,,,-72400000.0,-5795000.0,1710802000.0,,,,,324519000.0,18799000.0,,,,-74999000.0,,,373355000.0,1312000.0,,,,,,,,,,,,49931000.0,,,,,,,,,-4714000.0,3567000.0,112878000.0,,-28022000.0,,,,,300955000.0,-112180000.0,-28196000.0,,,,-246000.0,,31636000.0,,654157000.0,,,,,,,,,89114000.0,,,,2043986000.0,,916085000.0,,,1721211000.0,,87147000.0,,0.38,,1010673000.0,652780000.0,,0.0,2426000.0,,,,,225519000.0,,,1092454000.0,,547064000.0,,202049000.0,661825000.0,-19276000.0,,369021000.0,127986000.0,,1391206000.0,,,,,53919000.0,,1255094000.0,49931000.0,281874000.0,,3157000.0,865529000.0,,,,,,,,,,,,,,,,,,,,
2012-02-29,,-16639000.0,-642199000.0,,3512000.0,402781000.0,,0.05,517172000.0,73373000.0,,272178000.0,3589000.0,272178000.0,,,277456000.0,,3238000.0,,17897000.0,,,,,349533000.0,,107782000.0,0.0,,,,-27562000.0,,,,,43424000.0,-16085000.0,,11436000.0,-18275000.0,,,,,3414085000.0,,,,0.0,,,,,130377000.0,,,6957000.0,,,-28777000.0,-575000.0,1729653000.0,,,,,287363000.0,17785000.0,,,,-46965000.0,,,300955000.0,1315000.0,,,,,,,,,,,,6625000.0,,,,,,,,,-923000.0,3181000.0,47118000.0,,-19516000.0,,,,,272178000.0,-52742000.0,-28251000.0,,,,-1405000.0,,16862000.0,,632530000.0,,,,,,,,,27339000.0,,,,2014881000.0,,773643000.0,,,1684432000.0,,25744000.0,,0.05,,1044980000.0,623308000.0,,0.0,-712000.0,,,,,218740000.0,,,1099460000.0,,470443000.0,,199280000.0,613399000.0,-40854000.0,,303200000.0,128121000.0,,1391573000.0,,,,,7924000.0,,1268198000.0,6625000.0,277456000.0,,-5823000.0,869557000.0,,,,,,,,,,,,,,,,,,,,
2012-05-31,-117441000.0,3356000.0,-632133000.0,,33399000.0,418832000.0,489978000.0,0.63,489978000.0,26326000.0,,315968000.0,2157000.0,315968000.0,,294872000.0,322161000.0,1316000.0,2584000.0,759792000.0,18433000.0,,,345620000.0,13904000.0,345620000.0,26326000.0,134885000.0,0.0,,474032000.0,1542263000.0,-15811000.0,,-195256000.0,418832000.0,,141418000.0,-37177000.0,7115000.0,121979000.0,-44076000.0,,315968000.0,1.65,,3560020000.0,,980000.0,-119043000.0,0.0,,,-69824000.0,,129005000.0,,1050965000.0,7521000.0,-7088000.0,346967000.0,43790000.0,-411000.0,1748683000.0,72045000.0,849346000.0,328289000.0,,391467000.0,18995000.0,,,-36128000.0,-177893000.0,13785000.0,,272178000.0,1316000.0,,-267322000.0,,-71615000.0,386549000.0,0.0,,,,94526000.0,2584000.0,82569000.0,315968000.0,,0.0,,3777416000.0,391467000.0,,2235153000.0,-463000.0,4031000.0,140412000.0,1486245000.0,-10971000.0,13635000.0,128717000.0,223257000.0,,315968000.0,-64994000.0,-28282000.0,,0.0,1.65,-4063000.0,2246037000.0,32734000.0,-6985000.0,686818000.0,-632133000.0,-14419000.0,,134885000.0,1155714000.0,,233763000.0,,104241000.0,,,-177893000.0,2246037000.0,128130000.0,1101770000.0,315968000.0,17958000.0,1811337000.0,,138255000.0,,0.63,,1050965000.0,759792000.0,215936000.0,0.0,32514000.0,-112153000.0,686818000.0,435011000.0,1811337000.0,346967000.0,1112952000.0,745541000.0,1112952000.0,215936000.0,641354000.0,51415000.0,199563000.0,745541000.0,100834000.0,,460416000.0,128301000.0,1155714000.0,1486245000.0,1748683000.0,-6590000.0,73698000.0,,88580000.0,199563000.0,1183656000.0,82569000.0,322161000.0,1183656000.0,19709000.0,849346000.0,,3560020000.0,,,,,,,,,,,,,,,,,,
