date,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyGoodwill,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,quarterlyCostOfRevenue,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyBasicAverageShares,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,trailingSaleOfInvestment,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualAccountsPayable,trailingInvestingCashFlow,annualOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,trailingPurchaseOfInvestment,annualDepreciationAndAmortization,annualOtherCurrentAssets,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyInventory,annualTaxProvision,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyOperatingExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualSaleOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualEbitda,trailingNetOtherInvestingChanges,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingInterestExpense,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualBasicAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlySaleOfInvestment,quarterlyCapitalStock,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyDilutedAverageShares,quarterlyBeginningCashPosition,annualBasicEPS,quarterlyRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualDilutedAverageShares,trailingTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,quarterlyTaxProvision,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,trailingChangeInInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,annualInventory,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualCurrentDebt,quarterlyBasicEPS,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,annualOperatingExpense,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyChangeInWorkingCapital,trailingOperatingExpense,annualDilutedEPS,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyPretaxIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingRepaymentOfDebt,trailingCashDividendsPaid,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,,,495124000.0,,1519987000.0,,-25017000.0,0.0,,,1308656000.0,88343000.0,238462000.0,,633733000.0,,,,123220000.0,4221299000.0,2711847000.0,,,41921000.0,,74705000.0,,74705000.0,,,,,308918000.0,,,,,,1590301000.0,,,,217470000.0,0.0,-63254000.0,246957000.0,,,-55344000.0,,674000.0,,,,16302000.0,209455000.0,,99107000.0,,-1266000.0,,308918000.0,74705000.0,,,-9544000.0,,,,,,,,0.6,2091053000.0,121443000.0,,,,,,,,,-16874000.0,11000.0,,,,,,,,,,,,-11023000.0,,,93573000.0,441941000.0,38448000.0,,,56198000.0,178290000.0,,,,,245686000.0,2130246000.0,217470000.0,,123857000.0,242487000.0,,-160000.0,109064000.0,481576000.0,,,976844000.0,,42148000.0,,,,,,,175076000.0,,,-52737000.0,5576000.0,,,,,,,,0.6,-11382000.0,,1509452000.0,,3631793000.0,,500752000.0,,,,,141080000.0,,-27901000.0,-101915000.0,,,11487000.0,,28216000.0,,133023000.0,1075674000.0,0.0,,4413000.0,,,8554000.0,,,116853000.0,,,,,,,,,,,,,,,,,,
,,1517560000.0,4345632000.0,,496049000.0,-1339000.0,1517560000.0,3717771000.0,134803000.0,0.0,-178464000.0,496049000.0,1300979000.0,139718000.0,271821000.0,,661871000.0,499908000.0,315442000.0,-79744000.0,122392000.0,4345632000.0,2720806000.0,356262000.0,,66135000.0,,85977000.0,-284181000.0,85977000.0,121029000.0,,47023000.0,,313344000.0,1300979000.0,,189377000.0,496752000.0,565211000.0,1587884000.0,352273000.0,2201492000.0,,352273000.0,0.0,-29348000.0,240440000.0,184466000.0,,-43066000.0,352273000.0,8187000.0,271821000.0,556256000.0,,16518000.0,210483000.0,,101525000.0,0.0,1581000.0,101525000.0,313344000.0,85977000.0,,,11548000.0,357953000.0,5680000.0,92153000.0,124390000.0,,161478000.0,38123000.0,0.69,2144140000.0,124390000.0,986703000.0,552748000.0,1587884000.0,25023000.0,754997000.0,,1624826000.0,-215681000.0,-1302000.0,-677000.0,,0.0,,123956000.0,2342247000.0,315442000.0,,12448000.0,0.0,339825000.0,-225636000.0,6560000.0,,65712000.0,92153000.0,467215000.0,38123000.0,0.0,,63827000.0,186332000.0,2720806000.0,,-196486000.0,1221856000.0,357953000.0,2201492000.0,352273000.0,,123103000.0,217470000.0,2.53,-164000.0,121029000.0,496752000.0,124531000.0,,986703000.0,23310000.0,51427000.0,196000.0,,-256058000.0,10997000.0,,,220057000.0,240440000.0,-1355544000.0,-44687000.0,6650000.0,-69370000.0,,315442000.0,186332000.0,2529404000.0,4316471000.0,8187000.0,0.69,-4745000.0,-1355544000.0,1624826000.0,1221856000.0,3717771000.0,210483000.0,556256000.0,,2144140000.0,2342247000.0,,184405000.0,48023000.0,-28605000.0,-19537000.0,1787067000.0,-23404000.0,12479000.0,,5680000.0,,153871000.0,1129086000.0,0.0,,59303000.0,,2.52,-15776000.0,-42704000.0,,137404000.0,,,,,,,,,,,,,,,,,,
,,,,,511642000.0,,1531006000.0,,-73603000.0,0.0,,,1300799000.0,45097000.0,235237000.0,,654363000.0,,,,122130000.0,4311177000.0,2738888000.0,,,48394000.0,,77754000.0,,77754000.0,,,,,325910000.0,,,,,,1599471000.0,,,,278670000.0,0.0,-67004000.0,245470000.0,,,-32941000.0,,8200000.0,,,,16523000.0,214221000.0,,100648000.0,,4126000.0,,325910000.0,77754000.0,,,2915000.0,,,,,,,,0.63,2115166000.0,123432000.0,,,,,,,,,-14903000.0,382000.0,,,,,,,,,,,,-5258000.0,,,93119000.0,465980000.0,37951000.0,,,35233000.0,217107000.0,,,,,282859000.0,2196011000.0,278670000.0,,122892000.0,352273000.0,,-167000.0,124952000.0,500384000.0,,,991331000.0,,45861000.0,,,,,,,188532000.0,,,-37462000.0,6984000.0,,,,,,,,0.63,-32216000.0,,1572289000.0,,3795525000.0,,515695000.0,,,,,82559000.0,,-106977000.0,-88933000.0,,,12807000.0,,4189000.0,,140070000.0,1120343000.0,0.0,23367000.0,-57946000.0,,,7373000.0,,,123615000.0,,,,,,,,,,,,,,,,,,
,,,,,520523000.0,,1532961000.0,,30664000.0,0.0,,,1300615000.0,100398000.0,360627000.0,,666834000.0,,,,119907000.0,4365398000.0,2746616000.0,,,48527000.0,,84862000.0,,84862000.0,,,,,323947000.0,,,,,,1602865000.0,,,,309334000.0,0.0,-53523000.0,249486000.0,,,-22472000.0,,714000.0,,,,16485000.0,210187000.0,,113239000.0,,2197000.0,,323947000.0,84862000.0,,,-22130000.0,,,,,,,,0.7,2217426000.0,136364000.0,,,,,,,,,-8852000.0,-1311000.0,,,,,,,,,,,,-3974000.0,,,88394000.0,476919000.0,40286000.0,,,9881000.0,225372000.0,,,,,313490000.0,2147972000.0,309334000.0,,121050000.0,278670000.0,,-7670000.0,103242000.0,508669000.0,,,988897000.0,,51709000.0,,,,,,,201583000.0,,,-39323000.0,7640000.0,,,,,,,,0.71,-298000.0,,1618782000.0,,3787067000.0,,614561000.0,,,,,139721000.0,,-57223000.0,-55470000.0,,,7640000.0,,4156000.0,,152972000.0,1143753000.0,0.0,4238000.0,-3234000.0,,,1926000.0,,,136571000.0,,,,,,,,,,,,,,,,,,
,,,,,529668000.0,,1532568000.0,,39525000.0,0.0,,,1300523000.0,126663000.0,259310000.0,,651112000.0,,,,119913000.0,4400441000.0,2735532000.0,,,48364000.0,,84602000.0,,84602000.0,,,,,328963000.0,,,,,,1603606000.0,,,,348859000.0,0.0,-40621000.0,256132000.0,,,-7922000.0,,633000.0,,,,16418000.0,209915000.0,,115809000.0,,4016000.0,,328963000.0,84602000.0,,,12178000.0,,,,,,,,0.69,2156408000.0,137795000.0,,,,,,,,,-10269000.0,61000.0,,,,,,,,,,,,-6898000.0,,,83972000.0,479125000.0,35552000.0,,,4521000.0,233927000.0,,,,,353699000.0,2244033000.0,348859000.0,,121280000.0,309334000.0,,-173000.0,117336000.0,498649000.0,,,981197000.0,,49186000.0,,,,,,,198570000.0,,,-36830000.0,7624000.0,,,,,,,,0.7,-451000.0,,1664909000.0,,3871675000.0,,552802000.0,,,,,163493000.0,,-262000.0,-81758000.0,,,7624000.0,,4840000.0,,150162000.0,1130237000.0,0.0,9018000.0,23469000.0,,,-566000.0,,,133788000.0,,,,,,,,,,,,,,,,,,
,,1267411000.0,4462452000.0,,508427000.0,-5219000.0,1267411000.0,3998893000.0,164429000.0,0.0,-65858000.0,508427000.0,1300477000.0,190231000.0,299727000.0,,665117000.0,607858000.0,374442000.0,-93320000.0,119541000.0,4462452000.0,2656771000.0,462389000.0,,45577000.0,5960000.0,127224000.0,-16543000.0,127224000.0,150070000.0,,26057000.0,,326090000.0,1300477000.0,,190862000.0,506537000.0,611634000.0,1639463000.0,513288000.0,2192858000.0,,513288000.0,63975000.0,144605000.0,251239000.0,233416000.0,,-2523000.0,513288000.0,503000.0,299727000.0,630131000.0,,16396000.0,246044000.0,,458357000.0,-6000.0,-9870000.0,458357000.0,326090000.0,127224000.0,,,37483000.0,513288000.0,0.0,55675000.0,19626000.0,,54196000.0,28428000.0,1.03,2269594000.0,19626000.0,855702000.0,607969000.0,1639463000.0,30446000.0,864542000.0,,1805681000.0,-370599000.0,-22207000.0,-4351000.0,,0.0,,120377000.0,2143663000.0,374442000.0,,161015000.0,0.0,352273000.0,-8187000.0,5068000.0,,65822000.0,55675000.0,492362000.0,28428000.0,61817000.0,,4561000.0,251753000.0,2656771000.0,,-145580000.0,1302752000.0,513288000.0,2192858000.0,513288000.0,,120886000.0,348859000.0,3.08,-177000.0,150070000.0,506537000.0,121640000.0,,855702000.0,29875000.0,86660000.0,469000.0,,-429735000.0,-11062000.0,,,275857000.0,251239000.0,-1287961000.0,-31965000.0,7627000.0,-33441000.0,,374442000.0,251753000.0,2637426000.0,4551812000.0,503000.0,1.04,-476000.0,-1287961000.0,1805681000.0,1302752000.0,3998893000.0,246044000.0,630131000.0,,2269594000.0,2143663000.0,,222196000.0,47109000.0,-206137000.0,-203574000.0,1914386000.0,29922000.0,12745000.0,,0.0,,166272000.0,1157479000.0,0.0,5960000.0,67633000.0,,3.05,38376000.0,-56231000.0,,213884000.0,,,,,,,,,,,,,,,,,,
,,,,,489211000.0,,1189968000.0,,68165000.0,0.0,,,1300000000.0,80151000.0,292548000.0,,624131000.0,,,,116659000.0,4556270000.0,2543321000.0,,,39654000.0,,109791000.0,,110108000.0,,,,,314458000.0,,,,,,1648285000.0,,,,581453000.0,28358000.0,-38819000.0,249817000.0,,,-6981000.0,,0.0,,,,16583000.0,242459000.0,,451897000.0,,6798000.0,,314458000.0,110108000.0,,,-1325000.0,,,,,,,,0.93,2284296000.0,18778000.0,,,,,,,,,8222000.0,16000.0,,,,,,,,,,,,1377000.0,,,44185000.0,477946000.0,26818000.0,,,0.0,294795000.0,,,,,581453000.0,2271974000.0,581453000.0,,118030000.0,513288000.0,,-180000.0,141795000.0,513615000.0,,,838493000.0,,65525000.0,,,,,,,231553000.0,,,-68050000.0,12280000.0,,,,,,,,0.94,-2328000.0,,2012949000.0,,4109001000.0,,636011000.0,,,,,148201000.0,,-61439000.0,-41198000.0,,,12280000.0,,,,163488000.0,1102077000.0,15171000.0,54595000.0,12409000.0,,,2108000.0,,,175316000.0,,,,,,,,,,,,,,,,,,
,,,,,510153000.0,,1189360000.0,,245271000.0,0.0,,,1300000000.0,99397000.0,502861000.0,,641955000.0,,,,117115000.0,4697571000.0,2551591000.0,,,38499000.0,,103446000.0,,120412000.0,,,,,300249000.0,,,,,,1642473000.0,,,,826724000.0,0.0,105002000.0,235860000.0,,,-4997000.0,,0.0,,,,15929000.0,233597000.0,,456864000.0,,-5040000.0,,300249000.0,120412000.0,,,29307000.0,,,,,,,,1.0,2494237000.0,18650000.0,,,,,,,,,-20969000.0,1665000.0,,,,,,,,,,,,13470000.0,,,41590000.0,481424000.0,17510000.0,,,0.0,309915000.0,,,,,826724000.0,2203334000.0,826724000.0,,118655000.0,581453000.0,,-184000.0,171629000.0,528332000.0,,,845127000.0,,61819000.0,,,,,,,219693000.0,,,-44975000.0,12505000.0,,,,,,,,1.02,-687000.0,,2145980000.0,,4027464000.0,,851764000.0,,,,,144372000.0,,-2134000.0,1491000.0,,,12505000.0,,,,181175000.0,1123379000.0,1054000.0,17459000.0,-1145000.0,,,8238000.0,,,165265000.0,,,,,,,,,,,,,,,,,,
,,,,,497978000.0,,1194389000.0,,-381410000.0,0.0,,,1300000000.0,122052000.0,281872000.0,,633540000.0,,,,116178000.0,4353340000.0,2556221000.0,,,37887000.0,,93636000.0,,94883000.0,,,,,301690000.0,,,,,,1639449000.0,,,,445314000.0,0.0,-109259000.0,234641000.0,,,-67969000.0,,0.0,,,,16254000.0,232232000.0,,445538000.0,,1381000.0,,301690000.0,94883000.0,,,25397000.0,,,,,,,,0.8,2305674000.0,18079000.0,,,,,,,,,9579000.0,-98000.0,,,,,,,,,,,,523000.0,,,44824000.0,475307000.0,-4263000.0,,,18711000.0,320248000.0,,,,,490188000.0,2047666000.0,445314000.0,,117867000.0,826724000.0,,-92000.0,198946000.0,524065000.0,,,853391000.0,,57052000.0,,,,,,,211600000.0,,,-50015000.0,11231000.0,,,,,,,,0.81,-10783000.0,,1797119000.0,,4122354000.0,,666225000.0,,,,,172067000.0,,-251075000.0,-442243000.0,,,11231000.0,,44874000.0,,173617000.0,1108847000.0,612000.0,0.0,12694000.0,,,5082000.0,,,157459000.0,,,,,,,,,,,,,,,,,,
,,1195612000.0,4192460000.0,,496130000.0,1383000.0,1195612000.0,4227620000.0,-28241000.0,0.0,-195471000.0,496130000.0,1300000000.0,60956000.0,309935000.0,,655923000.0,658276000.0,430618000.0,-201891000.0,113666000.0,4192460000.0,2456653000.0,362556000.0,,39042000.0,0.0,101204000.0,44987000.0,105215000.0,109607000.0,,47002000.0,,308941000.0,1300000000.0,,155082000.0,534005000.0,696407000.0,1638947000.0,417073000.0,1932455000.0,,417073000.0,-1667000.0,88063000.0,226211000.0,244660000.0,,-115524000.0,417073000.0,0.0,309935000.0,621058000.0,,16395000.0,226938000.0,,329692000.0,50000.0,-1550000.0,329692000.0,308941000.0,105215000.0,,,-86824000.0,433154000.0,16081000.0,42434000.0,17494000.0,,161938000.0,-8471000.0,0.9,2260005000.0,17494000.0,871421000.0,580276000.0,1638947000.0,-33445000.0,878519000.0,,1735807000.0,-551970000.0,1725000.0,-200000.0,,704000.0,,115900000.0,2194278000.0,430618000.0,,-96215000.0,0.0,513288000.0,-518000.0,8415000.0,,65161000.0,42434000.0,486660000.0,-8471000.0,26691000.0,,143227000.0,329248000.0,2456653000.0,,-217720000.0,1224930000.0,433154000.0,1932455000.0,417073000.0,,115383000.0,445314000.0,3.68,-62000.0,109607000.0,534005000.0,117543000.0,,871421000.0,47002000.0,60112000.0,1589000.0,,-712560000.0,23785000.0,,,215265000.0,226211000.0,-1322857000.0,-54680000.0,10986000.0,-15495000.0,,408077000.0,329248000.0,2555549000.0,4476886000.0,0.0,0.91,-1697000.0,-1322857000.0,1735807000.0,1224930000.0,4227620000.0,226938000.0,621058000.0,,2260005000.0,2194278000.0,,115636000.0,20866000.0,-237322000.0,-230610000.0,1921337000.0,-16831000.0,10986000.0,,16081000.0,,177719000.0,1142583000.0,704000.0,0.0,-40789000.0,,3.63,5438000.0,-1443000.0,,159828000.0,,,,,,,,,,,,,,,,,,
,,,,,531127000.0,,1272503000.0,,-270213000.0,0.0,,,1050000000.0,80452000.0,294845000.0,,674746000.0,,,,110597000.0,4122949000.0,2388997000.0,,,39768000.0,,106198000.0,,100181000.0,,,,,338637000.0,,,,,,1314954000.0,,,,146860000.0,0.0,-201862000.0,240046000.0,,,-196020000.0,,250000000.0,,,,16412000.0,148793000.0,,123494000.0,,51000.0,,338637000.0,100181000.0,,,15531000.0,,,,,,,,0.88,2274280000.0,20908000.0,,,,,,,,,-19255000.0,921000.0,,,,,,,,,,,,-8109000.0,,,75306000.0,524144000.0,-20004000.0,,,152907000.0,387314000.0,,,,,200214000.0,1848669000.0,146860000.0,,112229000.0,417073000.0,,-16000.0,131956000.0,537120000.0,,,896786000.0,,63016000.0,,,,,,,225394000.0,,,-62631000.0,23917000.0,,,,,,,,0.89,-121434000.0,,1733952000.0,,4327807000.0,,959326000.0,,,,,143083000.0,,-221598000.0,-209719000.0,,,27520000.0,,53354000.0,,185507000.0,1198890000.0,78457000.0,47640000.0,-36088000.0,,,5632000.0,,,169214000.0,,,,,,,,,,,,,,,,,,
,,,,,549190000.0,,1273594000.0,,459925000.0,0.0,,,1050000000.0,62768000.0,443713000.0,,691680000.0,,,,108301000.0,4450792000.0,2407512000.0,,,41126000.0,,115453000.0,,345100000.0,,,,,327051000.0,,,,,,1395283000.0,,,,606785000.0,0.0,515130000.0,251477000.0,,,-75321000.0,,250000000.0,,,,16171000.0,227465000.0,,126547000.0,,595000.0,,327051000.0,345100000.0,,,3837000.0,,,,,,,,3.06,2526264000.0,20644000.0,,,,,,,,,-20163000.0,1066000.0,,,,,,,,,,,,-11732000.0,,,70183000.0,527400000.0,-17680000.0,,,59174000.0,394728000.0,,,,,672611000.0,1924528000.0,606785000.0,,110113000.0,146860000.0,,0.0,134843000.0,542531000.0,,,916544000.0,,68836000.0,,,,,,,241586000.0,,,-59186000.0,16324000.0,,,,,,,,3.11,197000.0,,2043280000.0,,4557245000.0,,1130981000.0,,,,,121954000.0,,-180695000.0,-174500000.0,,,16324000.0,,65826000.0,,200349000.0,1219080000.0,0.0,236539000.0,198656000.0,,,-104055000.0,,,184289000.0,,,,,,,,,,,,,,,,,,
,,,,,550748000.0,,1284434000.0,,-291669000.0,0.0,,,1050000000.0,-53568000.0,319438000.0,,691475000.0,,,,107843000.0,4231210000.0,2472386000.0,,,41777000.0,,117279000.0,,117341000.0,,,,,331656000.0,,,,,,1422300000.0,,,,315116000.0,0.0,-111490000.0,255203000.0,,,-113455000.0,,250000000.0,,,,16163000.0,240714000.0,,118607000.0,,507000.0,,331656000.0,117341000.0,,,18002000.0,,,,,,,,1.05,2281104000.0,18285000.0,,,,,,,,,-2105000.0,2446000.0,,,,,,,,,,,,-4168000.0,,,86380000.0,524608000.0,-33674000.0,,,115698000.0,399927000.0,,,,,386819000.0,1950106000.0,315116000.0,,109463000.0,606785000.0,,0.0,151833000.0,539401000.0,,,964680000.0,,59845000.0,,,,,,,235064000.0,,,-85685000.0,16928000.0,,,,,,,,1.07,-30494000.0,,1758824000.0,,4674975000.0,,858804000.0,,,,,32117000.0,,-100146000.0,-210096000.0,,,16928000.0,,71703000.0,,192952000.0,1216083000.0,0.0,52541000.0,-167812000.0,,,23883000.0,,,177124000.0,,,,,,,,,,,,,,,,,,
,,1291593000.0,4104393000.0,,563178000.0,4137000.0,1291593000.0,4805867000.0,-175759000.0,0.0,-494146000.0,563178000.0,1050000000.0,100808000.0,349065000.0,,717687000.0,718122000.0,693520000.0,-115273000.0,106136000.0,4104393000.0,2514358000.0,190460000.0,,42608000.0,,118011000.0,128381000.0,130898000.0,114514000.0,,79293000.0,,350778000.0,1050000000.0,,165279000.0,539956000.0,781748000.0,1446179000.0,139357000.0,1842659000.0,,139357000.0,0.0,-73397000.0,249362000.0,261181000.0,,-109350000.0,139357000.0,250000000.0,349065000.0,815555000.0,,15776000.0,259475000.0,,124952000.0,0.0,-663000.0,124952000.0,350778000.0,130898000.0,,,-37934000.0,209762000.0,70405000.0,83715000.0,19861000.0,,434179000.0,-24874000.0,1.2,2261734000.0,19861000.0,994237000.0,465845000.0,1446179000.0,-564000.0,947923000.0,,1590035000.0,-780151000.0,-11239000.0,-296000.0,,0.0,,108221000.0,2413572000.0,693520000.0,,-277716000.0,0.0,417073000.0,-16000.0,6092000.0,,64522000.0,83715000.0,553718000.0,-24874000.0,0.0,,106400000.0,409682000.0,2514358000.0,,-275385000.0,1348122000.0,209762000.0,1842659000.0,139357000.0,,107797000.0,315116000.0,6.3,0.0,114514000.0,539956000.0,109956000.0,,994237000.0,79293000.0,69484000.0,490000.0,,-866724000.0,-17917000.0,,,245879000.0,249362000.0,-1419335000.0,-67883000.0,22124000.0,-156579000.0,,456941000.0,409682000.0,2775588000.0,4905458000.0,250000000.0,1.21,-4848000.0,-1419335000.0,1590035000.0,1348122000.0,4805867000.0,259475000.0,815555000.0,,2261734000.0,2413572000.0,,168691000.0,-59302000.0,-277712000.0,-272409000.0,2129870000.0,-43088000.0,22124000.0,,70405000.0,,202940000.0,1271405000.0,0.0,,-37844000.0,,6.21,15238000.0,-52762000.0,,187495000.0,,,,,,,,,,,,,,,,,,
,,,,,586372000.0,,1298375000.0,,-40148000.0,0.0,,,1044628000.0,79008000.0,313888000.0,,710356000.0,,,,104483000.0,4167145000.0,2572397000.0,,,43168000.0,,138091000.0,,138091000.0,,,,,374026000.0,,,,,,1468884000.0,,,,99209000.0,-2787000.0,-100606000.0,262156000.0,,,-119729000.0,,163800000.0,,,,14172000.0,255380000.0,,140876000.0,,-8240000.0,,374026000.0,138091000.0,,,17480000.0,,,,,,,,1.26,2179743000.0,15194000.0,,,,,,,,,-22946000.0,-918000.0,,,,,,,,,,,,-13017000.0,,,84792000.0,583774000.0,-36412000.0,,,109612000.0,463375000.0,,,,,163767000.0,1987402000.0,99209000.0,,107114000.0,139357000.0,,-250000000.0,129650000.0,542124000.0,,,1033160000.0,,54763000.0,,,,,,,250194000.0,,,-78580000.0,20779000.0,,,,,,,,1.29,-10991000.0,,1594748000.0,,4970647000.0,,710859000.0,,,,,157588000.0,,-18870000.0,-97028000.0,,,20779000.0,,64558000.0,,209748000.0,1294130000.0,0.0,38829000.0,-46420000.0,,,1970000.0,,,192854000.0,,,,,,,,,,,,,,,,,,
,,,,,607452000.0,,1301391000.0,,44364000.0,0.0,,,1044834000.0,67540000.0,469085000.0,,725496000.0,,,,104957000.0,4214579000.0,2613917000.0,,,43882000.0,,123454000.0,,140377000.0,,,,,365222000.0,,,,,,1440117000.0,,,,143573000.0,-3347000.0,8561000.0,263301000.0,,,1459000.0,,66000000.0,,,,13267000.0,265091000.0,,140530000.0,,-10827000.0,,365222000.0,140377000.0,,,-2029000.0,,,,,,,,1.29,2188874000.0,19265000.0,,,,,,,,,-21974000.0,1250000.0,,,,,,,,,,,,-1599000.0,,,85517000.0,571427000.0,-17286000.0,,,63356000.0,468392000.0,,,,,143573000.0,2025705000.0,143573000.0,,107647000.0,99209000.0,,0.0,127815000.0,543644000.0,,,1067214000.0,,66168000.0,,,,,,,246771000.0,,,-76593000.0,18803000.0,,,,,,,,1.32,-6787000.0,,1600662000.0,,4968437000.0,,748757000.0,,,,,144133000.0,,-360000.0,-106044000.0,,,18803000.0,,0.0,,206205000.0,1296923000.0,0.0,,-36203000.0,,,-5803000.0,,,189622000.0,,,,,,,,,,,,,,,,,,
,,,,,606209000.0,,1303038000.0,,3671000.0,0.0,,,745189000.0,118589000.0,321324000.0,,714711000.0,,,,105093000.0,4271164000.0,2641223000.0,,,44664000.0,,118647000.0,,118005000.0,,,,,362385000.0,,,,,,1148938000.0,,,,147244000.0,-9344000.0,-73430000.0,272181000.0,,,-7364000.0,,399351000.0,,,,13696000.0,267065000.0,,148168000.0,,-683000.0,,362385000.0,118005000.0,,,87000.0,,,,,,,,1.07,2092906000.0,16088000.0,,,,,,,,,8928000.0,-304000.0,,,,,,,,,,,,-8748000.0,,,83720000.0,566424000.0,-11941000.0,,,-462000.0,476373000.0,,,,,147244000.0,2178258000.0,147244000.0,,107892000.0,143573000.0,,0.0,127940000.0,539730000.0,,,1090209000.0,,62363000.0,,,,,,,239370000.0,,,-63448000.0,23996000.0,,,,,,,,1.1,-1852000.0,,1629941000.0,,5086584000.0,,943968000.0,,,,,182037000.0,,-824000.0,-104562000.0,,,23996000.0,,0.0,,204039000.0,1281135000.0,0.0,,3964000.0,,,361000.0,,,181010000.0,,,,,,,,,,,,,,,,,,
