date,annualTaxProvision,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingTaxProvision,quarterlyDilutedEPS,annualCurrentAccruedExpenses,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualTotalRevenue,quarterlyOtherNonCashItems,annualCostOfRevenue,annualAccountsPayable,trailingOperatingIncome,quarterlyStockBasedCompensation,quarterlyEbitda,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,annualNetOtherFinancingCharges,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingEndCashPosition,annualCommonStockIssuance,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualDilutedAverageShares,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualCashAndCashEquivalents,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingCostOfRevenue,quarterlyBasicAverageShares,quarterlyOperatingIncome,trailingFreeCashFlow,trailingNetIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyChangeInInventory,annualBeginningCashPosition,annualLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCurrentAssets,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyGrossProfit,annualBasicAverageShares,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,trailingSaleOfInvestment,quarterlyGoodwill,trailingCommonStockIssuance,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualCapitalStock,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualBasicEPS,annualCurrentLiabilities,quarterlyOperatingExpense,trailingChangeInInventory,quarterlyInterestExpense,annualOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,annualGrossProfit,annualEbitda,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,annualNetPPE,quarterlyCommonStockIssuance,quarterlyBasicEPS,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyPretaxIncome,annualChangeInInventory,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualDilutedEPS,annualPretaxIncome,annualGoodwill,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingDeferredIncomeTax,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,trailingStockBasedCompensation,trailingInterestExpense,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingCashDividendsPaid,quarterlyInvestmentsAndAdvances,annualCashDividendsPaid,trailingDilutedEPS,trailingBasicEPS,quarterlyCashDividendsPaid,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares
1970-01-01 00:00:01.451520000,5641000.0,290011000.0,0.0,48573000.0,,0.207692,192069000.0,,,2500000.0,49812000.0,1359371000.0,147180000.0,1280986000.0,-48488000.0,454611000.0,52306000.0,,4990000.0,65937000.0,7732000.0,-127519000.0,4923000.0,200016000.0,290011000.0,-129057000.0,,10315000.0,130817000.0,1627724000.0,-29295000.0,50869000.0,-20818000.0,-409634000.0,1227509000.0,270965000.0,,-81110000.0,,130817000.0,51396000.0,228374379.0,126857000.0,,1627724000.0,650682000.0,,-259156000.0,290011000.0,348540000.0,-5983000.0,,224375941.0,54403000.0,,,21515000.0,852578000.0,268353000.0,961614000.0,2500000.0,127103000.0,-8202000.0,392667000.0,1059587000.0,1227509000.0,224058000.0,273853000.0,961614000.0,1059587000.0,127103000.0,125223000.0,192069000.0,273853000.0,367714000.0,11143000.0,,1359371000.0,464836000.0,223317000.0,224375941.0,3228064000.0,83481000.0,191473000.0,,48373000.0,48573000.0,119427000.0,2559920000.0,2559920000.0,72000.0,,1875698000.0,,4189678000.0,-258613000.0,-740000.0,,-1862000.0,442944000.0,136586000.0,75726000.0,136586000.0,,32000.0,-409634000.0,420828000.0,290011000.0,49812000.0,,317497000.0,228360897.0,2812000.0,,0.0,0.566473,268353000.0,168914000.0,,9649000.0,636421000.0,27565000.0,636421000.0,75726000.0,270965000.0,,3148000.0,826375000.0,361367000.0,3607000.0,,-66930000.0,39710000.0,442944000.0,1199000.0,0.21648,-35366000.0,86762000.0,46511000.0,-33194000.0,-59833000.0,420828000.0,,,4189678000.0,,-24764000.0,-102656000.0,8351000.0,,-323623000.0,,,852578000.0,,93589000.0,-37194000.0,-40940000.0,224058000.0,3228064000.0,0.0,37396000.0,0.560769,132498000.0,1875698000.0,-29985000.0,21515000.0,51807000.0,,,52306000.0,-253033000.0,-259156000.0,,-10552000.0,330951000.0,2812000.0,,-117481000.0,8351000.0,,175693000.0,-146200000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,,14883000.0,,0.062308,,,,,,,,,4664000.0,,,,5918000.0,69037000.0,,-206218000.0,,,355785000.0,17684000.0,,,,,-5539000.0,-21604000.0,,,1235667000.0,,,,,91474000.0,27640000.0,,,,1494964000.0,,,,,298379000.0,,,225416156.0,15401000.0,,,22950000.0,893221000.0,246232000.0,963007000.0,0.0,,-8702000.0,,,,143227000.0,,,1059787000.0,,113631000.0,184352000.0,257090000.0,,-15409000.0,,1248732000.0,,184748000.0,,,,,,14836000.0,14883000.0,119791000.0,2624598000.0,,-1400000.0,,1898934000.0,,,,-286000.0,,-5939000.0,459631000.0,,45718000.0,148593000.0,,1316000.0,-433590000.0,447259000.0,355785000.0,,,,228081638.0,,,,,,169347000.0,,9336000.0,,,614113000.0,,179150000.0,,-4343000.0,,,-3971000.0,,,39759000.0,,658000.0,0.062308,-21051000.0,48691000.0,8897000.0,,0.0,,,,4119562000.0,,,,0.0,,,,,,,246353000.0,,65774000.0,,3156555000.0,,,,,,22626000.0,,50804000.0,,,38930000.0,,-215995000.0,,,290011000.0,2812000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,21001000.0,,0.093462,,,,,,,,,-155000.0,,,,7962000.0,84485000.0,,-170120000.0,,,328157000.0,-124820000.0,,,,,-2840000.0,21669000.0,,,1243888000.0,,,,,78282000.0,73121000.0,,,,1492002000.0,,,,,334412000.0,,,226065193.0,29481000.0,,,18960000.0,901896000.0,248441000.0,900565000.0,0.0,,2897000.0,,,,120165000.0,,,1072412000.0,,123514000.0,183918000.0,254780000.0,,6356000.0,,1243561000.0,,210898000.0,,,,,,21001000.0,21001000.0,129558000.0,2621082000.0,,-1024000.0,,1971884000.0,,,,-270000.0,,1591000.0,460337000.0,,50984000.0,140090000.0,,1017000.0,-441559000.0,406439000.0,328157000.0,,,,228377268.0,,,,,,181417000.0,,9408000.0,,,593674000.0,,186110000.0,,-1102000.0,,,-992000.0,,,42120000.0,,380000.0,0.093462,-25956000.0,99077000.0,22592000.0,,-90490000.0,,,,4118516000.0,,,,0.0,,,,,,,162750000.0,,-27628000.0,,3217951000.0,,,,,,3094000.0,,52485000.0,,,45563000.0,,-248871000.0,,,355785000.0,2812000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,33761000.0,,0.145385,,,,,,,,,8899000.0,,,,9158000.0,99662000.0,,-81286000.0,,,354646000.0,-56118000.0,,,,,-3316000.0,-8386000.0,,,1273605000.0,,,,,109693000.0,73278000.0,,,,1662444000.0,,,,,338685000.0,,,226447490.0,46972000.0,,,12284000.0,916799000.0,250121000.0,963060000.0,0.0,,-7797000.0,,,,302526000.0,,,1069440000.0,,117879000.0,196963000.0,260039000.0,,-5823000.0,,1412323000.0,,220806000.0,,,,,,33708000.0,33761000.0,127781000.0,2665700000.0,,-4081000.0,,1962514000.0,,,,-7131000.0,,2922000.0,460509000.0,,40357000.0,144710000.0,,-2374000.0,-456290000.0,464339000.0,354646000.0,,,,229515490.0,,,,,,173834000.0,,9626000.0,,,623272000.0,,311118000.0,,-5263000.0,,,-10870000.0,,,36202000.0,,1524000.0,0.145385,-20533000.0,93811000.0,36630000.0,,0.0,,,,4328144000.0,,,,0.0,,,,,,,49780000.0,,26489000.0,,3365084000.0,0.0,,,,,-6670000.0,,53406000.0,,,40874000.0,,-249070000.0,,,328157000.0,2812000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-23395000.0,439180000.0,,10758000.0,,0.038176,171604000.0,,,0.0,44629000.0,1392669000.0,176135000.0,1337991000.0,19977000.0,493338000.0,51218000.0,,5250000.0,55802000.0,-1466000.0,-62128000.0,-8813000.0,247678000.0,439180000.0,-15802000.0,,6269000.0,92999000.0,1701098000.0,-54279000.0,18608000.0,0.0,-451160000.0,1263464000.0,269842000.0,,10287000.0,,92999000.0,73639000.0,230141416.0,80303000.0,,1701098000.0,745826000.0,,-333839000.0,439180000.0,366515000.0,-8800000.0,,225873165.0,6973000.0,,,26906000.0,887815000.0,308429000.0,1037569000.0,0.0,80404000.0,-6744000.0,290011000.0,1067096000.0,1263464000.0,279063000.0,278244000.0,1037569000.0,1067096000.0,80404000.0,138313000.0,171604000.0,278244000.0,533847000.0,13410000.0,,1392669000.0,530600000.0,228202000.0,225873165.0,3270625000.0,33385000.0,213056000.0,,10758000.0,10758000.0,153472000.0,2607096000.0,2607096000.0,-2295000.0,,1925518000.0,,4308194000.0,-10604000.0,-373000.0,,-21969000.0,436655000.0,136552000.0,40621000.0,136552000.0,,-9632000.0,-451160000.0,532179000.0,439180000.0,44629000.0,,341602000.0,230772157.0,2812000.0,,,0.35597,308429000.0,221229000.0,,10652000.0,557159000.0,28288000.0,557159000.0,40621000.0,269842000.0,,1895000.0,844653000.0,308986000.0,5229000.0,,-90490000.0,58053000.0,436655000.0,3707000.0,0.038176,-26384000.0,100023000.0,-11211000.0,-20346000.0,0.0,532179000.0,,,4308194000.0,,-12238000.0,149169000.0,13073000.0,,-519752000.0,,,887815000.0,,74964000.0,-65974000.0,84534000.0,279063000.0,3270625000.0,0.0,39022000.0,0.353077,56908000.0,1925518000.0,-31288000.0,26906000.0,56361000.0,,,51218000.0,-8060000.0,-333839000.0,,-9673000.0,354646000.0,2812000.0,,-93924000.0,13073000.0,,98827000.0,-179056000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,,17651000.0,,0.08,,,,,,,,,1198000.0,,,,8905000.0,81397000.0,,-3991000.0,,,245446000.0,-11593000.0,,,,,1306000.0,-24711000.0,,,1240484000.0,,,,,27943000.0,35751000.0,,,,1637937000.0,,,,,307706000.0,,,229972000.0,23751000.0,,,17347000.0,916370000.0,273532000.0,763201000.0,0.0,,-8778000.0,,,,252347000.0,,,1071563000.0,,111861000.0,211610000.0,250865000.0,,-9328000.0,,1364405000.0,,195845000.0,,,,,,17651000.0,17651000.0,124586000.0,2429804000.0,,1200000.0,,1969460000.0,,,,-357000.0,,-1168000.0,441849000.0,,40495000.0,144033000.0,,983000.0,-474521000.0,273389000.0,245446000.0,,,,234881000.0,,,,,,172094000.0,,10161000.0,,,559161000.0,,270527000.0,,-2035000.0,,,-244451000.0,,,37830000.0,,1886000.0,0.08,-24406000.0,60157000.0,16483000.0,,-49678000.0,,,,4067741000.0,,,,0.0,,,,,,,65234000.0,,-193734000.0,,3304540000.0,-243945000.0,,,,,34280000.0,,54753000.0,,,44575000.0,,-295196000.0,,,439180000.0,2702000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,13951000.0,,0.06,,,,,,,,,4850000.0,,,,10153000.0,79567000.0,,-32802000.0,,,542841000.0,-67921000.0,,,,,-3407000.0,-15905000.0,,,1241764000.0,,,,,66006000.0,37742000.0,,,,2050748000.0,,,,,348990000.0,,,227963000.0,22365000.0,,,10678000.0,980738000.0,300781000.0,1159254000.0,0.0,,-9972000.0,,,,324524000.0,,,1383830000.0,,124433000.0,241603000.0,278392000.0,,4924000.0,,1749967000.0,,224557000.0,,,,,,13951000.0,13951000.0,153724000.0,2505374000.0,,-3496000.0,,1995807000.0,,,,-317000.0,,-1560000.0,465547000.0,,41613000.0,155667000.0,,-1111000.0,-515191000.0,608847000.0,542841000.0,,,,232681000.0,,,,,,202192000.0,,10581000.0,,,546841000.0,,322595000.0,,-8152000.0,,,292799000.0,,,38787000.0,,1113000.0,0.06,-31617000.0,69359000.0,12391000.0,,0.0,,,,4556122000.0,,,,0.0,,,,,,,0.0,,297395000.0,,3396868000.0,0.0,,,,,-20800000.0,,56595000.0,,,48500000.0,,-244791000.0,,,245446000.0,2702000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,48485000.0,,0.21,,,,,,,,,5027000.0,,,,8634000.0,115933000.0,,-309468000.0,,,671751000.0,-292360000.0,,,,,-4276000.0,-30968000.0,,,1289603000.0,,,,,303195000.0,45716000.0,,,,2529948000.0,,,,,363977000.0,,,227729000.0,63931000.0,,,11200000.0,1024748000.0,294704000.0,1570701000.0,0.0,,-5101000.0,,,,446658000.0,,,1746994000.0,,123096000.0,232954000.0,294971000.0,,970000.0,,2235244000.0,,240881000.0,,,,,,48485000.0,48485000.0,128504000.0,2566596000.0,,-20520000.0,,2009856000.0,,,,-331000.0,,3168000.0,484398000.0,,41592000.0,161948000.0,,-2948000.0,-540350000.0,974946000.0,671751000.0,,,,232721000.0,,,,,,176950000.0,,12000000.0,,,524672000.0,,436774000.0,,247000.0,,,337637000.0,,,38429000.0,,555000.0,0.21,-35481000.0,81197000.0,51653000.0,,-871000.0,,,,5096544000.0,,,,0.0,,,,,,,73980000.0,,128910000.0,,3525843000.0,-60970000.0,,,,,-13688000.0,,52280000.0,,,50550000.0,,-225580000.0,,,542841000.0,2702000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,73981000.0,657714000.0,,-39693000.0,,-0.18,187974000.0,,,0.0,49357000.0,2172728000.0,154084000.0,1417536000.0,5908000.0,494975000.0,59205000.0,,6750000.0,103611000.0,4321000.0,-109080000.0,-8587000.0,162374000.0,657714000.0,-92390000.0,,6075000.0,359198000.0,2497520000.0,66553000.0,-16272000.0,-304915000.0,-564588000.0,1247945000.0,326934000.0,,-87856000.0,,359198000.0,43165000.0,233009000.0,40394000.0,,2497520000.0,769142000.0,,-220759000.0,657714000.0,396863000.0,-23017000.0,,226556855.0,43372000.0,,,21473000.0,1058909000.0,324792000.0,1647973000.0,0.0,40394000.0,2218000.0,439180000.0,1758258000.0,1247945000.0,334668000.0,329138000.0,1647973000.0,1758258000.0,40394000.0,135585000.0,187974000.0,329138000.0,189006000.0,7755000.0,,2172728000.0,575660000.0,261278000.0,226556855.0,3390543000.0,16983000.0,216448000.0,,-39693000.0,-39693000.0,168846000.0,2540996000.0,2540996000.0,-201000.0,,2012904000.0,,5038516000.0,387187000.0,-397000.0,,73541000.0,494321000.0,155927000.0,76727000.0,155927000.0,,3072000.0,-564588000.0,1016912000.0,657714000.0,49357000.0,,286779000.0,231751000.0,2702000.0,,,0.178295,324792000.0,217906000.0,,16943000.0,499318000.0,34442000.0,499318000.0,76727000.0,326934000.0,,1353000.0,922561000.0,380508000.0,1202000.0,,-50549000.0,39038000.0,494321000.0,2521000.0,-0.175201,-32901000.0,76066000.0,33848000.0,-21633000.0,0.0,1016912000.0,,,5038516000.0,,-34165000.0,218534000.0,5424000.0,,-455341000.0,,,1058909000.0,,49792000.0,60176000.0,-14037000.0,334668000.0,3390543000.0,0.0,49685000.0,0.17,114375000.0,2012904000.0,-33957000.0,21473000.0,52820000.0,,,59205000.0,-1402000.0,-220759000.0,,-4000.0,671751000.0,2702000.0,,-124405000.0,5424000.0,,153419000.0,-464264000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,,32295000.0,,0.142065,,,,,,,,,10170000.0,,,,10106000.0,107077000.0,,-87681000.0,,,814923000.0,108528000.0,,,,,-1308000.0,-52932000.0,,,1243503000.0,,,,,199269000.0,14117000.0,,,,2524816000.0,,,,,343568000.0,,,227325000.0,47942000.0,,,22979000.0,,815354000.0,1744771000.0,,,-5123000.0,,,,278843000.0,,,1354072000.0,,117894000.0,327967000.0,331851000.0,,-17492000.0,,1709462000.0,,225674000.0,,,,,,32295000.0,32295000.0,128030000.0,2580540000.0,,-16361000.0,,2020174000.0,,,,-349000.0,,6848000.0,503937000.0,,76547000.0,160195000.0,,1547000.0,,1014192000.0,814923000.0,,,,227325000.0,,,417907000.0,,,177732000.0,,15020000.0,,,499919000.0,,294371000.0,,-2136000.0,,,-2193000.0,,,39522000.0,,292000.0,0.142065,-34098000.0,48215000.0,39143000.0,,0.0,,,,5105356000.0,,,,,,,,,,,246668000.0,,157209000.0,,3360585000.0,0.0,,,,,-269000.0,,52914000.0,,,46501000.0,,-205564000.0,,,657714000.0,2702000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,36815000.0,,0.16,,,,,,,,,-4503000.0,,,,9167000.0,116488000.0,,-104233000.0,,,674413000.0,-228999000.0,,,,,4633000.0,6548000.0,,,1268140000.0,,,,,225774000.0,85713000.0,,,,2785205000.0,,,,,377196000.0,,,227273000.0,53333000.0,,,14777000.0,1076623000.0,941194000.0,1687635000.0,,,-14221000.0,,,,408964000.0,,,1341496000.0,,123440000.0,444482000.0,314668000.0,,17485000.0,,1844011000.0,,253756000.0,,,,,,36815000.0,36815000.0,150739000.0,2523860000.0,,15336000.0,,2101461000.0,,,,-308000.0,,9143000.0,492027000.0,,93551000.0,158235000.0,,3356000.0,-584596000.0,900187000.0,674413000.0,,,,233784000.0,,,420993000.0,,,200423000.0,,15835000.0,,,565378000.0,,415905000.0,,-3083000.0,,,-23179000.0,,,39633000.0,,994000.0,0.16,-32310000.0,118023000.0,45958000.0,,-172831000.0,,,,5309065000.0,,,,,,,,,,,65032000.0,,-140510000.0,,3621430000.0,-20782000.0,,,,,1356000.0,,54695000.0,,,60942000.0,,-279644000.0,,,814923000.0,2702000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,,60320000.0,,0.26,,,,,,,,,3778000.0,,,,11337000.0,137313000.0,,-272666000.0,,,599842000.0,-112095000.0,,,,,-1969000.0,-45714000.0,,,1321094000.0,,,,,320888000.0,46108000.0,,,,2771724000.0,,,,,377911000.0,,,226623000.0,77033000.0,,,22986000.0,1086883000.0,1368590000.0,1869571000.0,,,-10995000.0,,,,252688000.0,,,1066853000.0,,121135000.0,584326000.0,314348000.0,,-724000.0,,1403134000.0,,256776000.0,,,,,,60320000.0,60320000.0,128348000.0,2527303000.0,,13341000.0,,2116889000.0,,,,-326000.0,,11883000.0,494024000.0,,83593000.0,159968000.0,,6116000.0,-592859000.0,920730000.0,599842000.0,,,,235151000.0,,,701366000.0,,,179743000.0,,16255000.0,,,504861000.0,,265551000.0,,901000.0,,,-42167000.0,,,42030000.0,,3057000.0,0.27,-36640000.0,82748000.0,72203000.0,,0.0,,,,5299027000.0,,,,,,,,,,,183877000.0,,-74571000.0,,3429456000.0,-45799000.0,,,,,-10204000.0,,48855000.0,,,59912000.0,,-305173000.0,,,674413000.0,2702000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,35357000.0,1159079000.0,503116000.0,60950000.0,,0.26,216598000.0,,,,45358000.0,2141173000.0,161852000.0,1501848000.0,17258000.0,500888000.0,69415000.0,,9503000.0,138588000.0,6993000.0,-112820000.0,-8019000.0,208733000.0,1159079000.0,21210000.0,,4412000.0,234606000.0,3113362000.0,-24628000.0,-3061000.0,-104685000.0,-603430000.0,1379624000.0,135475000.0,,-95159000.0,,234606000.0,62795000.0,233456000.0,190380000.0,,3113362000.0,734379000.0,,-310644000.0,1159079000.0,403173000.0,-18520000.0,,225509286.0,88273000.0,,,30047000.0,1115089000.0,972189000.0,2155060000.0,,190380000.0,-6579000.0,657714000.0,1671090000.0,1379624000.0,89279000.0,351612000.0,2155060000.0,1671090000.0,190380000.0,138419000.0,216598000.0,351612000.0,691765000.0,7724000.0,,2141173000.0,533495000.0,264754000.0,225509286.0,3593272000.0,26703000.0,206436000.0,,60950000.0,60950000.0,126378000.0,2634970000.0,2634970000.0,-30836000.0,,2108536000.0,,5748332000.0,360408000.0,-325000.0,,7483000.0,511659000.0,162912000.0,63411000.0,162912000.0,,-5421000.0,-603430000.0,1393685000.0,1159079000.0,45358000.0,,359496000.0,232357000.0,2702000.0,,503116000.0,0.844222,972189000.0,176481000.0,,20183000.0,475043000.0,40113000.0,475043000.0,63411000.0,135475000.0,,-3701000.0,1000960000.0,499466000.0,427947000.0,,-172832000.0,40667000.0,511659000.0,69000.0,0.270277,-47715000.0,110510000.0,68433000.0,-36918000.0,-1000.0,1393685000.0,,,5748332000.0,,-41813000.0,501365000.0,107594000.0,,-577400000.0,,,1115089000.0,,196188000.0,-23272000.0,559237000.0,89279000.0,3593272000.0,-38104000.0,67293000.0,0.82,225737000.0,2108536000.0,-32696000.0,30047000.0,49972000.0,,,69415000.0,-1308000.0,-310644000.0,,5598000.0,599842000.0,2702000.0,,-150763000.0,107594000.0,,266581000.0,-211356000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,,,29520000.0,,0.130064,,,,,,,,,12117000.0,,,,10800000.0,58174000.0,,-4296000.0,,,552857000.0,-170596000.0,,,,,-1067000.0,-65597000.0,,,1342409000.0,,,,,227534000.0,-108054000.0,,,,2814308000.0,,,,,348654000.0,,,226966000.0,41152000.0,,,27958000.0,,943841000.0,1598660000.0,,,-10391000.0,,,,174572000.0,,,1397553000.0,,123814000.0,341604000.0,341445000.0,,-5315000.0,,1870467000.0,,224840000.0,,,,,,29520000.0,29520000.0,133574000.0,2606056000.0,,5620000.0,,2114251000.0,,,,-433400000.0,,-1062000.0,511438000.0,,49800000.0,167093000.0,,-392000.0,,780391000.0,552857000.0,,,,226966000.0,,,351201000.0,,,183688000.0,,20390000.0,,,709361000.0,,219667000.0,,-3202000.0,,,-480404000.0,,,40788000.0,,571000.0,0.130064,-152788000.0,44734000.0,28458000.0,,-24371000.0,,,,5420364000.0,,,,159841000.0,,,,,,,5239000.0,,-606222000.0,,3821704000.0,-44373000.0,,,,,6983000.0,,59260000.0,,,63237000.0,,-318604000.0,,,1159079000.0,2702000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,44728000.0,,0.19,,,,,,,,,2026000.0,,,,12410000.0,78737000.0,,-181785000.0,,,624616000.0,42245000.0,,,,,-6252000.0,-29999000.0,,,1371445000.0,,,,,161344000.0,46477000.0,,,,2750158000.0,,,,,381612000.0,,,226650000.0,60176000.0,,,33548000.0,1093250000.0,909754000.0,1614234000.0,,,-5281000.0,,,,182864000.0,,,1410557000.0,,135697000.0,317840000.0,364891000.0,,-5285000.0,,1840404000.0,,245915000.0,,,,,,44728000.0,44728000.0,136225000.0,2632391000.0,,10540000.0,,2117515000.0,,,,0.0,,7096000.0,526020000.0,,44084000.0,169520000.0,,4711000.0,-567230000.0,785960000.0,624616000.0,,,,232712000.0,,,353616000.0,,,185739000.0,,18226000.0,,,680697000.0,,221128000.0,,-24792000.0,,,-53695000.0,,,40827000.0,,1118000.0,0.2,-36005000.0,82482000.0,51824000.0,,0.0,,,,5382549000.0,,,,148224000.0,,,,,,,249495000.0,,71759000.0,,3768315000.0,-30021000.0,,,,,-23274000.0,,62365000.0,,,56526000.0,,-314090000.0,,,552857000.0,2702000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,,,-160635000.0,,-0.71,,,,,,,,,11724000.0,,,,34788000.0,-152880000.0,,-44639000.0,,,700860000.0,-13217000.0,,,,,-9971000.0,17280000.0,,,1210359000.0,,,,,98325000.0,58394000.0,,,,2675302000.0,,,,,382686000.0,,,226520000.0,81194000.0,,,20393000.0,1155570000.0,630704000.0,1542302000.0,,,-7024000.0,,,,80982000.0,,,1688762000.0,,127744000.0,408231000.0,358840000.0,,-10745000.0,,2044598000.0,,254942000.0,,,,,,-160635000.0,-160635000.0,125770000.0,2467442000.0,,5305000.0,,2115284000.0,,,,0.0,,-66362000.0,491511000.0,,43322000.0,168266000.0,,-295608000.0,-664059000.0,799185000.0,700860000.0,,,,226520000.0,,,72983000.0,,,173748000.0,,17248000.0,,,645076000.0,,120924000.0,,-2205000.0,,,-2153000.0,,,41845000.0,,108000.0,-0.71,-35803000.0,94197000.0,-226997000.0,,-43536000.0,,,,5142744000.0,,,,3183000.0,,,,,,,105456000.0,,76244000.0,,3600442000.0,-56000.0,,,,,255000.0,,56869000.0,,,64816000.0,,-353116000.0,,,624616000.0,2702000.0,,,,,,,,,,,,,,,,,,,,
