date,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyGrossProfit,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,annualDilutedEPS,trailingSellingGeneralAndAdministration,trailingOperatingExpense,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyGrossPPE,trailingNetOtherFinancingCharges,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyDilutedAverageShares,quarterlyChangeInInventory,annualBasicAverageShares,annualCurrentAssets,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualInterestExpense,annualNetOtherFinancingCharges,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyEbitda,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyOperatingExpense,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyStockholdersEquity,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlyGoodwill,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNetIncome,quarterlyOtherCurrentAssets,annualTotalAssets,trailingTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualBeginningCashPosition,annualLongTermDebt,annualOtherCurrentAssets,annualCostOfRevenue,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,quarterlyBasicEPS,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,quarterlyOperatingCashFlow,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualChangeInInventory,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualInventory,annualGoodwill,quarterlyTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,trailingNetIncome,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,annualOperatingCashFlow,annualCapitalStock,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,trailingChangeInInventory,annualCurrentLiabilities,quarterlyAccountsReceivable,annualOtherIntangibleAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualEbitda,annualRepaymentOfDebt,trailingGrossProfit,annualOperatingIncome,annualNetPPE,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyFreeCashFlow,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetOtherInvestingChanges,trailingTotalRevenue,annualOtherCurrentLiabilities,annualBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,trailingCapitalExpenditure,trailingOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,quarterlyChangesInAccountReceivables,annualPretaxIncome,quarterlySaleOfInvestment,trailingEndCashPosition,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,quarterlyCashDividendsPaid,trailingNetOtherInvestingChanges,trailingCashDividendsPaid,trailingSaleOfInvestment,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1970-01-01 00:00:01.438300800,,147452000.0,118784000.0,127319000.0,-10607000.0,-415353000.0,-5968000.0,724000.0,0.835,,,46421000.0,138975000.0,-68793000.0,-237306000.0,835488000.0,,456012000.0,219783000.0,,-79153000.0,30417000.0,1115755000.0,,,8279000.0,86765000,282293000,-33923000.0,,456012000.0,297344000.0,,-20417000.0,260410000.0,-482000.0,251828000.0,734582000.0,1146079000.0,622362000.0,3172000.0,-3926000.0,4864000.0,17304000.0,2016000.0,4365000.0,-235569000.0,219783000.0,89828000,,625437000.0,3079000.0,622362000.0,185923000.0,0.0,81446000.0,483376000.0,1065370000.0,-21652000.0,32019000.0,,3724000.0,,964464000.0,,213126000.0,271850000.0,734582000.0,29009000.0,112286000.0,0.0,835488000.0,,219783000.0,33562000.0,1799952000.0,,53671000.0,-18750000.0,262850000.0,-415353000.0,3724000.0,158668000.0,592135000.0,33562000.0,662703000.0,,3748000.0,0.23,8279000.0,,249486000.0,5322000.0,46421000.0,1692000.0,15183000.0,-4500000.0,,61707000.0,964464000.0,-250781000.0,-30074000.0,57412000,-81915000.0,57412000,-1731000.0,48893000.0,,8613000.0,271850000.0,24034000.0,700402000.0,18154000.0,,625437000.0,592135000.0,8613000.0,5322000.0,53000.0,-4500000.0,,215696000.0,33871000.0,265076000.0,12000.0,,1584000.0,-222730000.0,,213126000.0,215696000.0,17857000.0,163509000.0,30417000.0,11314000.0,0.22,17857000.0,-68793000.0,398266000.0,-350000000.0,,344401000.0,700402000.0,,12000.0,31633000.0,4972000.0,678742000.0,217000.0,,33871000.0,0.875,456012000.0,120362000.0,57412000,,,456012000.0,1799952000.0,1065370000.0,,,,,456012000.0,3748000.0,1115755000.0,456012000.0,,5372000.0,147452000.0,,53671000.0,1346000.0,332069000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.446249600,,147342000.0,120861000.0,,7142000.0,,77000.0,-870000.0,,,,,,-74740000.0,,839219000.0,,,,,,,,,,30444000.0,86246000,288838000,-40843000.0,,472916000.0,,,,251144000.0,-511000.0,,,,,5217000.0,,5414000.0,,,,0.0,,98835000,,677850000.0,,615293000.0,,,81760000.0,,,,34615000.0,,3719000.0,,1016545000.0,,223926000.0,270620000.0,785656000.0,31439000.0,,100000.0,,,,35707000.0,,,,-18750000.0,,,,,,,,,3402000.0,0.22,,,240310000.0,,47033000.0,197000.0,,,,76594000.0,,-18185000.0,-20167000.0,52413000,,52413000,,,,,,29347000.0,705590000.0,,,,584302000.0,9075000.0,5194000.0,1027000.0,,,,0.0,,,21893000.0,,16904000.0,,,231403000.0,,167977000.0,,11562000.0,0.21,16229000.0,,,,,,,,12000.0,56427000.0,,456012000.0,,,,,,,52413000,,,,1855764000.0,1070108000.0,,,,,472916000.0,,,472916000.0,-21119000.0,5513000.0,,,42421000.0,-16910000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.454198400,,147839000.0,124614000.0,,-70832000.0,,3625000.0,764000.0,,,,,,-103071000.0,,872964000.0,,,,,,,,,,12629000.0,92085000,299706000,-57643000.0,,141416000.0,,,,245816000.0,-799000.0,,,,,5342000.0,,5386000.0,,,,-325000000.0,,108252000,,440458000.0,,607847000.0,,,91552000.0,,,,32529000.0,,5478000.0,,731400000.0,,265117000.0,264128000.0,506858000.0,29086000.0,,0.0,,,,39152000.0,,,,-18750000.0,,,,,,,,,2782000.0,0.25,,,234612000.0,,43314000.0,44000.0,,,,6486000.0,,-273490000.0,-57596000.0,58963000,,58963000,,,,,,32589000.0,744224000.0,,,,576501000.0,9458000.0,4868000.0,4435000.0,,,,0.0,,,17465000.0,,-331500000.0,,,281227000.0,,175092000.0,,11732000.0,0.24,14408000.0,,,,,,,,11000.0,-51110000.0,,472916000.0,,,,,,,58963000,,,,1604364000.0,1097506000.0,,,,,141416000.0,,,141416000.0,0.0,4968000.0,,,99171000.0,-51773000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.461974400,,150298000.0,157647000.0,,33428000.0,,1322000.0,-219000.0,,,,,,-83791000.0,,907608000.0,,,,,,,,,,17169000.0,121948000,347246000,-44483000.0,,137653000.0,,,,232776000.0,-1810000.0,,,,,4427000.0,,5034000.0,,,,-117855000.0,,134876000,,406956000.0,,704027000.0,,,116568000.0,,,,35699000.0,,5745000.0,,716527000.0,,203581000.0,267367000.0,464505000.0,35699000.0,,0.0,,,,29771000.0,,,,0.0,,,,,,,,,2844000.0,0.335,,,221086000.0,,40655000.0,442000.0,,,,124418000.0,,-87900000.0,-66070000.0,74016000,,74016000,,,,,,42552000.0,806973000.0,,,,670507000.0,11439000.0,5001000.0,39000.0,,,,0.0,,,,0.0,-3763000.0,,,263292000.0,,189599000.0,,12606000.0,0.32,13390000.0,,,,,,,,11000.0,58348000.0,,141416000.0,,,,,,,74016000,,,,1624135000.0,1159630000.0,,,,,137653000.0,,,137653000.0,0.0,5702000.0,,,30369000.0,19089000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.469923200,,192379000.0,141464000.0,123199000.0,14137000.0,-415537000.0,43323000.0,6065000.0,1.105,,,38258000.0,138116000.0,-109194000.0,-457894000.0,875364000.0,,155849000.0,270360000.0,,-173917000.0,41544000.0,1232328000.0,,,5625000.0,106191000,332659000,-29907000.0,,155849000.0,-300163000.0,,-54213000.0,237038000.0,611000.0,228846000.0,499306000.0,1268449000.0,596581000.0,5030000.0,48347000.0,5030000.0,22157000.0,-1179000.0,5740000.0,-15039000.0,270360000.0,116518000,,491194000.0,3369000.0,596581000.0,158581000.0,,105985000.0,544586000.0,1150514000.0,-16125000.0,35273000.0,,4628000.0,,774456000.0,,278783000.0,260198000.0,499306000.0,30997000.0,125505000.0,0.0,875364000.0,,270360000.0,38987000.0,1649820000.0,,76151000.0,-300000000.0,244294000.0,-415537000.0,4628000.0,456012000.0,564341000.0,38987000.0,723863000.0,,2783000.0,0.385,5625000.0,21498000.0,219156000.0,3816000.0,38258000.0,-1862000.0,20864000.0,0.0,,125000000.0,774456000.0,-68921000.0,-30084000.0,84122000,-172876000.0,84122000,-2509000.0,49643000.0,,10388000.0,260198000.0,21863000.0,816791000.0,20864000.0,,491194000.0,564341000.0,10388000.0,3816000.0,6051000.0,-21119000.0,,266270000.0,40500000.0,332498000.0,11000.0,,1729000.0,18196000.0,,278783000.0,266270000.0,11761000.0,191195000.0,41544000.0,13743000.0,0.355,11761000.0,-109194000.0,467665000.0,-337500000.0,,406470000.0,816791000.0,,11000.0,94916000.0,11552000.0,137653000.0,100000.0,,40500000.0,1.18,155849000.0,-448496000.0,84122000,,,155849000.0,1649820000.0,1150514000.0,,,,,155849000.0,2783000.0,1232328000.0,155849000.0,0.0,6257000.0,192379000.0,,76151000.0,-4619000.0,395865000.0,0.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.477872000,,175969000.0,145293000.0,,-135389000.0,,-14828000.0,22088000.0,,,,,,-127969000.0,,962989000.0,,,,,,,,,,6583000.0,104824000,345991000,-39069000.0,,168421000.0,,,,237758000.0,1152000.0,,,,,5085000.0,,5085000.0,,,,,,122976000,,519240000.0,,605311000.0,,-1050000.0,102534000.0,,,,40469000.0,,3975000.0,,807407000.0,,357678000.0,255093000.0,630711000.0,35208000.0,,105000.0,,,,40202000.0,,,,,,,,,,,,,2034000.0,0.74,,,225436000.0,,31852000.0,-134615000.0,,,,74293000.0,,-16738000.0,-38209000.0,167280000,,167280000,,,,,,-64746000.0,840587000.0,,,,573030000.0,8918000.0,3380000.0,3332000.0,,,,0.0,,,,,12572000.0,,,294358000.0,,200698000.0,,14820000.0,0.705,10241000.0,,,,,,,,11000.0,36084000.0,,155849000.0,,,,,,,167280000,,,,1770396000.0,1139685000.0,,,,,168421000.0,,,168421000.0,-1050000.0,5622000.0,,,171151000.0,-29472000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.485820800,,184968000.0,146765000.0,,-7001000.0,,10229000.0,1378000.0,,,,,,-119549000.0,,945538000.0,,,,,,,,,,7624000.0,108880000,349532000,-54007000.0,,174952000.0,,,,235588000.0,-119000.0,,,,,5520000.0,,5520000.0,,,,,,121185000,,585284000.0,,599591000.0,,0.0,100099000.0,,,,37885000.0,,5938000.0,,895703000.0,,345947000.0,256867000.0,659252000.0,32387000.0,,0.0,,,,43579000.0,,,,,,,,,,,,,2749000.0,0.29,,,229142000.0,,32692000.0,-23000.0,,,,81235000.0,,-23611000.0,-54203000.0,66066000,,66066000,,,,,,34033000.0,882256000.0,,,,565926000.0,9136000.0,3446000.0,-3021000.0,,,,0.0,,,,,6531000.0,,,340438000.0,,202767000.0,,15326000.0,0.28,8938000.0,,,,,,,,11000.0,27032000.0,,168421000.0,,,,,,,66066000,,,,1841241000.0,1181989000.0,,,,,174952000.0,,,174952000.0,0.0,5760000.0,,,146151000.0,-45317000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.493510400,,192769000.0,172505000.0,,85053000.0,,5739000.0,-1675000.0,,,,,,-114268000.0,,805357000.0,,,,,,,,,,6421000.0,136788000,373862000,-44646000.0,,189621000.0,,,,237135000.0,-6000.0,,,,,5008000.0,,5008000.0,,,,0.0,,150762000,,675830000.0,,583869000.0,,-2516000.0,131088000.0,,,,35717000.0,,6147000.0,,1006329000.0,,221488000.0,258634000.0,593609000.0,35717000.0,,-10105000.0,,,,31822000.0,,,,-73000000.0,,,,,,,,,2569000.0,0.39,,,229920000.0,,35538000.0,0.0,,,,192299000.0,,-135210000.0,-32298000.0,90546000,,90546000,,,,,,40542000.0,913303000.0,,,,550755000.0,9239000.0,3773000.0,-194000.0,,,,0.0,,,,0.0,14669000.0,,,302071000.0,,201357000.0,,13805000.0,0.38,7624000.0,,,,,,,,22000.0,160001000.0,,174952000.0,,,,,,,90546000,,,,1811686000.0,1218077000.0,,,,,189621000.0,,,189621000.0,0.0,5869000.0,,,16151000.0,39121000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.501459200,,208415000.0,167465000.0,134319000.0,36545000.0,-451994000.0,3129000.0,-1890000.0,1.66,,,33716000.0,151364000.0,-100676000.0,0.0,883901000.0,,210100000.0,394261000.0,,-172178000.0,55479000.0,1396050000.0,,,6472000.0,130172000,378596000,-198069000.0,,210100000.0,54251000.0,,-38542000.0,237634000.0,267000.0,228686000.0,587261000.0,1447981000.0,581748000.0,5227000.0,4269000.0,5227000.0,22373000.0,-135433000.0,19901000.0,0.0,394227000.0,114893000,,745370000.0,4270000.0,581748000.0,319880000.0,0.0,106379000.0,632028000.0,1395240000.0,-20792000.0,37293000.0,,5019000.0,,1098066000.0,,302153000.0,340243000.0,587261000.0,34264000.0,45839000.0,105000.0,883901000.0,,394227000.0,41281000.0,1982501000.0,,82155000.0,66000000.0,237019000.0,-451994000.0,5019000.0,155849000.0,550883000.0,41281000.0,815953000.0,,3100000.0,0.31,6472000.0,0.0,230286000.0,3192000.0,33716000.0,-795000.0,40205000.0,-3566000.0,,144231000.0,1098066000.0,68584000.0,-47468000.0,70335000,-335791000.0,70369000,1294000.0,57441000.0,,10163000.0,340243000.0,36010000.0,944056000.0,20840000.0,,745370000.0,550883000.0,10163000.0,3192000.0,-18308000.0,0.0,,311846000.0,50603000.0,492058000.0,23000.0,,2362000.0,20479000.0,,302153000.0,311846000.0,75938000.0,211131000.0,55479000.0,13490000.0,0.3,75938000.0,-100676000.0,519914000.0,-7000000.0,,480664000.0,944056000.0,,23000.0,96763000.0,-18191000.0,189621000.0,105000.0,,50603000.0,1.72,210100000.0,-106975000.0,70335000,,,210100000.0,1982501000.0,1395240000.0,,,,,210100000.0,3100000.0,1396050000.0,210100000.0,0.0,5485000.0,208415000.0,,82155000.0,-2874000.0,440100000.0,0.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.509408000,,222400000.0,163264000.0,,-13175000.0,,22213000.0,2759000.0,,,,,,-102156000.0,,873761000.0,,,,,,,,,,28430000.0,123942000,419168000,-39342000.0,,224246000.0,,,,238791000.0,36000.0,,,,,5306000.0,,5306000.0,,,,,,135538000,,822555000.0,,584592000.0,,0.0,114128000.0,,,,39322000.0,,5189000.0,,1188331000.0,,289169000.0,339024000.0,654371000.0,33956000.0,,0.0,,,,47817000.0,,,,-49000000.0,,,,,,,,,2995000.0,0.34,,,230694000.0,,36274000.0,-3000.0,,,,93360000.0,,-39750000.0,-41361000.0,77515000,,77560000,,,,,,36568000.0,959716000.0,,,,550704000.0,10138000.0,4807000.0,-4416000.0,,,,0.0,,,,,14146000.0,,,366641000.0,,255904000.0,,16012000.0,0.32,73285000.0,,,,,,,,23000.0,51999000.0,,210100000.0,,,,,,,77515000,,,,2062670000.0,1408299000.0,,,,,224246000.0,,,224246000.0,0.0,5398000.0,,,33150000.0,-55904000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.517356800,,242594000.0,191609000.0,,-35154000.0,,16706000.0,-93000.0,,,,,,-78913000.0,,811750000.0,,,,,,,,,,13806000.0,150947000,459106000,-68628000.0,,195300000.0,,,,241360000.0,-2561000.0,,,,,5992000.0,,5992000.0,,,,,,167981000,,926163000.0,,436702000.0,,0.0,144438000.0,,,,40662000.0,,6797000.0,,1331168000.0,,375048000.0,344499000.0,666476000.0,34684000.0,,0.0,,,,50994000.0,,,,-71300000.0,,,,,,,,,3732000.0,0.45,,,231478000.0,,37767000.0,-55000.0,,,,93033000.0,,-61282000.0,-69421000.0,103256000,,103301000,,,,,,41137000.0,1024564000.0,,,,400646000.0,13025000.0,5196000.0,-948000.0,,,,0.0,,,,,-28946000.0,,,398972000.0,,267497000.0,,17982000.0,0.43,69934000.0,,,,,,,,23000.0,23612000.0,,224246000.0,,,,,,,103256000,,,,2143541000.0,1477065000.0,,,,,195300000.0,,,195300000.0,,5561000.0,,,111851000.0,-30243000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.525046400,,245473000.0,219068000.0,,43541000.0,,-10938000.0,-2683000.0,,,,,,-90412000.0,,704381000.0,,,,,,,,,,18048000.0,174619000,478198000,-77144000.0,,204275000.0,,,,242960000.0,-4175000.0,,,,,,,5941000.0,,,,,,192034000,,1053510000.0,,433803000.0,,0.0,171216000.0,,,,44449000.0,,5906000.0,,1460131000.0,,270578000.0,342459000.0,630902000.0,39064000.0,,,,,,52523000.0,,,,-110700000.0,,,,,,,,,3659000.0,0.55,,,232010000.0,,33301000.0,0.0,,,,190804000.0,,-103487000.0,-77700000.0,127348000,,127405000,,,,,,43811000.0,1087910000.0,,,,398914000.0,17034000.0,3927000.0,731000.0,,,,,,,,,8975000.0,,,356125000.0,,259130000.0,,16684000.0,0.52,69382000.0,,,,,,,,23000.0,113104000.0,,195300000.0,,,,,,,127348000,,,,2165193000.0,1534291000.0,,,,,204275000.0,,,204275000.0,,4134000.0,,,1151000.0,42786000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.532995200,,270944000.0,188425000.0,155522000.0,-3417000.0,-490120000.0,25339000.0,16734000.0,1.73,,,32560000.0,176890000.0,-107928000.0,0.0,726599000.0,,274520000.0,418007000.0,,-296697000.0,37566000.0,1653545000.0,,,673000.0,135968000,449223000,-103362000.0,,274520000.0,64420000.0,,-40335000.0,244406000.0,2741000.0,231793000.0,709116000.0,1805695000.0,449343000.0,,53320000.0,5982000.0,19075000.0,-1350000.0,16717000.0,,417867000.0,165073000,,1162146000.0,,449343000.0,238372000.0,0.0,132729000.0,762366000.0,1598582000.0,-8205000.0,52457000.0,,4488000.0,,1581099000.0,,277256000.0,337235000.0,709116000.0,47818000.0,144504000.0,,726599000.0,,417867000.0,51018000.0,2307698000.0,,1151000.0,0.0,241877000.0,-490120000.0,4488000.0,210100000.0,398747000.0,51018000.0,1043329000.0,,3586000.0,0.47,673000.0,0.0,232995000.0,19733000.0,32560000.0,-1292000.0,,0.0,,157872000.0,1581099000.0,22481000.0,-108215000.0,109748000,-288476000.0,109741000,-3959000.0,79040000.0,,16734000.0,337235000.0,22988000.0,1163425000.0,23221000.0,,1162146000.0,398747000.0,16734000.0,19733000.0,743000.0,0.0,,351601000.0,62443000.0,535069000.0,23000.0,,,70245000.0,,277256000.0,351601000.0,64892000.0,260798000.0,37566000.0,28362000.0,0.45,64892000.0,-107928000.0,660626000.0,-231000000.0,,585476000.0,1163425000.0,,23000.0,49657000.0,-3890000.0,204275000.0,,,62443000.0,1.8,274520000.0,-182038000.0,109748000,,,274520000.0,2307698000.0,1598582000.0,,,,,274520000.0,3586000.0,1653545000.0,274520000.0,,3982000.0,270944000.0,,1151000.0,3026000.0,562511000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.540944000,,235982000.0,195918000.0,,-33353000.0,,-20611000.0,-888000.0,,,,,,-115646000.0,,710028000.0,,,,,,,,,,12893000.0,151440000,461368000,-61526000.0,,320309000.0,,,,244826000.0,-3268000.0,,,,,,,6021000.0,,,,,,174455000,,1253275000.0,,455220000.0,,,148786000.0,,,,44478000.0,,4934000.0,,1671760000.0,,254808000.0,335120000.0,763222000.0,39794000.0,,,,,,,,,,0.0,,,,,,,,,3509000.0,0.49,,,233888000.0,,31993000.0,-2000.0,,,,107683000.0,,1227000.0,-62336000.0,114083000,,114083000,,,,,,34703000.0,1188088000.0,,,,398642000.0,19734000.0,23815000.0,1037000.0,,,,,,,,,45789000.0,,,336004000.0,,265450000.0,,21978000.0,0.47,62897000.0,,,,,,,,23000.0,45347000.0,,274520000.0,,,,,,,114083000,,,,2381788000.0,1618566000.0,,,,,320309000.0,,,320309000.0,,3691000.0,,,999000.0,-29270000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.548892800,,266126000.0,208226000.0,,-53660000.0,,27949000.0,7520000.0,,,,,,-107223000.0,,836952000.0,,,,,,,,,,4441000.0,164739000,484898000,-57713000.0,,108174000.0,,,,240660000.0,-8372000.0,,,,,,,5929000.0,,,,,,190030000,,1037051000.0,,464919000.0,,,164966000.0,,,,43487000.0,,7344000.0,,1459953000.0,,372033000.0,338045000.0,628466000.0,37927000.0,,,,,,,,,,,,,,,,,,,3475000.0,0.57,,,230798000.0,,32664000.0,-25000.0,,,,107521000.0,,-264230000.0,-74391000.0,131373000,,131373000,,,,,,33593000.0,1237117000.0,,,,398740000.0,28315000.0,32314000.0,4782000.0,,,,,,,,,-212135000.0,,,393561000.0,,276672000.0,,20509000.0,0.55,60265000.0,,,,,,,,23000.0,33130000.0,,320309000.0,,,,,,,131373000,,,,2296905000.0,1668439000.0,,,,,108174000.0,,,108174000.0,,4555000.0,,,94122000.0,-56855000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.556582400,,279779000.0,251579000.0,,11684000.0,,10409000.0,7951000.0,,,,,,-113191000.0,,772911000.0,,,,,,,,,,1583000.0,207494000,553116000,-122914000.0,,102826000.0,,,,237892000.0,5919000.0,,,,,,,5650000.0,,,,0.0,,230435000,,1186125000.0,,476005000.0,,,204129000.0,,,,44085000.0,,7988000.0,,1618852000.0,,296906000.0,337725000.0,613585000.0,38371000.0,,,,,,,,,,,,,,,,,,,3371000.0,0.85,,,227984000.0,,41801000.0,-45567000.0,,,,238292000.0,,-119826000.0,-123354000.0,192741000,,192741000,,,,,,11388000.0,1340692000.0,,,,398835000.0,22309000.0,40165000.0,1719000.0,,,,,,,,,-5348000.0,,,376564000.0,,301537000.0,,21222000.0,0.81,57627000.0,,,,,,,,23000.0,114938000.0,,108174000.0,,,,,,,192741000,,,,2391763000.0,1778178000.0,,,,,102826000.0,,,102826000.0,,5084000.0,,,7556000.0,16205000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.564531200,,270918000.0,242619000.0,160139000.0,1419000.0,-537622000.0,-6621000.0,8584000.0,2.46,,,43836000.0,181867000.0,-132529000.0,-364997000.0,769236000.0,,186319000.0,591693000.0,,-374628000.0,42150000.0,1965348000.0,,,3482000.0,192802000,542575000,-114114000.0,,186319000.0,-88201000.0,,-60808000.0,238354000.0,1002000.0,230489000.0,687167000.0,2041957000.0,487232000.0,,11126000.0,5845000.0,17585000.0,-46888000.0,23167000.0,0.0,591693000.0,212950000,,1338328000.0,,487232000.0,272018000.0,0.0,187070000.0,898342000.0,1860450000.0,-73910000.0,49817000.0,,6466000.0,,1778381000.0,,282004000.0,333321000.0,687167000.0,44047000.0,113258000.0,,769236000.0,,591693000.0,,2547617000.0,,1138000.0,,240453000.0,-537622000.0,6466000.0,274520000.0,400091000.0,,1143615000.0,,3342000.0,0.67,3482000.0,,229204000.0,48683000.0,43836000.0,-1294000.0,,-745000.0,,193150000.0,1778381000.0,12525000.0,-114547000.0,153496000,-356267000.0,153496000,-4719000.0,85334000.0,,20941000.0,333321000.0,33574000.0,1427726000.0,23445000.0,,1338328000.0,400091000.0,20941000.0,48683000.0,-1477000.0,,,367265000.0,,646646000.0,23000.0,,,83493000.0,,282004000.0,367265000.0,55156000.0,299956000.0,42150000.0,21625000.0,0.64,55156000.0,-132529000.0,807870000.0,0.0,,716475000.0,1427726000.0,,23000.0,78603000.0,6061000.0,102826000.0,,,,2.57,186319000.0,-370304000.0,153496000,,,186319000.0,2547617000.0,1860450000.0,,,,,186319000.0,3342000.0,1965348000.0,186319000.0,,4255000.0,270918000.0,,1138000.0,9112000.0,704951000.0,,,,,,,,,,,,,,,,,,,,,,
