date,annualOtherCurrentAssets,trailingTotalRevenue,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,annualCurrentDeferredRevenue,annualCostOfRevenue,trailingResearchAndDevelopment,annualTotalRevenue,quarterlyCashDividendsPaid,annualEndCashPosition,quarterlyCurrentLiabilities,annualDilutedEPS,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingCostOfRevenue,annualCurrentDebt,trailingTaxProvision,quarterlyInvestingCashFlow,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyRetainedEarnings,annualCommonStockIssuance,annualNetOtherFinancingCharges,quarterlyDepreciationAndAmortization,trailingEndCashPosition,annualBasicAverageShares,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualAccountsPayable,annualChangeInAccountPayable,quarterlyStockBasedCompensation,quarterlyFreeCashFlow,quarterlyDilutedAverageShares,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,annualBasicEPS,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualOperatingExpense,quarterlyCurrentAssets,trailingPretaxIncome,quarterlyGrossPPE,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,trailingSellingGeneralAndAdministration,annualCashAndCashEquivalents,annualLongTermDebt,annualBeginningCashPosition,quarterlyLongTermDebt,annualAccountsReceivable,annualCurrentAssets,quarterlyChangeInInventory,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,annualSaleOfInvestment,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyBasicEPS,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualDilutedAverageShares,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyPretaxIncome,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingChangeInInventory,quarterlyCapitalStock,annualTotalNonCurrentAssets,annualNetPPE,annualGrossProfit,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualEbitda,quarterlyCommonStockIssuance,annualOtherNonCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingChangesInAccountReceivables,trailingCashDividendsPaid,annualPretaxIncome,annualChangesInAccountReceivables,quarterlyTotalAssets,annualInterestExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualGoodwill,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyBeginningCashPosition,trailingChangeInWorkingCapital,trailingRepaymentOfDebt,quarterlyAccountsPayable,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingGrossProfit,annualInvestingCashFlow,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyPurchaseOfInvestment,trailingSaleOfInvestment,trailingBasicEPS,annualOtherShortTermInvestments,trailingOtherNonCashItems,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingCommonStockIssuance
2006-06-30,,,,3444000.0,,,,,,0.0,,8366000.0,,,3055000.0,,,,,-587000.0,,2580000.0,59219000.0,,,912000.0,,,5782000,,,,,,1826000.0,27495000.0,,,,,4870000,25100000,,,6000.0,,-1922000.0,57931000.0,,,25931000.0,,44905000.0,,,15820000.0,,,,,,,,,,-651000.0,,0.0,,,12140000.0,,,1065000.0,,,68042000.0,,7454000.0,2059000.0,,16300000.0,,0.115556,,,,0.0,9454000.0,8800000.0,,,0.0,25143000.0,3055000.0,3055000.0,,,,2580000.0,,2580000.0,,6389000.0,,,3930000.0,,4813000.0,26437500.0,,7248000.0,,1758000.0,25540000.0,,,,776000.0,,,,,,1500000.0,84000.0,,,,95000.0,,486000.0,63000.0,,,,,,0.0,2413000.0,-19365000.0,-587000.0,-5592000.0,,,1433000.0,,,,,,,,83862000.0,,,,,0.111111,,,,,,,,-3766000.0,,6346000.0,,,3374000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,349000.0,3143000.0,,,,,,0.0,,7853000.0,,,3151000.0,,,,,-6138000.0,,2660000.0,62370000.0,,,874000.0,,,5855000,,,,,,24335000.0,27268269.0,,,,,4981000,25122000,,,-9000.0,,3336000.0,63195000.0,,,23655000.0,,51038000.0,,,15302000.0,,,,,,,,,,738000.0,,0.0,,,11283000.0,,,1073000.0,,,71548000.0,,7449000.0,3150000.0,,16449000.0,,0.12,,,,0.0,8716000.0,8673000.0,,,-22772000.0,25152000.0,3151000.0,3151000.0,,,,2660000.0,,2660000.0,,6376000.0,,,3692000.0,,4978000.0,26258333.0,,7073000.0,,1827000.0,30970000.0,,,,777000.0,,,,,,,16000.0,,,,20000.0,,549000.0,-3000.0,,,,,,0.0,7701000.0,-20068000.0,16634000.0,-1483000.0,,,1253000.0,,,,,,,,86850000.0,,,,,0.115556,,,,,,,,80000.0,,2580000.0,,,3450000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,0.0,,350000.0,3011000.0,,,66899000.0,,100905000.0,0.0,5189000.0,9560000.0,0.446667,19162000.0,3214000.0,,,,,-1154000.0,14010000.0,5189000.0,63988000.0,1239000.0,861000.0,872000.0,,26310000.0,5714000,7411000.0,2019000.0,3010000.0,,,1003000.0,,12278000.0,,-897000.0,,4842000,26086000,0.466667,,115000.0,,-2494000.0,63478000.0,,14844000.0,28855000.0,,52082000.0,,16971000.0,16971000.0,193000.0,0.0,,5189000.0,,12996000.0,,11578000.0,28855000.0,-1203000.0,12278000.0,0.0,-1045000.0,,11578000.0,12278000.0,0.0,784000.0,12825000.0,1440000.0,75362000.0,3445000.0,7411000.0,3696000.0,,17775000.0,75362000.0,,,,27488060.0,0.0,9918000.0,8311000.0,92333000.0,6823000.0,0.0,25253000.0,3214000.0,3214000.0,,63988000.0,3696000.0,5189000.0,788000.0,5189000.0,,6627000.0,,,3469000.0,,4865000.0,,,6912000.0,9918000.0,1651000.0,31313000.0,6912000.0,0.0,,788000.0,63478000.0,31313000.0,34006000.0,16370000.0,9560000.0,,3000.0,,,22607000.0,918000.0,784000.0,458000.0,708000.0,,5189000.0,,6627000.0,-827000.0,0.0,2057000.0,-20769000.0,-1054000.0,1626000.0,,,2854000.0,,,,,,19101000.0,,92333000.0,189000.0,-20769000.0,193000.0,25253000.0,,,,,,104000.0,,52082000.0,2529000.0,,2660000.0,,,3010000.0,,1055000.0,,,-25232000.0,2854000.0,-7807000.0,,,-2360000.0,,,,,,,,,,,,,,,
2007-03-31,,,522000.0,3830000.0,,,,,,-1596000.0,,15839000.0,,,3441000.0,,,,,-32839000.0,,3690000.0,67138000.0,,,952000.0,,,6294000,,,,,,-29653000.0,27165789.0,,,,,5342000,27599000,,,-168000.0,,-1539000.0,92556000.0,,,33857000.0,,52731000.0,,,46643000.0,,,,,,,23200000.0,,,-692000.0,,0.0,,,15672000.0,,,1091000.0,,,79770000.0,,30804000.0,3529000.0,,17858000.0,,0.126667,,,,11000.0,12451000.0,9741000.0,,,0.0,25244000.0,3441000.0,3441000.0,,,,3690000.0,,3690000.0,,6513000.0,,,4399000.0,,5314000.0,27165789.0,,36128000.0,,1873000.0,31184000.0,,,,795000.0,,,,,,5800000.0,84000.0,,,,353000.0,,569000.0,386000.0,,,,,,0.0,3197000.0,-21547000.0,-32850000.0,28143000.0,,,3372000.0,,,,,,,,126413000.0,,,190000.0,,0.126667,,,,,,,,-1499000.0,,5189000.0,,,3138000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,497000.0,4778000.0,,,,,,0.0,,29125000.0,,,4065000.0,,,,,-9713000.0,,5312000.0,71203000.0,,,1809000.0,,,8598000,,,,,,-10668000.0,27715909.0,,,,,6789000,44371000,,,4000.0,,-7340000.0,101538000.0,,,50202000.0,,62433000.0,,,67158000.0,,,,,,,30292000.0,,,-10000.0,,2605000.0,,,23629000.0,,,1231000.0,,,84582000.0,,38033000.0,8331000.0,,32189000.0,,0.153333,,,,76000.0,16639000.0,12182000.0,,,0.0,26240000.0,4065000.0,4065000.0,,,,5312000.0,,5312000.0,,6510000.0,,,5393000.0,,6367000.0,26510870.0,,35250000.0,,2302000.0,39986000.0,,,,797000.0,,,,,,9939000.0,527000.0,,,,132000.0,,615000.0,114000.0,,,,,,62000.0,-955000.0,-22447000.0,-9713000.0,12296000.0,,,2090000.0,,,,,,,,151740000.0,,,194000.0,,0.146667,,,,,,,,1622000.0,,3690000.0,,,8765000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,463000.0,4803000.0,,,,,,0.0,,30681000.0,,,4457000.0,,,,,-1231000.0,,5501000.0,75660000.0,,,1854000.0,,,9047000,,,,,,4936000.0,27856250.0,,,,,7193000,50498000,,,-211000.0,,-281000.0,101432000.0,,,53059000.0,,64162000.0,,,64642000.0,,,,,,,26465000.0,,,1784000.0,,3607000.0,,,27395000.0,,,1201000.0,,,89849000.0,,33961000.0,11367000.0,,37889000.0,,0.166667,,,,155000.0,14995000.0,12609000.0,,,0.0,26264000.0,4457000.0,4457000.0,,,,5501000.0,,5501000.0,,6295000.0,,,5416000.0,,6772000.0,26742000.0,,34346000.0,,2315000.0,40762000.0,,,,800000.0,,,,,,10183000.0,672000.0,,,,267000.0,,613000.0,84000.0,,,,,,60000.0,6167000.0,-23400000.0,-1231000.0,-4837000.0,,,2570000.0,,,,,,,,154491000.0,,,190000.0,,0.16,,,,,,,,189000.0,,5312000.0,,,6561000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,1871000.0,,533000.0,5099000.0,,,129271000.0,,176201000.0,0.0,2307000.0,36330000.0,0.58,25906000.0,4155000.0,,,10588000.0,,-1991000.0,10596000.0,2307000.0,77840000.0,1217000.0,677000.0,1761000.0,,26568132.0,8343000,25014000.0,2514000.0,11190000.0,,,45981000.0,,16118000.0,,-8075000.0,,6582000,53733000,0.606667,,-242000.0,,1085000.0,101955000.0,,21024000.0,52469000.0,,66338000.0,,61344000.0,61344000.0,150000.0,0.0,,2307000.0,17398000.0,5189000.0,17398000.0,29640000.0,52469000.0,-601000.0,16118000.0,1871000.0,-1596000.0,,29640000.0,16118000.0,61000.0,1529000.0,18510000.0,2015000.0,93080000.0,6376000.0,25014000.0,10516000.0,,41335000.0,93080000.0,,,,27789655.0,77000.0,15680000.0,12398000.0,154424000.0,8711000.0,-40744000.0,26363000.0,4155000.0,4155000.0,,77840000.0,10516000.0,2307000.0,804000.0,2307000.0,,6087000.0,,,5816000.0,,6376000.0,,,33451000.0,15680000.0,2221000.0,42080000.0,33451000.0,319000.0,,804000.0,101955000.0,42080000.0,46930000.0,15637000.0,36330000.0,10588000.0,279000.0,,,32282000.0,465000.0,1529000.0,717000.0,93000.0,,2307000.0,,6087000.0,481000.0,61000.0,7228000.0,-24258000.0,38753000.0,-8513000.0,,,4036000.0,,,,,,24829000.0,,154424000.0,1562000.0,-24258000.0,150000.0,26363000.0,,,,,,-617000.0,,66338000.0,-3194000.0,,5501000.0,,,11190000.0,,27089000.0,,,-45774000.0,4036000.0,-2882000.0,,,-5041000.0,,,,,,,,,,,,,,,
2008-03-31,,,674000.0,5297000.0,,,,,,-1975000.0,,36895000.0,,,4641000.0,,,,,-1267000.0,,3922000.0,82481000.0,,,1901000.0,,,9305000,,,,,,5965000.0,27846000.0,,,,,7404000,56861000,,,-244000.0,,260000.0,102068000.0,,,56600000.0,,68341000.0,,,59549000.0,,,,,,,15146000.0,,,-2891000.0,,1652000.0,,,29838000.0,,,1569000.0,,,99119000.0,,22654000.0,11737000.0,,43378000.0,,0.173333,,,,85000.0,18841000.0,13483000.0,,,0.0,26376000.0,4641000.0,4641000.0,,,,3922000.0,,3922000.0,,5939000.0,,,6079000.0,,7191000.0,26775000.0,,32561000.0,,2550000.0,43065000.0,,,,812000.0,,,,,,10653000.0,323000.0,,,,413000.0,,782000.0,217000.0,,,,,,66000.0,7232000.0,-25276000.0,-1267000.0,-4461000.0,,,4432000.0,,,,,,,,158668000.0,,,154000.0,,0.166667,,,,,,,,1615000.0,,2307000.0,,,10073000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,741000.0,5010000.0,,,,,,0.0,,38450000.0,,,4724000.0,,,,,-1691000.0,,2642000.0,87205000.0,,,1931000.0,,,9171000,,,,,,-384000.0,28344000.0,,,,,7240000,62901000,,,14000.0,,-6103000.0,101804000.0,,,61332000.0,,69929000.0,,,57681000.0,,,,,,,11773000.0,,,-567000.0,,1779000.0,,,35500000.0,,,1579000.0,,,105455000.0,,19231000.0,10949000.0,,49950000.0,,0.173333,,,,-16000.0,19398000.0,12951000.0,,,0.0,26398000.0,4724000.0,4724000.0,,,,2642000.0,,2642000.0,,5879000.0,,,5711000.0,,7001000.0,27253846.0,,31710000.0,,2277000.0,43630000.0,,,,817000.0,,,,,,12263000.0,247000.0,,,,502000.0,,701000.0,364000.0,,,,,,66000.0,1307000.0,-26299000.0,-1691000.0,-893000.0,,,1799000.0,,,,,,,,163136000.0,,,168000.0,,0.166667,,,,,,,,-1280000.0,,3922000.0,,,13439000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,715000.0,4805000.0,,,,,,0.0,,30271000.0,,,4793000.0,,,,,-1353000.0,,4207000.0,91978000.0,,,1955000.0,,,9181000,,,,,,7337000.0,28695832.0,,,,,7226000,58235000,,,-328000.0,,1551000.0,100234000.0,,,55776000.0,,70201000.0,,,45155000.0,,,,,,,7224000.0,,,1474000.0,,1964000.0,,,30243000.0,,,1680000.0,,,110855000.0,,14884000.0,9079000.0,,45523000.0,,0.18,,,,-85000.0,17684000.0,12712000.0,,,0.0,26398000.0,4793000.0,4793000.0,,,,4207000.0,,4207000.0,,5980000.0,,,5486000.0,,6936000.0,27010854.0,,30867000.0,,2143000.0,42909000.0,,,,818000.0,,,,,,9877000.0,222000.0,,,,85000.0,,681000.0,80000.0,,,,,,60000.0,8690000.0,-27292000.0,-1353000.0,-5603000.0,,,1857000.0,,,,,,,,156010000.0,,,-4000.0,,0.166667,,,,,,,,1565000.0,,2642000.0,,,9458000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,1731000.0,,690000.0,5241000.0,,,179472000.0,,232050000.0,0.0,3422000.0,25685000.0,0.666667,29348000.0,4892000.0,,,4904000.0,,-1247000.0,17635000.0,3422000.0,94882000.0,1050000.0,672000.0,1999000.0,,26950249.0,9477000,14283000.0,2877000.0,10336000.0,,,4717000.0,,19050000.0,,-6552000.0,,7478000,54053000,0.706667,,320000.0,,-2260000.0,99223000.0,,23230000.0,55251000.0,,70887000.0,,39968000.0,39968000.0,-8000.0,0.0,,3422000.0,6671000.0,2307000.0,6671000.0,30250000.0,55251000.0,1010000.0,19050000.0,1731000.0,-1975000.0,,30250000.0,19050000.0,59000.0,1609000.0,20353000.0,2820000.0,114506000.0,7786000.0,14283000.0,6449000.0,,40621000.0,114506000.0,,,,28521235.0,-45000.0,16618000.0,13432000.0,154474000.0,9381000.0,-296000.0,26658000.0,4892000.0,4892000.0,,94882000.0,6449000.0,3422000.0,823000.0,3422000.0,,6003000.0,,,5954000.0,,7303000.0,,,29993000.0,16618000.0,2411000.0,42513000.0,29993000.0,-61000.0,,823000.0,99223000.0,42513000.0,52578000.0,22897000.0,25685000.0,4904000.0,171000.0,,,37134000.0,50000.0,1609000.0,713000.0,11000.0,,3422000.0,,6003000.0,-974000.0,59000.0,5668000.0,-28374000.0,-951000.0,-5163000.0,,,3996000.0,,,,,,28431000.0,,154474000.0,963000.0,-28374000.0,-8000.0,26658000.0,,,,,,-238000.0,,70887000.0,-785000.0,,4207000.0,,,10336000.0,,-16120000.0,,,-5558000.0,3996000.0,1115000.0,,,-5262000.0,,,,,,,,,,,,,,,
2009-03-31,,,373000.0,6180000.0,,,,,,-2007000.0,,23977000.0,,,6098000.0,,,,,-603000.0,,18553000.0,100980000.0,,,2001000.0,,,11241000,,,,,758000.0,17908000.0,28544044.0,,,,,9310000,52986000,,,-750000.0,,9845000.0,97145000.0,,,62296000.0,,70807000.0,,,37034000.0,,,,,,,5896000.0,,,1203000.0,,701000.0,,,25000000.0,,,1641000.0,,,122407000.0,,13057000.0,8016000.0,,36688000.0,,0.226667,,,,-80000.0,15305000.0,16298000.0,,,0.0,26658000.0,6098000.0,6098000.0,,,,18553000.0,,18553000.0,,5520000.0,,-1700000.0,6988000.0,,9166000.0,27105526.0,,29038000.0,,3068000.0,41394000.0,,,,828000.0,,,,,,3330000.0,74000.0,,,,,,808000.0,278000.0,,,-12000.0,,,55000.0,18502000.0,-29413000.0,-594000.0,-2728000.0,,,0.0,,5188000.0,,,,,,159441000.0,,,-74000.0,,0.213333,4420000.0,,,,,,,15131000.0,,3422000.0,,,7443000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,91000.0,6139000.0,,,,,,-1000.0,,28050000.0,,,6869000.0,,,,,-831000.0,,27092000.0,107849000.0,,,2031000.0,,,12375000,,,,,747000.0,7540000.0,28776349.0,,,,,10285000,52976000,,,-549000.0,,-920000.0,96525000.0,,,71164000.0,,72272000.0,,,34868000.0,,,,,,,0.0,,,-334000.0,,582000.0,,,25033000.0,,,1698000.0,,,132821000.0,,6818000.0,9016000.0,,35672000.0,,0.253333,,,,39000.0,15738000.0,17304000.0,,,-14000.0,26658000.0,6869000.0,6869000.0,,,,27092000.0,,27092000.0,,5120000.0,,-2308000.0,7019000.0,,10303000.0,27335182.0,,28127000.0,,3434000.0,41681000.0,,,,843000.0,,,,,,8102000.0,41000.0,,,,,,880000.0,1153000.0,,,,,,59000.0,8384000.0,-30591000.0,-844000.0,882000.0,,,0.0,,1437000.0,,,,,,167689000.0,,,110000.0,,0.24,301000.0,,,,,,,8539000.0,,18553000.0,,,9495000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,,0.0,5356000.0,,,,,,0.0,,29730000.0,,,6852000.0,,,,,-788000.0,,38778000.0,114701000.0,,,2050000.0,,,12400000,,,,,747000.0,11391000.0,28954374.0,,,,,10303000,54292000,,,-80000.0,,2523000.0,95633000.0,,,82660000.0,,73397000.0,,,36319000.0,,,,,,,0.0,,,1129000.0,,442000.0,,,26351000.0,,,1752000.0,,,141974000.0,,6589000.0,11665000.0,,37893000.0,,0.246667,,,,39000.0,14679000.0,16399000.0,,,0.0,26658000.0,6852000.0,6852000.0,,,,38778000.0,,38778000.0,,4837000.0,,-1097000.0,6096000.0,,10323000.0,27577621.0,,27288000.0,,3471000.0,41626000.0,,,,850000.0,,,,,,7295000.0,27000.0,,,,,,740000.0,627000.0,,,,,,61000.0,12179000.0,-31771000.0,-788000.0,204000.0,,,0.0,,2920000.0,,,,,,178293000.0,,,273000.0,,0.24,-1063000.0,,,,,,,11686000.0,,27092000.0,,,7850000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,529000.0,,-167000.0,5326000.0,,,152480000.0,,219438000.0,0.0,46432000.0,33815000.0,0.93,40659000.0,6966000.0,,,6783000.0,,-1422000.0,44428000.0,46432000.0,118576000.0,,2289000.0,2048000.0,,28874000.0,12925000,6855000.0,3298000.0,10876000.0,,824000.0,7589000.0,,26785000.0,,10534000.0,,10761000,59184000,0.98,,163000.0,,-914000.0,94801000.0,,26299000.0,93012000.0,,74449000.0,,40670000.0,40670000.0,153000.0,0.0,,46432000.0,0.0,3422000.0,0.0,29149000.0,93012000.0,658000.0,26785000.0,529000.0,-2008000.0,,29149000.0,26785000.0,60000.0,1825000.0,23001000.0,297000.0,147143000.0,8130000.0,6855000.0,10012000.0,,42227000.0,147143000.0,,,,28874000.0,47000.0,13965000.0,16957000.0,187813000.0,13817000.0,-4000.0,26658000.0,6966000.0,6966000.0,,118576000.0,10012000.0,46432000.0,1873000.0,46432000.0,,5030000.0,,-396000.0,6196000.0,,10810000.0,,,26504000.0,13965000.0,3844000.0,41579000.0,26504000.0,-57000.0,,1873000.0,94801000.0,41579000.0,66958000.0,48072000.0,33815000.0,6783000.0,67000.0,0.0,,40659000.0,,1825000.0,870000.0,231000.0,,46432000.0,0.0,5030000.0,2656000.0,60000.0,9007000.0,-32870000.0,-1418000.0,111000.0,,,0.0,,3053000.0,,,,40602000.0,862000.0,187813000.0,209000.0,-32870000.0,153000.0,26658000.0,,-2796000.0,3053000.0,,,-1216000.0,,74449000.0,7654000.0,,38778000.0,,,10876000.0,3076000.0,-1531000.0,,,-3644000.0,0.0,43010000.0,-5501000.0,,-3644000.0,,,,,,,,,,,,,,,
2010-03-31,,,-140000.0,6052000.0,,,,,,-3091000.0,,32689000.0,,,7029000.0,,,,,-2015000.0,,51361000.0,125605000.0,,,2058000.0,,,10494000,,,,,979000.0,7682000.0,29344000.0,,,,,10494000,59903000,,,-631000.0,,258000.0,94110000.0,,,100675000.0,,75738000.0,,,38980000.0,,,,,,,6291000.0,,,-1986000.0,,2777000.0,,,30692000.0,,,1925000.0,,,155805000.0,,6291000.0,10327000.0,,42489000.0,,0.25,,,,167000.0,15845000.0,17414000.0,,,0.0,26658000.0,7029000.0,7029000.0,,,,51361000.0,,51361000.0,,4366000.0,,-371000.0,6920000.0,,10661000.0,29344000.0,,25585000.0,,3632000.0,41811000.0,,,,1879000.0,,,,,,6007000.0,22000.0,,,,,,868000.0,359000.0,,,0.0,,,52299000.0,9697000.0,-33927000.0,-2015000.0,-2596000.0,,,0.0,,6447000.0,,,,,,194785000.0,,,-224000.0,,0.24,-1778000.0,,,,,,,4929000.0,,46432000.0,,,9908000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,-36000.0,6005000.0,,,,,,0.0,,22906000.0,,,8339000.0,,,,,-7087000.0,,50374000.0,133943000.0,,,2086000.0,,,14655000,,,,,973000.0,3396000.0,29534293.0,,,,,12441000,61458000,,,-379000.0,,-5208000.0,100363000.0,,,100036000.0,,77089000.0,,,34928000.0,,,,,,,3815000.0,,,-1275000.0,,236000.0,,,30367000.0,,,2581000.0,,,165471000.0,,12022000.0,7982000.0,,42342000.0,,0.3,,,,59000.0,16931000.0,19116000.0,,,0.0,28705000.0,8339000.0,8339000.0,,,,50374000.0,,50374000.0,39000.0,5626000.0,,-342000.0,6675000.0,,12551000.0,27812204.0,,29442000.0,,4212000.0,42165000.0,,,,1884000.0,,,,,,1308000.0,18000.0,,,,,,670000.0,367000.0,,,-4633000.0,,,51000.0,5850000.0,-34924000.0,-2454000.0,554000.0,,,0.0,,2197000.0,,,,,,200399000.0,,,-873000.0,,0.28,49000.0,,,,,,,-987000.0,,51361000.0,,,11380000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,,16000.0,6422000.0,,,,,,0.0,,22731000.0,,,8493000.0,,,,,-1570000.0,,65447000.0,142437000.0,,,2190000.0,,,15158000,,,,,1035000.0,12242000.0,29666907.0,,,,,13018000,63910000,,,-392000.0,,2338000.0,100881000.0,,,112508000.0,,79936000.0,,,34524000.0,,,,,,,3904000.0,,,2031000.0,,213000.0,,,29310000.0,,,2705000.0,,,178865000.0,,11793000.0,11177000.0,,43677000.0,,0.3,,,,-122000.0,15130000.0,20233000.0,,,-7000.0,28728000.0,8493000.0,8493000.0,,,,65447000.0,,65447000.0,,5184000.0,,-265000.0,7215000.0,,12945000.0,28004043.0,,28425000.0,,4452000.0,43671000.0,,,,1899000.0,,,,,,1522000.0,23000.0,,,,,,793000.0,1492000.0,,,-28000.0,,,57000.0,13784000.0,-36265000.0,-1542000.0,2677000.0,,,0.0,,1493000.0,,,,,,213389000.0,,,-31000.0,,0.29,1891000.0,,,,,,,15073000.0,,50374000.0,,,8539000.0,,,,,,,,,,,,,,,,,,,,,,,,,
