date,trailingInvestingCashFlow,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingPurchaseOfBusiness,annualLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualDilutedEPS,quarterlyOtherNonCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualStockholdersEquity,annualStockBasedCompensation,annualBasicAverageShares,annualGoodwill,trailingStockBasedCompensation,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualRetainedEarnings,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherIntangibleAssets,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualCashAndCashEquivalents,annualGrossPPE,annualDilutedAverageShares,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBasicAverageShares,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualCurrentAssets,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyEbitda,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,annualTaxProvision,trailingRepurchaseOfCapitalStock,quarterlyChangeInInventory,quarterlyGrossProfit,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualTotalRevenue,trailingGrossProfit,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualCapitalStock,quarterlyDilutedEPS,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,trailingCostOfRevenue,annualFreeCashFlow,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyDilutedAverageShares,trailingTaxProvision,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,annualChangeInWorkingCapital,annualGrossProfit,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualBasicEPS,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualBeginningCashPosition,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingInterestExpense,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
,,2885000000.0,-2621000000.0,706000000,706000000,5122000000.0,55000000.0,3569000000.0,,,7601000000.0,580000000.0,2308000000.0,3.61,0.0,,,449000000.0,,1380000000.0,11113000000.0,,23771000000.0,,710000000.0,1380000000.0,,50014000000.0,,,16993000000.0,-1358000000.0,,1802000000.0,19907000000.0,3453000000.0,3569000000.0,,,384000000.0,-45000000.0,7601000000.0,8000000000.0,,5873000000.0,,1407000000.0,5796000000.0,15130000000.0,,,,,-178000000.0,3951000000.0,,3951000000.0,,8190000000.0,3951000000.0,-571000000.0,,3951000000.0,32222000000.0,1643000000.0,770000000.0,3951000000.0,52027000000.0,712000000.0,295000000.0,0.0,,,0.0,36185000000.0,,,1802000000.0,781000000.0,706000000,,3000000.0,50014000000.0,,1757000000.0,26243000000.0,-997000000.0,,,47000000.0,-600000000.0,,-4762000000.0,,103000000.0,52027000000.0,395000000.0,0.0,8000000000.0,-372000000.0,1299000000.0,,1363000000.0,,-19805000000.0,13829000000.0,781000000.0,-997000000.0,,,,,2568000000.0,,,,1982000000,580000000.0,23771000000.0,0.0,3951000000.0,-365000000.0,11000000.0,2554000000.0,,494000000.0,2659000000.0,1894000000.0,-665000000.0,73621000000.0,,,63064000000.0,167000000.0,770000000.0,,13829000000.0,405000000.0,1212000000.0,,1111000000.0,,,11113000000.0,-37000000.0,506000000.0,19907000000.0,,,32222000000.0,15130000000.0,3453000000.0,723000000.0,10557000000.0,36185000000.0,395000000.0,,3.62,19652000000,-1128000000.0,1252000000,-171000000.0,,2568000000.0,26243000000.0,295000000.0,-19805000000.0,-704000000.0,2057000000.0,4761000000.0,-212000000.0,,,2568000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,2592000000.0,,996000000,996000000,,,,,,,593000000.0,1765000000.0,,1368000000.0,,,,,1376000000.0,,,,,,,,,,359000000.0,17641000000.0,,,1846000000.0,,3088000000.0,3333000000.0,,,-153000000.0,,7992000000.0,,,,,1327000000.0,,,,,,,-178000000.0,,,,,,5716000000.0,,,5716000000.0,,3951000000.0,770000000.0,,,,349000000.0,,-24000000.0,65000000.0,,36090000000.0,,,,679000000.0,996000000,,-26000000.0,51865000000.0,1.4,1530000000.0,27160000000.0,,711000000.0,,28000000.0,,,,,,52881000000.0,414000000.0,,8341000000.0,-242000000.0,436000000.0,,,,,,,-971000000.0,,,,,,,,,2676000000,,24705000000.0,13000000.0,5716000000.0,-833000000.0,,,,366000000.0,3304000000.0,,,,,,,265000000.0,,1.39,15775000000.0,353000000.0,1759000000.0,,,,,11782000000.0,-2783000000.0,763000000.0,20725000000.0,715000000.0,,32189000000.0,15378000000.0,,,,,,,,20945000000,-1062000000.0,1977000000,,,,,,-20692000000.0,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1818000000.0,,298000000,996000000,,,,,,,193000000.0,-1005000000.0,,1336000000.0,,,,,537000000.0,,,,,,,,,1790000000.0,139000000.0,1883000000.0,,,1475000000.0,,343000000.0,2658000000.0,,,-187000000.0,,4684000000.0,,,,,747000000.0,,,,,,,-178000000.0,,,,,,4711000000.0,,,4711000000.0,,5716000000.0,770000000.0,,,,338000000.0,,,13000000.0,,23176000000.0,,,,1024000000.0,996000000,,1446000000.0,30490000000.0,1.4,1078000000.0,13783000000.0,,713000000.0,,-28000000.0,,,,,,36383000000.0,417000000.0,,1631000000.0,-185000000.0,436000000.0,,,,,,,-346000000.0,,,,,,,,,1679000000,,16707000000.0,-84000000.0,4711000000.0,-1040000000.0,,,,-320000000.0,1862000000.0,,,,,,,2113000000.0,,1.39,7314000000.0,130000000.0,915000000.0,,,,,4161000000.0,-60000000.0,617000000.0,12053000000.0,717000000.0,,20140000000.0,9622000000.0,,,,,,,,3745000000,-740000000.0,1115000000,,,,,,-16243000000.0,,,,-1781000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1080000000.0,,405000000,405000000,,,,,,,192000000.0,-78000000.0,,1337000000.0,,,,,537000000.0,,,,,,,,,1696000000.0,129000000.0,1786000000.0,,,1431000000.0,,342000000.0,2676000000.0,,,123000000.0,,4705000000.0,,,,,680000000.0,,,,,,,-106000000.0,,,,,,4633000000.0,,,4633000000.0,,4711000000.0,770000000.0,,,,338000000.0,,,30000000.0,,23387000000.0,,,,1101000000.0,405000000,,3000000.0,30541000000.0,0.57,325000000.0,13785000000.0,,711000000.0,,41000000.0,,,,,,37049000000.0,458000000.0,,1548000000.0,352000000.0,-262000000.0,,,,,,,-328000000.0,,,,,,,,,1850000000,,16748000000.0,-24000000.0,4633000000.0,-738000000.0,,,,1000000.0,1890000000.0,,,,,,,443000000.0,,0.57,7154000000.0,104000000.0,1303000000.0,,,,,4125000000.0,0.0,898000000.0,12352000000.0,714000000.0,,20318000000.0,9660000000.0,,,,,,,,3676000000,-755000000.0,1210000000,,,,,,-16731000000.0,,,,-403000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1034000000.0,-7667000000.0,549000000,549000000,4427000000.0,73000000.0,2544000000.0,,,4674000000.0,158000000.0,-4140000000.0,4.13,1510000000.0,,,3466000000.0,,536000000.0,4394000000.0,,17152000000.0,,710000000.0,536000000.0,,31371000000.0,1917000000.0,193000000.0,1760000000.0,-2295000000.0,,1383000000.0,12788000000.0,361000000.0,2544000000.0,,1917000000.0,99000000.0,,4674000000.0,1864000000.0,,6524000000.0,,783000000.0,4661000000.0,9818000000.0,,,77000000.0,,-105000000.0,493000000.0,,493000000.0,,6800000000.0,493000000.0,-127000000.0,,493000000.0,25324000000.0,4633000000.0,770000000.0,493000000.0,42572000000.0,714000000.0,141000000.0,1510000000.0,,45000000.0,25000000.0,28147000000.0,,,1383000000.0,904000000.0,549000000,,-51000000.0,31371000000.0,0.78,296000000.0,14212000000.0,-370000000.0,704000000.0,,32000000.0,-182000000.0,,-3295000000.0,0.0,107000000.0,42572000000.0,223000000.0,-300000000.0,1864000000.0,-107000000.0,-84000000.0,,544000000.0,,-17248000000.0,3224000000.0,904000000.0,-370000000.0,,,,,2946000000.0,,,193000000.0,1813000000,158000000.0,17152000000.0,120000000.0,493000000.0,-5056000000.0,1372000000.0,2720000000.0,,-14000000.0,1947000000.0,-3458000000.0,-2877000000.0,14820000000.0,,,7119000000.0,645000000.0,770000000.0,0.78,3224000000.0,173000000.0,1218000000.0,,3229000000.0,,,4394000000.0,-34000000.0,669000000.0,12788000000.0,707000000.0,,25324000000.0,9818000000.0,361000000.0,526000000.0,7701000000.0,28147000000.0,223000000.0,,4.15,3707000000,-738000000.0,1164000000,33000000.0,,2946000000.0,14212000000.0,141000000.0,-17248000000.0,-567000000.0,3951000000.0,3040000000.0,-113000000.0,,-4470000000.0,1707000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,973000000.0,,417000000,417000000,,,,,,,207000000.0,20000000.0,,1437000000.0,,,,,525000000.0,,,,,,,,,2198000000.0,165000000.0,1612000000.0,,,1353000000.0,,296000000.0,2540000000.0,,,-184000000.0,,4559000000.0,,,,,772000000.0,,,,,,,-121000000.0,,,,,,513000000.0,,,513000000.0,,493000000.0,770000000.0,,,,197000000.0,,,50000000.0,,28406000000.0,,,,1163000000.0,417000000,,17000000.0,31851000000.0,0.59,-44000000.0,14345000000.0,,706000000.0,,15000000.0,,,,,,42549000000.0,233000000.0,,2029000000.0,-22000000.0,-76000000.0,,,,,,,-361000000.0,,,,,,,,,1968000000,,17499000000.0,-12000000.0,513000000.0,-806000000.0,,,,7000000.0,2350000000.0,,,,,,,451000000.0,,0.59,3445000000.0,120000000.0,1344000000.0,,,,,4673000000.0,-53000000.0,927000000.0,13084000000.0,710000000.0,,25365000000.0,9672000000.0,,,,,,,,3962000000,-1017000000.0,1578000000,,,,,,-17184000000.0,,,,-157000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,769000000.0,,393000000,393000000,,,,,,,211000000.0,-61000000.0,,1489000000.0,,,,,525000000.0,,,,,,,,,2047000000.0,120000000.0,1531000000.0,,,1319000000.0,,335000000.0,2534000000.0,,,59000000.0,,4513000000.0,,,,,777000000.0,,,,,,,-119000000.0,,,,,,452000000.0,,,452000000.0,,513000000.0,770000000.0,,,,737000000.0,,,57000000.0,,28996000000.0,,,,1151000000.0,393000000,,-6000000.0,32250000000.0,0.56,-395000000.0,14465000000.0,,706000000.0,,,,,,,,43778000000.0,215000000.0,,2158000000.0,97000000.0,-505000000.0,,,,,,,-364000000.0,,,,,,,,,2055000000,,17785000000.0,192000000.0,452000000.0,-1195000000.0,,,,-25000000.0,2193000000.0,,,,,,,533000000.0,,0.56,3254000000.0,130000000.0,1418000000.0,,,,,4691000000.0,-58000000.0,1025000000.0,13358000000.0,709000000.0,,26001000000.0,9774000000.0,,,,,,,,3724000000,-1164000000.0,1416000000,,,,,,-17777000000.0,,,,367000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1070000000.0,,450000000,450000000,,,,,,,206000000.0,219000000.0,,1516000000.0,,,,,525000000.0,,,,,,,,,2553000000.0,148000000.0,1544000000.0,,,1319000000.0,,324000000.0,2495000000.0,,,114000000.0,,4518000000.0,,,,,827000000.0,,,,,,,-120000000.0,,,,,,671000000.0,,,671000000.0,,452000000.0,770000000.0,,,,2022000000.0,,,53000000.0,,30521000000.0,,,,1231000000.0,450000000,,6000000.0,34558000000.0,0.0,-258000000.0,16494000000.0,,706000000.0,,,,,,,,45884000000.0,269000000.0,,2335000000.0,-102000000.0,19000000.0,,,,,,,-421000000.0,,,,,,,,,2407000000,,18064000000.0,104000000.0,671000000.0,-2030000000.0,,,,12000000.0,2495000000.0,,,,,,,563000000.0,,0.0,4037000000.0,139000000.0,1729000000.0,,,,,6782000000.0,0.0,1279000000.0,13688000000.0,709000000.0,,27446000000.0,9712000000.0,,,,,,,,4039000000,-1328000000.0,1668000000,,,,,,-18438000000.0,,,,1175000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1205000000.0,-5439000000.0,322000000,322000000,6113000000.0,57000000.0,2432000000.0,,,6512000000.0,188000000.0,13000000.0,2.23,1749000000.0,,,380000000.0,,525000000.0,5081000000.0,,18283000000.0,,706000000.0,525000000.0,,35306000000.0,2389000000.0,217000000.0,1970000000.0,1600000000.0,,1279000000.0,13890000000.0,361000000.0,2432000000.0,,2389000000.0,11000000.0,,6512000000.0,2285000000.0,,4017000000.0,,492000000.0,6206000000.0,11942000000.0,,,,,-120000000.0,684000000.0,,684000000.0,,6206000000.0,684000000.0,126000000.0,,684000000.0,28272000000.0,671000000.0,770000000.0,684000000.0,47538000000.0,710000000.0,384000000.0,1749000000.0,,72000000.0,477000000.0,31544000000.0,,,1279000000.0,1468000000.0,322000000,,11000000.0,35306000000.0,0.46,-226000000.0,17023000000.0,-433000000.0,707000000.0,,,-210000000.0,,-4940000000.0,0.0,232000000.0,47538000000.0,301000000.0,0.0,2285000000.0,-183000000.0,125000000.0,,555000000.0,-499000000.0,-19266000000.0,3762000000.0,1468000000.0,-433000000.0,,,,,1582000000.0,,,217000000.0,1670000000,188000000.0,18283000000.0,193000000.0,684000000.0,-1408000000.0,28000000.0,4531000000.0,,-28000000.0,2162000000.0,191000000.0,-145000000.0,15688000000.0,,,7945000000.0,-1167000000.0,770000000.0,0.45,3762000000.0,166000000.0,1622000000.0,,-923000000.0,-227000000.0,,5081000000.0,-34000000.0,1300000000.0,13890000000.0,711000000.0,,28272000000.0,11942000000.0,361000000.0,-437000000.0,7743000000.0,31544000000.0,301000000.0,,2.24,4132000000,-1431000000.0,1670000000,-34000000.0,,1582000000.0,17023000000.0,384000000.0,-19266000000.0,-480000000.0,493000000.0,1537000000.0,215000000.0,,-1033000000.0,1582000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,1528000000.0,,383000000,383000000,,,,,,,203000000.0,84000000.0,,1795000000.0,,,,,528000000.0,,,,,,,,,2466000000.0,182000000.0,1865000000.0,,,1304000000.0,,368000000.0,2401000000.0,,,189000000.0,,6476000000.0,,,,,714000000.0,,,,,,,-120000000.0,,,,,,768000000.0,,,768000000.0,,684000000.0,770000000.0,,,,68000000.0,,,72000000.0,,31332000000.0,,-4000000.0,,1118000000.0,383000000,,21000000.0,35109000000.0,0.54,153000000.0,16521000000.0,,708000000.0,,18000000.0,,,,,,48577000000.0,175000000.0,,2284000000.0,44000000.0,-73000000.0,,,,,,,-426000000.0,,,,,,,,,1291000000,,18588000000.0,320000000.0,768000000.0,-1037000000.0,,,,-15000000.0,2005000000.0,,,,,,,539000000.0,,0.54,3777000000.0,174000000.0,1408000000.0,,,,,4629000000.0,-114000000.0,1025000000.0,14153000000.0,712000000.0,,28382000000.0,11892000000.0,,,,,,,,3870000000,-1375000000.0,1291000000,,,,,,-20195000000.0,,,,-413000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,868000000.0,,426000000,426000000,,,,,,,254000000.0,-522000000.0,,2039000000.0,,,,,499000000.0,,,,,,,,,2443000000.0,137000000.0,1933000000.0,,,1244000000.0,,368000000.0,2406000000.0,,,-30000000.0,,6428000000.0,,,,,380000000.0,,,,,,,-121000000.0,,,,,,246000000.0,,,246000000.0,,768000000.0,770000000.0,,,,68000000.0,,,71000000.0,,31767000000.0,,21000000.0,,2567000000.0,426000000,,25000000.0,35048000000.0,0.6,-433000000.0,16027000000.0,,710000000.0,,11000000.0,,,,,,48096000000.0,224000000.0,,2152000000.0,69000000.0,-577000000.0,,,,,,,-344000000.0,,,,,,,,,1605000000,,19021000000.0,28000000.0,246000000.0,-1262000000.0,,,,-1000000.0,1985000000.0,,,,,,,30000000.0,,0.6,3281000000.0,164000000.0,1504000000.0,,,,,4008000000.0,-34000000.0,1078000000.0,14458000000.0,714000000.0,,27457000000.0,12019000000.0,,,,,,,,3918000000,-1301000000.0,1605000000,,,,,,-20639000000.0,,,,-130000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1645000000.0,,569000000,569000000,,,,,,,326000000.0,108000000.0,,2027000000.0,,,,,499000000.0,,,,,,,,,2562000000.0,162000000.0,2085000000.0,,,1216000000.0,,360000000.0,2481000000.0,,,97000000.0,,6433000000.0,,,,,377000000.0,,,,,,,-135000000.0,,,,,,354000000.0,,,354000000.0,,246000000.0,770000000.0,,,,268000000.0,,,66000000.0,,32321000000.0,,-168000000.0,,2784000000.0,569000000,,24000000.0,35776000000.0,0.8,503000000.0,16782000000.0,,707000000.0,,16000000.0,,,,,,48993000000.0,179000000.0,,2406000000.0,-96000000.0,205000000.0,,,,,,,-322000000.0,,,,,,,,,1325000000,,18994000000.0,88000000.0,354000000.0,-1112000000.0,,,,8000000.0,1702000000.0,,,,,,,211000000.0,,0.8,3455000000.0,152000000.0,1356000000.0,,,,,4673000000.0,0.0,787000000.0,14892000000.0,711000000.0,,27822000000.0,12109000000.0,,,,,,,,3787000000,-1142000000.0,1325000000,,,,,,-21171000000.0,,,,-411000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1229000000.0,-4521000000.0,296000000,375000000,4930000000.0,61000000.0,2492000000.0,,,6394000000.0,239000000.0,-90000000.0,2.47,2009000000.0,,,941000000.0,,499000000.0,4333000000.0,,19344000000.0,,705000000.0,499000000.0,,35620000000.0,2134000000.0,240000000.0,1835000000.0,-1162000000.0,,1201000000.0,15135000000.0,364000000.0,2492000000.0,,2134000000.0,42000000.0,,6394000000.0,2206000000.0,,5270000000.0,,503000000.0,4906000000.0,11943000000.0,,,,,-132000000.0,264000000.0,,264000000.0,,4906000000.0,264000000.0,298000000.0,,264000000.0,28145000000.0,354000000.0,770000000.0,264000000.0,50040000000.0,709000000.0,203000000.0,2009000000.0,,,485000000.0,32645000000.0,,428000000.0,1201000000.0,2800000000.0,375000000,,23000000.0,35620000000.0,0.54,281000000.0,16276000000.0,-250000000.0,697000000.0,,16000000.0,-60000000.0,,-4766000000.0,0.0,286000000.0,50040000000.0,213000000.0,-500000000.0,2206000000.0,-77000000.0,90000000.0,,687000000.0,277000000.0,-21895000000.0,2975000000.0,2800000000.0,-250000000.0,,,,,1753000000.0,,,240000000.0,841000000,239000000.0,19344000000.0,49000000.0,264000000.0,-1110000000.0,93000000.0,3337000000.0,,-8000000.0,1344000000.0,-420000000.0,-182000000.0,14501000000.0,,,7632000000.0,161000000.0,770000000.0,0.54,2975000000.0,203000000.0,818000000.0,,504000000.0,0.0,,4333000000.0,-34000000.0,522000000.0,15135000000.0,701000000.0,,28145000000.0,11943000000.0,364000000.0,-355000000.0,6869000000.0,32645000000.0,213000000.0,,2.49,3179000000,-948000000.0,841000000,-16000000.0,,1753000000.0,16276000000.0,203000000.0,-21895000000.0,-508000000.0,684000000.0,1963000000.0,-208000000.0,,-74000000.0,1593000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,1470000000.0,,540000000,1149000000,,,,,,,208000000.0,1700000000.0,,2062000000.0,,,,,499000000.0,,,,,,,,,2222000000.0,180000000.0,1964000000.0,,,1223000000.0,,405000000.0,2517000000.0,,,122000000.0,,6392000000.0,,,,,346000000.0,,,,,,,-133000000.0,,,,,,1964000000.0,,,1964000000.0,,264000000.0,770000000.0,,,,68000000.0,,,52000000.0,,31364000000.0,,-46000000.0,,1216000000.0,1149000000,,9000000.0,36151000000.0,1.66,419000000.0,16346000000.0,,693000000.0,,20000000.0,,,,-551000000.0,,50762000000.0,196000000.0,,2382000000.0,105000000.0,42000000.0,,,,,,,-270000000.0,,,,,,,,,1060000000,,19805000000.0,2128000000.0,1964000000.0,1048000000.0,,,,-41000000.0,1406000000.0,,,,,,,15000000.0,,1.65,4787000000.0,192000000.0,1130000000.0,,,,,4314000000.0,0.0,590000000.0,16151000000.0,696000000.0,,28426000000.0,12032000000.0,,,,,,,,3370000000,-1051000000.0,1060000000,,,,,,-22336000000.0,,,,-810000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1088000000.0,,360000000,540000000,,,,,,,1153000000.0,-795000000.0,,2146000000.0,,,,,457000000.0,,,,,,,,,2042000000.0,121000000.0,1957000000.0,,,1184000000.0,,404000000.0,2525000000.0,,,29000000.0,,6362000000.0,,,,,373000000.0,,,,,,,-127000000.0,,,,,,1169000000.0,,,1169000000.0,,1964000000.0,770000000.0,,,,68000000.0,,,,,31717000000.0,,-220000000.0,,2252000000.0,540000000,,77000000.0,35935000000.0,0.8,-91000000.0,16067000000.0,,676000000.0,,7000000.0,,,,-449000000.0,,48031000000.0,211000000.0,,2439000000.0,68000000.0,-397000000.0,,,,,,,-278000000.0,,,,,,,,,1184000000,,19868000000.0,104000000.0,1169000000.0,-1252000000.0,,,,-17000000.0,931000000.0,,,,,,,82000000.0,,0.8,4218000000.0,139000000.0,511000000.0,,,,,3974000000.0,-34000000.0,151000000.0,16564000000.0,679000000.0,,27824000000.0,12093000000.0,,,,,,,,2888000000,-1179000000.0,558000000,,,,,,-20207000000.0,,,,-533000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1774000000.0,,304000000,431000000,,,,,,,1348000000.0,-408000000.0,,2357000000.0,,,,,457000000.0,,,,,,,,,2048000000.0,149000000.0,1983000000.0,,,1103000000.0,,379000000.0,2570000000.0,,,-23000000.0,,6355000000.0,,,,,356000000.0,,,,,,,-141000000.0,,,,,,761000000.0,,,761000000.0,,1169000000.0,770000000.0,,,,68000000.0,,,,,32496000000.0,,-4000000.0,,2278000000.0,431000000,,64000000.0,36700000000.0,0.64,365000000.0,16474000000.0,,675000000.0,,19000000.0,,,,0.0,,49682000000.0,143000000.0,,2430000000.0,164000000.0,-62000000.0,,,,,,,-277000000.0,,,,,,,,,531000000,,20226000000.0,-19000000.0,761000000.0,-1544000000.0,,,,26000000.0,887000000.0,,,,,,,95000000.0,,0.64,4204000000.0,160000000.0,453000000.0,,,,,4176000000.0,0.0,149000000.0,16854000000.0,678000000.0,,28658000000.0,12298000000.0,,,,,,,,2870000000,-1409000000.0,531000000,,,,,,-21024000000.0,,,,-77000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1155000000.0,-1746000000.0,-93000000,926000000,1361000000.0,61000000.0,2486000000.0,,,5323000000.0,290000000.0,1637000000.0,4.46,1917000000.0,,,528000000.0,,459000000.0,4379000000.0,,21020000000.0,,680000000.0,459000000.0,,36011000000.0,1729000000.0,191000000.0,1904000000.0,-1593000000.0,,1113000000.0,17638000000.0,357000000.0,2486000000.0,,1729000000.0,74000000.0,,5323000000.0,2545000000.0,,5487000000.0,,711000000.0,1397000000.0,10612000000.0,,,,,-142000000.0,2398000000.0,,2398000000.0,,1397000000.0,2398000000.0,202000000.0,,2398000000.0,29040000000.0,761000000.0,770000000.0,2398000000.0,50924000000.0,683000000.0,1068000000.0,1917000000.0,,,3750000000.0,31418000000.0,,389000000.0,1113000000.0,806000000.0,926000000,,3000000.0,36011000000.0,1.37,-366000000.0,14991000000.0,-277000000.0,675000000.0,,15000000.0,88000000.0,,-5160000000.0,0.0,277000000.0,50924000000.0,109000000.0,-1000000000.0,2545000000.0,-249000000.0,492000000.0,,654000000.0,119000000.0,-21884000000.0,4593000000.0,806000000.0,-277000000.0,,,,,3046000000.0,,,191000000.0,-217000000,290000000.0,21020000000.0,1537000000.0,2398000000.0,2000000.0,153000000.0,392000000.0,,21000000.0,494000000.0,2134000000.0,-68000000.0,10846000000.0,,,7674000000.0,336000000.0,770000000.0,1.37,4593000000.0,168000000.0,-201000000.0,,327000000.0,-9000000.0,,4379000000.0,-34000000.0,-108000000.0,17638000000.0,677000000.0,,29040000000.0,10612000000.0,357000000.0,75000000.0,3172000000.0,31418000000.0,109000000.0,,4.48,2398000000,-1521000000.0,-217000000,-11000000.0,,3046000000.0,14991000000.0,1068000000.0,-21884000000.0,-543000000.0,264000000.0,1775000000.0,-173000000.0,,-21000000.0,969000000.0,,,,,,,,,,,,,,,,,,,,,,,
