date,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualCapitalExpenditure,annualDeferredIncomeTax,annualSellingGeneralAndAdministration,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,annualCurrentAssets,trailingInterestExpense,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingOperatingExpense,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyEbitda,annualRepaymentOfDebt,annualInterestExpense,quarterlyBasicAverageShares,annualTotalRevenue,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,annualChangeInInventory,trailingNetIncome,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingTaxProvision,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,annualCashDividendsPaid,annualPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualNetIncome,annualCurrentDebt,annualCostOfRevenue,annualBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualBasicEPS,annualStockholdersEquity,trailingCashDividendsPaid,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualRetainedEarnings,quarterlyInventory,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,annualInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualCapitalStock,trailingChangeInWorkingCapital,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualNetPPE,annualCommonStockIssuance,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDepreciationAndAmortization,annualAccountsPayable,annualEbitda,annualDilutedEPS,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyCapitalStock,annualEndCashPosition,annualOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingPretaxIncome,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyFreeCashFlow,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualInvestmentsAndAdvances,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingDepreciationAndAmortization,quarterlyChangeInAccountPayable,trailingBasicEPS,annualOtherShortTermInvestments,trailingDeferredIncomeTax,annualPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable
2007-12-31,2523800000.0,-1396700000.0,1337400000.0,,32203700000.0,4115100000.0,,,-11219000000.0,-1946600000.0,-39100000.0,2367000000.0,,1319900000.0,3581900000.0,,,0.0,-3943000000.0,-3000000.0,33400000.0,,,,,624100000.0,-146800000.0,2100000.0,-156700000.0,1635300000.0,1981300000.0,-758800000.0,1237100000.0,,,2395100000.0,248000000.0,15279800000.0,1622400000.0,,410100000.0,,22786600000.0,,2060600000.0,7905200000.0,1284300000.0,,25809800000.0,,2929700000.0,4498500000.0,3581900000.0,14111900000.0,-277900000.0,660500000.0,-36200000.0,,,0.0,,9613400000.0,11100000.0,26461500000.0,20984700000.0,-29600000.0,,5753600000.0,-724500000.0,,2128100000.0,-1550000000.0,,-1765600000.0,,,-11219000000.0,2335000000.0,2395100000.0,1991100000.0,14881400000.0,1188300000.0,960900000.0,,,2523800000.0,,1273200000.0,-1150100000.0,1273200000.0,1284700000.0,7310000000.0,1342500000.0,-1011200000.0,248000000.0,2.02,15279800000.0,,170400000.0,1496300000.0,,,26461500000.0,125300000.0,80300000.0,,2301300000.0,1635300000.0,1053800000.0,3693000000.0,29391700000.0,-3996300000.0,1214100000.0,2301300000.0,4498500000.0,125300000.0,960900000.0,1053800000.0,,,7310000000.0,,16600000.0,,740700000.0,,,1981300000.0,-1556000000.0,20984700000.0,1137600000.0,,1337400000.0,,9613400000.0,,4876300000.0,302500000.0,624100000.0,5004200000.0,1.98,2992500000.0,1981300000.0,1981300000.0,,1211800000.0,16600000.0,1981300000.0,3790100000.0,,25809800000.0,,,,32203700000.0,1981300000.0,1991100000.0,,466500000.0,113200000.0,,560200000.0,3572100000.0,14111900000.0,,,,29391700000.0,1273200000.0,1342500000.0,-82300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,-2011300000.0,1775800000.0,,33450500000.0,,,,,,,,,1449700000.0,,,,0.0,,140300000.0,12800000.0,,,,,579600000.0,,,15200000.0,,2922200000.0,-317500000.0,,,,,,14414200000.0,1754400000.0,,,1145600000.0,,,1975400000.0,,1363200000.0,,,,,3683300000.0,4325600000.0,,35100000.0,552400000.0,,,,,,12824500000.0,417100000.0,26981800000.0,21589300000.0,,,5614800000.0,-405100000.0,,,-281400000.0,0.81,,,,-11861200000.0,,,,,,,,,2635600000.0,,946100000.0,,946100000.0,1478500000.0,,1363400000.0,940900000.0,325700000.0,,,,108600000.0,,,1165300000.0,,114500000.0,37300000.0,,,1487700000.0,895900000.0,3639400000.0,,,,2371500000.0,,,1017500000.0,,,0.83,10443600000.0,,,,525700000.0,,,,,,,,,-426400000.0,,,,304700000.0,,,,1981300000.0,2922200000.0,2922200000.0,,,16600000.0,,,,26596400000.0,,,,,,1290300000.0,,,128500000.0,,1073400000.0,,16507800000.0,,,,30922000000.0,946100000.0,,-47800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,-787100000.0,1813000000.0,,33589100000.0,,,,,,,,,1624000000.0,,,,0.0,,-87800000.0,-33700000.0,,,,,601400000.0,,,-30800000.0,,2342500000.0,-174400000.0,,,,,,14621600000.0,1938300000.0,,,1128900000.0,,,2224800000.0,,1698800000.0,,,,,3025200000.0,3883300000.0,,26700000.0,598700000.0,,,,,,12874500000.0,508300000.0,27751300000.0,21741200000.0,,,6075300000.0,-482000000.0,,,-1672700000.0,1.04,,,,-11847900000.0,,,,,,,,,2514300000.0,,1190500000.0,,1190500000.0,1262000000.0,,1390200000.0,-579700000.0,287900000.0,,,,138100000.0,,,1148800000.0,,115100000.0,197700000.0,,,1514500000.0,1030600000.0,3850500000.0,,,,2382500000.0,,,1045200000.0,,,1.05,10439100000.0,,,,600800000.0,,,,,,,,,-421600000.0,,,,314300000.0,,,,2922200000.0,2342500000.0,2342500000.0,,,16600000.0,,,,26638000000.0,,,,,,621400000.0,,,146300000.0,,780000000.0,,15899700000.0,,,,30521300000.0,1190500000.0,,-26500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,-1022900000.0,763600000.0,,31865900000.0,,,0.0,,,,,,1823400000.0,,,,0.0,,145400000.0,17600000.0,,,,,481000000.0,,,-7200000.0,,1487200000.0,-497100000.0,,,,,,13051600000.0,2134400000.0,,,1116600000.0,,,2363200000.0,,1698900000.0,,,,,2868500000.0,2811600000.0,,26400000.0,582100000.0,,,,,,12214300000.0,507600000.0,27968300000.0,20596900000.0,,,6267300000.0,-534900000.0,,,-1968200000.0,1.05,,,,-11269000000.0,,,,,,,,,2453900000.0,,1191300000.0,,1191300000.0,1706400000.0,,1363100000.0,-855300000.0,813600000.0,,,,206600000.0,,,1136000000.0,,114700000.0,33400000.0,,,1555900000.0,856800000.0,3904100000.0,,,,2272000000.0,,,990600000.0,,,1.07,9860600000.0,,,,539800000.0,,,,,,,,,-417700000.0,,,,311000000.0,,,,2342500000.0,1487200000.0,1487200000.0,,,16600000.0,,,,25322800000.0,,,,,,18000000.0,,,131600000.0,,1171500000.0,,15082800000.0,,,,28134400000.0,1191300000.0,,48100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,1229700000.0,-98000000.0,101300000.0,,31152400000.0,3426600000.0,,0.0,-10897900000.0,-2135700000.0,101500000.0,2355500000.0,,1527900000.0,3517600000.0,,,0.0,-3919300000.0,47900000.0,104800000.0,,,,16100000.0,620400000.0,82100000.0,34300000.0,-27400000.0,1633000000.0,2063400000.0,-635700000.0,1844800000.0,,,4313200000.0,0.0,13382600000.0,2037400000.0,-2698500000.0,522600000.0,,23522400000.0,,2075800000.0,9869500000.0,1397100000.0,,24943900000.0,,3781500000.0,2537900000.0,3517600000.0,15078900000.0,2300000.0,622300000.0,245800000.0,,,0.0,,12541000000.0,411800000.0,28953900000.0,20254500000.0,-11000000.0,,5565000000.0,-713700000.0,,1981300000.0,-192200000.0,,-1823400000.0,-147000000.0,,-10897900000.0,4313200000.0,4313200000.0,31800000.0,13652900000.0,1130300000.0,944900000.0,229400000.0,,1229700000.0,,985300000.0,-1624700000.0,985300000.0,1470300000.0,10186000000.0,1410100000.0,576200000.0,0.0,3.86992,13382600000.0,,,90500000.0,,,28953900000.0,111500000.0,-36700000.0,112500000.0,2237400000.0,1633000000.0,,3489200000.0,28461500000.0,-4114500000.0,1207800000.0,2237400000.0,2537900000.0,111500000.0,944900000.0,,,,10186000000.0,1222300000.0,16600000.0,,547900000.0,,,2063400000.0,-237700000.0,20254500000.0,,,101300000.0,-557700000.0,12541000000.0,-40100000.0,5917200000.0,277800000.0,620400000.0,6680600000.0,3.76,1487200000.0,2063400000.0,2063400000.0,,1146000000.0,16600000.0,2063400000.0,6442900000.0,,24943900000.0,,,,31152400000.0,2063400000.0,31800000.0,,-50200000.0,116200000.0,,756600000.0,6158000000.0,15078900000.0,,1222300000.0,,28461500000.0,985300000.0,1410100000.0,60500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,-812500000.0,,181200000.0,30560500000.0,,,9800000.0,,,,,,1401600000.0,,,,0.0,,-216200000.0,50300000.0,,,,,488800000.0,,,-18800000.0,,1978700000.0,-368600000.0,,,30400000.0,,,12683100000.0,1493300000.0,,,1103243371.0,,,1860200000.0,,1372400000.0,,,,,2212900000.0,3450400000.0,,81000000.0,497300000.0,,,,,,12914600000.0,392900000.0,29380700000.0,19754200000.0,,,5077400000.0,-413700000.0,,,-819700000.0,0.87,,,,-10806300000.0,,,,,,,,,1306300000.0,,979500000.0,,979500000.0,1130700000.0,,1482000000.0,-84700000.0,0.0,,,,,,,1124400000.0,,99200000.0,-94100000.0,,,1282300000.0,,3217200000.0,,,,2198000000.0,,,1012500000.0,,,0.887837,10420100000.0,1101700000.0,,,458600000.0,,,,,,,,,-553400000.0,,,,282200000.0,,,,2063400000.0,1978700000.0,1978700000.0,,,16600000.0,,,,24360200000.0,,,,,,19000000.0,,,120900000.0,,717000000.0,,15127500000.0,,,,27810600000.0,979500000.0,,41600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,-792500000.0,395200000.0,100200000.0,32210400000.0,,,125300000.0,,,,,,1682700000.0,,,,0.0,,-20600000.0,38800000.0,,,,,489800000.0,,,-18000000.0,,2160600000.0,-302900000.0,,,29600000.0,,,13244600000.0,1711300000.0,,,1116020408.0,,,2169900000.0,,1592000000.0,,,,,2843500000.0,3597000000.0,,-8000000.0,531500000.0,,,,,,13119000000.0,498300000.0,29927300000.0,20754100000.0,,,5647200000.0,-434400000.0,,,-1005900000.0,0.98,,,,-11456300000.0,,,,,,,,,1387400000.0,,1093700000.0,,1093700000.0,1420100000.0,,1539900000.0,181900000.0,0.0,,,,,,,1116020408.0,,102600000.0,28600000.0,,,1485900000.0,,3477300000.0,,,,2339400000.0,,,1086200000.0,,,0.98,10492900000.0,1129200000.0,,,487200000.0,,,,,,,,,-547800000.0,,,,304400000.0,,,,1978700000.0,2160600000.0,2160600000.0,,,16600000.0,,,,25610100000.0,,,,,,507600000.0,,,119300000.0,,985700000.0,,15962500000.0,,,,29207100000.0,1093700000.0,,-22100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,-768700000.0,892100000.0,136900000.0,33204600000.0,,,9800000.0,,,,,,1931300000.0,,,,0.0,,195300000.0,59400000.0,,,,,515600000.0,,,-22400000.0,,2201000000.0,-441300000.0,,,25900000.0,,,13189600000.0,1939400000.0,,,1103400000.0,,,2408300000.0,,1821600000.0,,,,,3540400000.0,3602800000.0,,-30700000.0,549600000.0,,,,,,13342400000.0,560600000.0,30056000000.0,21350300000.0,,,6046700000.0,-470800000.0,,,-1388100000.0,1.15,,,,-11854300000.0,,,,,,,,,1482400000.0,,1261000000.0,,1261000000.0,1822200000.0,,1548500000.0,40400000.0,0.0,,,,,,,1103400000.0,,106800000.0,8100000.0,,,1601300000.0,,3638400000.0,,,,2408200000.0,,,1136000000.0,,,1.168473,10657900000.0,1228700000.0,,,477000000.0,,,,,,,,,-541200000.0,,,,311900000.0,,,,2160600000.0,2201000000.0,2201000000.0,,,16600000.0,,,,26469600000.0,,,,,,424300000.0,,,117800000.0,,1351400000.0,,16882800000.0,,,,30072400000.0,1261000000.0,,-19700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,1639200000.0,-423700000.0,747400000.0,202400000.0,33440500000.0,2011900000.0,,0.0,-11909000000.0,-1952100000.0,203000000.0,2234200000.0,,1764300000.0,3416300000.0,,,0.0,-2797400000.0,212500000.0,54500000.0,,,,-42000000.0,636000000.0,-267400000.0,60500000.0,-49200000.0,1854800000.0,1796000000.0,-542500000.0,1936000000.0,,27000000.0,4551000000.0,0.0,14033900000.0,2133900000.0,-950000000.0,473200000.0,,22744700000.0,,2353400000.0,8791800000.0,1701000000.0,,26808600000.0,,3798900000.0,2988700000.0,3416300000.0,16191000000.0,-389400000.0,655800000.0,171000000.0,,,0.0,,13202300000.0,484200000.0,31270800000.0,21531500000.0,1000000.0,,5973400000.0,-633200000.0,,2063400000.0,-1207300000.0,,-2235500000.0,-145700000.0,,-11909000000.0,4551000000.0,4551000000.0,18100000.0,13952900000.0,1097100000.0,1278900000.0,144900000.0,202400000.0,1639200000.0,,1216800000.0,-1655300000.0,1216800000.0,1378000000.0,10560300000.0,1363100000.0,-405000000.0,0.0,4.226804,14033900000.0,,,-347100000.0,,,31270800000.0,106200000.0,66700000.0,112900000.0,2425200000.0,1854800000.0,,3620000000.0,30224900000.0,-4421000000.0,1216200000.0,2425200000.0,2988700000.0,106200000.0,1278900000.0,,,,10560300000.0,1212700000.0,16600000.0,,589100000.0,,,1796000000.0,180300000.0,21531500000.0,,,747400000.0,-593100000.0,13202300000.0,-2200000.0,5751000000.0,317700000.0,636000000.0,6960200000.0,4.11,2201000000.0,1796000000.0,1796000000.0,,1107400000.0,16600000.0,1796000000.0,6779900000.0,,26808600000.0,,,,33440500000.0,1796000000.0,18100000.0,,-108400000.0,115200000.0,,744800000.0,6487000000.0,16191000000.0,,1212700000.0,,30224900000.0,1216800000.0,1363100000.0,60700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,-477200000.0,512900000.0,362900000.0,32915100000.0,,,0.0,,,,,,1704900000.0,,,,0.0,,-71600000.0,-6300000.0,,,,,472100000.0,,,-23400000.0,,2007300000.0,-390400000.0,,,25900000.0,,,14116800000.0,1667900000.0,,,1075797083.0,,,2159900000.0,,1556900000.0,,,,,2569300000.0,3472300000.0,,36200000.0,546300000.0,,,,,,13139500000.0,467100000.0,31769300000.0,21070000000.0,,,5610100000.0,-401800000.0,,,-808400000.0,1.0,,,,-11845100000.0,,,,,,,,,1655000000.0,,1089800000.0,,1089800000.0,1422700000.0,,1408600000.0,211300000.0,0.0,,,,,,,1090100000.0,,99300000.0,-24600000.0,,,1454200000.0,,3450200000.0,,,,2471100000.0,,,1248300000.0,,,1.013016,10482600000.0,1157200000.0,,,455000000.0,,,,,,,,,-592000000.0,,,,317900000.0,,,,1796000000.0,2007300000.0,2007300000.0,,,16600000.0,,,,26353300000.0,,,,,,18100000.0,,,111000000.0,,1020900000.0,,15708800000.0,,,,29825600000.0,1089800000.0,,50900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,-881200000.0,-278900000.0,27000000.0,31897200000.0,,,0.0,,,,,,1852100000.0,,,,0.0,,-370100000.0,-300000.0,,,,,578000000.0,,,23400000.0,,1665500000.0,-390700000.0,,,18800000.0,,,13131800000.0,1843400000.0,,,1076000000.0,,,2396400000.0,,1735300000.0,,,,,2582800000.0,3166500000.0,,56200000.0,564900000.0,,,,,,12960800000.0,509500000.0,32406700000.0,20293000000.0,,,5945500000.0,-394500000.0,,,-1122300000.0,1.13,,,,-11604200000.0,,,,,,,,,1589500000.0,,1225800000.0,,1225800000.0,1248700000.0,,1424800000.0,-341800000.0,0.0,,,,,,,1085900000.0,,94400000.0,-8700000.0,,,1396700000.0,964100000.0,3549100000.0,,,,2413900000.0,,,1244700000.0,,,1.151701,10291300000.0,1212500000.0,,,544300000.0,,,,,,,,,-589100000.0,,,,311500000.0,,,,2007300000.0,1665500000.0,1665500000.0,,,16600000.0,,,,25508900000.0,,,,,,334900000.0,,,108100000.0,,854200000.0,,15543600000.0,,,,28675400000.0,1225800000.0,,28800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,-798100000.0,703800000.0,104200000.0,33760800000.0,,,,,,,,,2100100000.0,,,,0.0,,124300000.0,12100000.0,,,,,596500000.0,,,-9200000.0,,2495000000.0,-446000000.0,,,20000000.0,,,13637800000.0,2089300000.0,,,1056506714.0,,,2606500000.0,,1974500000.0,,,,,3266300000.0,4176500000.0,,83300000.0,556300000.0,,,,,,14264400000.0,586100000.0,32568900000.0,21477500000.0,,,6304900000.0,-523100000.0,,,-787900000.0,1.29,,,,-12283300000.0,,,,,,,,,1697100000.0,,1388400000.0,,1388400000.0,1944400000.0,,1570400000.0,829500000.0,0.0,,,,,,,1074900000.0,,103600000.0,-10800000.0,,,1569200000.0,1013600000.0,3698400000.0,,,,2521500000.0,,,1336900000.0,,,1.314142,11357100000.0,1295900000.0,,,506400000.0,,,,,,,,,-583500000.0,,,,312700000.0,,,,1665500000.0,2495000000.0,2495000000.0,,,16600000.0,,,,26992000000.0,,,,,,78900000.0,,,114800000.0,,1421300000.0,,17530700000.0,,,,31168500000.0,1388400000.0,,7700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,1624700000.0,-542000000.0,752900000.0,111300000.0,34482400000.0,2135100000.0,,0.0,-12421800000.0,-2135500000.0,-75700000.0,2333300000.0,,1845100000.0,4368500000.0,,,0.0,-2698500000.0,188400000.0,-81200000.0,,,,-50100000.0,943900000.0,591000000.0,127400000.0,-50300000.0,1585600000.0,2387000000.0,-828900000.0,2054000000.0,,18400000.0,4946300000.0,0.0,14634200000.0,2184700000.0,-1147500000.0,450900000.0,,24074600000.0,,2474500000.0,9637300000.0,1733600000.0,,27606700000.0,,4206100000.0,2924700000.0,4368500000.0,17341000000.0,35900000.0,665800000.0,-129000000.0,,,0.0,,14416300000.0,491300000.0,33811700000.0,22060600000.0,-50800000.0,,6214100000.0,-816100000.0,,1796000000.0,-1010100000.0,,-2408100000.0,-183400000.0,,-12421800000.0,4946300000.0,4946300000.0,8300000.0,14437300000.0,1053599999.0,1332400000.0,0.0,111300000.0,1624700000.0,,1242300000.0,-2056000000.0,1242300000.0,1725800000.0,11497000000.0,1586900000.0,-108000000.0,0.0,4.694666,14634200000.0,,,211600000.0,,,33811700000.0,109900000.0,19300000.0,83100000.0,2586100000.0,1585600000.0,,3739600000.0,31975200000.0,-3728700000.0,1276200000.0,2586100000.0,2924700000.0,109900000.0,1332400000.0,,,,11497000000.0,1335300000.0,16600000.0,,629400000.0,,,2387000000.0,-51000000.0,22060600000.0,,,752900000.0,-643500000.0,14416300000.0,-39800000.0,6341600000.0,334100000.0,943900000.0,7451200000.0,4.58,2495000000.0,2387000000.0,2387000000.0,,1080300000.0,16600000.0,2387000000.0,7502200000.0,,27606700000.0,,,,34482400000.0,2387000000.0,8300000.0,,-115000000.0,117000000.0,,909700000.0,7000300000.0,17341000000.0,,1335300000.0,,31975200000.0,1242300000.0,1586900000.0,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,-1370600000.0,1254200000.0,363700000.0,35575500000.0,,,,,,,,,1825900000.0,,,,0.0,,3700000.0,-13000000.0,,,,,700900000.0,,,-1700000.0,,1939900000.0,-519200000.0,,,24000000.0,,,14453600000.0,1819000000.0,,,1037576718.0,,,2340600000.0,,1698900000.0,,,,,4254100000.0,3824200000.0,,-9700000.0,563600000.0,,,,,,13372500000.0,489900000.0,34386200000.0,22644800000.0,,,6111600000.0,-508700000.0,,,-1512300000.0,1.15,,,,-12930700000.0,,,,,,,,,1624100000.0,,1209000000.0,,1209000000.0,1553100000.0,,1544500000.0,-447100000.0,0.0,,,,,,,1054600000.0,,111500000.0,-6900000.0,,,1360400000.0,,3771000000.0,,,,2669600000.0,,,1303700000.0,,,1.165215,10524300000.0,1317500000.0,,,514700000.0,,,,,,,,,-635100000.0,,,,339100000.0,,,,2387000000.0,1939900000.0,1939900000.0,,,16600000.0,,,,28256000000.0,,,,,,1516400000.0,,,120100000.0,,1044400000.0,,17626600000.0,,,,32080200000.0,1209000000.0,,2400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,-748000000.0,1544400000.0,235000000.0,36229500000.0,,,,,,,,,2191500000.0,,,,0.0,,-136400000.0,38700000.0,,,,,709900000.0,,,-70200000.0,,2070000000.0,-453100000.0,,,20100000.0,,,14952800000.0,2188200000.0,,,1047700000.0,,,2725600000.0,,2066400000.0,,,,,3948800000.0,4025400000.0,,2576900000.0,588000000.0,,,,,,13931400000.0,656200000.0,35165000000.0,23015800000.0,,,6905400000.0,-590400000.0,,,-1125400000.0,1.35,,,,-13213700000.0,,,,,,,,,1710800000.0,,1410200000.0,,1410200000.0,1642800000.0,,1548200000.0,130100000.0,0.0,,,,,,,1047700000.0,,115000000.0,-3300000.0,,,177000000.0,1249100000.0,4179800000.0,,,,2725400000.0,,,1320400000.0,,,1.35,11062800000.0,1355600000.0,,,534100000.0,,,,,,,,,-632000000.0,,,,350100000.0,,,,1939900000.0,2070000000.0,2070000000.0,,,16600000.0,,,,28807600000.0,,,,,,1219400000.0,,,121800000.0,,1052400000.0,,17880200000.0,,,,32833000000.0,1410200000.0,,44400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,-874800000.0,548500000.0,235700000.0,35220200000.0,,,,,,,,,2394700000.0,,,,0.0,,124500000.0,159700000.0,,,,,750100000.0,,,-61600000.0,,2388800000.0,-699800000.0,,,21200000.0,,,13338200000.0,2387200000.0,,,1023218317.0,,,2906800000.0,,2263200000.0,,,,,5078200000.0,4421900000.0,,5200000.0,580900000.0,,,,,,13861100000.0,755900000.0,35329800000.0,22337900000.0,,,7166300000.0,-692300000.0,,,-978300000.0,1.45,,,,-12882300000.0,,,,,,,,,1487200000.0,,1507300000.0,,1507300000.0,2169600000.0,,1520800000.0,318800000.0,0.0,,,,,,,1041300000.0,,115000000.0,-7500000.0,,,155900000.0,,4259500000.0,,,,2638400000.0,,,1352200000.0,,,1.473097,10988100000.0,1392100000.0,,,512100000.0,,,,,,,,,-627200000.0,,,,358300000.0,,,,2070000000.0,2388800000.0,2388800000.0,,,16600000.0,,,,27855600000.0,,,,,,1541500000.0,,,124000000.0,,1477300000.0,,18939300000.0,,,,32277500000.0,1507300000.0,,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
