date,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualCurrentDebt,trailingTotalRevenue,annualTotalRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualDilutedAverageShares,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,trailingOperatingIncome,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyStockBasedCompensation,annualCommonStockIssuance,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingTaxProvision,quarterlyEbitda,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyDilutedEPS,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyOperatingIncome,annualDilutedEPS,trailingNetIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualOtherNonCashItems,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyNetIncome,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualNetPPE,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyCurrentDebt,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyPretaxIncome,annualEbitda,quarterlyCommonStockIssuance,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualChangeInInventory,trailingCashDividendsPaid,annualPretaxIncome,annualInterestExpense,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,trailingBeginningCashPosition,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,annualGoodwill,quarterlyRepurchaseOfCapitalStock,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingGrossProfit,annualOtherCurrentLiabilities,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualCapitalExpenditure,annualBasicEPS,annualInvestingCashFlow,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingInterestExpense,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
2003-09-30,,99149000.0,,,,,,,,,,-24900000.0,,,,,,,,,330205000.0,-7224000.0,,207480000.0,71023000.0,,,28366000.0,,,1803289000.0,,,,,2153285000.0,,,,0.96,4972000.0,,,,,147700000.0,,,136457000.0,,,1037484000.0,585787000.0,4149684000.0,,,829905000.0,,,0.0,,248002000.0,,,,,608188000.0,,,633223000.0,,,436544000.0,1217502000.0,,,,,196682000.0,,94056000.0,,,99149000.0,1765173000.0,,,60225000.0,,,-4972000.0,,,,-2216337000.0,,2784000.0,1933347000.0,335177000.0,,210325000.0,361312000.0,31074000.0,,60225000.0,,,330205000.0,,,315283000.0,,,13760000.0,579180000.0,,,0.97,643000.0,101859000.0,,109589000.0,-32479000.0,,125130000.0,,,,,186277000.0,-38577000.0,,,,,,,,,3659600000.0,,132197000.0,,,,,,,2622116000.0,,146574000.0,,,,,,,138307000.0,,-388112000.0,,183631000.0,,,,,,102805000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,416689000.0,57328000.0,,278721000.0,,2892186000.0,2308712000.0,0.0,102710000.0,,-5249000.0,-24922000.0,,,1199085000.0,129361000.0,,5116000.0,4974000.0,325123000.0,416689000.0,-25666000.0,,184972000.0,68994000.0,-2498000.0,,25925000.0,,,1742037000.0,,,,11547000.0,2185839000.0,114153000.0,223454000.0,217096000.0,,4974000.0,,2649000.0,,,116212000.0,0.0,416689000.0,115978000.0,1.9,,1050242000.0,542952000.0,4115646000.0,,1742037000.0,728735000.0,,194952000.0,0.0,-99580000.0,252518000.0,101849000.0,359953000.0,170728000.0,607654000.0,607654000.0,1050242000.0,134870000.0,569205000.0,194952000.0,217096000.0,359953000.0,1199085000.0,,,1802836000.0,30719000.0,159530000.0,,60938000.0,134870000.0,,57328000.0,1802836000.0,2185839000.0,3636860000.0,43552000.0,,87971000.0,0.0,277091000.0,,219376000.0,-2222998000.0,,-14885000.0,1892648000.0,421663000.0,139705000.0,219376000.0,338913000.0,27557000.0,,43552000.0,1892648000.0,519046000.0,416689000.0,2586618000.0,583474000.0,278721000.0,542952000.0,,13230000.0,579817000.0,579817000.0,,,-186000.0,,338913000.0,114153000.0,-56742000.0,,88495000.0,643469000.0,,252518000.0,,168892000.0,-52680000.0,421663000.0,,20609000.0,,311425000.0,54120000.0,,,3636860000.0,,0.0,-10221000.0,,4115646000.0,,8857000.0,,2586618000.0,,86484000.0,-2222998000.0,,,,,139705000.0,129361000.0,,2649000.0,-6032000.0,330205000.0,366378000.0,,0.0,,245961000.0,,-193923000.0,1.91,-125987000.0,-147098000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,14995000.0,,,,,,,,,,-26520000.0,,3523000.0,,,,,,,436987000.0,-46082000.0,,94449000.0,63494000.0,,,12002000.0,,,1763343000.0,,,,,,,,,0.14,,,,,,52095000.0,,,30955000.0,,,1072361000.0,543863000.0,4155101000.0,,,617462000.0,,,0.0,,258263000.0,,,,,609148000.0,,,532994000.0,,,352596000.0,1219480000.0,,,,,84468000.0,,15702000.0,,,14995000.0,1801741000.0,,,53513000.0,,,145000.0,,,,-2268158000.0,,2409000.0,1886943000.0,436987000.0,,230948000.0,352069000.0,7187000.0,,53513000.0,,,436987000.0,,,271621000.0,,,13045000.0,579817000.0,,,0.15,-186000.0,102188000.0,,117140000.0,-27634000.0,,22889000.0,,6573000.0,,,94014000.0,-41919000.0,,,,,,,,,3656261000.0,,128544000.0,,,,4974000.0,,,2583900000.0,,20298000.0,,,,,,,143698000.0,,1801741000.0,,416689000.0,,,,,,103425000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,87796000.0,,,,,,,,,,-26565000.0,,-10092000.0,,,,,,,230924000.0,-52510000.0,,183406000.0,63752000.0,,,-28938000.0,,,1553389000.0,,,,,,,,,0.85,,,,,,55176000.0,,,119654000.0,,,929352000.0,321190000.0,4201564000.0,,,816320000.0,,,0.0,,268582000.0,,,,,607537000.0,,141057000.0,638592000.0,,,428584000.0,1232199000.0,,,,,177728000.0,,87925000.0,,,87796000.0,1867241000.0,,,58074000.0,,,248000.0,,,,-2313330000.0,,8286000.0,1888234000.0,230924000.0,,216266000.0,356080000.0,29891000.0,,58074000.0,,,230924000.0,,,27302000.0,,,9269000.0,579817000.0,,,0.86,1569000.0,102389000.0,,116498000.0,-266071000.0,,117816000.0,,3798000.0,,,112518000.0,-57342000.0,,,,,,,,,3513901000.0,,0.0,,,,0.0,,,2584549000.0,,-206063000.0,,,,,,,152831000.0,,1867241000.0,,436987000.0,,,,,,103454000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,98962000.0,,,,,,,,,,-26599000.0,,,,,,,,,346683000.0,-40558000.0,,222934000.0,63801000.0,,,11043000.0,,,1593841000.0,,,,,,,,,0.96,,,,,,114343000.0,,,159133000.0,,,1069742000.0,376393000.0,4227205000.0,,,891192000.0,,,0.0,,268341000.0,,,,,607158000.0,,,671069000.0,,,456921000.0,1217448000.0,,,,,220123000.0,,99121000.0,,,98962000.0,1946936000.0,,,60990000.0,,,-393000.0,,,,-2356348000.0,,2476000.0,1870857000.0,346683000.0,,206267000.0,341949000.0,52778000.0,,60990000.0,,,346683000.0,,,49302000.0,,,9055000.0,579817000.0,,,0.97,0.0,102502000.0,,115638000.0,-782000.0,,151899000.0,,4180000.0,,,157099000.0,-42756000.0,,,,,,,,,3636054000.0,,169485000.0,,,,661000.0,,,2566312000.0,,115759000.0,,,,,,,157606000.0,,,,230924000.0,,,,,,103659000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,271450000.0,85632000.0,,3226000.0,,2454335000.0,1871662000.0,458223000.0,103664000.0,,,-26647000.0,,,1224469000.0,95312000.0,,21508000.0,179210000.0,376815000.0,271450000.0,44645000.0,,117666000.0,54003000.0,1383000.0,,20873000.0,,,1651158000.0,,,,14980000.0,2366915000.0,110500000.0,261213000.0,204541000.0,,179210000.0,,-1309000.0,,,155201000.0,0.0,271450000.0,63663000.0,2.77,,1417959000.0,426689000.0,3264193000.0,,1651158000.0,129360000.0,,287385000.0,458223000.0,-106331000.0,271334000.0,102447000.0,281613000.0,147769000.0,604522000.0,604522000.0,1417959000.0,98886000.0,30610000.0,287385000.0,204541000.0,281613000.0,1224469000.0,473936000.0,,2013975000.0,57173000.0,98750000.0,,58465000.0,98886000.0,,85632000.0,2013975000.0,2366915000.0,3665133000.0,35087000.0,,114353000.0,0.0,245050000.0,,177184000.0,-1727700000.0,,23671000.0,1536493000.0,450660000.0,139705000.0,177184000.0,348613000.0,24497000.0,,35087000.0,1536493000.0,580615000.0,271450000.0,2247174000.0,582673000.0,3226000.0,426689000.0,,8911000.0,600181000.0,600181000.0,,,0.0,,348613000.0,110500000.0,-67942000.0,,82962000.0,623182000.0,6957000.0,271334000.0,,216984000.0,-61783000.0,450660000.0,,5815000.0,,375566000.0,40280000.0,,,3665133000.0,,229265000.0,-378463000.0,,3264193000.0,468301000.0,,,2247174000.0,,193687000.0,-1727700000.0,,,,,139705000.0,95312000.0,,-1309000.0,32115000.0,346683000.0,378132000.0,,229265000.0,,123681000.0,,-203800000.0,2.81,-94505000.0,-362429000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,54351000.0,,,,,,,,,-61600000.0,-29839000.0,,-3771000.0,,,,,,,271552000.0,-37946000.0,,90429000.0,52661000.0,,,299000.0,,,1712458000.0,,,,,,,,,0.52,126415000.0,,,,,57142000.0,,,37768000.0,,,1410444000.0,719252000.0,3330134000.0,,,528616000.0,,,475536000.0,,283669000.0,,,,,364151000.0,,,436383000.0,,,290792000.0,993206000.0,,,,,92233000.0,,14971000.0,,,54351000.0,2001073000.0,,,54465000.0,,,284000.0,,,,-1761268000.0,,1556000.0,1568866000.0,397967000.0,,195343000.0,345386000.0,11119000.0,,54465000.0,,,271552000.0,,,242560000.0,,,9258000.0,616341000.0,,,0.53,6135000.0,102935000.0,,117880000.0,-64299000.0,,32553000.0,,9376000.0,,,102347000.0,-45205000.0,,,,,,,,,3713531000.0,,353726000.0,,,,114395000.0,,,2303087000.0,,102000.0,,,-49482000.0,,,,122966000.0,,2001073000.0,,271450000.0,,,,,,104612000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,121547000.0,,,,,,,,,-141760000.0,-29597000.0,,-2909000.0,,,,,,,286134000.0,-48850000.0,,209665000.0,54978000.0,,,-59998000.0,,,1563720000.0,,,,,,,,,1.17,248980000.0,,,,,56800000.0,,,154687000.0,,,1202206000.0,581091000.0,3373095000.0,,,782074000.0,,,0.0,,300560000.0,,,,,355706000.0,,,571699000.0,,,426023000.0,982629000.0,,,,,210375000.0,,101952000.0,,,121547000.0,2092678000.0,,,55688000.0,,,-62441000.0,,,,-1797210000.0,,-502000.0,1575885000.0,535114000.0,,191335000.0,326363000.0,45764000.0,,55688000.0,,,286134000.0,,,242065000.0,,,9615000.0,636582000.0,,,1.19,-6088000.0,102259000.0,,241725000.0,-48288000.0,,147716000.0,,15811000.0,,,111720000.0,-54920000.0,,,,,,,,,3656398000.0,,197310000.0,,,,19195000.0,,,2454192000.0,,14582000.0,,,-19523000.0,,,,141716000.0,,2092678000.0,,271552000.0,,,,,,104026000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,122216000.0,,,,,,,,,-80405000.0,-29610000.0,,15877000.0,,,,,,,253594000.0,-18923000.0,,220659000.0,55753000.0,,,-103800000.0,,,1490836000.0,,,,,2665029000.0,,,,1.17,192720000.0,,,,,8986000.0,,,164906000.0,,,1231825000.0,547226000.0,3429186000.0,,,830016000.0,,,0.0,,287870000.0,,,,,355308000.0,,,602760000.0,,,536543000.0,943610000.0,,,,,227256000.0,,128321000.0,,,122216000.0,2163885000.0,,,62350000.0,,,208783000.0,,,,-1838360000.0,,10673000.0,1590826000.0,446314000.0,,185879000.0,300432000.0,44592000.0,,62350000.0,,,253594000.0,,,242120000.0,,,9150000.0,646833000.0,,,1.19,-1000.0,102320000.0,,185237000.0,-73688000.0,,172913000.0,,10207000.0,,,60071000.0,-51085000.0,,,,,,,,,3654721000.0,,158318000.0,,,,137285000.0,,,2422896000.0,,-32540000.0,,,-54120000.0,,,,146788000.0,,-501144000.0,,286134000.0,,,,,,104397000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,275138000.0,90643000.0,,272067000.0,,2895327000.0,2186851000.0,0.0,104085000.0,,-29725000.0,-29183000.0,,1810000.0,883329000.0,142221000.0,,37940000.0,175140000.0,257538000.0,275138000.0,-43453000.0,,202140000.0,57564000.0,47000.0,,54477000.0,,-228479000.0,1462343000.0,,,,-109022000.0,2637427000.0,203112000.0,343835000.0,207720000.0,,175140000.0,,-2213000.0,,,134610000.0,145144000.0,275138000.0,144576000.0,3.73,,1164722000.0,579014000.0,3481708000.0,,1462343000.0,754621000.0,,388757000.0,0.0,-118229000.0,284872000.0,102179000.0,476370000.0,271450000.0,323392000.0,323392000.0,1164722000.0,126856000.0,576009000.0,388757000.0,240393000.0,476370000.0,883329000.0,318156000.0,,2126541000.0,11007000.0,178612000.0,,92128000.0,126856000.0,,90643000.0,2126541000.0,2637427000.0,3588884000.0,66709000.0,,136402000.0,-1482000.0,220956000.0,,197752000.0,-1877741000.0,,19766000.0,1603967000.0,450278000.0,139705000.0,197752000.0,275065000.0,34927000.0,,34036000.0,1603967000.0,473184000.0,275138000.0,2424162000.0,708476000.0,272067000.0,579014000.0,,9123000.0,617083000.0,617083000.0,,,1000.0,,275065000.0,203112000.0,-134049000.0,,127055000.0,721712000.0,2546000.0,284872000.0,,199046000.0,-64436000.0,450278000.0,,-6210000.0,,480237000.0,37146000.0,,,3588884000.0,,37870000.0,-313490000.0,,3481708000.0,47281000.0,,,2424162000.0,,21544000.0,-1877741000.0,,-105354000.0,,,139705000.0,142221000.0,,-2213000.0,32673000.0,253594000.0,500756000.0,,37870000.0,,3688000.0,,-215646000.0,3.8,-149172000.0,-320324000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,69917000.0,,,,,,,,,,-37167000.0,,2334000.0,,,,,,,80343000.0,-630000.0,,151985000.0,53232000.0,,,-52391000.0,,,1222800000.0,,,,,2670177000.0,,,,0.68,68965000.0,,,,,-23770000.0,,,98753000.0,,,921251000.0,333089000.0,3582868000.0,,,708687000.0,,,0.0,,287229000.0,,,,,322859000.0,,,544892000.0,,,502019000.0,889711000.0,,,,,163795000.0,,71737000.0,,,69917000.0,2183005000.0,,,65042000.0,,,91000.0,,,,-1917815000.0,,12093000.0,1665053000.0,149308000.0,,232438000.0,279623000.0,35471000.0,,65042000.0,,,80343000.0,,,32547000.0,,,6285000.0,628683000.0,,,0.7,8822000.0,100552000.0,,190818000.0,-266182000.0,,107208000.0,,21805000.0,,,72017000.0,-95787000.0,,,,,,,,,3405805000.0,,163004000.0,,,,106175000.0,,,2484554000.0,,-194795000.0,,,-19337000.0,,,,137538000.0,,-487172000.0,,275138000.0,,,,,,102346000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,147691000.0,,,,,,,,,,-36688000.0,,-644000.0,,,,,,,71191000.0,2485000.0,,247342000.0,54786000.0,,,-53137000.0,,,1514749000.0,,,,,,,,,1.45,,,,,,30598000.0,,,192556000.0,,,947371000.0,623718000.0,3668316000.0,,,888162000.0,,,0.0,,289608000.0,,,,,322645000.0,,,630426000.0,,,608246000.0,891031000.0,,,,,257736000.0,,149406000.0,,,147691000.0,1970697000.0,,,65180000.0,630802000.0,,4382000.0,,,,-1953064000.0,,36148000.0,1715252000.0,71191000.0,,234663000.0,278778000.0,75080000.0,,65180000.0,,,71191000.0,,,249547000.0,,,5690000.0,,,,1.49,4122000.0,99430000.0,,192021000.0,-133721000.0,,224486000.0,,-2268000.0,,,122084000.0,-91486000.0,,,,,,,,,3485446000.0,,187193000.0,,,,69205000.0,,,2538075000.0,,-9152000.0,,,-315887000.0,,,,186978000.0,,1970697000.0,,80343000.0,,,,,,101636000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,136065000.0,,,,,,,,,,-35254000.0,,,,,,,,,68651000.0,26474000.0,,264318000.0,57600000.0,,,-20265000.0,,,1497140000.0,,,,,,,,,1.39,,,,,,57643000.0,,,206718000.0,,,831337000.0,574881000.0,3758480000.0,,,929321000.0,,,0.0,,302801000.0,,,,,322267000.0,,,656033000.0,,,478784000.0,922259000.0,,,,,273288000.0,,141308000.0,,,136065000.0,1913098000.0,,,66570000.0,625076000.0,,-4486000.0,,,,-1992564000.0,,4810000.0,1765916000.0,68651000.0,,238097000.0,297191000.0,63421000.0,,66570000.0,,,68651000.0,,,269297000.0,,,7713000.0,,,,1.42,47000.0,95708000.0,,187909000.0,-198531000.0,,204729000.0,,3499000.0,,,169517000.0,-111874000.0,,,,,,,,,3410238000.0,,131074000.0,,,,-68000.0,,,2578901000.0,,-2540000.0,,,-186408000.0,,,,174510000.0,,1913098000.0,,71191000.0,,,,,,97679000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,55230000.0,113860000.0,,199530000.0,,3342475000.0,2410481000.0,0.0,99777000.0,,,-34973000.0,,,929427000.0,154215000.0,,28889000.0,,144142000.0,55230000.0,-133336000.0,,230718000.0,59078000.0,17376000.0,,30391000.0,,-522801000.0,1423114000.0,,,,-95402000.0,2972738000.0,203543000.0,477498000.0,236935000.0,,,,-4953000.0,,,79671000.0,908000.0,55230000.0,171640000.0,4.69,,731379000.0,493687000.0,3897618000.0,,1423114000.0,816304000.0,,467534000.0,0.0,-144082000.0,319458000.0,97577000.0,344114000.0,275138000.0,322064000.0,322064000.0,731379000.0,127962000.0,578997000.0,467534000.0,264396000.0,344114000.0,929427000.0,175140000.0,,2001111000.0,12919000.0,237307000.0,,115047000.0,127962000.0,,113860000.0,2001111000.0,2972738000.0,3424225000.0,93128000.0,620189000.0,225963000.0,921000.0,224696000.0,,243537000.0,-2028504000.0,,28343000.0,1869114000.0,55230000.0,139705000.0,243537000.0,287905000.0,51991000.0,,65667000.0,1869114000.0,579349000.0,55230000.0,2692846000.0,931994000.0,199530000.0,493687000.0,,6621000.0,,,,,4385000.0,,287905000.0,203543000.0,-95816000.0,,167038000.0,919755000.0,5853000.0,319458000.0,,215731000.0,-136060000.0,55230000.0,,-28552000.0,,703461000.0,26310000.0,,,3424225000.0,,11980000.0,,,3897618000.0,-172000.0,,,2692846000.0,,-13421000.0,-2028504000.0,620189000.0,-1169000.0,,,139705000.0,154215000.0,,-4953000.0,56002000.0,68651000.0,695059000.0,,11980000.0,,-219908000.0,,-435207000.0,4.79,-105007000.0,-694250000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,88874000.0,,,,,,,,,,-43762000.0,,3871000.0,,,,,,,69960000.0,-120505000.0,,197947000.0,60801000.0,,,-9942000.0,,,1476359000.0,,,,,,,,,0.91,,,,,,-24491000.0,,,137146000.0,,,765573000.0,526215000.0,4026960000.0,,,687187000.0,,,0.0,,338237000.0,,,,,321503000.0,,,519992000.0,,,392016000.0,950144000.0,,,,,167195000.0,,89339000.0,,,88874000.0,2094556000.0,,,74402000.0,650206000.0,,8730000.0,,,,-2070840000.0,,45555000.0,1956120000.0,69960000.0,,266416000.0,290404000.0,43697000.0,,30049000.0,,,69960000.0,,,241127000.0,,,6635000.0,,,,0.93,21519000.0,95172000.0,,199016000.0,37090000.0,,133036000.0,,22980000.0,,,98145000.0,-122636000.0,,,,,,,,,3570915000.0,,129080000.0,,,,1435000.0,,,2805342000.0,,14730000.0,,,-4800000.0,,,,156008000.0,,2094556000.0,,55230000.0,,,,,,97778000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,142011000.0,,,,,,,,,,-43848000.0,,3975000.0,,,,,,,34593000.0,-106868000.0,,281137000.0,63904000.0,,,-84316000.0,,,1467059000.0,,,,,3124385000.0,,,,1.45,,,,,,7630000.0,,,217233000.0,,,814866000.0,512109000.0,4119748000.0,,,878844000.0,,,0.0,,340386000.0,,,,,321365000.0,,,593611000.0,,,460919000.0,954950000.0,,,,,285233000.0,,143681000.0,,,142011000.0,2222590000.0,,,71308000.0,650205000.0,,-8012000.0,,,,-2114125000.0,,3195000.0,2005623000.0,34593000.0,,286112000.0,293199000.0,66465000.0,,68000000.0,,,34593000.0,,,224727000.0,,,8091000.0,,,,1.49,1992000.0,95578000.0,,218955000.0,-48293000.0,,210146000.0,,9983000.0,,,119794000.0,-112164000.0,,,,,,,,,3689649000.0,,126350000.0,,,,225000.0,,,2874783000.0,,-35367000.0,,,0.0,,,139705000.0,161032000.0,,2924000.0,,69960000.0,,,,,,98157000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,135413000.0,,,,,,,,,,-43949000.0,,10746000.0,,,,,,,31079000.0,-87999000.0,,280667000.0,66366000.0,,,-11274000.0,,,1434840000.0,,,,,3215846000.0,,,,1.38,,,,,,86688000.0,,,214301000.0,,,821390000.0,455572000.0,4203952000.0,,,904866000.0,,,0.0,,358430000.0,,,,,321227000.0,,,627474000.0,,,454023000.0,979268000.0,,,,,277392000.0,,143928000.0,,,135413000.0,2299668000.0,,,66398000.0,650205000.0,,988000.0,,,,-2151182000.0,,1717000.0,2052770000.0,31079000.0,,266522000.0,299611000.0,62929000.0,,63091000.0,,,31079000.0,,,148337000.0,,,6499000.0,,,,1.41,629000.0,95763000.0,,210143000.0,-118889000.0,,206857000.0,,841000.0,,,203374000.0,-116686000.0,,,,,,,,,3734508000.0,,145850000.0,,,,-65000.0,,,2913118000.0,,-3514000.0,,,0.0,,,139705000.0,161385000.0,,-17995000.0,,34593000.0,,,,,,97888000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,34888000.0,84613000.0,,2126681000.0,,3327787000.0,2376884000.0,259775000.0,99403000.0,,,-49756000.0,,-1650000.0,2648173000.0,219548000.0,,35074000.0,,224822000.0,34888000.0,-3338927000.0,,226141000.0,80404000.0,-37250000.0,,121877000.0,,-4800000.0,5176360000.0,,,,16345000.0,2083718000.0,369956000.0,463086000.0,236486000.0,,,,-40217000.0,,,154995000.0,2396000.0,34888000.0,145737000.0,4.54,,1157229000.0,2528187000.0,5805789000.0,,5176360000.0,856890000.0,,450910000.0,259775000.0,-181315000.0,446827000.0,97036000.0,421861000.0,55230000.0,1529828000.0,1529828000.0,1157229000.0,174252000.0,635807000.0,450910000.0,289604000.0,421861000.0,2648173000.0,5026000.0,,3759600000.0,16942000.0,221083000.0,,86139000.0,174252000.0,,84613000.0,3759600000.0,2083718000.0,8936370000.0,77496000.0,3789091000.0,204416000.0,690000.0,271475000.0,,356318000.0,-2185695000.0,,-2519000.0,3620094000.0,34888000.0,108234000.0,356318000.0,671518000.0,31325000.0,,75346000.0,3620094000.0,708144000.0,34888000.0,7779141000.0,950903000.0,2126681000.0,2528187000.0,,26994000.0,,,,,-61390000.0,,671518000.0,369956000.0,3055905000.0,,117464000.0,985892000.0,1270000.0,446827000.0,,286831000.0,-131836000.0,34888000.0,,-29508000.0,,667502000.0,48218000.0,,,8936370000.0,,7706000.0,,,5805789000.0,3431000.0,-8489000.0,,7779141000.0,,3809000.0,-2185695000.0,3789091000.0,0.0,,,108234000.0,219548000.0,,-40217000.0,47947000.0,31079000.0,714417000.0,,7706000.0,,-20342000.0,,-483322000.0,4.65,-3654299000.0,2925813000.0,,,,,,,,,,,,,,,,,,,,,,,,,
