date,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualRetainedEarnings,annualNetIncome,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,quarterlyBasicEPS,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualOtherNonCashItems,quarterlyCurrentDebt,quarterlyInterestExpense,annualCashAndCashEquivalents,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualCurrentAssets,annualChangeInAccountPayable,annualAccountsReceivable,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualBasicEPS,annualCommonStockIssuance,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualDilutedAverageShares,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,annualBasicAverageShares,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualCapitalStock,annualInterestExpense,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingCostOfRevenue,quarterlyCurrentAssets,annualInventory,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyStockBasedCompensation,trailingOperatingExpense,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.033344000,-32400000.0,,51400000.0,383600000.0,1352300000.0,1989100000.0,257200000.0,,,,2945200000.0,,,,,,,843700000.0,,,,,,140900000.0,,,10600000.0,,0.1,,,,10600000.0,,50200000.0,,,-98600000.0,159100000.0,,,46200000.0,10500000.0,,,-8000000.0,,308200000.0,,10900000.0,236500000.0,,71400000.0,-3000000.0,10600000.0,,,2108800000.0,171600000.0,164800000.0,,,106248000.0,,,,682900000.0,,,,,,,,,,,,,,836400000.0,,,,12100000.0,,-6800000.0,0.1,,,,308200000.0,,182700000.0,,,,-8000000.0,,,132200000.0,10800000.0,0.0,,,269900000.0,29300000.0,,,662600000.0,0.0,-67800000.0,-446400000.0,,620100000.0,,,177900000.0,,-37200000.0,,106196000.0,,,,,-786500000.0,,,,-8000000.0,,4000000.0,,38300000.0,320900000.0,35400000.0,,,,,756500000.0,2559400000.0,,956100000.0,,,3700000.0,16400000.0,1772900000.0,,-396200000.0,375900000.0,5800000.0,,,,,354400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,-86400000.0,32800000.0,,388100000.0,1447100000.0,1904400000.0,298200000.0,,,,2880700000.0,2880700000.0,2225000000.0,285800000.0,-118600000.0,,-80200000.0,856700000.0,-630800000.0,,1493100000.0,61200000.0,,137900000.0,-1912700000.0,856700000.0,-39200000.0,-101800000.0,,,269000000.0,48600000.0,-90600000.0,-76400000.0,46600000.0,232000000.0,,-173700000.0,201200000.0,132100000.0,,48600000.0,13000000.0,269000000.0,194700000.0,-17000000.0,655700000.0,269000000.0,,-63100000.0,139200000.0,-34600000.0,71900000.0,1000000.0,-90600000.0,,298200000.0,2225000000.0,157200000.0,74100000.0,,1447100000.0,,976300000.0,,,667100000.0,,366800000.0,-1.1175,900000.0,433900000.0,,50900000.0,777900000.0,1779400000.0,-1718000000.0,74100000.0,124500000.0,,655700000.0,-118600000.0,201200000.0,299000000.0,-40200000.0,635800000.0,46200000.0,,-221800000.0,,-43800000.0,269000000.0,,158200000.0,490800000.0,,50900000.0,-17000000.0,106184000.0,548600000.0,132100000.0,-80200000.0,61200000.0,-1.1175,1904400000.0,308200000.0,29300000.0,9000000.0,2590800000.0,635800000.0,400000.0,-93900000.0,-527900000.0,,527300000.0,,-43800000.0,232000000.0,,-35000000.0,157200000.0,,15100000.0,-361400000.0,106184000.0,,-811400000.0,-200900000.0,,2643700000.0,15900000.0,-67200000.0,,2224100000.0,-39700000.0,299000000.0,7500000.0,30700000.0,29300000.0,46300000.0,-44400000.0,777900000.0,2590800000.0,,976300000.0,71900000.0,-811400000.0,45400000.0,-58700000.0,1779400000.0,,-481300000.0,285800000.0,-19500000.0,,,731000000.0,-27800000.0,366800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,-112300000.0,,,391200000.0,1560300000.0,2001800000.0,304500000.0,,,,2992100000.0,,,,,,,979000000.0,,,,,,136900000.0,,,-56300000.0,,-0.53,,,,-56300000.0,,47600000.0,,,-171800000.0,210000000.0,,,39900000.0,11100000.0,,,-40900000.0,,205800000.0,,-168100000.0,127500000.0,,67800000.0,300000.0,-56300000.0,,,2392100000.0,138200000.0,111600000.0,,,106328000.0,,,,681200000.0,,,,,,,,,,,,,,600000000.0,,,,-9500000.0,,-21200000.0,-0.53,,,,205800000.0,,131600000.0,,,50900000.0,-40900000.0,,,139500000.0,-80200000.0,74000000.0,,,269000000.0,29300000.0,,,615600000.0,600000.0,-107500000.0,-553700000.0,,518700000.0,,,233100000.0,,36000000.0,,106328000.0,,,,,-838500000.0,,,,109700000.0,,,,-63200000.0,347900000.0,-4800000.0,,,,,831800000.0,2677800000.0,,990300000.0,,,-31700000.0,-87900000.0,1839300000.0,,-506100000.0,229500000.0,-31600000.0,,,,,409800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,51100000.0,,,395100000.0,1647500000.0,2090700000.0,325400000.0,,,,3184400000.0,,,,,,,1016200000.0,,,,,,141500000.0,,,45200000.0,,0.425,,,,45200000.0,,50700000.0,,,-422000000.0,230800000.0,,,62000000.0,14200000.0,,,-6000000.0,,114600000.0,,-342600000.0,214000000.0,,70100000.0,5500000.0,45200000.0,,,2541100000.0,165000000.0,108100000.0,,,106476000.0,,,,693200000.0,,,,,,,,,,,,,,643300000.0,,,,-6400000.0,,-3300000.0,0.424509,,,,114600000.0,,223300000.0,,,50900000.0,-1300000.0,,,124300000.0,-82700000.0,74700000.0,,,205800000.0,29400000.0,,,721500000.0,600000.0,-140700000.0,-479200000.0,,609100000.0,,,235500000.0,,66400000.0,,106472000.0,,,,,-870100000.0,,,,59600000.0,,,,-91200000.0,381900000.0,191800000.0,,,,,893600000.0,2801800000.0,,1093700000.0,,,27700000.0,72800000.0,1931700000.0,,-428500000.0,274700000.0,27600000.0,,,,,606900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,13000000.0,,,409100000.0,1695500000.0,2116800000.0,326600000.0,,,,3239400000.0,,,,,,,1041000000.0,,,,,,148400000.0,,,40700000.0,,0.3825,,,,40700000.0,,47700000.0,,,-101400000.0,215500000.0,,,55700000.0,13300000.0,,,-13400000.0,,221700000.0,,2100000.0,293100000.0,,68000000.0,-3200000.0,40700000.0,,,2556400000.0,200300000.0,114700000.0,,,107184000.0,,,,715900000.0,,,,,,,,,,,,,,683000000.0,,,,-400000.0,,-6600000.0,0.38,,,,221700000.0,,180400000.0,,,50900000.0,-13400000.0,,,125600000.0,-84600000.0,83400000.0,,,114600000.0,29400000.0,,,748600000.0,900000.0,-72500000.0,-422800000.0,,702200000.0,,,238700000.0,,-32600000.0,,106640000.0,,,,,-891500000.0,,,,19500000.0,,-1000000.0,,107100000.0,353000000.0,85500000.0,,,,,860900000.0,2842700000.0,,1122600000.0,,,27600000.0,68200000.0,1951200000.0,,-375100000.0,315400000.0,27500000.0,,,,,526900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,34200000.0,-18400000.0,,406900000.0,1567600000.0,2110900000.0,347400000.0,,,,3259200000.0,3259200000.0,2585000000.0,299300000.0,13500000.0,,-79000000.0,906900000.0,-942900000.0,,1605900000.0,90600000.0,,31000000.0,-1976800000.0,906900000.0,-16100000.0,29000000.0,,,192900000.0,206700000.0,-16100000.0,-14000000.0,56200000.0,252400000.0,,-247700000.0,216300000.0,132900000.0,,206700000.0,9200000.0,192900000.0,202200000.0,-11000000.0,674200000.0,192900000.0,,-129500000.0,206400000.0,15500000.0,45800000.0,-1300000.0,-16100000.0,,347400000.0,2585000000.0,192000000.0,116100000.0,,1567600000.0,,1148300000.0,,,721700000.0,,619400000.0,0.1275,3700000.0,689000000.0,,45600000.0,1017400000.0,1949200000.0,-1774600000.0,116100000.0,355200000.0,,674200000.0,13500000.0,216300000.0,330400000.0,21100000.0,812300000.0,12700000.0,,-76100000.0,,-71300000.0,192900000.0,,153700000.0,269000000.0,,45600000.0,-15700000.0,106920000.0,459900000.0,132900000.0,-79000000.0,90600000.0,0.126263,2110900000.0,221700000.0,29500000.0,1400000.0,2869900000.0,812300000.0,1600000.0,-48500000.0,-515300000.0,,613300000.0,,-71300000.0,252400000.0,,61000000.0,192000000.0,,206800000.0,-638100000.0,106592000.0,,-920700000.0,-369200000.0,,2815700000.0,18000000.0,13500000.0,,2444800000.0,-28800000.0,330400000.0,82700000.0,4400000.0,29500000.0,47800000.0,4800000.0,1017400000.0,2869900000.0,,1148300000.0,45800000.0,-920700000.0,-19200000.0,-24100000.0,1949200000.0,,-459100000.0,299300000.0,-8000000.0,,,838900000.0,130800000.0,619400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,-46700000.0,,,427900000.0,1668900000.0,2167000000.0,359200000.0,,,,3399300000.0,,,,,,,993800000.0,,,,,,117700000.0,,,-42700000.0,,-0.3975,,,,-42700000.0,,54800000.0,,,-187900000.0,220500000.0,,,201800000.0,12700000.0,,,-15100000.0,,164900000.0,,-97800000.0,170500000.0,,47200000.0,-2700000.0,-42700000.0,,,2758100000.0,178300000.0,144800000.0,,,107112000.0,,,,744700000.0,,,,,,,,,,,,,,641200000.0,,,,-22300000.0,,12000000.0,-0.3975,,,,164900000.0,,142300000.0,,,45600000.0,-15100000.0,,,125400000.0,-70000000.0,95100000.0,,,192900000.0,29500000.0,,,829900000.0,700000.0,-68300000.0,-574200000.0,,598400000.0,,,276300000.0,,400000.0,,107112000.0,,,,,-914600000.0,,,,48200000.0,,29600000.0,,-28000000.0,402800000.0,21600000.0,,,,,1089200000.0,2891200000.0,,1232300000.0,,,-22900000.0,-66200000.0,1976600000.0,,-519400000.0,256600000.0,-23500000.0,,,,,665000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,128400000.0,,,445700000.0,1693400000.0,2108900000.0,461000000.0,,,,3362000000.0,,,,,,,1002900000.0,,,,,,125800000.0,,,-1700000.0,,-0.015,,,,-1700000.0,,50400000.0,,,-246800000.0,227000000.0,,,91100000.0,12600000.0,,,-97700000.0,,206100000.0,,-29200000.0,253000000.0,,46500000.0,-11800000.0,-1700000.0,,,2726500000.0,182400000.0,143900000.0,,,107272000.0,,,,773500000.0,,,,,,,,,,,,,,635500000.0,,,,21900000.0,,6400000.0,-0.015848,,,,206100000.0,,249700000.0,,,45600000.0,-129700000.0,,,139400000.0,-74900000.0,94200000.0,,,164900000.0,29600000.0,,,865200000.0,900000.0,-38800000.0,-520500000.0,,698700000.0,,,281100000.0,,99800000.0,,107272000.0,,,,,-850300000.0,,,,-96800000.0,,-5500000.0,,41200000.0,341600000.0,167200000.0,,,,,1033100000.0,2769700000.0,,1253100000.0,,,9700000.0,-700000.0,1919400000.0,,-470100000.0,254900000.0,1000000.0,,,,,659100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,46900000.0,,,243100000.0,1740500000.0,2117900000.0,362200000.0,,,,3409100000.0,,,,,,,1007600000.0,,,,,,115900000.0,,,79200000.0,,0.7375,,,,79200000.0,,48900000.0,,,-203200000.0,233400000.0,,,52100000.0,13600000.0,,,-48400000.0,,222900000.0,,-30200000.0,530700000.0,,47400000.0,40100000.0,79200000.0,,,2695500000.0,208300000.0,156200000.0,,,107728000.0,,,,627400000.0,,,,,,,,,,,,,,713600000.0,,,,600000.0,,7400000.0,0.735,,,,222900000.0,,206700000.0,,,44600000.0,-48400000.0,,,139300000.0,-76700000.0,75300000.0,,,206100000.0,29600000.0,,,878500000.0,700000.0,-47800000.0,-96700000.0,,773800000.0,,,291200000.0,,-8800000.0,,107448000.0,,,,,-898600000.0,,,,-47700000.0,,-10300000.0,,16800000.0,401400000.0,94700000.0,,,,,955000000.0,2815700000.0,,1291200000.0,,,44800000.0,127600000.0,1917100000.0,,-47800000.0,334100000.0,48400000.0,,,,,655600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,6300000.0,25500000.0,,1164000000.0,1712900000.0,2092700000.0,509900000.0,,,,3335000000.0,3335000000.0,2670200000.0,284000000.0,-15300000.0,,-81600000.0,989600000.0,-961300000.0,,1826500000.0,74700000.0,,121500000.0,-2185200000.0,989600000.0,-50100000.0,-20600000.0,,,54300000.0,53400000.0,-50100000.0,134900000.0,51100000.0,304700000.0,,-323400000.0,245000000.0,143800000.0,2500000.0,53400000.0,13000000.0,54300000.0,205200000.0,-16700000.0,664800000.0,54300000.0,,-208500000.0,-511100000.0,-5300000.0,42000000.0,-33700000.0,-50100000.0,,509900000.0,2670200000.0,173600000.0,145800000.0,,1712900000.0,,1242300000.0,,,1171900000.0,,819600000.0,-0.1425,8400000.0,756800000.0,,38600000.0,957300000.0,1908300000.0,-1980000000.0,145800000.0,334000000.0,,664800000.0,-15300000.0,245000000.0,250200000.0,21100000.0,873900000.0,-300000.0,,-138600000.0,,-209900000.0,54300000.0,,158100000.0,192900000.0,,38600000.0,-16700000.0,107436000.0,480900000.0,143800000.0,-81600000.0,74700000.0,-0.1425,2092700000.0,222900000.0,29800000.0,-7000000.0,2833200000.0,873900000.0,6100000.0,-44200000.0,-1683000000.0,,652900000.0,,-115300000.0,304700000.0,,66800000.0,173600000.0,,-106900000.0,-365700000.0,107436000.0,,-924900000.0,-199100000.0,,3082500000.0,-10600000.0,-15300000.0,-11300000.0,2723800000.0,-168600000.0,250200000.0,50500000.0,-2500000.0,29800000.0,51900000.0,21300000.0,957300000.0,2833200000.0,,1242300000.0,42000000.0,-924900000.0,-34100000.0,-81300000.0,1908300000.0,,-1631900000.0,284000000.0,-31200000.0,,,897300000.0,158200000.0,819600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,-117000000.0,,,498000000.0,1660000000.0,2066500000.0,519500000.0,,,,3300600000.0,,,,,,,980400000.0,,,,,,128900000.0,,,9900000.0,,-0.7425,,,,-80500000.0,,34200000.0,,,-127000000.0,241100000.0,,,54000000.0,14100000.0,,,-8600000.0,,272400000.0,,229000000.0,144500000.0,,43700000.0,98700000.0,-80500000.0,,,2716100000.0,131100000.0,204400000.0,,,132632000.0,,,,814300000.0,,,,,,,,,,,,,,584500000.0,,,,-20200000.0,,10300000.0,-0.7425,,,,272400000.0,,457400000.0,,,38600000.0,-8600000.0,,,142300000.0,-82700000.0,124400000.0,,,54300000.0,29800000.0,,,763500000.0,1000000.0,-113700000.0,-669800000.0,,642500000.0,,,307400000.0,,25200000.0,,108588000.0,,,,,-951800000.0,,,,-7600000.0,,11000000.0,,218100000.0,340300000.0,-3300000.0,,,,,1056100000.0,2775300000.0,,1234100000.0,,,6300000.0,17000000.0,1823500000.0,,-635600000.0,203500000.0,7100000.0,,,,,491100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,-43800000.0,,,531200000.0,1683500000.0,2171400000.0,520700000.0,,,,3370500000.0,,,,,,,979500000.0,,,,,,133700000.0,,,17400000.0,,0.16,,,,17400000.0,,35300000.0,,,-471300000.0,253200000.0,,,57000000.0,15300000.0,,,2100000.0,,31200000.0,,-311800000.0,225300000.0,,46100000.0,14100000.0,17400000.0,,,2769400000.0,137000000.0,200800000.0,,,133092000.0,,,,831600000.0,,,,,,,,,,,,,,601100000.0,,,,-6200000.0,,1600000.0,0.14,,,,31200000.0,,293900000.0,,,38600000.0,-17900000.0,,,132600000.0,-85000000.0,123600000.0,,,272400000.0,29900000.0,,,726100000.0,1200000.0,-137400000.0,-606300000.0,,756500000.0,,,313800000.0,,30100000.0,,108800000.0,,,,,-979900000.0,,,,3300000.0,,-30000000.0,,-214900000.0,375600000.0,93600000.0,,,,,1085900000.0,2911900000.0,,1199100000.0,,,10600000.0,29700000.0,1932000000.0,,-571000000.0,220900000.0,12300000.0,,,,,694900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,18300000.0,,,554100000.0,1708500000.0,2201600000.0,508600000.0,,,,3509700000.0,,,,,,,970000000.0,,,,,,174400000.0,,,90200000.0,,0.82,,,,90200000.0,,36300000.0,,,-310400000.0,285700000.0,,,134100000.0,16100000.0,,,-8900000.0,,26700000.0,,-97200000.0,291600000.0,,48100000.0,65500000.0,90200000.0,,,2810100000.0,176300000.0,204400000.0,,,135428000.0,,,,856200000.0,,,,,,,,,,,,,,699600000.0,,,,-4300000.0,,-2600000.0,0.6775,,,,26700000.0,,285400000.0,,,38600000.0,-8900000.0,,,138400000.0,-87700000.0,217200000.0,,,31200000.0,30100000.0,,,745700000.0,11700000.0,-71600000.0,-564600000.0,,845700000.0,,,276500000.0,,-23400000.0,,110008000.0,,,,,-988000000.0,,,,2800000.0,,-42000000.0,,-4500000.0,320500000.0,89900000.0,,,,,1101600000.0,2946600000.0,,1308100000.0,,,51800000.0,146800000.0,1958600000.0,,-528300000.0,311100000.0,56600000.0,,,,,719000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,-16600000.0,6500000.0,,549700000.0,1798800000.0,2251700000.0,513700000.0,,,,3792000000.0,3792000000.0,2964400000.0,278100000.0,-5900000.0,,-132000000.0,969100000.0,-1184500000.0,,2133000000.0,213400000.0,,173300000.0,-2683200000.0,969100000.0,-33000000.0,137200000.0,,,73600000.0,225500000.0,-33000000.0,-159100000.0,37600000.0,291100000.0,,-275800000.0,382200000.0,134600000.0,-36100000.0,225500000.0,17500000.0,73600000.0,143400000.0,55000000.0,827600000.0,73600000.0,,-301100000.0,180900000.0,52700000.0,44000000.0,145800000.0,-33000000.0,,513700000.0,2964400000.0,156400000.0,185900000.0,,1798800000.0,,1540300000.0,,,1023400000.0,,909000000.0,-0.0525,215200000.0,1121400000.0,,33600000.0,1165600000.0,2032200000.0,-2539800000.0,185900000.0,271900000.0,,827600000.0,-5900000.0,382200000.0,291800000.0,5900000.0,982600000.0,-2800000.0,,45600000.0,,-54200000.0,73600000.0,,84700000.0,28000000.0,,33600000.0,-18800000.0,135668000.0,685500000.0,134600000.0,-132000000.0,213400000.0,-0.0525,2251700000.0,26700000.0,35900000.0,324100000.0,3051800000.0,982600000.0,201300000.0,-108300000.0,-842500000.0,,730600000.0,,39600000.0,291100000.0,,44700000.0,156400000.0,,254800000.0,-481100000.0,110436000.0,,-1019600000.0,-431000000.0,,3525500000.0,256300000.0,84500000.0,24900000.0,2975300000.0,46900000.0,291800000.0,91700000.0,51600000.0,35900000.0,63000000.0,-24800000.0,1165600000.0,3051800000.0,,1540300000.0,44000000.0,-1019600000.0,-17100000.0,-56300000.0,2032200000.0,,-804900000.0,278100000.0,-23300000.0,,,842300000.0,76600000.0,909000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,-88000000.0,,,463700000.0,1806000000.0,2286900000.0,527800000.0,,,,3888200000.0,,,,,,,1027400000.0,,,,,,172300000.0,,,-79100000.0,,-0.59,,,,-79100000.0,,36900000.0,,,-108300000.0,368900000.0,,,277000000.0,19100000.0,,,113100000.0,,140500000.0,,-132800000.0,271700000.0,,44400000.0,-127300000.0,-79100000.0,,,3136700000.0,116000000.0,214000000.0,,,133856000.0,,,,825100000.0,,,,,,,,,,,,,,751500000.0,,,,-15300000.0,,2100000.0,-0.59,,,,140500000.0,,146400000.0,,,33600000.0,-9300000.0,,,130200000.0,-132300000.0,207600000.0,,,73600000.0,36000000.0,,,1011600000.0,1400000.0,-173200000.0,-553400000.0,,735400000.0,,,293700000.0,,-29600000.0,,133856000.0,,,,,-774800000.0,,,,114500000.0,,67400000.0,,66900000.0,395700000.0,85200000.0,,,,,1330700000.0,2814100000.0,,1601300000.0,,,-47000000.0,-129400000.0,2039300000.0,,-516500000.0,199000000.0,-50300000.0,,,,,871100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,24900000.0,,,559100000.0,1694400000.0,2359500000.0,595600000.0,,,,4091800000.0,,,,,,,889200000.0,,,,,,184100000.0,,,55500000.0,,0.365,,,,55500000.0,,36700000.0,,,-231000000.0,353100000.0,,,313400000.0,18100000.0,,,47200000.0,,140500000.0,,-215900000.0,313900000.0,,43400000.0,1200000.0,55500000.0,,,3117600000.0,146800000.0,195400000.0,,,160304000.0,,,,887200000.0,,,,,,,,,,,,,,974200000.0,,,,-17600000.0,,1900000.0,0.345,,,,140500000.0,,140400000.0,,,33600000.0,-19900000.0,,,83200000.0,-131900000.0,206000000.0,,,140500000.0,42200000.0,,,1103400000.0,16500000.0,-127300000.0,-573300000.0,,873000000.0,,,305300000.0,,-5000000.0,,152112000.0,,,,,-809500000.0,,,,63700000.0,,169100000.0,,0.0,431000000.0,152200000.0,,,,,1423200000.0,2940000000.0,,1732300000.0,,,28500000.0,81100000.0,2130500000.0,,-536600000.0,254500000.0,25600000.0,,,,,962900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,-65100000.0,,,640700000.0,1794200000.0,2442400000.0,617400000.0,,,,4139700000.0,,,,,,,945500000.0,,,,,,134400000.0,,,-17400000.0,,-0.11,,,,-17400000.0,,40500000.0,,,-252300000.0,375800000.0,,,315000000.0,20400000.0,,,500000.0,,152300000.0,,-190300000.0,295000000.0,,52400000.0,-79700000.0,-17400000.0,,,3174700000.0,155200000.0,157800000.0,,,159816000.0,,,,969500000.0,,,,,,,,,,,,,,965000000.0,,,,11300000.0,,15900000.0,-0.11,,,,152300000.0,,262400000.0,,,33600000.0,-11900000.0,,,89900000.0,-130200000.0,166500000.0,,,140500000.0,42300000.0,,,1107700000.0,4000000.0,-216600000.0,-674500000.0,,935700000.0,,,317700000.0,,37900000.0,,159816000.0,,,,,-843900000.0,,,,50600000.0,,35100000.0,,11800000.0,358200000.0,151500000.0,,,,,1380500000.0,3094900000.0,,1697300000.0,,,-11900000.0,-22900000.0,2251000000.0,,-634000000.0,237100000.0,-5500000.0,,,,,955400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
