,trailingCashDividendsPaid,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualStockholdersEquity,annualOtherNonCashItems,quarterlyBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,annualTotalAssets,quarterlySellingGeneralAndAdministration,trailingCommonStockIssuance,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualDilutedEPS,trailingTotalRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualCurrentLiabilities,quarterlyCurrentDebt,annualOtherShortTermInvestments,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualOtherNonCurrentLiabilities,annualOtherNonCurrentAssets,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualBasicEPS,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,annualChangesInAccountReceivables,trailingBeginningCashPosition,annualBeginningCashPosition,trailingCapitalExpenditure,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyAccountsPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingGrossProfit,annualDilutedAverageShares,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,trailingResearchAndDevelopment,quarterlyNetPPE,annualCapitalStock,quarterlyTaxProvision,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,quarterlyBasicAverageShares,annualTotalRevenue,trailingChangeInInventory,quarterlyEbitda,annualResearchAndDevelopment,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyStockBasedCompensation,annualFreeCashFlow,trailingTaxProvision,annualStockBasedCompensation,trailingDepreciationAndAmortization,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,annualChangeInWorkingCapital,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyCapitalExpenditure,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
1088553600,,12196000000.0,8168000000.0,-1729000000.0,,,92389000000.0,6634000000.0,-92495000000.0,5890000000.0,,,,5399000000.0,1339000000.0,1481000000.0,,21823000000.0,,90863000000.0,,5890000000.0,2595000000.0,,74825000000.0,,,,,2690000000.0,-2745000000.0,9034000000.0,2690000000.0,18429000000.0,,92389000000.0,3019000000.0,,1186000000.0,,-2364000000.0,15982000000.0,2690000000.0,60592000000.0,,0.75,,571000000.0,421000000.0,15982000000.0,,,6514000000.0,-25940000000.0,0.0,4678000000.0,,2326000000.0,14626000000.0,2595000000.0,,1717000000.0,,14969000000.0,,44610000000.0,,15982000000.0,3684000000.0,,3684000000.0,3690000000.0,2748000000.0,309000000.0,,17564000000.0,13984000000.0,0.0,,-3383000000.0,,,13984000000.0,10220000000.0,,1101000000.0,0.76,0.0,15982000000.0,60592000000.0,,,1566000000.0,,,,,,6438000000.0,,70566000000.0,,6489000000.0,30187000000.0,-1479000000.0,8168000000.0,,13306000000.0,-4163000000.0,0.0,,,56396000000.0,1717000000.0,,,,7811000000.0,,3162000000.0,9348000000.0,,10894000000.0,5399000000.0,,1339000000.0,,,9544000000.0,-1109000000.0,74825000000.0,4028000000.0,0.0,,,421000000.0,-4163000000.0,,,2326000000.0,56396000000.0,1014000000.0,6514000000.0,6716000000.0,1566000000.0,,36835000000.0,,3442000000.0,7779000000.0,21823000000.0,,30119000000.0,,13517000000.0,,,,10803000000.0,0.0,,-2407000000.0,,-554000000.0,1296000000.0,,,8168000000.0,18429000000.0,1963000000.0,21085000000.0,1296000000.0,44610000000.0,,,,1659000000.0,,1658000000.0,3704000000.0,-557000000.0,,,70566000000.0,6489000000.0,14969000000.0,,3133000000.0,9292000000.0,17564000000.0,,,,,,,
1096502400,,,,,,,94268000000.0,-4841000000.0,,,,,,7305000000.0,918000000.0,1469000000.0,,21372000000.0,,,,5106000000.0,2511000000.0,,,,0.23,,,2528000000.0,,,2528000000.0,,,,2678000000.0,,,,,,2528000000.0,64415000000.0,,,,279000000.0,608000000.0,11141000000.0,,,6149000000.0,-29608000000.0,-870000000.0,4226000000.0,,,,,,,,,,,,11141000000.0,3649000000.0,,,-8113000000.0,,183000000.0,,18322000000.0,13861000000.0,0.0,,,10920000000.0,,,,,3834000000.0,,,,,,,1245000000.0,,,,,,,,,,,21668000000.0,,,0.23,,,-355000000.0,,,57147000000.0,1439000000.0,,,,7720000000.0,,,15982000000.0,,,,,,,,,,75946000000.0,,0.0,,,,-4163000000.0,,,2317000000.0,,1245000000.0,,,,10873000000.0,,,3677000000.0,,,,,,,,,,,,,428000000.0,,293000000.0,-738000000.0,,,,18799000000.0,,,487000000.0,53274000000.0,,,,1548000000.0,,4007000000.0,3773000000.0,-173000000.0,,,72896000000.0,6480000000.0,15811000000.0,,3494000000.0,9189000000.0,,,,,,,,
1104451200,,,,,,,64941000000.0,-6585000000.0,,,,,,6107000000.0,1098000000.0,1922000000.0,,20542000000.0,,,,6646000000.0,2664000000.0,,,,0.32,,,3463000000.0,,,3463000000.0,,,,2710000000.0,,,,,,3463000000.0,34504000000.0,,,,420000000.0,304000000.0,4556000000.0,,,6267000000.0,-16013000000.0,-33498000000.0,4147000000.0,,,,,,,,,,,,4556000000.0,3599000000.0,,,23414000000.0,,108000000.0,,17709000000.0,13480000000.0,0.0,,,10956000000.0,,,,,3443000000.0,,,,,,,1644000000.0,,,,,,,,,,,39604000000.0,,,0.32,,,-969000000.0,,,58403000000.0,1573000000.0,,,,8896000000.0,,,11141000000.0,,,,,,,,,,47232000000.0,,-1000000.0,,,,-4163000000.0,,,2336000000.0,,1706000000.0,,,,10877000000.0,,,4857000000.0,,,,,,,,,,,,,-932000000.0,,68000000.0,-33672000000.0,,,,-11171000000.0,,,795000000.0,29948000000.0,,,,1437000000.0,,3619000000.0,5169000000.0,-176000000.0,,,44399000000.0,6499000000.0,15045000000.0,,4749000000.0,10818000000.0,,,,,,,,
1112227200,,,,,,,66275000000.0,904000000.0,,,,,,6939000000.0,1289000000.0,1399000000.0,,19682000000.0,,,,5610000000.0,2763000000.0,,,,0.24,,,2563000000.0,,,2563000000.0,,,,3384000000.0,,,,,,2563000000.0,37594000000.0,,,,496000000.0,340000000.0,3782000000.0,,,6275000000.0,-13177000000.0,-885000000.0,4892000000.0,,,,,,,,,,,,3782000000.0,3579000000.0,,,-1133000000.0,,282000000.0,,18902000000.0,13068000000.0,0.0,,,10931000000.0,,,,,4800000000.0,,,,,,,1269000000.0,,,,,,,,,,,12258000000.0,,,0.23,,,-2427000000.0,,,58829000000.0,1636000000.0,,,,8221000000.0,,,4556000000.0,,,,,,,,,,47373000000.0,,0.0,,,,-4163000000.0,,,2321000000.0,,1262000000.0,,,,10856000000.0,,,3611000000.0,,,,,,,,,,,,,2048000000.0,,-292000000.0,-2958000000.0,,,,-11456000000.0,,,354000000.0,33812000000.0,,,,1508000000.0,,5003000000.0,3825000000.0,-203000000.0,,,46593000000.0,6484000000.0,16139000000.0,,3329000000.0,9620000000.0,,,,,,,,
1120089600,,16628000000.0,12254000000.0,-36112000000.0,,,70815000000.0,1069000000.0,-68045000000.0,7180000000.0,,,,5627000000.0,1662000000.0,1410000000.0,,22078000000.0,,84091000000.0,,7180000000.0,5823000000.0,,48115000000.0,1266000000.0,,,,3700000000.0,15027000000.0,14561000000.0,3700000000.0,-13724000000.0,,70815000000.0,4071000000.0,,855000000.0,,-41078000000.0,4851000000.0,3700000000.0,37751000000.0,,1.12,,872000000.0,491000000.0,4851000000.0,,,7502000000.0,-9247000000.0,-859000000.0,5762000000.0,,2346000000.0,16605000000.0,5823000000.0,,2086000000.0,,16877000000.0,,32900000000.0,,4851000000.0,3808000000.0,,3808000000.0,859000000.0,3109000000.0,282000000.0,,22700000000.0,12303000000.0,-18000000.0,,-8057000000.0,,,12303000000.0,15416000000.0,1426000000.0,3716000000.0,1.13,0.0,4851000000.0,37751000000.0,,,1614000000.0,,,,,,14304000000.0,,48737000000.0,,6375000000.0,10561000000.0,-179000000.0,12254000000.0,,12843000000.0,-4029000000.0,-4306000000.0,,,60413000000.0,2086000000.0,,,,8751000000.0,1426000000.0,2067000000.0,3782000000.0,,10906000000.0,5627000000.0,,1662000000.0,,,-9453000000.0,-812000000.0,48115000000.0,4374000000.0,0.0,,,491000000.0,-4029000000.0,,,2346000000.0,60413000000.0,161000000.0,7502000000.0,6200000000.0,1614000000.0,,39788000000.0,,3271000000.0,6184000000.0,22078000000.0,,33588000000.0,,15793000000.0,,,,10839000000.0,-18000000.0,,-2636000000.0,,-248000000.0,-3710000000.0,,,12254000000.0,-13724000000.0,-1092000000.0,19027000000.0,1473000000.0,32900000000.0,,,,1691000000.0,,3976000000.0,3861000000.0,-260000000.0,,,48737000000.0,6375000000.0,16877000000.0,,2989000000.0,10161000000.0,22700000000.0,,,,,,,
1128038400,,,,,,,71462000000.0,-1877000000.0,,,,,,6826000000.0,1196000000.0,1253000000.0,,21631000000.0,,,,5799000000.0,6113000000.0,,,,0.29,,,3141000000.0,,,3141000000.0,,,,2927000000.0,,,,,,3141000000.0,40056000000.0,,,,506000000.0,726000000.0,2974000000.0,,,7148000000.0,-19410000000.0,-857000000.0,4442000000.0,,,,,,,,,,,,2974000000.0,4006000000.0,,,-3261000000.0,,234000000.0,,23135000000.0,11354000000.0,31000000.0,,,10772000000.0,,,,,4116000000.0,,,,,,,1770000000.0,,,,,,,,,,,16549000000.0,,,0.29,,,-3116000000.0,,,60862000000.0,1852000000.0,,,,8488000000.0,,,4851000000.0,,,,,,,,,,48327000000.0,,0.0,,,,-4029000000.0,,,2351000000.0,,1411000000.0,,,,10696000000.0,,,4280000000.0,,,,,,,,,,,,,1166000000.0,,-128000000.0,-2941000000.0,,,,-12535000000.0,,,1001000000.0,37082000000.0,,,,1515000000.0,,4329000000.0,4552000000.0,-213000000.0,,,49831000000.0,6380000000.0,17022000000.0,,4046000000.0,9741000000.0,,,,,,,,
1135987200,,,,,,,67257000000.0,1109000000.0,,,,,,5903000000.0,1249000000.0,2239000000.0,,20563000000.0,,,,7758000000.0,6302000000.0,,,,0.35,,,3653000000.0,,,3653000000.0,,,,3350000000.0,,,,,,3653000000.0,34701000000.0,,,,480000000.0,1003000000.0,4083000000.0,,,7118000000.0,-16151000000.0,-846000000.0,4941000000.0,,,,,,,,,,,,4083000000.0,4019000000.0,,,6692000000.0,,231000000.0,,23049000000.0,10379000000.0,13000000.0,,,10638000000.0,,,,,1913000000.0,,,,,,,1745000000.0,,,,,,,,,,,23224000000.0,,,0.34,,,-7435000000.0,,,60140000000.0,2477000000.0,,,,9598000000.0,,,2974000000.0,,,,,,,,,,44208000000.0,,0.0,,,,-4029000000.0,,,2452000000.0,,1484000000.0,,,,10560000000.0,,,4888000000.0,,,,,,,,,,,,,-2297000000.0,,170000000.0,-7802000000.0,,,,-15932000000.0,,,,30618000000.0,,,,1591000000.0,,2231000000.0,5137000000.0,-318000000.0,,,46694000000.0,6481000000.0,16747000000.0,,4657000000.0,11837000000.0,,,,,,,,
1143763200,,,,,,,66854000000.0,268000000.0,,,,,,7282000000.0,1516000000.0,2028000000.0,,20226000000.0,,,,6818000000.0,6449000000.0,,,,0.29,,,2977000000.0,,,2977000000.0,,,,3367000000.0,,,,,,2977000000.0,34816000000.0,,,,427000000.0,1113000000.0,4351000000.0,,,7215000000.0,-10082000000.0,-925000000.0,4984000000.0,,,,,,,,,,,,4351000000.0,4070000000.0,,,833000000.0,,177000000.0,,24816000000.0,10177000000.0,-1511000000.0,,,10415000000.0,,,,,4261000000.0,,,,,,,1845000000.0,,,,,,,,,,,9963000000.0,,,0.29,,,-4675000000.0,,,59850000000.0,2354000000.0,,,,8872000000.0,,,4083000000.0,,,,,,,,,,42038000000.0,,1337000000.0,,,,-4029000000.0,,,2543000000.0,,1338000000.0,,,,10303000000.0,,,4065000000.0,,,,,,,,,,,,,1333000000.0,,-271000000.0,-5135000000.0,,,,-17812000000.0,,,,30465000000.0,,,,1617000000.0,,4563000000.0,4315000000.0,-302000000.0,,,46628000000.0,6572000000.0,18367000000.0,,3888000000.0,10900000000.0,,,,,,,,
1151625600,,18262000000.0,12599000000.0,-3545000000.0,,,69597000000.0,2363000000.0,-51117000000.0,9316000000.0,,,,6900000000.0,1938000000.0,2130000000.0,,20587000000.0,3866000000.0,58230000000.0,,9316000000.0,7051000000.0,,40104000000.0,1626000000.0,,,3866000000.0,2828000000.0,8003000000.0,16472000000.0,2828000000.0,-20130000000.0,,69597000000.0,3932000000.0,,903000000.0,,-20562000000.0,6714000000.0,2828000000.0,34161000000.0,,1.2,,377000000.0,1478000000.0,6714000000.0,,,9138000000.0,-5474000000.0,-917000000.0,5793000000.0,,3044000000.0,14404000000.0,7051000000.0,,2909000000.0,,22442000000.0,,27447000000.0,,6714000000.0,539000000.0,,539000000.0,3739000000.0,2101000000.0,261000000.0,,29493000000.0,10527000000.0,89000000.0,,-19207000000.0,,,10527000000.0,17375000000.0,1229000000.0,2536000000.0,1.21,3117000000.0,6714000000.0,34161000000.0,,,2115000000.0,,,,,,4851000000.0,,49010000000.0,,7223000000.0,8494000000.0,219000000.0,12599000000.0,,13576000000.0,-4179000000.0,-3981000000.0,,,59005000000.0,2909000000.0,,,,9674000000.0,1229000000.0,1790000000.0,4351000000.0,,10531000000.0,6900000000.0,,1938000000.0,,,1863000000.0,-1578000000.0,40104000000.0,5663000000.0,1780000000.0,,,1478000000.0,-4179000000.0,,,3044000000.0,59005000000.0,1430000000.0,9138000000.0,7650000000.0,2115000000.0,,44282000000.0,,4142000000.0,6584000000.0,20587000000.0,,36632000000.0,,12826000000.0,,,,10438000000.0,89000000.0,,-2599000000.0,,448000000.0,-4684000000.0,,,12599000000.0,-20130000000.0,-2397000000.0,20160000000.0,125000000.0,27447000000.0,,,,1861000000.0,,3281000000.0,4258000000.0,-745000000.0,,,49010000000.0,7223000000.0,22442000000.0,,3881000000.0,11804000000.0,29493000000.0,,,,,,,
1159574400,,,,,,,65354000000.0,2362000000.0,,,,,,9855000000.0,1401000000.0,1696000000.0,,19996000000.0,,,,6879000000.0,7281000000.0,,,,0.35,,4153000000.0,3478000000.0,,,3478000000.0,,,,2855000000.0,,,,,,3478000000.0,31832000000.0,,,,567000000.0,2521000000.0,9076000000.0,,,8310000000.0,-12855000000.0,-897000000.0,4641000000.0,,,,,,,,,,,,9076000000.0,720000000.0,,,6461000000.0,,249000000.0,,29253000000.0,10049000000.0,20000000.0,,,10010000000.0,,,,,3650000000.0,,,,,,,2058000000.0,,,,,,,,,,,19535000000.0,,,0.35,,,-7683000000.0,,,0.0,2406000000.0,,,,9115000000.0,,,6714000000.0,,,,,,,,,,36101000000.0,,528000000.0,,,,-4179000000.0,,,3193000000.0,,1563000000.0,,,,9929000000.0,,,4723000000.0,,,416000000.0,,,,,,,,,,-42000000.0,,166000000.0,-8175000000.0,,,,-21556000000.0,,,385000000.0,22756000000.0,,,,1786000000.0,,4061000000.0,5041000000.0,-411000000.0,,,45358000000.0,7372000000.0,21972000000.0,,4474000000.0,10811000000.0,,,,,,,,
1167523200,,,,,,,66371000000.0,-2217000000.0,,,,,,7689000000.0,1559000000.0,3620000000.0,,21191000000.0,,,,9895000000.0,7522000000.0,,,,0.27,,4189000000.0,2626000000.0,,,2626000000.0,,,,3813000000.0,,,,,,2626000000.0,28873000000.0,,,,333000000.0,1725000000.0,6859000000.0,,,10023000000.0,-9102000000.0,-980000000.0,5450000000.0,,,,,,,,,,,,6859000000.0,745000000.0,,,-1958000000.0,,365000000.0,,29737000000.0,10915000000.0,5000000.0,,,9942000000.0,,,,,1470000000.0,,,,,,,2080000000.0,,,,,,,,,,,8773000000.0,,,0.26,,,-5797000000.0,,,0.0,2944000000.0,,,,8922000000.0,,,9076000000.0,,,,,,,,,,36634000000.0,,-932000000.0,,,,-4179000000.0,,,3686000000.0,,1179000000.0,,,,9806000000.0,,,3837000000.0,,,1360000000.0,,,,,,,,,,-1763000000.0,,-517000000.0,-2323000000.0,,,,-24518000000.0,,,4449000000.0,22014000000.0,,,,1637000000.0,,2042000000.0,3805000000.0,-572000000.0,,,45180000000.0,7865000000.0,22215000000.0,,3472000000.0,12542000000.0,,,,,,,,
1175299200,,,,,,,63891000000.0,752000000.0,,,,,,8355000000.0,1878000000.0,2140000000.0,,21108000000.0,,,,8454000000.0,7291000000.0,,,,0.51,,4217000000.0,4926000000.0,,,4926000000.0,,,,3919000000.0,,,,,,4926000000.0,28236000000.0,,,,382000000.0,1750000000.0,7611000000.0,,,8551000000.0,-7257000000.0,-976000000.0,5669000000.0,,,,,,,,,,,,7611000000.0,699000000.0,,,511000000.0,,445000000.0,,28918000000.0,10852000000.0,7000000.0,,,9862000000.0,,,,,6830000000.0,,,,,,,2374000000.0,,,,,,,,,,,7952000000.0,,,0.5,,,-6878000000.0,,,0.0,2843000000.0,,,,12258000000.0,1535000000.0,,6859000000.0,,,,,,,,,,34973000000.0,,318000000.0,,,,-4179000000.0,,,3923000000.0,,2045000000.0,,,,9725000000.0,,,7034000000.0,,,-15053000000.0,,,,,,,,,,16053000000.0,,981000000.0,-7063000000.0,,,,-27389000000.0,,,784000000.0,20625000000.0,,,,1750000000.0,,7291000000.0,6971000000.0,-461000000.0,,,42783000000.0,8102000000.0,21627000000.0,,6589000000.0,14398000000.0,,,,,,,,
1183161600,,20101000000.0,14065000000.0,-3805000000.0,,,63171000000.0,-1500000000.0,-36308000000.0,11338000000.0,,,,7403000000.0,2325000000.0,3237000000.0,,23003000000.0,4760000000.0,46187000000.0,,11338000000.0,8320000000.0,,31097000000.0,3123000000.0,,,4760000000.0,3035000000.0,6089000000.0,18524000000.0,3035000000.0,-31114000000.0,,63171000000.0,4197000000.0,,1440000000.0,,-24544000000.0,6111000000.0,3035000000.0,23411000000.0,,1.42,,-1024000000.0,1127000000.0,6111000000.0,,,10779000000.0,-7094000000.0,-952000000.0,6145000000.0,,4350000000.0,17796000000.0,8320000000.0,,3247000000.0,,23754000000.0,,17300000000.0,,6111000000.0,878000000.0,,878000000.0,1075000000.0,6782000000.0,381000000.0,,32074000000.0,11626000000.0,22000000.0,,-27575000000.0,,,11626000000.0,19964000000.0,1654000000.0,3582000000.0,1.44,-376000000.0,6111000000.0,23411000000.0,,,2393000000.0,,,,,,6714000000.0,,40168000000.0,,9366000000.0,9927000000.0,421000000.0,14065000000.0,,14784000000.0,-5016000000.0,-7217000000.0,,,60557000000.0,3247000000.0,,,,10134000000.0,1654000000.0,258000000.0,7611000000.0,,9886000000.0,7403000000.0,,2325000000.0,,,-603000000.0,-2264000000.0,31097000000.0,6036000000.0,-290000000.0,,,1127000000.0,-5016000000.0,,,4350000000.0,60557000000.0,1249000000.0,10779000000.0,10693000000.0,2393000000.0,,51122000000.0,,4370000000.0,7121000000.0,23003000000.0,16400000000.0,40429000000.0,,15532000000.0,,,,9742000000.0,54000000.0,,-15209000000.0,,-209000000.0,-6983000000.0,,,14065000000.0,-31114000000.0,-961000000.0,21905000000.0,1164000000.0,17300000000.0,,,,1948000000.0,,4402000000.0,4284000000.0,-820000000.0,,,40168000000.0,9366000000.0,23754000000.0,,3989000000.0,13371000000.0,32074000000.0,,,,,,,
1191110400,,,,,,,65645000000.0,526000000.0,,,,,,7955000000.0,1796000000.0,2675000000.0,,29792000000.0,,,,8982000000.0,10766000000.0,,,,0.46,,10151000000.0,4289000000.0,,,4289000000.0,,,,3332000000.0,,,,,,4289000000.0,21574000000.0,,,,59000000.0,1178000000.0,6637000000.0,,,9787000000.0,-5997000000.0,-938000000.0,5169000000.0,,,,,,,,,,,,6637000000.0,1718000000.0,,,-2257000000.0,,435000000.0,,33510000000.0,11721000000.0,69000000.0,,,9513000000.0,,,,,5368000000.0,,,,,,,2548000000.0,,,,,,,,,,,9450000000.0,,,0.45,,,-2930000000.0,,,0.0,3206000000.0,,,,11087000000.0,1530000000.0,,6111000000.0,,,,,,,,,,32135000000.0,,196000000.0,,,,-5016000000.0,,,4615000000.0,,1927000000.0,,,,9380000000.0,,,6353000000.0,,,-880000000.0,,,,,,,,,,1864000000.0,,357000000.0,-3153000000.0,,,,-30094000000.0,,,646000000.0,14937000000.0,,,,1837000000.0,,5878000000.0,6216000000.0,-510000000.0,,,35853000000.0,9631000000.0,22744000000.0,,5918000000.0,13762000000.0,,,,,,,,
1199059200,,,,,,,67339000000.0,823000000.0,,,,,,6248000000.0,1977000000.0,3543000000.0,,29564000000.0,,,,11621000000.0,10850000000.0,,,,0.5,,10309000000.0,4707000000.0,,,4707000000.0,,,,4458000000.0,,,,,,4707000000.0,21076000000.0,,,,133000000.0,755000000.0,7460000000.0,,,10221000000.0,-6317000000.0,-1034000000.0,6343000000.0,,,,,,,,,,,,7460000000.0,1717000000.0,,,-1049000000.0,,481000000.0,,32908000000.0,11373000000.0,33000000.0,,,9503000000.0,,,,,3872000000.0,,,,,,,2840000000.0,,,,,,,,,,,7166000000.0,,,0.5,,,-4057000000.0,,,0.0,3612000000.0,,,,12824000000.0,1628000000.0,,6637000000.0,,,,,,,,,,34431000000.0,,-770000000.0,,,,-5016000000.0,,,4965000000.0,,2113000000.0,,,,9361000000.0,,,6962000000.0,,,1471000000.0,,,,,,,,,,-2281000000.0,,323000000.0,-2723000000.0,,,,-29725000000.0,,,2335000000.0,13616000000.0,,,,1885000000.0,,4567000000.0,6820000000.0,-695000000.0,,,37775000000.0,9981000000.0,22058000000.0,,6481000000.0,16367000000.0,,,,,,,,
1206921600,,,,,,,70747000000.0,4360000000.0,,,,,,10616000000.0,2427000000.0,2514000000.0,,29258000000.0,,,,9871000000.0,6165000000.0,,,,0.47,,10346000000.0,4388000000.0,,,4388000000.0,,,,5496000000.0,,,,,,4388000000.0,26341000000.0,,,,175000000.0,774000000.0,11820000000.0,,,10385000000.0,-3481000000.0,-1023000000.0,7531000000.0,,,,,,,,,,,,11820000000.0,1639000000.0,,,-778000000.0,,532000000.0,,33193000000.0,10390000000.0,9000000.0,,,9428000000.0,,,,,6323000000.0,,,,,,,2782000000.0,,,,,,,,,,,3291000000.0,,,0.47,,,-1240000000.0,,,0.0,3600000000.0,,,,11940000000.0,,,7460000000.0,,,,,,,,,,37554000000.0,,309000000.0,,,,-5016000000.0,,,5516000000.0,,422000000.0,,,,9307000000.0,,,4941000000.0,,,364000000.0,,,,,,,,,,1874000000.0,,103000000.0,-1986000000.0,,,,-25821000000.0,,,268000000.0,14521000000.0,,,,2035000000.0,,7082000000.0,4810000000.0,-759000000.0,,,41489000000.0,10532000000.0,27028000000.0,,4409000000.0,14454000000.0,,,,,,,,
